ETF,Underlying,Beta,Beta_n_obs,Beta_source,borrow_fee_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,borrow_price_ref,borrow_current_raw_annual,borrow_floor_factor,protected,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,purgatory,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,gross_decay_annual,vol_underlying_annual,expected_gross_decay_annual,blended_gross_decay,net_decay_annual,decay_score,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short,bucket,bucket4_net_edge_annual,inverse_shortable,borrow_annual,strategy_tag,long_usd,short_usd,underlying_target_usd,etf_target_usd,underlying_target_from_b12_usd,underlying_target_from_b4_usd,underlying_internalized_usd,underlying_external_trade_usd,sleeve
GLXU,GLXY,2.009661,173,ols,0.104465,2000,0.104465,False,False,9.630000114440918,0.104465,1.0,False,True,False,False,False,False,False,False,False,1.830181,1.056111,0.892224,0.807637,0.978216,0.951646,0.8737509999999999,0.50241525,0.6028983,0.50241525,0.6028983,bucket_1,,False,0.104465,ETF_LS,7719.27962437367,-3841.0854489257995,7719.27962437367,-3841.0854489257995,7719.27962437367,0.0,-0.0,7719.27962437367,core_leveraged
AFRU,AFRM,1.959884,147,ols,0.174399,6000,0.174399,False,False,9.220000267028809,0.174399,1.0,False,True,False,False,False,False,False,False,False,1.240186,0.615717,0.645086,0.39143,0.522264,0.4413179999999999,0.3478649999999999,0.489971,0.5879652,0.5,0.5879652,bucket_1,,False,0.174399,ETF_LS,628.6223943534974,-320.7446942540974,628.6223943534974,-320.7446942540974,628.6223943534974,0.0,-0.0,628.6223943534974,core_leveraged
KTUP,KTOS,2.030845,147,ols,0.1976709999999999,15000,0.1976709999999999,False,False,15.130000114440918,0.1976709999999999,1.0,False,True,False,False,False,False,False,False,False,1.557217,0.808541,0.675355,0.477424,0.670576,0.61087,0.4729049999999999,0.50771125,0.6092534999999999,0.50771125,0.6092534999999999,bucket_1,,False,0.1976709999999999,ETF_LS,1461.2995689377315,-719.5524862496801,1461.2995689377315,-719.5524862496801,1461.2995689377315,0.0,-0.0,1461.2995689377315,core_leveraged
TTDU,TTD,1.997805,146,ols,0.133828,700,0.133828,False,False,4.670000076293945,0.133828,1.0,False,True,False,False,False,False,False,True,False,1.026137,0.520441,0.656601,0.429706,0.482275,0.386613,0.348447,0.49945125,0.5993415,0.5,0.5993415,bucket_1,,False,0.133828,ETF_LS,1494.5641560424492,-748.1031211967381,1494.5641560424492,-748.1031211967381,1494.5641560424492,0.0,-0.0,1494.5641560424492,core_leveraged
BMNU,BMNR,1.950068,139,ols,,0,,False,True,2.3299999237060547,,1.0,False,False,False,False,False,False,False,True,False,2.004823,1.564589,1.033526,0.989503,1.306713,1.564589,1.306713,0.487517,1.0,0.5,1.0,bucket_1,,False,,ETF_LS,14622.976182178667,-7498.700651556082,14622.976182178667,-7498.700651556082,20688.264720121762,0.0,-0.0,20688.264720121762,core_leveraged
SBTU,SBET,2.022316,122,ols,0.097845,55000,0.097845,False,False,4.730000019073486,0.097845,1.0,False,True,False,False,False,False,False,False,False,1.713354,0.848792,0.847224,0.741994,0.793698,0.750947,0.695853,0.505579,0.6066948,0.505579,0.6066948,bucket_1,,False,0.097845,ETF_LS,5960.119190589587,-2947.1750164611203,5960.119190589587,-2947.1750164611203,5960.119190589587,0.0,-0.0,5960.119190589587,core_leveraged
CIFU,CIFR,1.99181,99,ols,0.401725,9000,0.401725,False,False,25.76000022888184,0.401725,1.0,False,False,True,False,False,True,True,False,False,2.082306,1.329989,1.082913,1.158333,1.225769,0.928264,0.8240440000000001,0.4979525,0.597543,0.5,0.597543,bucket_1,,False,0.401725,ETF_LS,0.0,0.0,0.0,0.0,4385.980000021075,0.0,-0.0,4385.980000021075,
SOLX,GSOL,1.972461,92,ols,,0,,False,True,10.140000343322754,,1.0,False,False,False,False,False,False,False,True,False,1.490279,0.759632,0.85961,0.708685,0.727285,0.759632,0.727285,0.49311525,1.0,0.5,1.0,bucket_1,,False,,ETF_LS,8405.07234967332,-4261.210918580048,8405.07234967332,-4261.210918580048,8405.07234967332,0.0,-0.0,8405.07234967332,core_leveraged
XRPK,XRPZ,1.957273,92,ols,,0,,False,True,9.600000381469728,,1.0,False,False,False,False,False,False,False,True,False,1.554651,0.956909,0.789358,0.583721,0.719964,0.956909,0.719964,0.48931825,1.0,0.5,1.0,bucket_1,,False,,ETF_LS,8334.853187791443,-4258.40094242931,8334.853187791443,-4258.40094242931,31499.47942544252,0.0,-0.0,31499.47942544252,core_leveraged
XRPT,XRPZ,2.015891,98,ols,,0,,False,True,48.93000030517578,,1.0,False,False,False,False,False,False,False,True,False,1.564516,0.858926,0.789358,0.638017,0.723926,0.858926,0.723926,0.50397275,1.0,0.50397275,1.0,bucket_1,,False,,ETF_LS,8345.831990918436,-4140.021454988606,8345.831990918436,-4140.021454988606,31499.47942544252,0.0,-0.0,31499.47942544252,core_leveraged
CHNU,CHNL,2.007013,11,ols_short_history,,0,,False,True,23.799999237060547,,1.0,False,False,False,False,False,False,False,True,False,0.883487,,0.440165,0.195788,0.195788,,0.195788,0.50175325,1.0,0.50175325,1.0,bucket_1,,False,,ETF_LS,2720.727829354685,-1355.6104665762925,2720.727829354685,-1355.6104665762925,2720.727829354685,0.0,-0.0,2720.727829354685,core_leveraged
STLU,STLR,1.837811,11,ols_short_history,,0,,False,True,21.489999771118164,,1.0,False,False,False,False,False,False,False,True,False,1.09601,,0.511015,0.201041,0.201041,,0.201041,0.45945275,1.0,0.5,1.0,bucket_1,,False,,ETF_LS,2787.848913316168,-1516.939942853845,2787.848913316168,-1516.939942853845,2787.848913316168,0.0,-0.0,2787.848913316168,core_leveraged
GMEU,GME,1.967307,246,ols,0.329757,15000,0.329757,False,False,11.359999656677246,0.329757,1.0,False,True,False,False,False,False,False,False,False,0.878458,0.598538,0.442281,0.186124,0.588719,0.268781,0.2589619999999999,0.49182675,0.5901921,0.5,0.5901921,bucket_1,,False,0.329757,ETF_LS,629.4247676385833,-319.9423209690116,629.4247676385833,-319.9423209690116,1221.4815083201938,0.0,-0.0,1221.4815083201938,core_leveraged
APPX,APP,1.987222,245,ols,0.04134,300000,0.04134,False,False,38.380001068115234,0.04134,1.0,False,True,False,False,False,False,False,False,False,1.42024,0.655928,0.716038,0.502925,0.651678,0.6145879999999999,0.6103379999999999,0.4968055,0.5961666,0.5,0.5961666,bucket_1,,False,0.04134,ETF_LS,6265.613307072817,-3152.9508565589636,6265.613307072817,-3152.9508565589636,6265.613307072817,0.0,-0.0,6265.613307072817,core_leveraged
ARCX,ACHR,1.984013,214,ols,0.105921,7000,0.105921,False,False,20.100000381469727,0.105921,1.0,False,True,False,False,False,False,False,False,False,1.43623,0.678376,0.772198,0.582067,0.663853,0.5724549999999999,0.557932,0.49600325,0.5952039,0.5,0.5952039,bucket_1,,False,0.105921,ETF_LS,4327.569496359051,-2181.220332910647,4327.569496359051,-2181.220332910647,4327.569496359051,0.0,-0.0,4327.569496359051,core_leveraged
ASTX,ASTS,1.989218,193,ols,0.083952,20000,0.083952,False,False,37.15999984741211,0.083952,1.0,False,True,False,False,False,False,False,False,False,2.062104,1.206124,0.98988,0.964072,1.149453,1.122172,1.065501,0.4973045,0.5967654,0.5,0.5967654,bucket_1,,False,0.083952,ETF_LS,10214.249450296551,-5134.806466810853,10214.249450296551,-5134.806466810853,10214.249450296551,0.0,-0.0,10214.249450296551,core_leveraged
BEX,BE,1.980252,105,ols,0.062382,9000,0.062382,False,False,36.91999816894531,0.062382,1.0,False,True,False,False,False,False,False,False,False,2.202756,1.216763,1.022796,1.015328,1.099259,1.154381,1.036877,0.495063,0.5940755999999999,0.5,0.5940755999999999,bucket_1,,False,0.062382,ETF_LS,10375.521633397688,-5239.495596215879,10375.521633397688,-5239.495596215879,10375.521633397688,-107539.46916527628,10375.521633397688,-97163.9475318786,core_leveraged
CEGX,CEG,1.989334,193,ols,,0,,False,True,17.75,,1.0,False,False,False,False,False,False,False,True,False,0.926159,0.3069,0.462657,0.210639,0.284363,0.3069,0.284363,0.4973335,1.0,0.5,1.0,bucket_1,,False,,ETF_LS,3667.5280760904593,-1843.595935167478,3667.5280760904593,-1843.595935167478,3667.5280760904593,0.0,-0.0,3667.5280760904593,core_leveraged
CLSX,CLSK,1.999053,147,ols,0.107787,90000,0.107787,False,False,16.209999084472656,0.107787,1.0,False,True,False,False,False,False,False,False,False,2.008255,1.219994,0.889247,0.789637,1.040679,1.112207,0.932892,0.49976325,0.5997159,0.5,0.5997159,bucket_1,,False,0.107787,ETF_LS,8284.418319948478,-4144.171425144044,8284.418319948478,-4144.171425144044,8284.418319948478,-253671.5,8284.418319948478,-245387.08168005152,core_leveraged
COZX,CORZ,2.035696,111,ols,0.054329,20000,0.054329,False,False,14.920000076293944,0.054329,1.0,False,True,False,False,False,False,False,False,False,1.415318,0.714154,0.717201,0.542247,0.617968,0.659825,0.563639,0.508924,0.6107088,0.508924,0.6107088,bucket_1,,False,0.054329,ETF_LS,5475.061257632825,-2689.52793424599,5475.061257632825,-2689.52793424599,5475.061257632825,0.0,-0.0,5475.061257632825,core_leveraged
CRDU,CRDO,1.994525,147,ols,0.11347,65000,0.11347,False,False,41.34999847412109,0.11347,1.0,False,True,False,False,False,False,False,False,False,1.818768,1.031745,0.818596,0.664606,0.87877,0.918275,0.7653000000000001,0.49863125,0.5983575,0.5,0.5983575,bucket_1,,False,0.11347,ETF_LS,6377.166863803389,-3197.3361395838047,6377.166863803389,-3197.3361395838047,6377.166863803389,0.0,-0.0,6377.166863803389,core_leveraged
CSEX,CLS,1.997101,105,ols,0.056204,25000,0.056204,False,False,25.71999931335449,0.056204,1.0,False,True,False,False,False,False,False,False,False,1.51361,0.646333,0.673414,0.451516,0.53269,0.590129,0.4764859999999999,0.49927525,0.5991303,0.5,0.5991303,bucket_1,,False,0.056204,ETF_LS,4516.844593136035,-2261.70063163357,4516.844593136035,-2261.70063163357,4516.844593136035,0.0,-0.0,4516.844593136035,core_leveraged
CWVX,CRWV,1.989473,193,ols,0.114509,200000,0.114509,False,False,42.18000030517578,0.114509,1.0,False,True,False,False,False,False,False,False,False,1.932282,0.944004,1.078619,1.145112,0.991089,0.829495,0.87658,0.49736825,0.5968419,0.5,0.5968419,bucket_1,,False,0.114509,ETF_LS,7544.830360167225,-3792.3763530177216,7544.830360167225,-3792.3763530177216,24626.625554835842,0.0,-0.0,24626.625554835842,core_leveraged
DOGD,DDOG,1.927202,171,ols,0.069194,1000,0.069194,False,False,13.760000228881836,0.069194,1.0,False,True,False,False,False,False,False,False,False,1.169641,0.829281,0.546042,0.266394,0.648353,0.7600870000000001,0.579159,0.4818005,0.5781606,0.5,0.5781606,bucket_1,,False,0.069194,ETF_LS,5354.776684833102,-2778.5238313540053,5354.776684833102,-2778.5238313540053,5354.776684833102,0.0,-0.0,5354.776684833102,core_leveraged
ENPX,ENPH,2.014166,147,ols,0.201721,10000,0.201721,False,False,11.15999984741211,0.201721,1.0,False,True,False,False,False,False,False,False,False,1.60543,0.844604,0.812538,0.674313,0.773649,0.642883,0.571928,0.5035415,0.6042498,0.5035415,0.6042498,bucket_1,,False,0.201721,ETF_LS,2429.3686491915964,-1206.1412262899864,2429.3686491915964,-1206.1412262899864,2429.3686491915964,0.0,-0.0,2429.3686491915964,core_leveraged
FLYT,FLY,1.994854,120,ols,0.195857,15000,0.195857,False,False,34.099998474121094,0.195857,1.0,False,True,False,False,False,False,False,False,False,2.356694,1.47349,1.104095,1.209632,1.335279,1.277633,1.1394220000000002,0.4987135,0.5984562,0.5,0.5984562,bucket_1,,False,0.195857,ETF_LS,8610.933507319063,-4316.573296752074,8610.933507319063,-4316.573296752074,8610.933507319063,0.0,-0.0,8610.933507319063,core_leveraged
GEVX,GEV,1.997462,193,ols,0.060617,6000,0.060617,False,False,67.6500015258789,0.060617,1.0,False,True,False,False,False,False,False,False,False,0.994287,0.322545,0.46638,0.216683,0.29776,0.261928,0.237143,0.4993655,0.5992386,0.5,0.5992386,bucket_1,,False,0.060617,ETF_LS,1869.204717116425,-935.7898759107431,1869.204717116425,-935.7898759107431,3163.025082921453,0.0,-0.0,3163.025082921453,core_leveraged
IREX,IREN,1.98196,120,ols,0.318697,300,0.318697,False,False,33.060001373291016,0.318697,1.0,False,True,False,False,False,False,False,True,False,2.137055,1.371367,0.966651,0.909281,1.129322,1.05267,0.8106249999999999,0.49549,0.594588,0.5,0.594588,bucket_1,,False,0.318697,ETF_LS,2481.475865596964,-1252.0312547160206,2481.475865596964,-1252.0312547160206,9591.816090920405,-78970.68613997479,9591.816090920405,-69378.87004905439,core_leveraged
JOBX,JOBY,1.979978,152,ols,0.2375,15000,0.2375,False,False,22.76000022888184,0.2375,1.0,False,True,False,False,False,False,False,False,False,1.412414,0.685295,0.801404,0.623088,0.66061,0.447795,0.42311,0.4949945,0.5939934,0.5,0.5939934,bucket_1,,False,0.2375,ETF_LS,630.7851767251599,-318.58191188243495,630.7851767251599,-318.58191188243495,630.7851767251599,0.0,-0.0,630.7851767251599,core_leveraged
LABX,ALAB,1.99683,171,ols,0.039548,150000,0.039548,False,False,35.81999969482422,0.039548,1.0,False,True,False,False,False,False,False,False,False,1.809296,0.997762,0.903975,0.813289,0.938467,0.958214,0.898919,0.4992075,0.599049,0.5,0.599049,bucket_1,,False,0.039548,ETF_LS,9379.220481025055,-4697.05507280292,9379.220481025055,-4697.05507280292,9379.220481025055,0.0,-0.0,9379.220481025055,core_leveraged
LRCU,LRCX,2.036162,166,ols,0.084078,15000,0.084078,False,False,47.709999084472656,0.084078,1.0,False,True,False,False,False,False,False,False,False,1.102593,0.445093,0.489294,0.252551,0.379384,0.361015,0.295306,0.5090405,0.6108486,0.5090405,0.6108486,bucket_1,,False,0.084078,ETF_LS,1988.7857481509704,-976.7325724333184,1988.7857481509704,-976.7325724333184,1988.7857481509704,0.0,-0.0,1988.7857481509704,core_leveraged
MDBX,MDB,1.964715,166,ols,0.081486,3000,0.081486,False,False,17.940000534057617,0.081486,1.0,False,True,False,False,False,False,False,False,False,1.522375,0.94775,0.683054,0.442159,0.775207,0.8662639999999999,0.693721,0.49117875,0.5894145,0.5,0.5894145,bucket_1,,False,0.081486,ETF_LS,6306.7990029581215,-3210.032499857802,6306.7990029581215,-3210.032499857802,6306.7990029581215,0.0,-0.0,6306.7990029581215,core_leveraged
NEBX,NBIS,1.998315,152,ols,0.073826,10000,0.073826,False,False,71.01000213623047,0.073826,1.0,False,True,False,False,False,False,False,False,False,1.867889,0.980003,1.014854,1.027327,0.998782,0.906177,0.924956,0.49957875,0.5994945,0.5,0.5994945,bucket_1,,False,0.073826,ETF_LS,8924.718866681176,-4466.122141244587,8924.718866681176,-4466.122141244587,26379.014950436107,0.0,-0.0,26379.014950436107,core_leveraged
NNEX,NNE,1.92715,105,ols,,0,,False,True,6.349999904632568,,1.0,False,False,False,False,False,False,False,True,False,1.647693,1.60771,0.967171,0.835684,1.157361,1.60771,1.157361,0.4817875,1.0,0.5,1.0,bucket_1,,False,,ETF_LS,13044.261542200646,-6768.679937836,13044.261542200646,-6768.679937836,13044.261542200646,0.0,-0.0,13044.261542200646,core_leveraged
NVTX,NVTS,2.000181,152,ols,0.233869,2000,0.233869,False,False,38.959999084472656,0.233869,1.0,False,True,False,False,False,False,False,False,False,2.454777,1.658658,2.043271,4.17609,2.657639,1.424789,2.42377,0.50004525,0.6000542999999999,0.50004525,0.6000542999999999,bucket_1,,False,0.233869,ETF_LS,21495.89660933073,-10746.97570336421,21495.89660933073,-10746.97570336421,21495.89660933073,0.0,-0.0,21495.89660933073,core_leveraged
OPEX,OPEN,1.99642,120,ols,0.3523239999999999,25000,0.3523239999999999,False,False,26.479999542236328,0.3523239999999999,1.0,False,False,True,False,False,True,True,False,False,1.841699,1.06665,1.649825,2.707323,1.92605,0.7143260000000001,1.5737260000000002,0.499105,0.598926,0.5,0.598926,bucket_1,,False,0.3523239999999999,ETF_LS,0.0,0.0,0.0,0.0,18158.286230515314,0.0,-0.0,18158.286230515314,
PONX,PONY,2.005995,152,ols,0.292834,25000,0.292834,False,False,10.279999732971191,0.292834,1.0,False,True,False,False,False,False,False,False,False,1.616217,0.842903,1.262274,1.607692,1.146391,0.5500689999999999,0.8535569999999999,0.50149875,0.6017985,0.50149875,0.6017985,bucket_1,,False,0.292834,ETF_LS,3489.452109046683,-1739.5118676999111,3489.452109046683,-1739.5118676999111,3489.452109046683,0.0,-0.0,3489.452109046683,core_leveraged
QBTX,QBTS,1.992155,245,ols,0.078784,60000,0.078784,False,False,16.389999389648438,0.078784,1.0,False,True,False,False,False,False,False,False,False,2.389742,1.406155,1.192454,1.405258,1.40613,1.327371,1.327346,0.49803875,0.5976465,0.5,0.5976465,bucket_1,,False,0.078784,ETF_LS,13117.233579704707,-6584.444272511279,13117.233579704707,-6584.444272511279,27830.720358458886,0.0,-0.0,27830.720358458886,core_leveraged
QUBX,QUBT,1.966446,205,ols,0.263206,30000,0.263206,False,False,13.949999809265137,0.263206,1.0,False,True,False,False,False,False,False,False,False,1.955185,1.23893,1.143337,1.242162,1.239533,0.975724,0.976327,0.4916115,0.5899338,0.5,0.5899338,bucket_1,,False,0.263206,ETF_LS,5441.579267773449,-2767.2152033533844,5441.579267773449,-2767.2152033533844,5441.579267773449,0.0,-0.0,5441.579267773449,core_leveraged
RGTU,RGTI,1.988017,205,ols,0.399613,20000,0.399613,False,False,27.36000061035156,0.399613,1.0,False,False,True,False,False,True,True,False,False,2.101395,1.222451,1.075614,1.136233,1.206371,0.822838,0.8067580000000001,0.49700425,0.5964050999999999,0.5,0.5964050999999999,bucket_1,,False,0.399613,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,
SMU,SMR,1.985509,193,ols,0.161945,8000,0.161945,False,False,17.65999984741211,0.161945,1.0,False,True,False,False,False,False,False,False,False,2.027102,1.271572,1.048318,1.075198,1.225596,1.109627,1.063651,0.49637725,0.5956526999999999,0.5,0.5956526999999999,bucket_1,,False,0.161945,ETF_LS,8531.280628734456,-4296.772580096315,8531.280628734456,-4296.772580096315,16287.892511638964,0.0,-0.0,16287.892511638964,core_leveraged
SNPX,SNPS,1.843739,105,ols,,0,,False,True,24.26000022888184,,1.0,False,False,False,False,False,False,False,True,False,0.785682,0.582851,0.557961,0.24215,0.384109,0.582851,0.384109,0.46093475,1.0,0.5,1.0,bucket_1,,False,,ETF_LS,4765.324421990885,-2584.5981573264357,4765.324421990885,-2584.5981573264357,4765.324421990885,0.0,-0.0,4765.324421990885,core_leveraged
SRPU,SRPT,1.965174,120,ols,0.133091,100,0.133091,False,False,11.760000228881836,0.133091,1.0,False,True,False,False,False,False,False,True,False,1.919117,1.390933,1.083208,1.112757,1.245222,1.257842,1.112131,0.4912935,0.5895522,0.5,0.5895522,bucket_1,,False,0.133091,ETF_LS,9678.336713563094,-4924.9260948715455,9678.336713563094,-4924.9260948715455,9678.336713563094,0.0,-0.0,9678.336713563094,core_leveraged
TARK,ARKK,1.978267,500,ols,0.03669,15000,0.03669,False,False,48.27999877929688,0.03669,1.0,False,True,False,False,False,False,False,False,False,0.741889,0.230243,0.373981,0.135335,0.230243,0.193553,0.193553,0.49456675,0.5934801,0.5,0.5934801,bucket_1,,False,0.03669,ETF_LS,1914.7015201021309,-967.8680987460899,1914.7015201021309,-967.8680987460899,1914.7015201021309,0.0,-0.0,1914.7015201021309,core_leveraged
TEMT,TEM,1.985051,233,ols,0.101781,150000,0.101781,False,False,26.11000061035156,0.101781,1.0,False,True,False,False,False,False,False,False,False,1.358067,0.625717,0.72337,0.511589,0.617112,0.523936,0.515331,0.49626275,0.5955153,0.5,0.5955153,bucket_1,,False,0.101781,ETF_LS,3960.8334573159773,-1995.3308289388926,3960.8334573159773,-1995.3308289388926,3960.8334573159773,0.0,-0.0,3960.8334573159773,core_leveraged
UNX,U,2.029326,147,ols,0.044848,1000,0.044848,False,False,41.04999923706055,0.044848,1.0,False,True,False,False,False,False,False,False,False,1.681021,1.067903,0.759324,0.602184,0.873853,1.023055,0.829005,0.5073315,0.6087978000000001,0.5073315,0.6087978000000001,bucket_1,,False,0.044848,ETF_LS,8502.24394121155,-4189.688567145717,8502.24394121155,-4189.688567145717,8502.24394121155,0.0,-0.0,8502.24394121155,core_leveraged
UPSX,UPST,1.988788,214,ols,0.13756,15000,0.13756,False,False,24.63999938964844,0.13756,1.0,False,True,False,False,False,False,False,False,False,1.422131,0.707952,0.711985,0.498429,0.676357,0.570392,0.538797,0.497197,0.5966364,0.5,0.5966364,bucket_1,,False,0.13756,ETF_LS,3446.762428621446,-1733.0969558451911,3446.762428621446,-1733.0969558451911,3446.762428621446,0.0,-0.0,3446.762428621446,core_leveraged
WULX,WULF,1.994442,120,ols,0.143616,6000,0.143616,False,False,37.369998931884766,0.143616,1.0,False,True,False,False,False,False,False,False,False,2.002784,1.189065,1.106386,1.213904,1.202076,1.045449,1.05846,0.4986105,0.5983326,0.5,0.5983326,bucket_1,,False,0.143616,ETF_LS,8862.146994643419,-4443.4217664105645,8862.146994643419,-4443.4217664105645,8862.146994643419,0.0,-0.0,8862.146994643419,core_leveraged
CRMU,CRML,1.967856,46,ols,0.142399,15000,0.142399,False,False,12.4399995803833,0.142399,1.0,False,True,False,False,False,False,False,False,False,2.500651,1.410863,1.740799,2.885834,2.616593,1.268464,2.474194,0.491964,0.5903568,0.5,0.5903568,bucket_1,,False,0.142399,ETF_LS,24044.316583542888,-12218.53457953371,24044.316583542888,-12218.53457953371,24044.316583542888,0.0,-0.0,24044.316583542888,core_leveraged
UECG,UEC,1.997205,46,ols,0.062699,100,0.062699,False,False,10.25,0.062699,1.0,False,True,False,False,False,False,False,True,False,1.241052,0.613522,0.750216,0.560467,0.570152,0.5508230000000001,0.5074529999999999,0.49930125,0.5991614999999999,0.5,0.5991614999999999,bucket_1,,False,0.062699,ETF_LS,4708.611512525329,-2357.6005029655594,4708.611512525329,-2357.6005029655594,4708.611512525329,0.0,-0.0,4708.611512525329,core_leveraged
DNNG,DNN,1.978669,46,ols,,0,,False,True,12.899999618530272,,1.0,False,False,False,False,False,False,False,True,False,1.10194,0.637711,0.616582,0.368096,0.417311,0.637711,0.417311,0.49466725,1.0,0.5,1.0,bucket_1,,False,,ETF_LS,5089.641010212604,-2572.2548896316684,5089.641010212604,-2572.2548896316684,5089.641010212604,0.0,-0.0,5089.641010212604,core_leveraged
RCAX,RCAT,2.006943,51,ols,0.116349,10000,0.116349,False,False,12.229999542236328,0.116349,1.0,False,True,False,False,False,False,False,False,False,2.407506,1.593382,1.167555,1.377414,1.421122,1.477033,1.304773,0.50173575,0.6020829,0.50173575,0.6020829,bucket_1,,False,0.116349,ETF_LS,12061.909582390988,-6010.090761118272,12061.909582390988,-6010.090761118272,12061.909582390988,0.0,-0.0,12061.909582390988,core_leveraged
RDWU,RDW,1.990272,53,ols,,0,,False,True,11.699999809265137,,1.0,False,False,False,False,False,False,False,True,False,1.992019,1.560161,1.08139,1.152396,1.238156,1.560161,1.238156,0.497568,1.0,0.5,1.0,bucket_1,,False,,ETF_LS,13848.909405033943,-6958.299873099729,13848.909405033943,-6958.299873099729,13848.909405033943,0.0,-0.0,13848.909405033943,core_leveraged
OKLL,OKLO,1.997901,205,ols,,0,,False,True,10.460000038146973,,1.0,False,False,False,False,False,False,False,True,False,2.006578,1.254541,1.053391,1.106141,1.226863,1.254541,1.226863,0.49947525,1.0,0.5,1.0,bucket_1,,False,,ETF_LS,13720.852048280798,-6867.633605609487,13720.852048280798,-6867.633605609487,13720.852048280798,0.0,-0.0,13720.852048280798,core_leveraged
GDXU,GDX,3.041964,500,ols,0.095909,1000,0.095909,False,False,260.5599975585937,0.095909,1.0,False,True,False,False,False,False,False,False,False,1.34765,0.709414,0.444092,0.612517,0.709414,0.613505,0.613505,0.760491,0.9125892,0.760491,0.9125892,bucket_1,,False,0.095909,ETF_LS,4831.554303315894,-1588.3009474523346,4831.554303315894,-1588.3009474523346,7226.693750251078,0.0,-0.0,7226.693750251078,core_leveraged
MRNX,MRNA,2.014139,50,ols,0.101669,1,0.101669,False,False,28.81999969482422,0.101669,1.0,False,True,False,False,False,False,False,True,False,1.263483,0.589403,0.645489,0.425534,0.458048,0.487734,0.356379,0.50353475,0.6042417,0.50353475,0.6042417,bucket_1,,False,0.101669,ETF_LS,2264.8257961203876,-1124.4635033234485,2264.8257961203876,-1124.4635033234485,2264.8257961203876,0.0,-0.0,2264.8257961203876,core_leveraged
ZETX,ZETA,2.043883,50,ols,,0,,False,True,17.729999542236328,,1.0,False,False,False,False,False,False,False,True,False,1.47743,0.728796,0.708559,0.535587,0.573922,0.728796,0.573922,0.51097075,1.0,0.51097075,1.0,bucket_1,,False,,ETF_LS,6736.574850616359,-3295.9689231802204,6736.574850616359,-3295.9689231802204,6736.574850616359,0.0,-0.0,6736.574850616359,core_leveraged
LITX,LITE,1.980762,56,ols,0.072794,1100000,0.072794,False,False,45.36000061035156,0.072794,1.0,False,True,False,False,False,False,False,False,False,1.994765,1.40541,0.796604,0.616383,0.791722,1.332616,0.718928,0.4951905,0.5942286,0.5,0.5942286,bucket_1,,False,0.072794,ETF_LS,6755.980401058376,-3410.798672964433,6755.980401058376,-3410.798672964433,6755.980401058376,0.0,-0.0,6755.980401058376,core_leveraged
WDCX,WDC,2.042411,56,ols,0.132188,25000,0.132188,False,False,50.540000915527344,0.132188,1.0,False,True,False,False,False,False,False,False,False,1.678246,0.749624,0.618501,0.407224,0.483313,0.617436,0.351125,0.51060275,0.6127233,0.51060275,0.6127233,bucket_1,,False,0.132188,ETF_LS,1559.3230793116718,-763.4717396800506,1559.3230793116718,-763.4717396800506,1559.3230793116718,0.0,-0.0,1559.3230793116718,core_leveraged
LNOK,NOK,1.957724,60,ols,0.436589,25000,0.436589,False,False,47.290000915527344,0.436589,1.0,False,False,True,False,False,True,True,False,False,0.94483,0.301114,0.435052,0.177437,0.206884,-0.135475,-0.229705,0.489431,0.5873172,0.5,0.5873172,bucket_1,,False,0.436589,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,
USGG,USAR,1.999275,65,ols,0.34826,150000,0.34826,False,False,13.199999809265137,0.34826,1.0,False,True,False,False,False,False,False,False,False,2.24573,1.344932,1.264156,1.596353,1.531502,0.996672,1.183242,0.49981875,0.5997825,0.5,0.5997825,bucket_1,,False,0.34826,ETF_LS,5824.585980258167,-2913.349079170283,5824.585980258167,-2913.349079170283,5824.585980258167,0.0,-0.0,5824.585980258167,core_leveraged
ONDG,ONDS,2.001986,65,ols,0.273516,15000,0.273516,False,False,6.354000091552734,0.273516,1.0,False,True,False,False,False,False,False,False,False,1.945774,1.158369,1.268095,1.612859,1.495629,0.8848529999999999,1.222113,0.5004965,0.6005958,0.5004965,0.6005958,bucket_1,,False,0.273516,ETF_LS,7832.42695276435,-3912.3285341477663,7832.42695276435,-3912.3285341477663,7832.42695276435,0.0,-0.0,7832.42695276435,core_leveraged
PLUL,PLUG,1.944764,65,ols,,0,,False,True,17.354000091552734,,1.0,False,False,False,False,False,False,False,True,False,1.840254,0.998879,1.150021,1.214987,1.159245,0.998879,1.159245,0.486191,1.0,0.5,1.0,bucket_1,,False,,ETF_LS,13048.391169845963,-6709.498514907704,13048.391169845963,-6709.498514907704,13048.391169845963,0.0,-0.0,13048.391169845963,core_leveraged
