underlying,symbols,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
MSTR,"MSOO, MSTP, MSTR, MSTU, MSTW, MSTX, MSTY, MSTZ, MTYY",3153.10541956,24044.244534999998,-0.37,0.0,-15393.27,-1994.8400000000001,612.4094467473376,0.0,0.0,10421.279401307334
QBTS,"QBTS, QBTX, QBTZ, QBY",4554.807993120001,9279.30238,0.0,0.0,-3290.92,-1637.2,324.74738603558995,0.0,0.0,9230.73775915559
COIN,"COIA, COIG, COIN, COIW, CONI, CONL, CONX, CONY, COYY",4665.13369163,10122.398553,-4.8,0.0,-4877.96,-1199.13,359.7136769165762,0.0,0.0,9065.35592154658
SMCI,"SMCI, SMCL, SMCX, SMYY",12518.37912375,2406.855476999999,0.0,0.0,-6780.469999999999,-1575.2700000000002,465.2379059507549,0.0,0.0,7034.732506700755
MARA,"MAAY, MARA, MARO, MRAL",5107.1976525499995,14768.70352,-9.29,0.0,-12469.900000000001,-1157.5800000000002,418.1576479122717,0.0,0.0,6657.2888204622695
IREN,"IRE, IREG, IREN, IREX, IREZ",-632.87584549,7721.849988999999,0.0,0.0,0.0,-1467.71,141.9862940527171,0.0,0.0,5763.250437562718
NBIS,"NBIG, NBIL, NBIS, NBIZ, NEBX",615.0170772500005,5050.921108,0.0,0.0,0.0,-477.81,138.40054155983418,0.0,0.0,5326.528726809837
GDX,"GDX, GDXU, NUGT",2121.63620452,2330.877413,0.0,0.0,-10.84,-50.43,6.064265670336027,0.0,0.0,4397.307883190336
CRML,"CRML, CRMU, CRMX",-1131.7422423799999,6624.606695,0.0,0.0,0.0,-1319.0300000000002,150.65769306904252,0.0,0.0,4324.492145689042
AAOI,"AAOI, AAOX",6406.75805543,-2335.497152,0.0,0.0,0.0,-527.72,117.4494761804094,0.0,0.0,3660.990379610408
RIOT,"RIOT, RIOX, RTYY",4854.89496376,3427.2355329999996,0.0,0.0,-4273.68,-861.59,451.0068920180807,0.0,0.0,3597.8673887780797
CRWV,"CORD, CRWG, CRWU, CRWV, CWVX, CWY",-519.67408863,5345.649714,0.0,0.0,-789.3299999999999,-737.85,205.03984709303273,0.0,0.0,3503.835472463033
MU,"MU, MULL, MUU, MUYY, MUZ",-955.6001030999978,5778.787428,3.0,0.0,-1553.3799999999999,-617.3299999999999,638.4237883539632,0.0,0.0,3293.901113253969
IONQ,"IONL, IONQ, IONX, IOYY, QPUX",11059.987327120001,4697.458955,0.0,0.0,-10879.33,-2118.25,520.1406482095766,0.0,0.0,3280.0069303295795
NVTS,"NVTS, NVTX",-1873.4117309100038,6009.869090999999,0.0,0.0,0.0,-1098.85,50.756178365167194,0.0,0.0,3088.36353845516
AMD,"AMD, AMDG, AMDL, AMDY, AMUU, AMYY, DAMD",-5850.228546179993,15806.807664000002,-72.08,0.0,-5158.02,-2075.85,410.5612157161519,0.0,0.0,3061.1903335361567
HOOD,"HODU, HOOD, HOOG, HOOW, HOOX, HOOY, HOYY, ROBN",4765.69958539,2698.853698,0.0,0.0,-3588.1,-1666.17,326.72605500089776,0.0,0.0,2537.009338390898
BLSH,"BLSG, BLSH",2245.76861529,175.35992299999998,0.0,0.0,0.0,-73.66,7.36618800006902,0.0,0.0,2354.8347262900693
BE,"BE, BEG, BEX, BEZ",3137.2311257799997,-659.3615190000002,0.0,0.0,0.0,-925.9499999999999,118.28845263800139,0.0,0.0,1670.2080594180004
SOXX,"SEMY, SOXL, SOXX",1159.2409613999998,583.7802670000001,0.0,0.0,4.16,-106.89,4.923994932022764,0.0,0.0,1645.215223332023
META,"FBL, FBY, FBYY, META, METU, METW",1151.14379599,3571.34464,12.6,0.0,-2963.22,-365.53000000000003,221.9151456875871,0.0,0.0,1628.2535816775876
