underlying,net_notional_usd,gross_notional_usd,ratio_spot_b1,ratio_spot_b2,ratio_spot_b4,ratio_spot_source,net_bucket_1,net_bucket_2,net_bucket_4
CRML,89782.16,89782.16,0.9237765554487829,0.0,0.0,sleeve_balance,82938.6545055515,0.0,0.0
AAOI,67425.6,67425.6,0.9598555087385205,0.0,0.0,sleeve_balance,64718.833589999995,0.0,0.0
CRCL,52523.100000000006,52523.100000000006,0.4348877393696755,0.5651122606303245,0.0,sleeve_balance,22841.652223687408,29681.447776312598,0.0
IONQ,49616.98,49616.98,0.3464630062969068,0.6337284035422953,0.0,sleeve_balance,17190.4480541735,31443.689523989997,0.0
IREN,49045.1,49045.1,1.0,0.0,0.0,sleeve_balance,49045.1,0.0,0.0
MSTR,46685.84,46685.84,0.06757802547386127,0.9324219745261386,0.0,sleeve_balance,3154.936884788611,43530.90311521138,0.0
COIN,44610.06,44610.06,0.2115405860476008,0.7884594139523992,0.0,sleeve_balance,9436.838236018633,35173.22176398136,0.0
HOOD,42682.200000000004,42682.200000000004,0.3227335756610483,0.6682514861525015,0.0,sleeve_balance,13774.979023079997,28522.443582258304,0.0
NBIS,42131.34,42131.34,1.0,0.0,0.0,sleeve_balance,42131.34,0.0,0.0
IBIT,38532.54,38532.54,0.07064859074641848,0.9205915542772731,0.0,sleeve_balance,2722.26964888,35472.7308888512,0.0
RIOT,37921.299999999996,37921.299999999996,0.08559873446400836,0.8757389740066928,0.0,sleeve_balance,3246.01528923,33209.16035499999,0.0
MU,34815.68,34815.68,0.27292261488070896,0.6343445043486153,0.0,sleeve_balance,9501.986424450002,22085.13527316,0.0
AMD,33930.12,33930.12,0.2649150177957508,0.7350849822042491,0.0,sleeve_balance,8988.59834361196,24941.52165638804,0.0
MARA,32998.56,32998.56,0.02898620441619271,0.9480483944844866,0.0,sleeve_balance,956.5030056,31284.2318283,0.0
SMCI,32855.25,32855.25,0.2200045289005562,0.7605577590430753,0.0,sleeve_balance,7228.303798159999,24988.3153128,0.0
META,32641.4,32641.4,0.04430603511185181,0.9018687276771218,0.0,sleeve_balance,1446.2110145,29438.257887600004,0.0
