underlying,symbols,net_notional_usd,gross_notional_usd,n_legs
CRML,"CRML, CRMU, CRMX",6843.4535529085115,172720.8664470915,3
NVTS,"NVTS, NVTX",3924.4257510999996,59719.4342489,2
MU,"MU, MULL, MUU",3228.55653869,22232.53291499,3
AAOI,"AAOI, AAOX",2706.766410000011,132144.43359,2
ONDS,"ONDG, ONDL, ONDS",2330.5799804,47634.9600196,3
FLY,"FLY, FLYT",2284.5691828499985,51825.35081715,2
META,"FBL, META, METU",1756.9310978999968,4649.353126899997,3
SNDK,"SNDK, SNDU, SNXX",1601.0480992658831,50405.490868065885,3
RIOT,"RIOT, RIOX",1466.1243557700022,7958.154934230002,2
LUNR,"LUNL, LUNR",1428.3736210200004,42002.98637898,2
BULL,"BULG, BULL",1366.1966466120002,3408.363353388,2
EOSE,"EOSE, EOSU",1135.219664639997,47429.34033536,2
OKLO,"OKLL, OKLO",1106.5842014000027,28534.5357986,2
KEEL,"KEEL, KEEX",1050.4936556019984,30385.146344398003,2
IONQ,"IONL, IONQ, IONX, QPUX",982.9776815465002,35363.8737898935,4
MARA,"MARA, MRAL",757.8251660999986,2670.8311772999987,2
BBAI,"BAIG, BBAI",703.5241072104,15698.9758927896,2
CIFR,"CIFG, CIFR, CIFU",652.6108528511977,28396.869147148802,3
SMCI,"SMCI, SMCL, SMCX",638.7560057799983,15095.363602099998,3
CLSK,"CLSK, CLSX",568.9133172000002,22261.5666828,2
HUT,"HUT, HUTG",532.536006536402,29272.1039934636,2
RCAT,"RCAT, RCAX",507.206159207999,52232.613840792,2
HIMS,"HIMS, HIMZ",503.2141034400038,16437.522444560003,2
AMD,"AMD, AMDG, AMDL, AMUU",427.0636287673419,19132.069256047344,4
HOOD,"HODU, HOOD, HOOG, HOOX, ROBN",384.7773946617017,27934.7354408217,5
GEMI,"GEMG, GEMI",347.58147765280046,16140.2385223472,2
IBIT,"BITU, BITX, BTCL, IBIT",337.5394622688018,5782.078760028801,4
UEC,"UEC, UECG",297.83165815039865,14602.988341849601,2
UUUU,"UUUG, UUUU",278.8493588250003,21867.390641175,2
MP,"MP, MPG, MPL",271.60456045,3340.51543955,3
SOUN,"SOUN, SOUX",268.56724641000005,3543.0327535899996,2
AVGO,"AVGG, AVGO, AVL",267.73250802999974,4459.54749197,3
APP,"APP, APPX",239.83412752000095,10177.36587248,2
BMNR,"BMNG, BMNR, BMNU",237.9205737396005,37232.9794262604,3
RKT,"RKT, RKTL",228.65234400000008,7449.667656,2
OPEN,"OPEG, OPEN, OPEX",228.51030407000053,16155.42969593,3
AVAV,"AVAV, AVXX",227.06495339999947,11121.6350466,2
TDOG,"TDOG, TXXD",224.61809231759935,7072.421107682399,2
FIGR,"FGRU, FIGR",222.67025884559962,8010.489741154401,2
INTC,"INTC, INTW, LINT",213.19214915999964,11294.20785084,3
GDXJ,"GDXJ, JNUG",201.6800847999998,3378.4799152,2
GLW,"GLW, GLWG",194.22025192,3939.1397480799997,2
NOW,"NOW, NOWL",193.73243434999995,2514.16756565,2
BLSH,"BLSG, BLSH",178.16231475200084,8344.637685248,2
FIG,"FIG, FIGG",164.39344320000146,10460.3465568,2
XPEV,"XPEG, XPEV",157.91133920999994,2160.4886607900003,2
ORCL,"ORCL, ORCU, ORCX",151.00510769999983,7554.5948923,3
MRVL,"MRVL, MVLL",147.3648926400001,4794.71510736,2
SHOP,"SHOP, SHPU",141.3752326783997,5258.1447673216,2
