symbol,underlying,bucket,pair,description,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
NVTS,NVTS,bucket_1,NVTS (spot),NAVITAS SEMICONDUCTOR CORP,24468.166699999998,15268.474922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39736.641621999996
AMD,AMD,bucket_1,AMD (spot),ADVANCED MICRO DEVICES,21268.353063414324,10921.412987911837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32189.76605132616
NBIS,NBIS,bucket_1,NBIS (spot),NEBIUS GROUP NV,13733.966333,18415.601715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32149.568048
SNDK,SNDK,bucket_1,SNDK (spot),SANDISK CORP,9779.269604,10725.149351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20504.418955
MTYY,MSTR,bucket_2,MSTR | MTYY,GRANITE YIELDBOOST MSTR ETF,830.7256868100001,34200.358334,0.0,0.0,-14865.23,-1803.42,597.2093906120414,0.0,0.0,18959.64341142204
AAOI,AAOI,bucket_1,AAOI (spot),APPLIED OPTOELECTRONICS INC,8543.922664,9494.498884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18038.421548
INTC,INTC,bucket_1,INTC (spot),INTEL CORP,14743.08265,3147.131489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17890.214139
COYY,COIN,bucket_2,COIN | COYY,GRANITE YIELDBOOST COIN ETF,2938.01197694,19518.467175,-4.8,0.0,-4698.09,-984.04,341.5605248409107,0.0,0.0,17111.109676780914
ALAB,ALAB,bucket_1,ALAB (spot),ASTERA LABS INC,8064.40195167,8937.322829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17001.72478067
AMD,AMD,bucket_2,AMD (spot),ADVANCED MICRO DEVICES,6690.19379858568,7029.723263088164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13719.917061673845
MU,MU,bucket_2,MU (spot),MICRON TECHNOLOGY INC,6690.245814677676,6271.056198058883,2.1348563486546506,0.0,0.0,0.0,0.0,0.0,0.0,12963.436869085215
MRVL,MRVL,bucket_1,MRVL (spot),MARVELL TECHNOLOGY INC,11561.592616,944.025037,8.76,0.0,0.0,0.0,0.0,0.0,0.0,12514.377653
BTFL,KEEL,bucket_1,KEEL | BTFL,,4683.1764934,7243.241956,0.0,0.0,0.0,-9.42,0.0,0.0,0.0,11916.9984494
HUT,HUT,bucket_1,HUT (spot),HUT 8 CORP,4572.68149244,6627.544371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11200.225863439999
IONQ,IONQ,bucket_2,IONQ (spot),IONQ INC,10441.004659165937,500.1935402279063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10941.198199393844
CRDO,CRDO,bucket_1,CRDO (spot),CREDO TECHNOLOGY GROUP HOLDI,3295.913721,6613.183071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9909.096792
PANW,PANW,bucket_1,PANW (spot),PALO ALTO NETWORKS INC,9164.01227489,415.798274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9579.81054889
IREN,IREN,bucket_1,IREN (spot),IREN LTD,419.51898600000004,8906.998613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9326.517598999999
PLUG,PLUG,bucket_1,PLUG (spot),PLUG POWER INC,7718.977841999999,1051.937491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8770.915332999999
QUBT,QUBT,bucket_1,QUBT (spot),QUANTUM COMPUTING INC,5706.63409,2881.184222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8587.818312
NVDA,NVDA,bucket_1,NVDA (spot),NVIDIA CORP,8097.35686824,86.277581,1.44,0.0,0.0,0.0,0.0,0.0,0.0,8185.07444924
BE,BE,bucket_1,BE (spot),BLOOM ENERGY CORP- A,3137.2311259999997,4829.204021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7966.435146999999
IONQ,IONQ,bucket_1,IONQ (spot),IONQ INC,6034.585695524063,1730.7140767720937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7765.299772296157
WULF,WULF,bucket_1,WULF (spot),TERAWULF INC,2504.461779,5233.327054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7737.7888330000005
QBTZ,QBTS,bucket_4,QBTS | QBTZ,DEF DAILY T2X SHORT QBTS,0.0,7760.018242,0.0,0.0,0.0,-364.55,36.729713506366416,0.0,0.0,7432.197955506366
LUNL,LUNR,bucket_1,LUNR | LUNL,DEF DAI TAR 2X LG LUNR ETF,-0.46989836,7657.785752,0.0,0.0,0.0,-479.63,36.76874407169914,0.0,0.0,7214.454597711699
CIFR,CIFR,bucket_1,CIFR (spot),CIPHER DIGITAL INC,1987.47452675,5153.943152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7141.41767875
MARA,MARA,bucket_2,MARA (spot),MARA HOLDINGS INC,3977.515043834446,2771.042659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6748.557702834446
XBTY,IBIT,bucket_2,IBIT | XBTY,GRANITE YIELDBOOST BITCOIN,840.68578316,10987.725164,-1.73,0.0,-4744.19,-593.77,259.6219243461162,0.0,0.0,6748.342871506116
RDW,RDW,bucket_1,RDW (spot),REDWIRE CORP,4338.932904,2181.502088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6520.434992
AVGO,AVGO,bucket_1,AVGO (spot),BROADCOM INC,6081.02444872,355.934968,34.45,0.0,0.0,0.0,0.0,0.0,0.0,6471.409416719999
VRT,VRT,bucket_1,VRT (spot),VERTIV HOLDINGS CO-A,6032.010926,398.545893,2.06,0.0,0.0,0.0,0.0,0.0,0.0,6432.616819
