underlying,symbols,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
SLV,SLV,0.0,1092.915755,0.0,0.0,0.0,-0.1,3.5352715255573655,0.0,0.0,1096.3510265255575
CRWV,"CRWG, CRWV, CWVX",181.83653027,502.4552550000003,0.0,0.0,0.0,-26.17,1.6120124014921917,0.0,0.0,659.733797671493
GDX,"GDX, GDXU, NUGT",-170.39822695000004,807.100299,0.0,0.0,0.0,-2.88,2.446300233426368,0.0,0.0,636.2683722834264
EWJ,EWJ,0.0,527.194193,0.0,0.0,0.0,-0.13,3.5232339111348923,0.0,0.0,530.5874269111349
SOXX,"SOXL, SOXX",-182.25783737,683.399819,0.0,0.0,0.0,-0.77,1.2042122892294391,0.0,0.0,501.57619391922947
TSLA,"TSLA, TSLI, TSLL, TSLR, TSLT, TSLW, TSLY",261.39657538000006,531.5792619999999,0.0,0.0,-347.66999999999996,-102.42999999999999,4.54667459441546,0.0,0.0,347.42251197441556
XLK,"WEBS, XLK",0.0,276.93413899999996,0.0,0.0,0.0,-0.52,9.228233588940117,0.0,0.0,285.64237258894013
XBI,XBI,0.0,254.180513,0.0,0.0,0.0,-0.36,4.1202905695499235,0.0,0.0,257.9408035695499
META,"FBL, FBY, FBYY, META, METU, METW",666.85666064,-40.283006,0.0,0.0,-337.87,-57.00000000000001,7.024980455102179,0.0,0.0,238.72863509510216
NVDA,"NVDA, NVDB, NVDG, NVDL, NVDO, NVDU, NVDY",-217.67097088000003,617.6409040000001,0.0,0.0,-122.42,-89.1,7.579995632434977,0.0,0.0,196.02992875243498
XRPZ,"GXRP, UXRP, XRPZ, XXRP",-1499.5541247400001,1720.4365850000002,0.0,0.0,-11.16,-20.36,3.765780570573175,0.0,0.0,193.1282408305733
COIN,"COIA, COIG, COIN, COIW, CONY",347.46634131999963,0.0,0.0,0.0,-165.33,-21.759999999999998,0.0,0.0,0.0,160.3763413199997
HOOD,"HOOD, HOOW, HOOY",1490.68620305,-889.250256,0.0,0.0,-433.28999999999996,-13.92,1.8118999194827436,0.0,0.0,156.03784696948264
MSTR,"MSOO, MSTR, MSTU, MSTW, MSTX, MSTY, MTYY",850.41515257,1692.689005,-0.37,0.0,-2269.64,-139.73000000000002,18.646282774290334,0.0,0.0,152.01044034429037
INTC,"INTC, INTW",-62.22877602,218.343211,0.0,0.0,0.0,-12.95,1.6933136377770082,0.0,0.0,144.8577486177769
MSFT,"MSFL, MSFO, MSFT, MSFU, MSFW, MSFX",631.76421974,-243.77317900000003,0.0,0.0,-183.05,-70.6,7.393078982119876,0.0,0.0,141.73411972211966
SNOW,"SNOU, SNOW, SNOY",734.35125347,-458.567957,0.0,0.0,-114.75,-27.5,1.8596987165265866,0.0,0.0,135.3929951865265
VRT,"VRT, VRTL",-261.38572532,401.94627200000014,0.0,0.0,0.0,-12.86,1.7334345107154312,0.0,0.0,129.4339811907157
MU,"MU, MUU",23.55844995,114.751225,0.0,0.0,0.0,-11.040000000000001,1.529331573442103,0.0,0.0,128.7990065234421
ABNB,"ABNB, ABNY",208.2108875,0.0,0.0,0.0,-78.46000000000001,-11.59,0.0,0.0,0.0,118.1608875
AVGO,"AVGG, AVGO, AVL",0.0,153.69900499999994,0.0,0.0,0.0,-40.45,3.7168817068929716,0.0,0.0,116.96588670689289
APP,"APP, APPX",-2e-08,124.69757100000015,0.0,0.0,0.0,-13.08,0.6974783152113484,0.0,0.0,112.31504929521157
