underlying,pnl_total,pnl_share_b1,pnl_share_b2,pnl_share_b4,exp_net_total,exp_share_b1,exp_share_b2,exp_share_b4,ratio_spot_b1,ratio_spot_b2,ratio_spot_b4,diff_exp_b1,diff_exp_b2,diff_exp_b4,diff_pnl_b1,diff_pnl_b2,diff_pnl_b4,max_diff
CLSK,-56.95922089946383,1.0,0.0,0.0,-9494.400000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
SLV,1096.2964574326913,1.0,0.0,0.0,-7841.400000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
EWJ,530.5330436262598,1.0,0.0,0.0,-7814.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
XLK,216.28557862569204,1.0,0.0,0.0,-16637.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
XLF,49.076608207768544,1.0,0.0,0.0,-9371.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
SPY,-83.40026426230564,1.0,0.0,0.0,-8163.960000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
DIA,157.3473149892277,1.0,0.0,0.0,-17478.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
XBI,257.8772043475101,1.0,0.0,0.0,-9139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
HOOD,-2693.26706,1.0,0.0,0.0,4944.549999999999,0.0,0.982276840561831,0.0,0.0,0.982276840561831,0.0,0.0,0.0,0.0,1.0,0.982276840561831,0.0,1.0
MSTR,-917.527558,1.0,0.0,0.0,18575.2,0.0,0.9737425245534369,0.0,0.0,0.9737425245534369,0.0,0.0,0.0,0.0,1.0,0.9737425245534369,0.0,1.0
MARA,-1364.187109,1.0,0.0,0.0,9231.56,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
QQQ,-489.7522189220682,1.0,0.0,0.0,-17445.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
