underlying,symbols,net_notional_usd,gross_notional_usd,n_legs
MDB,"MDB, MDBX",1676.6900575999998,9948.889942400001,2
AMD,"AMD, AMDG, AMDL, AMUU",1114.7040791352993,47004.695920864695,4
KLAC,"KLAC, KLAG",971.0731667299988,16325.126833269998,2
F,"F, FRDU",938.9553278355988,13843.8446721644,2
ASML,"ASML, ASMU",883.0904544000005,15448.1895456,2
CELH,"CELH, CELT",881.2442374399998,14005.51576256,2
MU,"MU, MUU",827.3963079900004,14359.80369201,2
ALAB,"ALAB, LABX",817.5813184000008,14554.4186816,2
TSM,"TSM, TSMG, TSMU",799.2343669400007,27451.16563306,3
NBIS,"NBIS, NEBX",782.1527839999999,13626.647216,2
CORZ,"CORZ, COZX",698.0194619999993,14693.780538000003,2
DIA,"DIA, DXD, SDOW",685.4773001999984,35642.9173002,3
CRWV,"CRWV, CWVX",629.0408256000001,14864.759174400002,2
FXI,"FXI, YINN",628.380502080001,17473.739497920003,2
TER,"TER, TERG",612.9928345600019,18857.08716544,2
RKT,"RKT, RKTL",609.2762251632012,14572.043774836799,2
IREN,"IREG, IREN",569.3477875200015,15980.752212480002,2
GEV,"GEV, GEVX",543.6560960000006,16296.343904,2
MSTR,"MSTR, MSTW, MTYY",487.7378579149972,36662.662142085006,3
BABA,"BABA, BABX",486.2955800000018,15242.144419999999,2
SOEZ,"SOEZ, SOLT",469.4701615999993,16571.6498384,2
VRT,"VRT, VRTL",439.2571325600002,15693.782867439999,2
INTC,"INTC, INTW",418.85988029999953,15355.7401197,2
URA,"URA, URAA",340.5805298999994,15363.419470100001,2
KWEB,"CWEB, KWEB",334.6358535999989,15703.1441464,2
RBLX,"RBLU, RBLX",313.4106726400005,15893.32932736,2
BA,"BA, BOEG, BOEU",306.58676233020196,32863.1732376698,3
DASH,"DASH, DASX",295.5677360999989,16548.592263900002,2
QCOM,"QCMU, QCOM",291.04428975279916,16008.295710247201,2
OPEN,"OPEG, OPEN",287.1156997600001,7217.58430024,2
NU,"NU, NUG",251.22610171080032,16309.493898289202,2
ASHR,"ASHR, CHAU",243.8159649600002,15889.46403504,2
AAPL,"AAPB, AAPL, AAPU",243.05718891000106,32461.942811089997,3
COPX,"COPX, COPZ",231.39097339999898,14736.0490266,2
TEM,"TEM, TEMT",226.90493699999934,14267.895063,2
GOOGL,"GGLL, GOOGL, GOOX",218.73259597999913,32567.90740402,3
META,"FBL, FBYY, META",193.09014189719983,31250.749858102805,3
AVGO,"AVGG, AVGO, AVL",187.57341756000096,33079.46658244,3
UEC,"UEC, UECG",141.923959344801,15990.5560406552,2
CEG,"CEG, CEGX",124.02507328000138,22616.87492672,2
SNOW,"SNOU, SNOW",123.1116220999993,16787.468377899997,2
MRNA,"MRNA, MRNX",121.16693679499895,16223.073063205,2
CLS,"CLS, CSEX",99.71473530000003,2983.6852646999996,2
HOOD,"HOOD, HOOW",87.63304799999878,9801.466951999999,2
XLK,"TTXD, WEBS, XLK",45.04980758699821,33320.049807587,3
UNH,"UNH, UNHG",33.615427399998225,16740.5645726,2
APP,"APP, APPX",3.106849280000006,6141.3531507200005,2
XOM,"XOM, XOMX",-25.935551999999007,17030.895552,2
XRPZ,"UXRP, XRPZ, XXRP",-32.07514524000362,33606.87514524,3
AMZN,"AMZN, AMZU, AMZZ",-34.618232720004016,33431.418232719996,3
CMG,"CMG, CMGG",-61.64936803999899,15129.08936804,2
UBER,"UBER, UBRL",-132.08259120000002,17084.0025912,2
CSCO,"CSCL, CSCO",-144.80775793140128,17200.1677579314,2
CRM,"CRM, CRMG",-166.0418504699992,20163.14185047,2
MRVL,"MRVL, MRVU",-178.2821400799985,15990.32214008,2
XLE,"ERX, XLE",-180.44144999999844,17249.48145,2
DKNG,"DKNG, DKUP",-203.0042620428003,6608.9042620428,2
ETHA,"ETHA, ETHT, ETHU, ETU",-217.8562657500006,38587.95626575,4
XOP,"GUSH, XOP",-442.01302719999876,18248.8930272,2
IBIT,"BITU, BITX, BTCL, IBIT, XBTY",-476.18362162999983,62473.58362163,5
BLSH,"BLSH, BLSX",-572.5727242500016,18722.33272425,2
SOFI,"SOFA, SOFI",-592.1689433370011,18383.328943337,2
COST,"COST, COTG",-592.2309413599996,16716.55094136,2
MARA,"MAAY, MARA, MARO",-625.8903200399996,19089.010320039997,3
MSFT,"MSFL, MSFT, MSFU, MSFW, MSFX",-707.2060640875025,59680.9860640875,5
PANW,"PALU, PANG, PANW",-1100.8679478039994,32631.047947804,3
NFLX,"NFLU, NFLW, NFLX, NFXL",-1118.417045699999,58566.0170457,4
PLUG,"PLUG, PLUL",-1127.6228350399997,17750.042835039996,2
PLTR,"PLTA, PLTR, PLTU, PLTW, PTIR",-2028.8636102951987,63272.3836102952,5
CLSK,"CLSK, CLSZ",-3690.655433940002,15298.14456606,2
GDX,"GDX, GDXU, NUGT",-5394.338977230002,20548.89897723,3
TSLA,"TSLA, TSLI, TSLL, TSLR, TSYY",-7488.616388039999,32604.13638804,5
EWJ,EWJ,-7814.7,7814.7,1
SLV,SLV,-7841.400000000001,7841.400000000001,1
SOXX,SOXL,-7906.632767,7906.632767,1
NVDA,"NVDA, NVDB, NVDG, NVDL, NVDU, NVYY",-7947.877296854499,58721.97729685451,6
SPY,SPY,-8163.960000000001,8163.960000000001,1
QQQ,"QID, QQQ, TQQY",-8971.714578877201,26070.0552605372,3
XBI,XBI,-9139.0,9139.0,1
XLF,XLF,-9371.43,9371.43,1
