underlying,etf,delta,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
IREN,IREZ,-1.0,0.0,2898.2471882560667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2898.2471882560667
CRWV,CORD,-2.001479,0.0,2458.7612899810183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2458.7612899810183
NBIS,NBIZ,-1.0,0.0,1282.5901762497672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1282.5901762497672
MSTR,MSDD,-1.0,0.0,202.70715753108985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.70715753108985
MSTR,MSTZ,-1.982689,0.0,202.70715753108985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.70715753108985
XLK,TTXD,-1.855957,0.0,101.78130311667377,0.0,0.0,0.0,-0.7000812318093229,3.0500657015234967,0.0,0.0,104.13128758638794
XLK,WEBS,-2.237994,0.0,99.28373211667376,0.0,0.0,0.0,-0.35008123180932293,2.8113827488514684,0.0,0.0,101.7450336337159
XLK,FNGD,-2.849498,0.0,31.44998711667377,0.0,0.0,0.0,-0.030081231809322918,1.1107772534004499,0.0,0.0,32.5306831382649
XLK,TECS,-2.962147,0.0,31.44998711667377,0.0,0.0,0.0,-0.030081231809322918,1.1107772534004499,0.0,0.0,32.5306831382649
XLK,REW,-2.000109,0.0,31.44998711667377,0.0,0.0,0.0,-0.030081231809322918,1.1107772534004499,0.0,0.0,32.5306831382649
CLSK,CLSZ,-1.940526,0.0,7.331516380693742,0.0,0.0,0.0,-0.5342367310730536,8.003146446655684,0.0,0.0,14.800426096276382
XLE,DUG,-1.974182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TLT,TBX,-0.427124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TLT,TMV,-2.966341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USO,SCO,-1.59944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASTS,ASTN,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLF,SKF,-2.000947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SVIX,UVIX,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XOP,DRIP,-1.998929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XRPZ,GXRP,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TLT,TBT,-1.982401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOXX,TSXD,-1.903685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPY,SPXU,-2.890873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPY,SPXS,-2.898582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPY,HIBS,-4.454992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RKLB,RKLZ,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QBTS,QBTZ,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVDA,NVDS,-1.444887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IWM,TZA,-2.990625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IWM,TWM,-2.00249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IBIT,BTCZ,-1.992452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRCL,CRCD,-2.011076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COIN,CONI,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XRPZ,XRP,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QQQ,QID,-1.993097,0.0,-17.602991699040288,0.0,0.0,0.0,-0.3171814869510705,4.750163071629587,0.0,0.0,-13.170010114361759
DIA,DXD,-1.988419,0.0,-19.40472159954775,0.0,0.0,0.0,-0.6018384033493729,4.923539566609158,0.0,0.0,-15.083020436287967
DIA,SDOW,-2.988387,0.0,-27.61978459954775,0.0,0.0,0.0,-0.3918384033493728,4.4574395356933545,0.0,0.0,-23.55418346720377
