symbol,description,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
AZYY,GRANITE YIELDBOOST AMZN ETF,149.34178575,0.0,0.0,0.0,-43.59,-6.33,0.0,0.0,0.0,99.42178575000001
TQQY,GRANITE YIELDBOOST QQQ,159.88451495,-0.552884,0.0,0.0,-101.48,-11.65,0.03851171258452542,0.0,0.0,46.240142662584525
TSYY,GRANITE YIELDBOOST TSLA ETF,0.0,1.385034,0.0,0.0,-1.01,0.0,0.010520142787612406,0.0,0.0,0.3855541427876125
NVDQ,T-REX 2X INVERSE NVIDIA DLY,0.0,-45.233288,0.0,0.0,0.0,-1.1700000000000002,1.8873846381586787,0.0,0.0,-44.515903361841325
NVYY,GRANITE YIELDBOOST NVDA,104.42386226,1.777413,0.0,0.0,-146.12,-6.640000000000001,0.014000223777269841,0.0,0.0,-46.54472451622273
FAZ,DIREXION DAILY FIN BEAR 3X,0.0,-49.161031,0.0,0.0,0.0,-1.39,1.403875324536962,0.0,0.0,-49.14715567546304
SDS,PROSHARES ULTRASHORT S&P500,0.0,-66.621061,0.0,0.0,0.0,-0.8600000000000001,1.9132633016404426,0.0,0.0,-65.56779769835956
SQQQ,PROSHARES ULTRAPRO SHORT QQQ,0.0,-89.808751,0.0,0.0,0.0,-0.4,1.4232288361631185,0.0,0.0,-88.78552216383689
TSLQ,TRADR 2X SHORT TSLA DAILY ET,0.0,-241.152151,0.0,0.0,0.0,-0.38,2.0766229197289285,0.0,0.0,-239.45552808027108
LABD,DRX DLY S&P BIOTECH BEAR 3X,0.0,-263.478574,0.0,0.0,0.0,-1.4,1.5210794807243535,0.0,0.0,-263.3574945192756
SOXS,DIREXION DAILY SEMI BEAR 3X,0.0,-493.384114,0.0,0.0,0.0,-0.18,1.6221616290616996,0.0,0.0,-491.94195237093834
EWV,PROSHARES ULTSHRT MSCI JAPAN,0.0,-569.698852,0.0,0.0,0.0,-0.86,2.1356200580370115,0.0,0.0,-568.423231941963
DUST,DIREXION DAILY GOLD MINERS I,0.0,-778.984968,0.0,0.0,0.0,-0.71,2.212621288811996,0.0,0.0,-777.482346711188
ZSL,PROSHARES ULTRASHORT SILVER,0.0,-1079.277632,0.0,0.0,0.0,-1.02,2.1158270974083346,0.0,0.0,-1078.1818049025917
