etf,weight
TXXS,0.1999999999998786
FBYY,0.13012069747122298
SMZ,0.09752035430454838
XBTY,0.06590699916113443
FBL,0.04584400038983445
METU,0.03844737923870039
SNXX,0.03698044913379107
BABU,0.02809880759790298
CRMU,0.024891816451877238
RCAX,0.023567087500046425
CLSZ,0.021670517063973993
LITX,0.017642692031413044
SPXL,0.015253987866172714
OPEG,0.015206289158988414
SOFA,0.01485872070485924
URAA,0.014015234797096323
ASMU,0.01400237370410532
BITX,0.013106672982901784
ZETX,0.01232743438446764
BTCL,0.011494503420170778
BITU,0.010762337977344879
SMU,0.010282487600329637
WDCX,0.008211911456075707
NVTX,0.007129585845321511
MRNX,0.007063867626345817
MEXX,0.0065585998070109555
LACG,0.0037629719668618128
CLSX,0.003504290007037889
LEUX,0.003415370161772367
CWEB,0.002667275562773094
ASTX,0.002349722275261873
FGRU,0.0020248759910973567
UECG,0.0017237517989438888
SMYY,0.0014826768111615859
RDWU,0.001230096716596775
ONDL,0.001036243506771114
ONDG,0.0009094128804886221
OKLL,0.0006961394083266289
YINN,0.0004149377969676646
BULX,0.0004149377771692042
TQQQ,0.000414937761866796
FCXG,0.00041493776038112394
COPZ,0.00041493776027784165
BABX,0.0004149377601008583
GOOX,0.00041493776000578393
CIFG,0.00041493775999108866
BAIG,0.00041493775997311313
URTY,0.00041493775990568735
GLXU,0.0004149377598957658
NVDG,0.00041493775987791747
UBRL,0.00041493775986571195
JNUG,0.0004149377598071464
NVDU,0.00041493775980216486
GGLL,0.00041493775979457994
OSCX,0.00041493775979304086
DNNG,0.000414937759768003
NVDL,0.00041493775976312924
NUGT,0.0004149377597521776
BOEU,0.0004149377597497086
SATG,0.0004149377597429518
BMNG,0.00041493775971291914
AAPB,0.0004149377597114552
BOEG,0.0004149377596993866
NEBX,0.00041493775969089276
USGG,0.00041493775967895097
ASTN,0.00041493775964785844
OPEX,0.00041493775964611705
ASMG,0.0004149377596349597
MUU,0.00041493775962406584
BMNU,0.0004149377596207176
NUG,0.0004149377596204764
PONX,0.0004149377596180869
LRCU,0.0004149377596102532
NVDB,0.000414937759597768
PLUL,0.00041493775959411096
MSFU,0.0004149377595920657
ETHU,0.0004149377595868939
QSU,0.0004149377595756304
KEEX,0.00041493775957068834
MPL,0.00041493775956717244
SOXL,0.0004149377595605307
COHX,0.00041493775956049056
MULL,0.00041493775955204055
CIFU,0.0004149377595493757
ETU,0.0004149377595491739
AMZZ,0.000414937759543959
AVGG,0.00041493775954238866
GDXU,0.0004149377595403341
CRCG,0.00041493775953775115
PALU,0.00041493775953651305
BEX,0.0004149377595346749
AMZU,0.0004149377595285268
ETRL,0.0004149377595276428
COIA,0.0004149377595273396
WULX,0.00041493775952561703
GEVX,0.00041493775952390545
PANG,0.0004149377595217208
TSMU,0.00041493775952022323
MPG,0.0004149377595163596
ROBN,0.0004149377595129198
ARCX,0.0004149377595108882
TSMG,0.0004149377595033933
ETHT,0.0004149377595020153
AMDL,0.00041493775950154156
UUUG,0.00041493775950123647
HOOX,0.0004149377595011488
TSLI,0.00041493775950024177
COYY,0.0004149377594990709
AMUU,0.0004149377594985358
SOFX,0.0004149377594983465
KORU,0.0004149377594959048
TSLL,0.00041493775948610133
AVL,0.0004149377594853283
ANEL,0.0004149377594849591
LLYX,0.00041493775948419324
NBIL,0.0004149377594832199
TSLR,0.0004149377594825314
AMDG,0.00041493775948212545
QUBX,0.0004149377594820095
COZX,0.00041493775948115677
CONL,0.00041493775947954527
NBIG,0.00041493775947947794
HOOG,0.000414937759479394
VRTL,0.00041493775947853403
