underlying,symbols,net_notional_usd,gross_notional_usd,n_legs
BABA,"BABA, BBYY",0.0,31823.9236656,2
CRCL,"CRCL, CRY",0.0,7156.30905,2
HIMS,"HIMS, HMYY",0.0,20116.507526999998,2
IONQ,"IONQ, IOYY",0.0,41657.276248320006,2
IBIT,"IBIT, XBTY",0.0,50039.38240488,2
MARA,"MAAY, MARA",0.0,47066.47235892,2
SMCI,"SMCI, SMYY",0.0,40534.236486491995,2
RIOT,"RIOT, RTYY",0.0,58003.4490447872,2
TSLA,TSYY,-63.37320989999999,63.37320989999999,1
TSM,"TMYY, TSM",-203.98177783126084,40038.028764468734,2
META,"FBYY, META",-272.83048967066134,37900.278740594134,2
QQQ,TQQY,-449.58224226870004,449.58224226870004,1
MU,"MU, MUYY",-3292.969529657392,30435.20532214261,2
CRWV,CWY,-6953.75696853,6953.75696853,1
COIN,"COIN, COYY",-8742.430311340362,56736.02314369244,2
QBTS,QBY,-14761.1400153723,14761.1400153723,1
MSTR,"MSTR, MTYY",-22646.553869883683,45795.14373877552,2
