underlying,sector,sector_source,sector_confidence,instrument_class,beta_to_spy,beta_source,net_notional_usd,gross_notional_usd
CRWV,software,override,1.0,letf,2.9560371998397836,computed,70640.21704223001,120255.90334813
NBIS,software,override,1.0,letf,3.116523136638282,computed,18251.85882753201,146710.63867901202
QBTS,quantum,override,1.0,letf,4.120933372060745,computed,10076.410714827696,122157.41602557233
IREN,crypto-equity,override,1.0,letf,3.5251292514125123,computed,5315.5111631249965,161313.90072132502
SPCX,industrials,vendor,0.75,letf,4.5820325777305735,computed,2978.5600000000004,5428.0
SMCI,semis,override,1.0,letf,3.6746002687213046,computed,2293.4013720590046,64121.898627941
MARA,crypto-equity,override,1.0,letf,3.2762382230506915,computed,1545.2023935896011,49867.2776064104
CRCL,software,override,1.0,letf,3.1689468075806984,computed,1517.18708007,56013.01291993
NVTS,semis,override,1.0,letf,4.272560338570164,computed,1476.2649932800014,59654.035006720005
WULF,crypto-equity,override,1.0,letf,3.258859939078608,computed,1469.615522850001,20308.40447715
IBIT,crypto,override,1.0,letf,1.839998715531094,computed,1304.475691599997,56345.6043084
IONQ,quantum,override,1.0,letf,3.354907254829178,computed,1132.6235483599994,72968.31645164
CIFR,crypto-equity,override,1.0,letf,4.159119345531933,computed,1089.5298125410009,16793.470187459
COHR,semis,override,1.0,letf,3.093619157727639,computed,1043.519456709998,44328.90054329
HIMS,healthcare,override,1.0,letf,2.74231787188433,computed,965.4688588200006,31302.23114118
RIOT,crypto-equity,override,1.0,letf,3.974246737427606,computed,895.3318866164009,62178.22811338361
OPEN,consumer,override,1.0,letf,2.9726837514339124,computed,810.5800936699989,19036.51990633
BE,clean,override,1.0,letf,4.019097092966345,computed,789.653317500004,70769.9466825
COIN,crypto-equity,override,1.0,letf,3.2022024296955967,computed,652.8676519307992,91872.4371421692
CRDO,semis,override,1.0,letf,3.045711471808649,computed,623.833039359999,18742.926960640005
FLY,evtol,override,1.0,letf,3.1095764040281897,computed,552.403036929998,44228.49696307001
