underlying,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
CRWV,-754.4207743643933,16923.903655000002,0.0,0.0,-2946.25,-736.98,282.1635847350506,0.0,0.0,12768.41646537066
QBTS,6741.828929339999,16478.663841,0.0,0.0,-10074.97,-2759.68,742.2167412713574,0.0,0.0,11128.059511611358
IREN,3299.8258295500004,7746.041289000001,0.0,0.0,0.0,-1204.8300000000002,266.615956855331,0.0,0.0,10107.653075405331
COIN,6374.08518455,16450.463194,-14.11,0.0,-13512.09,-2499.61,657.1896528319987,0.0,0.0,7455.928031381999
SMCI,15344.111249869999,10680.870069999999,0.0,0.0,-17205.52,-3110.3300000000004,707.9582574958682,0.0,0.0,6417.089577365867
NBIS,11174.85889617,-4785.186132891859,0.0,0.0,0.0,-523.5899999999999,219.71684990353873,0.0,0.0,6085.79961318168
RKLB,4739.45141655,1218.361521427213,0.0,0.0,0.0,-244.69,118.49676215511825,0.0,0.0,5831.619700132333
BE,4978.818524140001,620.2776350000004,0.0,0.0,0.0,-503.68999999999994,119.75862612724717,0.0,0.0,5215.164785267248
ASTS,-804.2308533600001,5828.242289948009,0.0,0.0,0.0,-396.56,188.8304369667333,0.0,0.0,4816.281873554743
RGTI,4272.84043601,824.9798410000003,0.0,0.0,0.0,-567.29,50.42622259276475,0.0,0.0,4580.956499602766
GDX,2121.63620452,2428.3349310000003,0.0,0.0,-12.04,-57.43000000000001,10.811149126574252,0.0,0.0,4491.312284646574
AAOI,8741.49663613,-3932.104378,0.0,0.0,0.0,-998.5,498.8618058701167,0.0,0.0,4309.754064000117
META,1767.02822185,7320.923237,-211.79000000000002,0.0,-4379.880000000001,-667.92,339.9128921682869,0.0,0.0,4168.274351018286
MSTR,511.59064178999506,31865.208473995623,-0.37,0.0,-26263.760000000002,-2744.59,791.381236435192,0.0,0.0,4159.460352220802
CRML,410.7644168800001,4340.342809000002,0.0,0.0,0.0,-2270.1800000000003,236.01437303131684,0.0,0.0,2716.9415989113186
CRCL,-2652.19420232,7645.581521999999,0.0,0.0,-1768.54,-751.3100000000001,204.9497712200183,0.0,0.0,2678.4870909000174
HOOD,16630.318125899998,-1060.834578,0.0,0.0,-9781.08,-3142.66,30.620836415051315,0.0,0.0,2676.364384315053
MARA,6302.73756489,19449.559836,-9.29,0.0,-21930.74,-1777.0800000000002,604.1506078577297,0.0,0.0,2639.338008747729
MU,7935.439972020002,12846.657879000002,3.0000000000000004,0.0,-16478.11,-2575.39,843.3518308784966,0.0,0.0,2574.9496818984935
POET,0.0,2199.622663,0.0,0.0,0.0,-31.13,273.51992234694677,0.0,0.0,2442.012585346947
BLSH,1486.42309078,867.99738,0.0,0.0,0.0,-93.96000000000001,11.347763898036307,0.0,0.0,2271.8082346780366
SNDK,8810.453979459999,-6633.17939633242,0.0,0.0,0.0,-343.69,328.686515174024,0.0,0.0,2162.271098301604
AXTI,0.0,1856.0592560000005,0.0,0.0,0.0,-674.24,622.2059881274422,0.0,0.0,1804.0252441274424
QUBT,1319.9937409699996,662.222083,0.0,0.0,0.0,-527.45,40.581731042415846,0.0,0.0,1495.3475550124158
NVTS,13432.731733089999,-10613.858136,0.0,0.0,0.0,-1424.93,99.92340526058602,0.0,0.0,1493.8670023505802
XRPZ,-1827.9384191999998,3285.972965,0.0,0.0,-15.370000000000001,-174.16,46.792534985093454,0.0,0.0,1315.2970807850934
SOXX,2093.74969187,498.99983499999996,5.37,0.0,-1171.26,-188.43,9.648688603204736,0.0,0.0,1248.0782154732033
TSLA,1265.30413323,521.142429,0.0,0.0,-410.53,-286.85,14.633744249848029,0.0,0.0,1103.700306479848
BABA,2794.24453025,2528.3696930000006,241.95000000000002,0.0,-3847.4,-905.43,242.31550030003064,-5.82,0.0,1048.22972355003
SLV,950.869985,0.0,0.0,0.0,0.0,-0.5800000000000001,0.0,0.0,0.0,950.289985
BA,792.6373735600001,299.070967,0.0,0.0,-18.61,-150.64,5.890814956183634,0.0,0.0,928.3491555161838
ETHA,-4462.48061671,5559.4875600000005,-0.81,0.0,-25.45,-188.36,35.75902525919962,0.0,0.0,918.1459685492
CRDO,1152.0687963499995,-82.20994700000028,0.0,0.0,0.0,-182.91,30.982744163590798,0.0,0.0,917.931593513591
AVGO,844.7090617100002,166.81466599999996,38.35,0.0,-32.69,-118.98,12.172689633860225,0.0,0.0,910.3764173438603
KLAC,737.86066044,136.34160399999996,13.7,0.0,0.0,-82.69,18.785203667540728,0.0,0.0,823.9974681075405
RCAT,-7329.656139770001,8587.283895,0.0,0.0,0.0,-495.25,59.35676224164259,0.0,0.0,821.7345174716429
LEU,507.91991070000006,591.291163,0.0,0.0,0.0,-289.7,8.837485458864771,0.0,0.0,818.3485591588646
HUT,763.2428037200007,358.897915,0.0,0.0,0.0,-343.36,37.984338042381005,0.0,0.0,816.7650567623814
CIFR,-113.28488356000071,1423.930394,0.0,0.0,0.0,-575.34,26.85879820046543,0.0,0.0,762.1643086404647
WULF,-533.0412700099996,1523.386486,0.0,0.0,0.0,-315.85,32.228222951858264,0.0,0.0,706.7234389418586
UEC,-27.954793210000048,830.8015740000001,0.0,0.0,0.0,-119.73,18.909048348893418,0.0,0.0,702.0258291388934
OKLO,-188.64765225999997,1184.4980889999997,0.0,0.0,0.0,-353.88,33.97071898392264,0.0,0.0,675.9411557239227
KEEL,446.74873300000036,411.2924130000001,0.0,0.0,0.0,-233.35,30.11105238216236,0.0,0.0,654.8021983821618
EWY,-54.17537312,661.746933,0.0,0.0,-0.23,-31.44,23.003296166269937,0.0,0.0,598.90485604627
TER,908.0702667100002,-89.12255099999999,3.9000000000000004,0.0,0.0,-252.35999999999999,21.36511913812337,0.0,0.0,591.8528348481236
GOOGL,861.5952200400006,-14.787498,12.0,0.0,-146.76999999999998,-156.13,3.9884951098708243,0.0,0.0,559.8962171498715
PLTR,251.8962687799999,998.600973,0.0,0.0,-460.91999999999996,-262.85,32.247543814494875,0.0,0.0,558.9747855944947
COPX,223.8243875400001,365.053961,6.71,0.0,0.0,-52.94,6.926768205822975,0.0,0.0,549.5751167458232
CLS,-52.838314,574.6317630000001,0.0,0.0,0.0,-54.79,36.70103678803339,0.0,0.0,503.7044857880336
RKT,-382.23542872999985,933.107756,0.0,0.0,0.0,-66.72,17.19836688216,0.0,0.0,501.3506941521605
GLXY,626.99829497,124.13281199999994,0.0,0.0,0.0,-323.37,62.52347210926294,0.0,0.0,490.2845790792629
USAR,2267.32661109,-1155.544274,0.0,0.0,0.0,-657.64,29.603930941650894,0.0,0.0,483.7462680316512
BBAI,640.1132999800001,35.00606700000003,0.0,0.0,0.0,-222.64,27.319221866971805,0.0,0.0,479.79858884697194
NVDA,1044.8469794399998,-56.197878,4.1899999999999995,0.0,-170.73000000000002,-371.98,7.8559446739652845,0.0,0.0,457.9850461139649
MRNA,357.14497702999995,206.14188900000002,0.0,0.0,0.0,-124.82000000000001,5.678968183175141,0.0,0.0,444.14583421317514
PLUG,642.8792868899991,224.064418,0.0,0.0,0.0,-444.08,10.319661882330571,0.0,0.0,433.18336677232946
URA,134.55595991999996,362.36824199999995,0.0,0.0,-43.519999999999996,-29.5,4.406249026738039,0.0,0.0,428.310450946738
SOEZ,-1998.24771981,2453.5647089999998,43.87,0.0,-22.23,-97.47,26.337134909276937,0.0,0.0,405.82412409927656
VRT,683.3970860999998,-183.468323,2.37,0.0,0.0,-111.45,6.584044776721255,0.0,0.0,397.4328078767212
UUUU,-2093.76486577,2678.807008,0.0,0.0,0.0,-205.62,17.99536953382005,0.0,0.0,397.4175117638206
EWJ,388.675936,0.0,0.0,0.0,0.0,-0.4,0.0,0.0,0.0,388.275936
