underlying,symbols,net_notional_usd,gross_notional_usd,n_legs
CRWV,CORD,95448.06019518,95448.06019518,1
QBTS,QBTZ,66116.9133702,66116.9133702,1
LITE,LITZ,57777.23966184001,57777.23966184001,1
NBIS,NBIZ,50262.30875327201,50262.30875327201,1
SNDK,SNDQ,48126.20250464,48126.20250464,1
IREN,IREZ,31990.005942224998,31990.005942224998,1
ASTS,ASTN,29525.560494719997,29525.560494719997,1
RKLB,RKLZ,21596.055226200002,21596.055226200002,1
MSTR,MSTZ,21023.899995839998,21023.899995839998,1
SVIX,UVIX,20526.778968861,20526.778968861,1
COIN,CONI,12832.15239705,12832.15239705,1
AMD,DAMD,5098.9485339,5098.9485339,1
MU,MUZ,4469.5,4469.5,1
SPCX,"SPCG, SSPC",4203.280000000001,4203.280000000001,2
