underlying,symbol,leg_class,net_notional_usd,gross_notional_usd,_ratio_b1,_ratio_b2,_ratio_b4
AAOI,AAOI,spot,138747.7,138747.7,1.0,0.0,0.0
AAOI,AAOG,core_levered_etf,-66944.0380028,66944.0380028,1.0,0.0,0.0
AAOI,AAOX,core_levered_etf,-78985.27484028,78985.27484028,1.0,0.0,0.0
ACHR,ACHR,spot,3458.0499999999997,3458.0499999999997,1.0,0.0,0.0
ACHR,ARCX,core_levered_etf,-3565.2752448,3565.2752448,1.0,0.0,0.0
ADBE,ADBE,spot,883.12,883.12,1.0,0.0,0.0
ADBE,ADBG,core_levered_etf,-934.4704622400002,934.4704622400002,1.0,0.0,0.0
AFRM,AFRM,spot,1097.8500000000001,1097.8500000000001,1.0,0.0,0.0
AFRM,AFRU,core_levered_etf,-1304.45517803,1304.45517803,1.0,0.0,0.0
ALAB,ALAB,spot,9044.5,9044.5,1.0,0.0,0.0
ALAB,LABX,core_levered_etf,-8516.8591451,8516.8591451,1.0,0.0,0.0
ALB,ALB,spot,1421.670375,1421.670375,1.0,0.0,0.0
ALB,ALBG,core_levered_etf,-1461.5199666504,1461.5199666504,1.0,0.0,0.0
AMAT,AMAT,spot,9531.2,9531.2,1.0,0.0,0.0
AMAT,AMAU,core_levered_etf,-4481.42361425,4481.42361425,1.0,0.0,0.0
AMAT,AMA,core_levered_etf,-4904.2386565199995,4904.2386565199995,1.0,0.0,0.0
AMD,AMD,spot_b4_structural,8221.95,8221.95,1.6201629216791638,0.0,-0.6201629216791636
AMD,DAMD,inverse_b4_etf,5098.9485339,5098.9485339,0.0,0.0,1.0
AMD,AMDG,core_levered_etf,-2906.065350336,2906.065350336,1.0,0.0,0.0
AMD,AMUU,core_levered_etf,-3009.34244736,3009.34244736,1.0,0.0,0.0
AMD,AMDL,core_levered_etf,-7409.61050388,7409.61050388,1.0,0.0,0.0
AMKR,AMKR,spot,8845.2,8845.2,1.0,0.0,0.0
AMKR,AMKL,core_levered_etf,-8970.069207510001,8970.069207510001,1.0,0.0,0.0
AMPX,AMPX,spot,13766.56,13766.56,1.0,0.0,0.0
AMPX,AMPU,core_levered_etf,-13733.234482200001,13733.234482200001,1.0,0.0,0.0
AMZN,AMZN,spot,1484.94,1484.94,1.0,0.0,0.0
AMZN,AMZU,core_levered_etf,-642.1376493,642.1376493,1.0,0.0,0.0
AMZN,AMZZ,core_levered_etf,-925.77467136,925.77467136,1.0,0.0,0.0
ANET,ANET,spot,2555.98,2555.98,1.0,0.0,0.0
ANET,ANEL,core_levered_etf,-2490.8109096,2490.8109096,1.0,0.0,0.0
APH,APH,spot,1266.96,1266.96,1.0,0.0,0.0
APH,APHU,core_levered_etf,-1319.46795812,1319.46795812,1.0,0.0,0.0
APP,APP,spot,5387.76,5387.76,1.0,0.0,0.0
APP,APPX,core_levered_etf,-5231.826284999999,5231.826284999999,1.0,0.0,0.0
ARKK,ARKK,spot,1351.84,1351.84,1.0,0.0,0.0
