underlying,net_notional_usd,gross_notional_usd,ratio_spot_b1,ratio_spot_b2,ratio_spot_b4,ratio_spot_source,net_bucket_1,net_bucket_2,net_bucket_4
AXTI,177315.6,177315.6,1.0,0.0,0.0,sleeve_balance,177315.6,0.0,0.0
AAOI,138747.7,138747.7,1.0,0.0,0.0,sleeve_balance,138747.7,0.0,0.0
POET,74964.29000000001,74964.29000000001,1.0,0.0,0.0,sleeve_balance,74964.29000000001,0.0,0.0
CRML,67095.73,67095.73,1.0,0.0,0.0,sleeve_balance,67095.73,0.0,0.0
IREN,51324.700000000004,51324.700000000004,1.0,0.0,0.0,sleeve_balance,51324.700000000004,0.0,0.0
SNDK,43945.5,43945.5,1.0,0.0,0.0,sleeve_balance,43945.5,0.0,0.0
IONQ,37050.47,37050.47,0.4072609153805606,0.5621693361557897,0.0,sleeve_balance,15089.208327479999,20828.638124160003,0.0
BE,35779.8,35779.8,0.9779301919658578,0.0,0.0,sleeve_balance,34990.1466825,0.0,0.0
COIN,33430.5,33430.5,0.2821885279557279,0.717811472044272,0.0,sleeve_balance,9433.703583823963,23996.796416176036,0.0
SMCI,33207.65,33207.65,0.32062281988321967,0.6103147390208581,0.0,sleeve_balance,10647.130384695,20267.118243245997,0.0
NBIS,32218.940000000002,32218.940000000002,1.0,0.0,0.0,sleeve_balance,32218.940000000002,0.0,0.0
RIOT,31536.780000000002,31536.780000000002,0.051994007980205974,0.9196159063288515,0.0,sleeve_balance,1639.7235909900003,29001.7245223936,0.0
NVTS,30565.15,30565.15,0.9517010388210102,0.0,0.0,sleeve_balance,29088.88500672,0.0,0.0
IBIT,28825.039999999997,28825.039999999997,0.08676043835359813,0.8679846134624619,0.0,sleeve_balance,2500.87310596,25019.69120244,0.0
CRCL,28765.1,28765.1,0.8228637618131001,0.12439221574060233,0.0,sleeve_balance,23669.758394930002,3578.154525,0.0
QBTS,-28159.7,28159.7,0.0,0.0,0.0,sleeve_balance,-0.0,-0.0,-0.0
MARA,25706.24,25706.24,0.024422141353632423,0.9154678466963663,0.0,sleeve_balance,627.8014269504,23533.23617946,0.0
ASTS,24155.819999999996,24155.819999999996,1.0,0.0,0.0,sleeve_balance,24155.819999999996,0.0,0.0
COHR,22686.21,22686.21,0.9540020366244517,0.0,0.0,sleeve_balance,21642.690543290002,0.0,0.0
FLY,22390.45,22390.45,0.9753286317635421,0.0,0.0,sleeve_balance,21838.046963070003,0.0,0.0
TSM,21891.725172000002,21891.725172000002,0.0902031093103137,0.9097968906896862,0.0,sleeve_balance,1974.7016786812621,19917.02349331874,0.0
XNDU,21722.7,21722.7,1.0,0.0,0.0,sleeve_balance,21722.7,0.0,0.0
ONDS,20990.72,20990.72,0.9870906927108741,0.0,0.0,sleeve_balance,20719.7443453,0.0,0.0
SVIX,-20671.035,20671.035,0.0,0.0,0.0,sleeve_balance,-0.0,-0.0,-0.0
META,20520.929136,20520.929136,0.08319335831355225,0.9168066416864477,0.0,sleeve_balance,1707.205010538262,18813.724125461737,0.0
MU,19662.4,19662.4,0.30979341808514677,0.6902065819148532,0.0,sleeve_balance,6091.28210375739,13571.11789624261,0.0
GLXY,18843.16,18843.16,0.9727782501031249,0.0,0.0,sleeve_balance,18330.2162112132,0.0,0.0
BABA,17653.031136,17653.031136,0.09283092100925867,0.9013727846630587,0.0,sleeve_balance,1638.74713896,15911.9618328,0.0
RCAT,16885.59,16885.59,1.0,0.0,0.0,sleeve_balance,16885.59,0.0,0.0
HIMS,16133.849999999999,16133.849999999999,0.3167332891826811,0.6234255161353304,0.0,sleeve_balance,5110.127377679999,10058.253763499999,0.0
LITE,15481.199999999999,15481.199999999999,1.0,0.0,0.0,sleeve_balance,15481.199999999999,0.0,0.0
MSTR,15124.9,15124.9,0.2347523002171307,0.7652476997828693,0.0,sleeve_balance,3550.60506555408,11574.29493444592,0.0
RGTI,14853.42,14853.42,0.9905215980238895,0.0,0.0,sleeve_balance,14712.63331452,0.0,0.0
AMPX,13766.56,13766.56,0.9975792414517499,0.0,0.0,sleeve_balance,13733.234482200001,0.0,0.0
BMNR,13667.31,13667.31,1.0,0.0,0.0,sleeve_balance,13667.31,0.0,0.0
XRPZ,13444.08,13444.08,1.0,0.0,0.0,sleeve_balance,13444.08,0.0,0.0
EOSE,12865.710000000001,12865.710000000001,1.0,0.0,0.0,sleeve_balance,12865.710000000001,0.0,0.0
QUBT,12130.560000000001,12130.560000000001,0.9756131124696632,0.0,0.0,sleeve_balance,11834.733397599999,0.0,0.0
HUT,11504.61,11504.61,0.9650896830067512,0.0,0.0,sleeve_balance,11102.980418016301,0.0,0.0
CLS,11040.96,11040.96,0.9762829094680172,0.0,0.0,sleeve_balance,10779.100552119999,0.0,0.0
WULF,10889.01,10889.01,0.8650368102472125,0.0,0.0,sleeve_balance,9419.39447715,0.0,0.0
RKLB,10639.35,10639.35,1.0,0.0,0.0,sleeve_balance,10639.35,0.0,0.0
PL,10428.48,10428.48,0.9568212582159625,0.0,0.0,sleeve_balance,9978.19135488,0.0,0.0
EWY,10087.859999999999,10087.859999999999,0.9976228679145033,0.0,0.0,sleeve_balance,10063.87982432,0.0,0.0
