symbol,description,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
AMZO,TRADR 2X SHORT AMZN DAILY ET,0.0,3777.566608,0.0,0.0,0.0,-549.82,57.97270307148543,0.0,0.0,3285.719311071485
SOXS,DIREX DAI SEMI BE 3X ETF-USD,0.0,2954.235887,0.0,0.0,-30.14,-56.86,3.7916772679478417,0.0,0.0,2871.0275642679476
LABD,DIRE DLY SP BT BE 3X ETF-USD,0.0,2053.805835,0.0,0.0,-32.54,-158.19,12.535007724655815,0.0,0.0,1875.6108427246559
SQQQ,PROSHARES ULTRAPRO SHORT QQQ,0.0,1642.027687,0.0,0.0,-74.0,-47.23,19.273960992557058,0.0,0.0,1540.071647992557
TSLQ,TRADR 2X SHORT TSLA DAILY ET,0.0,442.031913,0.0,0.0,0.0,-91.55,29.066747935389163,0.0,0.0,379.54866093538914
AZYY,GRANITE YIELDBOOST AMZN ETF,149.34178575,0.0,0.0,0.0,-43.59,-6.33,0.0,0.0,0.0,99.42178575000001
TSYY,GRANITE YIELDBOOST TSLA ETF,0.49581973,34.572349,0.0,0.0,-24.51,-2.76,0.8778713069296642,0.0,0.0,8.676040036929667
NVYY,GRANITE YIELDBOOST NVDA,129.68969726,0.0,0.0,0.0,-175.33,-9.59,0.0,0.0,0.0,-55.23030274000001
ZSL,PROSHARES ULTRASHORT SILVER,0.0,-3480.117632,0.0,0.0,0.0,-684.51,48.957923768392575,0.0,0.0,-4115.669708231607
DUST,DIREXION DAILY GOLD MINERS I,-3.4059583,-3559.615048,0.0,0.0,-131.54000000000002,-520.3,56.07010212352255,0.0,0.0,-4158.790904176477
