symbol,overlay_type,net_notional_usd,gross_notional_usd,n_legs
AMZO,flow_program,16974.597641039996,16974.597641039996,1
DUST,flow_program,16327.534938879999,16327.534938879999,1
ZSL,flow_program,14415.150941099999,14415.150941099999,1
TSLQ,flow_program,8550.83527872,8550.83527872,1
SQQQ,flow_program,8458.0062462,8458.0062462,1
LABD,flow_program,5502.970673759999,5502.970673759999,1
SOXS,flow_program,1661.52787779,1661.52787779,1
TSYY,flow_program,-61.04237328000001,61.04237328000001,1
