underlying,etf,delta,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl,bucket,symbol
NBIS,NBIZ,-2.024194,-2578.74238643,7443.52997489186,0.0,0.0,0.0,-533.01,77.0851882027305,0.0,0.0,4408.8627766645905,bucket_4,
LITE,LITZ,-2.001888,-804.96370926,5179.3853233435575,0.0,0.0,0.0,-951.09,71.9389989509346,0.0,0.0,3495.270613034492,bucket_4,
COIN,CONI,-1.932234,261.33225725,2841.261205,0.0,0.0,0.0,-316.13,30.94421220104967,0.0,0.0,2817.4076744510494,bucket_4,
MSTR,MSTZ,-1.994136,445.80230715,2511.743935502189,0.0,0.0,0.0,-180.76,31.203297624889085,0.0,0.0,2807.989540277078,bucket_4,
MSTR,SMST,-1.974549,0.0,1230.176212502189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1230.176212502189,bucket_4,
AMD,DAMD,-2.024046,0.0,1210.3492882549097,0.0,0.0,0.0,-28.71,44.72758407178754,0.0,0.0,1226.3668723266971,bucket_4,
NVDA,NVDQ,-1.996538,1511.29918369,0.0,0.0,0.0,0.0,-392.33,0.0,0.0,0.0,1118.9691836900001,bucket_4,
XLF,FAZ,-2.995118,941.70759925,0.0,0.0,0.0,-46.84,-108.65,0.0,0.0,0.0,786.21759925,bucket_4,
BE,BEZ,-1.998506,1562.93144603,0.0,0.0,0.0,0.0,-854.81,0.0,0.0,0.0,708.12144603,bucket_4,
SPY,SDS,-1.989815,873.17422075,0.0,0.0,0.0,-84.78999999999999,-100.92999999999999,0.0,0.0,0.0,687.4542207500001,bucket_4,
MU,MUZ,-2.0,4.4114826,381.99092,0.0,0.0,0.0,-20.38,14.451884668817591,0.0,0.0,380.4742872688176,bucket_4,
XLK,WEBS,-2.717269,313.26477971,0.0,0.0,0.0,0.0,-1.1875,0.0,0.0,0.0,312.07727971,bucket_4,
SPCX,SNK,-2.0,-3.3333333249174757e-07,200.47477350500012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.47477317166678,bucket_4,
QQQ,QID,-1.995942,72.44317078,0.0,0.0,0.0,0.0,-0.79,0.0,0.0,0.0,71.65317078,bucket_4,
AAOI,AAOZ,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bucket_4,
XLE,DUG,-1.993851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bucket_4,
XRPZ,XRP,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bucket_4,
AUR,AURU,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bucket_4,
AXON,AXUP,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bucket_4,
IWM,TWM,-2.002134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bucket_4,
IBIT,BTCZ,-1.995834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bucket_4,
BMNR,BMNZ,-1.995868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bucket_4,
BLSH,BLSX,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bucket_4,
KEEL,BTFL,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bucket_4,
