symbol,target_net_usd,actual_net_usd,discrepancy_usd,abs_discrepancy_usd,target_gross_usd,actual_gross_usd,gross_gap_usd,under_exposed,discrepancy_blocker,purgatory,purgatory_no_locate,purgatory_borrow_band,purgatory_net_edge,purgatory_vol_ratio
XNDX,-8137.041633040084,-12685.140000000001,-4548.098366959917,4548.098366959917,8137.041633040084,12685.140000000001,4548.098366959917,False,none,False,False,False,False,False
STXL,-8435.409278963252,-3904.66,4530.749278963252,4530.749278963252,8435.409278963252,3904.66,-4530.749278963252,True,none,False,False,False,False,False
TSLQ,0.0,-4255.36,-4255.36,4255.36,0.0,4255.36,4255.36,False,none,False,False,False,False,False
KEEX,-4384.318109724371,-8122.920000000001,-3738.6018902756296,3738.6018902756296,4384.318109724371,8122.920000000001,3738.6018902756296,False,none,False,False,False,False,False
NVTX,-20144.81804300411,-16462.32,3682.4980430041105,3682.4980430041105,20144.81804300411,16462.32,-3682.4980430041105,True,borrow_band,True,False,True,False,False
ETU,-3848.85211483898,-269.62,3579.23211483898,3579.23211483898,3848.85211483898,269.62,-3579.23211483898,True,none,False,False,False,False,False
CRCG,-10183.032625069418,-13688.15,-3505.1173749305817,3505.1173749305817,10183.032625069418,13688.15,3505.1173749305817,False,none,False,False,False,False,False
TXNU,-534.13052486785,-3943.2,-3409.06947513215,3409.06947513215,534.13052486785,3943.2,3409.06947513215,False,none,False,False,False,False,False
MUYY,-137972.5704546023,-141276.91499999998,-3304.3445453976747,3304.3445453976747,137972.5704546023,141276.91499999998,3304.3445453976747,False,borrow_band,True,False,True,False,False
PTIR,0.0,-3286.25,-3286.25,3286.25,0.0,3286.25,3286.25,False,none,False,False,False,False,False
COHH,-14686.289249759277,-17888.2,-3201.910750240724,3201.910750240724,14686.289249759277,17888.2,3201.910750240724,False,none,False,False,False,False,False
LNOK,-215.6338773774384,-3151.7050000000004,-2936.071122622562,2936.071122622562,215.6338773774384,3151.7050000000004,2936.071122622562,False,none,False,False,False,False,False
PLTU,-3122.7245953834963,-256.16,2866.5645953834965,2866.5645953834965,3122.7245953834963,256.16,-2866.5645953834965,True,none,False,False,False,False,False
OKLL,-8073.35027713576,-5221.4400000000005,2851.9102771357593,2851.9102771357593,8073.35027713576,5221.4400000000005,-2851.9102771357593,True,none,False,False,False,False,False
SQQQ,0.0,-2821.7000000000003,-2821.7000000000003,2821.7000000000003,0.0,2821.7000000000003,2821.7000000000003,False,net_edge,True,False,False,True,False
TSLT,-2740.155277799365,0.0,2740.155277799365,2740.155277799365,2740.155277799365,0.0,-2740.155277799365,True,none,False,False,False,False,False
INTW,-4756.238378640354,-7313.13,-2556.891621359646,2556.891621359646,4756.238378640354,7313.13,2556.891621359646,False,none,False,False,False,False,False
CRDU,-5893.632112009778,-8373.84,-2480.207887990222,2480.207887990222,5893.632112009778,8373.84,2480.207887990222,False,none,False,False,False,False,False
TSLL,0.0,-2459.37,-2459.37,2459.37,0.0,2459.37,2459.37,False,no_locate,True,True,False,False,False
SMCL,0.0,-2455.7774999999997,-2455.7774999999997,2455.7774999999997,0.0,2455.7774999999997,2455.7774999999997,False,none,False,False,False,False,False
POEL,-41175.35987665109,-38810.4,2364.95987665109,2364.95987665109,41175.35987665109,38810.4,-2364.95987665109,True,none,False,False,False,False,False
RCAX,-8931.421751163232,-11255.912,-2324.490248836768,2324.490248836768,8931.421751163232,11255.912,2324.490248836768,False,none,False,False,False,False,False
CSEX,-6328.188169631399,-4105.54,2222.6481696313995,2222.6481696313995,6328.188169631399,4105.54,-2222.6481696313995,True,none,False,False,False,False,False
LITX,-22963.28063619945,-20778.24,2185.04063619945,2185.04063619945,22963.28063619945,20778.24,-2185.04063619945,True,none,False,False,False,False,False
AFRU,-919.1121789755664,-3086.6355,-2167.5233210244332,2167.5233210244332,919.1121789755664,3086.6355,2167.5233210244332,False,none,False,False,False,False,False
MVLL,-2925.083403434349,-807.5500000000001,2117.5334034343487,2117.5334034343487,2925.083403434349,807.5500000000001,-2117.5334034343487,True,no_locate,True,True,False,False,False
AMA,-2403.905552265849,-4518.1900000000005,-2114.2844477341514,2114.2844477341514,2403.905552265849,4518.1900000000005,2114.2844477341514,False,none,False,False,False,False,False
CRMU,-25446.82611119852,-27393.339600000003,-1946.5134888014836,1946.5134888014836,25446.82611119852,27393.339600000003,1946.5134888014836,False,none,False,False,False,False,False
FUTG,0.0,-1936.6245000000001,-1936.6245000000001,1936.6245000000001,0.0,1936.6245000000001,1936.6245000000001,False,net_edge,True,False,False,True,False
GLWG,-3096.124048134238,-5017.950000000001,-1921.8259518657628,1921.8259518657628,3096.124048134238,5017.950000000001,1921.8259518657628,False,none,False,False,False,False,False
AMKL,-3827.825380207652,-5720.0,-1892.174619792348,1892.174619792348,3827.825380207652,5720.0,1892.174619792348,False,none,False,False,False,False,False
LABD,0.0,-1835.12,-1835.12,1835.12,0.0,1835.12,1835.12,False,no_locate,True,True,False,False,False
LABX,-7095.131283667138,-5271.06,1824.0712836671373,1824.0712836671373,7095.131283667138,5271.06,-1824.0712836671373,True,none,False,False,False,False,False
IBX,-500.5275148285042,-2273.36,-1772.832485171496,1772.832485171496,500.5275148285042,2273.36,1772.832485171496,False,none,False,False,False,False,False
BAIG,-3048.030426588962,-4794.263099999999,-1746.232673411037,1746.232673411037,3048.030426588962,4794.263099999999,1746.232673411037,False,none,False,False,False,False,False
CLSX,-6862.189553918088,-8580.88,-1718.6904460819114,1718.6904460819114,6862.189553918088,8580.88,1718.6904460819114,False,none,False,False,False,False,False
KLAG,-1861.1138670425528,-3532.4064000000003,-1671.2925329574475,1671.2925329574475,1861.1138670425528,3532.4064000000003,1671.2925329574475,False,none,False,False,False,False,False
ARMG,-3043.5371507267505,-1402.24,1641.2971507267505,1641.2971507267505,3043.5371507267505,1402.24,-1641.2971507267505,True,no_locate,True,True,False,False,False
UXRP,-4975.752895684709,-6451.83,-1476.0771043152909,1476.0771043152909,4975.752895684709,6451.83,1476.0771043152909,False,none,False,False,False,False,False
BIDG,-384.9744268264433,-1846.98,-1462.0055731735567,1462.0055731735567,384.9744268264433,1846.98,1462.0055731735567,False,none,False,False,False,False,False
FGRU,-1324.802386865586,-2676.24,-1351.4376131344138,1351.4376131344138,1324.802386865586,2676.24,1351.4376131344138,False,borrow_band,True,False,True,False,False
WULX,-8929.043127103043,-7598.25,1330.793127103043,1330.793127103043,8929.043127103043,7598.25,-1330.793127103043,True,none,False,False,False,False,False
EOSU,-9122.753514682532,-7797.6,1325.1535146825317,1325.1535146825317,9122.753514682532,7797.6,-1325.1535146825317,True,none,False,False,False,False,False
UVIX,-16075.598179706434,-14757.682999999999,1317.915179706435,1317.915179706435,16075.598179706434,14757.682999999999,-1317.915179706435,True,none,False,False,False,False,False
ETNG,-480.9454100683389,-1741.0545,-1260.109089931661,1260.109089931661,480.9454100683389,1741.0545,1260.109089931661,False,none,False,False,False,False,False
UNX,-1978.8331852778883,-3187.6928,-1208.8596147221115,1208.8596147221115,1978.8331852778883,3187.6928,1208.8596147221115,False,none,False,False,False,False,False
TEMT,-2067.4686270539096,-3229.44,-1161.9713729460905,1161.9713729460905,2067.4686270539096,3229.44,1161.9713729460905,False,none,False,False,False,False,False
HUTG,-8074.324919005743,-9235.011,-1160.6860809942573,1160.6860809942573,8074.324919005743,9235.011,1160.6860809942573,False,none,False,False,False,False,False
UECG,-3454.2993964309026,-2299.8312,1154.4681964309025,1154.4681964309025,3454.2993964309026,2299.8312,-1154.4681964309025,True,none,False,False,False,False,False
HONG,-622.7439116649376,-1762.3519999999999,-1139.6080883350623,1139.6080883350623,622.7439116649376,1762.3519999999999,1139.6080883350623,False,none,False,False,False,False,False
NETG,-1355.6986155619816,-2468.556,-1112.8573844380185,1112.8573844380185,1355.6986155619816,2468.556,1112.8573844380185,False,none,False,False,False,False,False
AMPU,-5225.93766298145,-6313.01,-1087.0723370185506,1087.0723370185506,5225.93766298145,6313.01,1087.0723370185506,False,none,False,False,False,False,False
WDCX,-4570.14600612091,-3495.69,1074.45600612091,1074.45600612091,4570.14600612091,3495.69,-1074.45600612091,True,none,False,False,False,False,False
PYPG,-102.58232448877156,-1134.36,-1031.7776755112284,1031.7776755112284,102.58232448877156,1134.36,1031.7776755112284,False,none,False,False,False,False,False
MUU,-3581.501836209044,-2565.2200000000003,1016.2818362090438,1016.2818362090438,3581.501836209044,2565.2200000000003,-1016.2818362090438,True,none,False,False,False,False,False
APPX,-4334.376080289912,-5294.5199999999995,-960.1439197100872,960.1439197100872,4334.376080289912,5294.5199999999995,960.1439197100872,False,none,False,False,False,False,False
RIOX,-1420.7799569495885,-2358.2999999999997,-937.5200430504112,937.5200430504112,1420.7799569495885,2358.2999999999997,937.5200430504112,False,none,False,False,False,False,False
SBU,0.0,-920.4885,-920.4885,920.4885,0.0,920.4885,920.4885,False,net_edge,True,False,False,True,False
OPEG,-5664.5456552987935,-4772.5275,892.0181552987933,892.0181552987933,5664.5456552987935,4772.5275,-892.0181552987933,True,none,False,False,False,False,False
RGTX,-10658.22142749283,-11544.18,-885.9585725071702,885.9585725071702,10658.22142749283,11544.18,885.9585725071702,False,none,False,False,False,False,False
TTDU,-355.6607248488881,-1238.16,-882.499275151112,882.499275151112,355.6607248488881,1238.16,882.499275151112,False,none,False,False,False,False,False
NOWL,-968.6978397171472,-1817.0399999999997,-848.3421602828525,848.3421602828525,968.6978397171472,1817.0399999999997,848.3421602828525,False,none,False,False,False,False,False
FIGG,-4571.028113700823,-3754.4,816.6281137008232,816.6281137008232,4571.028113700823,3754.4,-816.6281137008232,True,none,False,False,False,False,False
CONI,-5332.980207386211,-4530.2208,802.759407386211,802.759407386211,5332.980207386211,4530.2208,-802.759407386211,True,none,False,False,False,False,False
NUGT,-2140.378661984484,-1339.08,801.2986619844842,801.2986619844842,2140.378661984484,1339.08,-801.2986619844842,True,none,False,False,False,False,False
NVOX,-797.0824689049127,0.0,797.0824689049127,797.0824689049127,797.0824689049127,0.0,-797.0824689049127,True,no_locate,True,True,False,False,False
ADBG,-245.791431715657,-1028.08,-782.2885682843429,782.2885682843429,245.791431715657,1028.08,782.2885682843429,False,none,False,False,False,False,False
AVAZ,0.0,-779.625,-779.625,779.625,0.0,779.625,779.625,False,no_locate,True,True,False,False,False
DJTU,0.0,-746.5,-746.5,746.5,0.0,746.5,746.5,False,none,False,False,False,False,False
SOXL,-2165.223600159354,-1426.86,738.3636001593543,738.3636001593543,2165.223600159354,1426.86,-738.3636001593543,True,no_locate,True,True,False,False,False
SNOU,-1299.4909973633537,-2036.76,-737.2690026366463,737.2690026366463,1299.4909973633537,2036.76,737.2690026366463,False,none,False,False,False,False,False
DAMD,-7276.680088726855,-6548.099999999999,728.5800887268551,728.5800887268551,7276.680088726855,6548.099999999999,-728.5800887268551,True,none,False,False,False,False,False
RKTL,-3477.7868490399264,-2784.435,693.3518490399265,693.3518490399265,3477.7868490399264,2784.435,-693.3518490399265,True,none,False,False,False,False,False
AMZZ,0.0,-692.4393,-692.4393,692.4393,0.0,692.4393,692.4393,False,none,False,False,False,False,False
FLYT,-8960.790515322791,-8268.48,692.3105153227916,692.3105153227916,8960.790515322791,8268.48,-692.3105153227916,True,none,False,False,False,False,False
LEUX,-2635.429491278857,-3322.15,-686.7205087211432,686.7205087211432,2635.429491278857,3322.15,686.7205087211432,False,none,False,False,False,False,False
COPZ,-1673.3189702619125,-994.71,678.6089702619124,678.6089702619124,1673.3189702619125,994.71,-678.6089702619124,True,none,False,False,False,False,False
AVXX,-3085.1393253829488,-2421.44,663.6993253829487,663.6993253829487,3085.1393253829488,2421.44,-663.6993253829487,True,none,False,False,False,False,False
HIMZ,-4283.732660522995,-4945.379999999999,-661.6473394770046,661.6473394770046,4283.732660522995,4945.379999999999,661.6473394770046,False,none,False,False,False,False,False
CMGG,-149.69131883139232,-809.9985,-660.3071811686077,660.3071811686077,149.69131883139232,809.9985,660.3071811686077,False,none,False,False,False,False,False
MRAL,-953.6892904378232,-311.0172,642.6720904378232,642.6720904378232,953.6892904378232,311.0172,-642.6720904378232,True,borrow_band,True,False,True,False,False
NIOG,-356.0879402616401,-995.4472,-639.3592597383599,639.3592597383599,356.0879402616401,995.4472,639.3592597383599,False,none,False,False,False,False,False
GOOX,0.0,-609.52,-609.52,609.52,0.0,609.52,609.52,False,none,False,False,False,False,False
MUZ,-2713.372672851963,-2115.75,597.6226728519632,597.6226728519632,2713.372672851963,2115.75,-597.6226728519632,True,none,False,False,False,False,False
SBTU,-3038.107893443276,-3632.9100000000003,-594.8021065567241,594.8021065567241,3038.107893443276,3632.9100000000003,594.8021065567241,False,none,False,False,False,False,False
UPSG,0.0,-592.4689,-592.4689,592.4689,0.0,592.4689,592.4689,False,net_edge,True,False,False,True,False
QUBX,-7460.879771092864,-8052.66,-591.780228907136,591.780228907136,7460.879771092864,8052.66,591.780228907136,False,none,False,False,False,False,False
UNHG,-113.25351553907392,-696.9200000000001,-583.6664844609262,583.6664844609262,113.25351553907392,696.9200000000001,583.6664844609262,False,none,False,False,False,False,False
MPL,-964.7825632649302,-401.451,563.3315632649302,563.3315632649302,964.7825632649302,401.451,-563.3315632649302,True,none,False,False,False,False,False
MRNX,-1466.9811750179729,-906.75,560.2311750179729,560.2311750179729,1466.9811750179729,906.75,-560.2311750179729,True,none,False,False,False,False,False
RDTL,-2480.159648414392,-1922.28,557.879648414392,557.879648414392,2480.159648414392,1922.28,-557.879648414392,True,none,False,False,False,False,False
SOXS,0.0,-555.099,-555.099,555.099,0.0,555.099,555.099,False,none,False,False,False,False,False
APHU,-90.16249872927038,-635.57,-545.4075012707297,545.4075012707297,90.16249872927038,635.57,545.4075012707297,False,none,False,False,False,False,False
DUOG,-1852.93014653646,-2393.145,-540.2148534635401,540.2148534635401,1852.93014653646,2393.145,540.2148534635401,False,none,False,False,False,False,False
CPNX,-1045.656580017773,-512.208,533.448580017773,533.448580017773,1045.656580017773,512.208,-533.448580017773,True,none,False,False,False,False,False
DLLL,-1198.956894889848,-1729.3799999999999,-530.4231051101519,530.4231051101519,1198.956894889848,1729.3799999999999,530.4231051101519,False,none,False,False,False,False,False
DRNL,-1140.0685003409087,-1667.8485,-527.7799996590913,527.7799996590913,1140.0685003409087,1667.8485,527.7799996590913,False,none,False,False,False,False,False
AMZU,-515.374487216865,0.0,515.374487216865,515.374487216865,515.374487216865,0.0,-515.374487216865,True,none,False,False,False,False,False
MPWX,-2472.668380086849,-2972.0200000000004,-499.35161991315135,499.35161991315135,2472.668380086849,2972.0200000000004,499.35161991315135,False,none,False,False,False,False,False
JNUG,-1296.091066974852,-810.11,485.98106697485207,485.98106697485207,1296.091066974852,810.11,-485.98106697485207,True,none,False,False,False,False,False
SOFA,-2091.791596080216,-2571.9480000000003,-480.1564039197842,480.1564039197842,2091.791596080216,2571.9480000000003,480.1564039197842,False,none,False,False,False,False,False
AVL,-2337.020524394334,-1863.5976,473.42292439433413,473.42292439433413,2337.020524394334,1863.5976,-473.42292439433413,True,none,False,False,False,False,False
URAA,-936.3704721484572,-1407.9,-471.52952785154287,471.52952785154287,936.3704721484572,1407.9,471.52952785154287,False,none,False,False,False,False,False
USGG,-4469.129760540419,-4001.76,467.3697605404186,467.3697605404186,4469.129760540419,4001.76,-467.3697605404186,True,borrow_band,True,False,True,False,False
ALBG,-556.4042390440762,-1003.64,-447.23576095592375,447.23576095592375,556.4042390440762,1003.64,447.23576095592375,False,none,False,False,False,False,False
GGLL,-642.8781585241816,-212.48,430.39815852418155,430.39815852418155,642.8781585241816,212.48,-430.39815852418155,True,none,False,False,False,False,False
CONL,-5406.93180386192,-4982.56,424.37180386191994,424.37180386191994,5406.93180386192,4982.56,-424.37180386191994,True,none,False,False,False,False,False
AAOZ,-422.1038296388599,0.0,422.1038296388599,422.1038296388599,422.1038296388599,0.0,-422.1038296388599,True,none,False,False,False,False,False
CRWL,-12.78749217191121,-434.84909999999996,-422.06160782808877,422.06160782808877,12.78749217191121,434.84909999999996,422.06160782808877,False,none,False,False,False,False,False
LMNX,-1344.0914218991538,-1764.5205,-420.42907810084625,420.42907810084625,1344.0914218991538,1764.5205,420.42907810084625,False,none,False,False,False,False,False
ANEL,-1549.7542574827453,-1131.52,418.2342574827453,418.2342574827453,1549.7542574827453,1131.52,-418.2342574827453,True,none,False,False,False,False,False
UPSX,-2179.7908522771886,-2595.8399999999997,-416.0491477228111,416.0491477228111,2179.7908522771886,2595.8399999999997,416.0491477228111,False,none,False,False,False,False,False
NEMG,-1005.019087838832,-589.9275,415.09158783883197,415.09158783883197,1005.019087838832,589.9275,-415.09158783883197,True,none,False,False,False,False,False
TXXH,-4330.986442033375,-3923.6209,407.3655420333753,407.3655420333753,4330.986442033375,3923.6209,-407.3655420333753,True,none,False,False,False,False,False
SOUX,-872.6194132294017,-1273.17,-400.55058677059833,400.55058677059833,872.6194132294017,1273.17,400.55058677059833,False,none,False,False,False,False,False
GUSH,-222.96081724103303,-620.0,-397.03918275896694,397.03918275896694,222.96081724103303,620.0,397.03918275896694,False,none,False,False,False,False,False
BULG,-1038.2391515395875,-1422.2673,-384.02814846041247,384.02814846041247,1038.2391515395875,1422.2673,384.02814846041247,False,none,False,False,False,False,False
DNNG,-1054.6533918797422,-694.2682,360.38519187974225,360.38519187974225,1054.6533918797422,694.2682,-360.38519187974225,True,none,False,False,False,False,False
AMDL,0.0,-348.1,-348.1,348.1,0.0,348.1,348.1,False,none,False,False,False,False,False
MSFX,0.0,-345.87,-345.87,345.87,0.0,345.87,345.87,False,none,False,False,False,False,False
CATG,-315.2710926367627,-661.0926000000001,-345.82150736323734,345.82150736323734,315.2710926367627,661.0926000000001,345.82150736323734,False,none,False,False,False,False,False
BEG,0.0,-340.56,-340.56,340.56,0.0,340.56,340.56,False,borrow_band,True,False,True,False,False
TXXD,-1234.3942747553333,-1568.42,-334.0257252446668,334.0257252446668,1234.3942747553333,1568.42,334.0257252446668,False,none,False,False,False,False,False
ORCU,-1461.724682835575,-1134.6,327.1246828355752,327.1246828355752,1461.724682835575,1134.6,-327.1246828355752,True,none,False,False,False,False,False
ZETX,-1281.138555861499,-956.3399999999999,324.79855586149915,324.79855586149915,1281.138555861499,956.3399999999999,-324.79855586149915,True,none,False,False,False,False,False
FCXG,-613.2441975928538,-289.5976,323.64659759285377,323.64659759285377,613.2441975928538,289.5976,-323.64659759285377,True,none,False,False,False,False,False
BITX,-1223.6074721341768,-903.21,320.3974721341767,320.3974721341767,1223.6074721341768,903.21,-320.3974721341767,True,none,False,False,False,False,False
CIEG,-319.6550314068624,0.0,319.6550314068624,319.6550314068624,319.6550314068624,0.0,-319.6550314068624,True,borrow_band,True,False,True,False,False
SPXL,-225.7995806727185,-542.08,-316.28041932728155,316.28041932728155,225.7995806727185,542.08,316.28041932728155,False,none,False,False,False,False,False
GDXU,0.0,-311.76,-311.76,311.76,0.0,311.76,311.76,False,none,False,False,False,False,False
XYZG,-827.3443031233602,-1135.638,-308.29369687663973,308.29369687663973,827.3443031233602,1135.638,308.29369687663973,False,none,False,False,False,False,False
XXRP,0.0,-304.878,-304.878,304.878,0.0,304.878,304.878,False,none,False,False,False,False,False
NVDG,-1624.195956548573,-1322.9936,301.2023565485729,301.2023565485729,1624.195956548573,1322.9936,-301.2023565485729,True,none,False,False,False,False,False
MPG,0.0,-301.1085,-301.1085,301.1085,0.0,301.1085,301.1085,False,borrow_band,True,False,True,False,False
HODU,-4300.894251345978,-4005.9842,294.910051345978,294.910051345978,4300.894251345978,4005.9842,-294.910051345978,True,none,False,False,False,False,False
ROBN,0.0,-293.31000000000006,-293.31000000000006,293.31000000000006,0.0,293.31000000000006,293.31000000000006,False,none,False,False,False,False,False
XRPT,0.0,-290.62,-290.62,290.62,0.0,290.62,290.62,False,no_locate,True,True,False,False,False
RGTU,0.0,-289.75,-289.75,289.75,0.0,289.75,289.75,False,borrow_band,True,False,True,False,False
SPOG,-760.9447746168715,-1048.698,-287.75322538312855,287.75322538312855,760.9447746168715,1048.698,287.75322538312855,False,none,False,False,False,False,False
BOEG,-301.9838023471806,-582.9922,-281.00839765281944,281.00839765281944,301.9838023471806,582.9922,281.00839765281944,False,none,False,False,False,False,False
CNCG,-401.9266992198847,-681.2697,-279.34300078011523,279.34300078011523,401.9266992198847,681.2697,279.34300078011523,False,none,False,False,False,False,False
PLUL,-1217.5125459379524,-1493.7048,-276.1922540620476,276.1922540620476,1217.5125459379524,1493.7048,276.1922540620476,False,borrow_band,True,False,True,False,False
ORCX,0.0,-272.96,-272.96,272.96,0.0,272.96,272.96,False,none,False,False,False,False,False
