underlying,symbol,leg_class,net_notional_usd,gross_notional_usd,_ratio_b1,_ratio_b2,_ratio_b4
AAOI,AAOI,spot,165294.36000000002,165294.36000000002,1.0,0.0,0.0
AAOI,AAOX,core_levered_etf,-182101.852548,182101.852548,1.0,0.0,0.0
AAPL,AAPU,core_levered_etf,-177.11951488,177.11951488,1.0,0.0,0.0
ACHR,ACHR,spot,4187.04,4187.04,1.0,0.0,0.0
ACHR,ARCX,core_levered_etf,-4102.3693178236,4102.3693178236,1.0,0.0,0.0
ADBE,ADBE,spot,1817.28,1817.28,1.0,0.0,0.0
ADBE,ADBG,core_levered_etf,-2058.2583112800003,2058.2583112800003,1.0,0.0,0.0
AFRM,AFRM,spot,6201.76,6201.76,1.0,0.0,0.0
AFRM,AFRU,core_levered_etf,-6169.9775599215,6169.9775599215,1.0,0.0,0.0
ALAB,ALAB,spot,10553.070000000002,10553.070000000002,1.0,0.0,0.0
ALAB,LABX,core_levered_etf,-10558.30742526,10558.30742526,1.0,0.0,0.0
ALB,ALB,spot,2140.153902,2140.153902,1.0,0.0,0.0
ALB,ALBG,core_levered_etf,-2008.8105509999998,2008.8105509999998,1.0,0.0,0.0
AMAT,AMAT,spot,8468.25,8468.25,1.0,0.0,0.0
AMAT,AMA,core_levered_etf,-9039.03669572,9039.03669572,1.0,0.0,0.0
AMD,DAMD,inverse_b4_etf,13253.655612599998,13253.655612599998,0.0,0.0,1.0
AMD,AMD,spot_b4_structural,2722.1499999999996,2722.1499999999996,1.7601510041206847,0.0,-0.7601510041206847
AMD,AMDL,core_levered_etf,-693.5429527000001,693.5429527000001,1.0,0.0,0.0
AMD,AMUU,core_levered_etf,-19010.9319504,19010.9319504,1.0,0.0,0.0
AMKR,AMKR,spot,11010.45,11010.45,1.0,0.0,0.0
AMKR,AMKL,core_levered_etf,-11486.131800000003,11486.131800000003,1.0,0.0,0.0
AMPX,AMPX,spot,12261.76,12261.76,1.0,0.0,0.0
AMPX,AMPU,core_levered_etf,-12702.192778659999,12702.192778659999,1.0,0.0,0.0
AMZN,AMZN,spot,1485.3000000000002,1485.3000000000002,1.0,0.0,0.0
AMZN,AMZZ,core_levered_etf,-1382.8144384467,1382.8144384467,1.0,0.0,0.0
ANET,ANET,spot,2269.54,2269.54,1.0,0.0,0.0
ANET,ANEL,core_levered_etf,-2262.43011072,2262.43011072,1.0,0.0,0.0
APH,APH,spot,1265.020741,1265.020741,1.0,0.0,0.0
APH,APHU,core_levered_etf,-1269.68263799,1269.68263799,1.0,0.0,0.0
APP,APP,spot,10288.56,10288.56,1.0,0.0,0.0
APP,APPX,core_levered_etf,-10584.830856599998,10584.830856599998,1.0,0.0,0.0
ARKK,ARKK,spot,1320.8149999999998,1320.8149999999998,1.0,0.0,0.0
ARKK,TARK,core_levered_etf,-1308.9399897,1308.9399897,1.0,0.0,0.0
ARM,ARM,spot,2897.3,2897.3,1.0,0.0,0.0
ARM,ARMG,core_levered_etf,-2797.0691616,2797.0691616,1.0,0.0,0.0
ASML,ASML,spot,1801.51,1801.51,1.0,0.0,0.0
ASML,ASMU,core_levered_etf,-1705.9010185000002,1705.9010185000002,1.0,0.0,0.0
ASTS,ASTS,spot,27236.2,27236.2,1.0,0.0,0.0
ASTS,ASTX,core_levered_etf,-30066.14088318,30066.14088318,1.0,0.0,0.0
AVAV,AVAV,spot,4614.04,4614.04,1.0,0.0,0.0
AVAV,AVXX,core_levered_etf,-4839.812035520001,4839.812035520001,1.0,0.0,0.0
AVGO,AVGO,spot,3869.05825,3869.05825,1.0,0.0,0.0
AVGO,AVL,core_levered_etf,-3723.1623747936,3723.1623747936,1.0,0.0,0.0
AXTI,AXTI,spot,174050.8,174050.8,1.0,0.0,0.0
AXTI,AXTX,core_levered_etf,-199555.21423187997,199555.21423187997,1.0,0.0,0.0
BA,BA,spot,1228.8000000000002,1228.8000000000002,1.0,0.0,0.0
