underlying,symbols,net_notional_usd,gross_notional_usd,n_legs
CRWV,"CRWG, CRWU, CRWV, CWVX",5138.24963378,70775.17036622,4
MARA,"MAAY, MARA",4723.241116857,34623.258883143004,2
PLTR,"PLTA, PLTR, PLTU, PTIR",4673.46356428,54629.336435720004,4
MSTR,"MSTR, MSTU, MSTX, MTYY",4446.24606066,56440.01393934,4
RCAT,"RCAT, RCAX",4403.178941440001,22349.22105856,2
OPEN,"OPEG, OPEN, OPEX",3612.0393036653986,50083.8806963346,3
CRML,"CRML, CRMU",3443.939357216401,54383.220642783606,2
ONDS,"ONDG, ONDS",2961.1287747199985,22697.43122528,2
CVNA,CVNA,2796.0,2796.0,1
SOFI,"SOFA, SOFI, SOFX",2690.693233552799,21835.9267664472,3
MSFT,"MSFT, MSFU, MSFX",2675.2841970900045,59727.05580290999,3
ETHA,"ETHA, ETHT, ETHU, ETU",2437.0967009099986,66596.02329909,4
HOOD,"HODU, HOOD, HOOG, HOOX, ROBN",2347.41935432,33264.58064568,5
ASTS,"ASTS, ASTX",2327.7662462400003,23257.25375376,2
NFLX,"NFLU, NFLX",2255.9992272900017,53957.520772710006,2
HIMS,"HIMS, HIMZ, HMYY",2170.430592999998,21100.529407,3
RBLX,"RBLU, RBLX",2040.1001382000009,9037.3398618,2
IONQ,"IONL, IONQ, IONX, IOYY, QPUX",2003.4500834395012,80886.5499165605,5
FLY,"FLY, FLYT",1666.336072,23924.163928,2
META,"FBL, FBYY, META",1651.9568801699988,36579.10311983,3
QBTS,"QBTS, QBTX, QBY",1620.9459467200013,39115.05405328,3
LEU,"LEU, LEUX",1606.5620919999983,19547.537908,2
TEM,"TEM, TEMT",1602.2727690000002,14095.527231,2
TER,"TER, TERG",1564.1740025299987,25325.94599747,2
NVTS,"NVTS, NVTX",1554.6076233600033,158659.95237664002,2
IBIT,"BITU, BITX, BTCL, IBIT, XBTY",1541.7760290171946,82561.90397098279,5
PONY,"PONX, PONY",1494.5819536000008,12937.418046399998,2
UPST,"UPST, UPSX",1257.8343239999995,9268.265675999999,2
XRPZ,"UXRP, XRPT, XRPZ, XXRP",1187.2094113199983,51953.71058868,4
NU,"NU, NUG",1172.2522036980008,13211.787796302,2
CRM,"CRM, CRMG",1132.2248784000003,16446.8151216,2
MRNA,"MRNA, MRNX",1092.5975409889998,15142.642459011,2
GDX,"GDX, GDXU, NUGT",1088.1055927999987,37788.8144072,3
RKT,"RKT, RKTL",1051.5716657600005,12954.50833424,2
SBET,"SBET, SBTU",1037.0046310400012,16989.395368960002,2
RDW,"RDW, RDWU",973.1216596500008,13695.678340350001,2
CRDO,"CRDO, CRDU",952.6335916800017,38055.52640832,2
BLSH,"BLSG, BLSH",890.7767829720033,19178.023217028,2
RGTI,"RGTI, RGTX",795.9244739200003,19129.10552608,2
CEG,"CEG, CEGX",787.1047392600012,19004.975260739997,2
UUUU,"UUUG, UUUU",770.2567592000014,17391.7432408,2
CLS,"CLS, CSEX",740.1185361999997,11181.4814638,2
USAR,"USAR, USGG",701.9782852224016,33513.3417147776,2
OKLO,"OKLL, OKLO",698.2346400000006,16856.085359999997,2
