underlying,symbols,net_notional_usd,gross_notional_usd,n_legs
MSTR,"MSTR, MTYY",13983.240353125722,47790.47498392572,2
QBTS,"QBTS, QBY",748.5862580281643,2385.529148268164,2
AI,"AI, AIYY",0.0,1451.5767981000001,2
HIMS,"HIMS, HMYY",0.0,3670.25099274,2
IBIT,"IBIT, XBTY",0.0,13356.809040959999,2
IONQ,"IONQ, IOYY",0.0,19399.920513742996,2
MARA,"MAAY, MARA",0.0,33207.37471467,2
META,"FBYY, META",0.0,21890.1539736,2
TSLA,"TSLA, TSYY",-0.11869962115704169,125.92072181884296,2
NVDA,"NVDA, NVYY",-0.14588139234221842,165.5589254076578,2
QQQ,"QQQ, TQQY",-33.28557271122753,816.8321836087723,2
