underlying,symbols,net_notional_usd,gross_notional_usd,n_legs
AMD,AMD,0.0,0.0,1
ASTS,ASTS,0.0,0.0,1
AXON,AXON,0.0,0.0,1
BE,BE,0.0,0.0,1
BLSH,BLSH,0.0,0.0,1
CRCL,CRCL,0.0,0.0,1
HOOD,HOOD,0.0,0.0,1
IONQ,IONQ,0.0,0.0,1
IBIT,IBIT,0.0,0.0,1
KEEL,KEEL,0.0,0.0,1
IWM,IWM,0.0,0.0,1
NEM,NEM,0.0,0.0,1
MU,MU,0.0,0.0,1
LITE,LITE,0.0,0.0,1
QQQ,QQQ,0.0,0.0,1
OKTA,OKTA,0.0,0.0,1
OKLO,OKLO,0.0,0.0,1
NVDA,NVDA,0.0,0.0,1
NET,NET,0.0,0.0,1
TSLA,TSLA,0.0,0.0,1
SMCI,SMCI,0.0,0.0,1
SNDK,SNDK,0.0,0.0,1
SPY,SPY,0.0,0.0,1
XOP,XOP,0.0,0.0,1
QS,QS,0.0,0.0,1
RGTI,RGTI,0.0,0.0,1
RKLB,RKLB,0.0,0.0,1
XRPZ,XRPZ,0.0,0.0,1
TSM,TSM,0.0,0.0,1
COIN,COIN,-4727.078931829149,4727.078931829149,1
IREN,IREN,-13945.439316998029,13945.439316998029,1
QBTS,QBTS,-15615.780844632349,15615.780844632349,1
CRWV,CRWV,-15685.441578308824,15685.441578308824,1
NBIS,NBIS,-15850.686946102936,15850.686946102936,1
MSTR,MSTR,-22760.279358870415,22760.279358870415,1
