run_date,underlying,qty_b1,qty_b2,qty_b4,ledger_total,ibkr_position,diff_ledger_minus_ibkr
2026-05-14,CC,-14523.0,0.0,0.0,-14523.0,0.0,-14523.0
2026-05-14,INV,-1000.0,0.0,0.0,-1000.0,9000.0,-10000.0
2026-05-14,QDEL,9000.0,0.0,0.0,9000.0,17000.0,-8000.0
2026-05-14,JPM,72.0,0.0,0.0,72.0,7648.0,-7576.0
2026-05-14,JILL,-6800.0,0.0,0.0,-6800.0,0.0,-6800.0
2026-05-14,MCHB,186.0,0.0,0.0,186.0,6883.0,-6697.0
2026-05-14,BJRI,-5000.0,0.0,0.0,-5000.0,0.0,-5000.0
2026-05-14,BFF,-4000.0,0.0,0.0,-4000.0,0.0,-4000.0
2026-05-14,HEI.A,1.0,0.0,0.0,1.0,3356.0,-3355.0
2026-05-14,3905,3000.0,0.0,0.0,3000.0,0.0,3000.0
2026-05-14,LBRDK,-2272.0,0.0,0.0,-2272.0,-30.0,-2242.0
2026-05-14,FTRE,500.0,0.0,0.0,500.0,2500.0,-2000.0
2026-05-14,ASO,-1292.0,0.0,0.0,-1292.0,0.0,-1292.0
2026-05-14,LBRDP,-1245.0,0.0,0.0,-1245.0,0.0,-1245.0
2026-05-14,NNEX,-1042.0,0.0,0.0,-1042.0,0.0,-1042.0
2026-05-14,SPHR,-1000.0,0.0,0.0,-1000.0,0.0,-1000.0
2026-05-14,VSTS,-1000.0,0.0,0.0,-1000.0,0.0,-1000.0
2026-05-14,SOLX,-689.0,0.0,0.0,-689.0,0.0,-689.0
2026-05-14,GLIBK,-637.0,0.0,0.0,-637.0,0.0,-637.0
2026-05-14,MCO,1.0,0.0,0.0,1.0,622.0,-621.0
2026-05-14,BLSX,-575.0,0.0,0.0,-575.0,0.0,-575.0
2026-05-14,STRZ,-513.0,0.0,0.0,-513.0,0.0,-513.0
2026-05-14,DASX,-387.0,0.0,0.0,-387.0,0.0,-387.0
2026-05-14,AXP,1.0,0.0,0.0,1.0,365.0,-364.0
2026-05-14,CELT,-338.0,0.0,0.0,-338.0,0.0,-338.0
2026-05-14,DKUP,-277.0,0.0,0.0,-277.0,0.0,-277.0
2026-05-14,BTFL,-185.0,0.0,0.0,-185.0,0.0,-185.0
2026-05-14,MDBX,-145.0,0.0,0.0,-145.0,0.0,-145.0
2026-05-14,GSX,-141.0,0.0,0.0,-141.0,0.0,-141.0
2026-05-14,OPEN,5740.0,0.0,0.0,5740.0,5862.0,-122.0
2026-05-14,FRDU,-113.0,0.0,0.0,-113.0,0.0,-113.0
2026-05-14,AXUP,-101.0,0.0,0.0,-101.0,0.0,-101.0
2026-05-14,DOGD,-75.0,0.0,0.0,-75.0,0.0,-75.0
2026-05-14,MARA,0.0,1484.0,0.0,1484.0,1543.0,-59.0
2026-05-14,SNPX,-46.0,0.0,0.0,-46.0,0.0,-46.0
2026-05-14,AI,0.0,51.0,0.0,51.0,91.0,-40.0
2026-05-14,ENPX,-33.0,0.0,0.0,-33.0,0.0,-33.0
2026-05-14,CVNA,8.0,0.0,0.0,8.0,40.0,-32.0
2026-05-14,GLXY,364.0,0.0,0.0,364.0,396.0,-32.0
2026-05-14,ETHA,1996.0,0.0,0.0,1996.0,2028.0,-32.0
2026-05-14,GXRP,-20.0,0.0,0.0,-20.0,0.0,-20.0
2026-05-14,BRK.B,15.0,4.0,0.0,19.0,0.0,19.0
2026-05-14,CMG,192.0,0.0,0.0,192.0,211.0,-19.0
2026-05-14,BLSH,222.0,0.0,0.0,222.0,240.0,-18.0
2026-05-14,IREN,498.0,0.0,0.0,498.0,516.0,-18.0
2026-05-14,UPST,179.0,0.0,0.0,179.0,195.0,-16.0
2026-05-14,DKNG,0.0,-15.0,0.0,-15.0,0.0,-15.0
2026-05-14,IBIT,103.21311475409836,814.7868852459017,0.0,918.0,932.0,-14.0
2026-05-14,TEM,159.0,0.0,0.0,159.0,171.0,-12.0
2026-05-14,CRWV,332.0,0.0,0.0,332.0,341.0,-9.0
2026-05-14,CSCO,-9.0,0.0,0.0,-9.0,0.0,-9.0
2026-05-14,PYPL,0.0,41.0,0.0,41.0,50.0,-9.0
2026-05-14,ASTS,162.0,0.0,0.0,162.0,171.0,-9.0
2026-05-14,XYZ,0.0,84.0,0.0,84.0,92.0,-8.0
2026-05-14,RBLX,60.23203901647546,65.76796098352455,0.0,126.0,132.0,-6.0
2026-05-14,XOM,-3.033492822966508,-2.966507177033492,0.0,-6.0,0.0,-6.0
2026-05-14,NFLX,45.13516442717332,270.8648355728267,0.0,316.0,321.0,-5.0
2026-05-14,ALAB,120.0,0.0,0.0,120.0,124.0,-4.0
2026-05-14,QCOM,57.0,0.0,0.0,57.0,61.0,-4.0
2026-05-14,ABNB,1.7464217157811301,-5.74642171578113,0.0,-4.0,0.0,-4.0
2026-05-14,ARM,0.0,12.0,0.0,12.0,16.0,-4.0
2026-05-14,HOOD,0.0,228.0,0.0,228.0,232.0,-4.0
2026-05-14,MSTR,-1.0699049637922005,169.06990496379217,0.0,167.99999999999997,171.0,-3.0000000000000284
2026-05-14,BABA,13.554871946865283,42.44512805313472,0.0,56.0,59.0,-3.0
2026-05-14,AMD,141.22331838327,29.77668161672999,0.0,171.0,174.0,-3.0
2026-05-14,PLTR,90.16770144458118,134.83229855541882,0.0,225.0,228.0,-3.0
2026-05-14,QQQ,0.0,4.0,0.0,4.0,7.0,-3.0
2026-05-14,PANW,140.0,0.0,0.0,140.0,143.0,-3.0
2026-05-14,SPY,0.0,0.0,0.0,0.0,3.0,-3.0
2026-05-14,RDDT,0.0,48.0,0.0,48.0,50.0,-2.0
2026-05-14,NVDA,37.339358425538634,168.66064157446138,0.0,206.0,208.0,-2.0
2026-05-14,LLY,0.0,0.0,0.0,0.0,2.0,-2.0
2026-05-14,MU,34.0,0.0,0.0,34.0,36.0,-2.0
2026-05-14,CRM,51.0,0.0,0.0,51.0,53.0,-2.0
2026-05-14,CEG,34.0,0.0,0.0,34.0,36.0,-2.0
2026-05-14,AMZN,16.84202434403086,79.15797565596914,0.0,96.0,98.0,-2.0
2026-05-14,ASML,4.0,0.0,0.0,4.0,6.0,-2.0
2026-05-14,SNOW,10.511376129348026,42.48862387065197,0.0,53.0,55.0,-2.0
2026-05-14,UNH,34.0,0.0,0.0,34.0,36.0,-2.0
2026-05-14,COIN,-6.357398873527905,116.35739887352791,0.0,110.00000000000001,112.0,-1.9999999999999858
2026-05-14,GOOGL,12.779687440780402,48.22031255921959,0.0,60.99999999999999,62.0,-1.000000000000007
2026-05-14,AAPL,21.377234561393774,39.62276543860622,0.0,61.0,62.0,-1.0
2026-05-14,APP,18.0,0.0,0.0,18.0,19.0,-1.0
2026-05-14,TSM,14.768278869459438,29.231721130540564,0.0,44.0,45.0,-1.0
2026-05-14,TSLA,3.2171262959026543,70.78287370409734,0.0,74.0,75.0,-1.0
2026-05-14,LMT,-1.0,0.0,0.0,-1.0,0.0,-1.0
2026-05-14,MSFT,31.732908310133723,44.26709168986628,0.0,76.0,77.0,-1.0
2026-05-14,DJT,90.0,0.0,0.0,90.0,90.0,0.0
2026-05-14,DIA,52.94117647058823,0.0,-52.94117647058823,0.0,0.0,0.0
2026-05-14,BIDU,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-14,BITF,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-14,AAOI,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-14,AAL,211.0,0.0,0.0,211.0,211.0,0.0
2026-05-14,ACHR,1088.0,0.0,0.0,1088.0,1088.0,0.0
2026-05-14,DELL,22.0,0.0,0.0,22.0,22.0,0.0
2026-05-14,CORZ,671.0,0.0,0.0,671.0,671.0,0.0
2026-05-14,COPX,101.0,0.0,0.0,101.0,101.0,0.0
2026-05-14,COLD,4075.0,0.0,0.0,4075.0,4075.0,0.0
2026-05-14,COHR,3.0,0.0,0.0,3.0,3.0,0.0
2026-05-14,CLSK,1750.0,0.0,-960.0,790.0,790.0,0.0
2026-05-14,CNC,190.0,0.0,0.0,190.0,190.0,0.0
2026-05-14,CIFR,545.0,0.0,0.0,545.0,545.0,0.0
2026-05-14,CLS,16.0,0.0,0.0,16.0,16.0,0.0
2026-05-14,BULL,500.0,0.0,0.0,500.0,500.0,0.0
2026-05-14,CELH,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-14,CHNL,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-14,BBAI,3281.0,0.0,0.0,3281.0,3281.0,0.0
2026-05-14,BA,84.0,0.0,0.0,84.0,84.0,0.0
2026-05-14,BKNG,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-14,BKNU,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-14,BMNR,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-14,BAMI,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-14,BE,53.0,0.0,0.0,53.0,53.0,0.0
2026-05-14,B,27.0,0.0,0.0,27.0,27.0,0.0
2026-05-14,AVGO,69.0,0.0,0.0,69.0,69.0,0.0
2026-05-14,ASPN,-6000.0,0.0,0.0,-6000.0,-6000.0,0.0
2026-05-14,AREB,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-14,APLD,12000.0,0.0,9000.0,21000.0,21000.0,0.0
2026-05-14,ASHR,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-14,ARKK,36.0,0.0,0.0,36.0,36.0,0.0
2026-05-14,AXON,1.0,0.0,0.0,1.0,1.0,0.0
2026-05-14,AVAV,14.0,0.0,0.0,14.0,14.0,0.0
2026-05-14,ALB,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-14,APH,18.0,0.0,0.0,18.0,18.0,0.0
2026-05-14,ANET,17.0,0.0,0.0,17.0,17.0,0.0
2026-05-14,AFRM,78.0,0.0,0.0,78.0,78.0,0.0
2026-05-14,ADBE,8.0,0.0,0.0,8.0,8.0,0.0
2026-05-14,IWM,5.0,0.0,0.0,5.0,5.0,0.0
2026-05-14,ISRG,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-14,INTC,263.0,0.0,0.0,263.0,263.0,0.0
2026-05-14,IONQ,277.0,473.0,0.0,750.0,750.0,0.0
2026-05-14,IBM,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-14,HIMS,0.0,482.0,0.0,482.0,482.0,0.0
2026-05-14,HL,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-14,HUT,190.0,0.0,0.0,190.0,190.0,0.0
2026-05-14,GEV,12.0,0.0,0.0,12.0,12.0,0.0
2026-05-14,GDXJ,17.0,0.0,0.0,17.0,17.0,0.0
2026-05-14,GDX,202.0,0.0,0.0,202.0,202.0,0.0
2026-05-14,GLW,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-14,GME,35.0,0.0,0.0,35.0,35.0,0.0
2026-05-14,GRAB,1263.0,0.0,0.0,1263.0,1263.0,0.0
2026-05-14,GS,10.0,0.0,0.0,10.0,10.0,0.0
2026-05-14,GSOL,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-14,FUTU,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-14,FLY,325.0,0.0,0.0,325.0,325.0,0.0
2026-05-14,FXI,271.0,0.0,0.0,271.0,271.0,0.0
2026-05-14,DDOG,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-14,DUOL,77.0,0.0,0.0,77.0,77.0,0.0
2026-05-14,DNN,683.0,0.0,0.0,683.0,683.0,0.0
2026-05-14,ENPH,25.0,0.0,0.0,25.0,25.0,0.0
2026-05-14,EOSE,1601.0,0.0,0.0,1601.0,1601.0,0.0
2026-05-14,ETOR,111.0,0.0,0.0,111.0,111.0,0.0
2026-05-14,EWJ,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-14,EWW,39.0,0.0,0.0,39.0,39.0,0.0
2026-05-14,EWY,20.0,0.0,0.0,20.0,20.0,0.0
2026-05-14,F,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-14,FCX,46.0,0.0,0.0,46.0,46.0,0.0
2026-05-14,FIG,298.0,0.0,0.0,298.0,298.0,0.0
2026-05-14,FIGR,384.0,0.0,0.0,384.0,384.0,0.0
2026-05-14,COST,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-14,CRDO,103.0,0.0,0.0,103.0,103.0,0.0
2026-05-14,CRWD,5.0,0.0,0.0,5.0,5.0,0.0
2026-05-14,CRML,2523.0,0.0,0.0,2523.0,2523.0,0.0
2026-05-14,DASH,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-14,CRCL,304.0,0.0,0.0,304.0,304.0,0.0
2026-05-14,NEM,17.0,0.0,0.0,17.0,17.0,0.0
2026-05-14,MP,60.0,0.0,0.0,60.0,60.0,0.0
2026-05-14,LUNR,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-14,KWEB,269.0,0.0,0.0,269.0,269.0,0.0
2026-05-14,KTOS,27.0,0.0,0.0,27.0,27.0,0.0
2026-05-14,NU,561.0,0.0,0.0,561.0,561.0,0.0
2026-05-14,NNE,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-14,NOK,301.0,0.0,0.0,301.0,301.0,0.0
2026-05-14,NIO,451.0,0.0,0.0,451.0,451.0,0.0
2026-05-14,NET,3.0,0.0,0.0,3.0,3.0,0.0
2026-05-14,ORCL,41.0,0.0,0.0,41.0,41.0,0.0
2026-05-14,NBIS,278.0,0.0,0.0,278.0,278.0,0.0
2026-05-14,NAN,10.0,0.0,0.0,10.0,10.0,0.0
2026-05-14,MRNA,161.0,0.0,0.0,161.0,161.0,0.0
2026-05-14,MRVL,21.0,0.0,0.0,21.0,21.0,0.0
2026-05-14,MDB,23.0,0.0,0.0,23.0,23.0,0.0
2026-05-14,META,0.0,31.0,0.0,31.0,31.0,0.0
2026-05-14,LCID,103.0,0.0,0.0,103.0,103.0,0.0
2026-05-14,LRCX,10.0,0.0,0.0,10.0,10.0,0.0
2026-05-14,LMND,13.0,0.0,0.0,13.0,13.0,0.0
2026-05-14,LEU,55.0,0.0,0.0,55.0,55.0,0.0
2026-05-14,LITE,10.0,0.0,0.0,10.0,10.0,0.0
2026-05-14,LAC,1620.0,0.0,0.0,1620.0,1620.0,0.0
2026-05-14,KLAC,7.0,0.0,0.0,7.0,7.0,0.0
2026-05-14,KEEL,4937.0,0.0,0.0,4937.0,4937.0,0.0
2026-05-14,JOBY,141.0,0.0,0.0,141.0,141.0,0.0
2026-05-14,QUBT,2802.0,0.0,0.0,2802.0,2802.0,0.0
2026-05-14,QS,567.0,0.0,0.0,567.0,567.0,0.0
2026-05-14,QBTS,902.0,48.0,0.0,950.0,950.0,0.0
2026-05-14,ORLY,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-14,PAAS,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-14,PBR,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-14,PLUG,5795.0,0.0,0.0,5795.0,5795.0,0.0
2026-05-14,PONY,800.0,0.0,0.0,800.0,800.0,0.0
2026-05-14,OSCR,366.0,0.0,0.0,366.0,366.0,0.0
2026-05-14,NOW,20.0,0.0,0.0,20.0,20.0,0.0
2026-05-14,NVTS,3784.0,0.0,0.0,3784.0,3784.0,0.0
2026-05-14,NVO,143.0,0.0,0.0,143.0,143.0,0.0
2026-05-14,OKLO,126.0,0.0,0.0,126.0,126.0,0.0
2026-05-14,OKTA,35.0,0.0,0.0,35.0,35.0,0.0
2026-05-14,ONDS,1448.0,0.0,0.0,1448.0,1448.0,0.0
2026-05-14,SATS,35.0,0.0,0.0,35.0,35.0,0.0
2026-05-14,SNAP,497.0,0.0,0.0,497.0,497.0,0.0
2026-05-14,SMR,2347.0,0.0,0.0,2347.0,2347.0,0.0
2026-05-14,SMCI,140.0,0.0,0.0,140.0,140.0,0.0
2026-05-14,SLV,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-14,SHOP,19.0,0.0,0.0,19.0,19.0,0.0
2026-05-14,SBUX,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-14,SBET,1295.0,0.0,0.0,1295.0,1295.0,0.0
2026-05-14,SNDK,13.0,0.0,0.0,13.0,13.0,0.0
2026-05-14,SOFI,801.0,0.0,0.0,801.0,801.0,0.0
