etf,underlying,pair_frac_merged
PALU,PANW,0.000829875522449565
ELIL,LLY,0.000829875522365959
AVGG,AVGO,0.0008298755221606581
SOFX,SOFI,0.0008298755220682888
VRTL,VRT,0.0008298755220675034
TSMU,TSM,0.0008298755220011271
ROBN,HOOD,0.0008298755219327163
TSMG,TSM,0.0008298755218393468
MSTX,MSTR,0.0008298755218358236
COIG,COIN,0.0008298755218346396
LRCU,LRCX,0.000829875521792328
XRPK,XRPZ,0.0008298755217784337
MULL,MU,0.0008298755217167271
RBLU,RBLX,0.0008298755216644759
PANG,PANW,0.0008298755215409097
TSLT,TSLA,0.0008298755214897732
ASMG,ASML,0.0008298755211442514
HOOX,HOOD,0.0008298755211308122
CNCG,CNC,0.0008298755211209541
UPSX,UPST,0.000829875520827502
KORU,EWY,0.0008298755207949426
JOBX,JOBY,0.0008298755207618871
TEMT,TEM,0.0008298755207567217
BEG,BE,0.0008298755207026487
AVL,AVGO,0.0008298755206322637
NFLU,NFLX,0.0008298755204708864
SNAG,SNAP,0.0008298755204329807
CONX,COIN,0.0008298755203776023
RDTL,RDDT,0.000829875520370077
UNHG,UNH,0.0008298755203630288
TSLG,TSLA,0.0008298755202832479
NVOX,NVO,0.0008298755202281173
ANEL,ANET,0.0008298755201493083
HOOG,HOOD,0.0008298755201265239
NFXL,NFLX,0.000829875520101103
CRCD,CRCL,0.0008298755200961699
IONL,IONQ,0.0008298755199882421
PTIR,PLTR,0.0008298755199450207
IREX,IREN,0.0008298755196367779
GUSH,XOP,0.0008298755196270739
AVGX,AVGO,0.0008298755194961499
MSTU,MSTR,0.000829875519353172
CEGX,CEG,0.0008298755191572662
TTDU,TTD,0.000829875519145168
BU,B,0.0008298755189156716
HODU,HOOD,0.0008298755188183172
KLAG,KLAC,0.0008298755188061029
TERG,TER,0.0008298755187854552
PLTU,PLTR,0.0008298755186987059
XPEG,XPEV,0.0008298755186908161
PYPG,PYPL,0.0008298755186908041
NEMG,NEM,0.0008298755185869724
CRMG,CRM,0.000829875518581269
QCMU,QCOM,0.0008298755185681175
FIGG,FIG,0.0008298755185288935
NIOG,NIO,0.0008298755184009298
DKNX,DKNG,0.0008298755183970389
KTUP,KTOS,0.0008298755181428406
CSEX,CLS,0.0008298755179599497
MVLL,MRVL,0.0008298755178574601
PLTA,PLTR,0.000829875517832593
AVGU,AVGO,0.0008298755178321909
ORCX,ORCL,0.0008298755175717528
VSTL,VST,0.0008298755175209068
SOUX,SOUN,0.0008298755174174418
AFRU,AFRM,0.0008298755173323359
BLSG,BLSH,0.0008298755172715222
CRDU,CRDO,0.0008298755172326781
LABX,ALAB,0.0008298755170898277
LMNX,LMND,0.0008298755169602367
ARMG,ARM,0.0008298755168805233
CRWL,CRWD,0.0008298755168042811
CVNX,CVNA,0.0008298755167849486
PLTG,PLTR,0.0008298755165204799
SHPU,SHOP,0.0008298755164926128
CORD,CRWV,0.0008298755164096992
LUNL,LUNR,0.0008298755162888214
XYZG,XYZ,0.0008298755162582049
AVXX,AVAV,0.0008298755162367097
DUOG,DUOL,0.0008298755161341398
APPX,APP,0.0008298755158682467
SNOU,SNOW,0.0008298755158597905
LINT,INTC,0.0008298755157841549
RKTL,RKT,0.0008298755156893172
GEMG,GEMI,0.0008298755156623306
NOWL,NOW,0.0008298755154633702
DLLL,DELL,0.0008298755153683807
QPUX,IONQ,0.0008298755153471073
ORCU,ORCL,0.0008298755151136875
UNX,U,0.0008298755142429903
OKTG,OKTA,0.0008298755140874424
IREZ,IREN,0.0008298755138757372
BMNZ,BMNR,0.000829875513408746
PLTZ,PLTR,0.0008298755121559827
ETHD,ETHA,0.0008298755119825242
MSDD,MSTR,0.0008298755112530158
ZSL,SLV,0.0008298755110776687
MSTZ,MSTR,0.000829875510519388
CONI,COIN,0.0008298755098524469
