ETF,Underlying,is_yieldboost,scenario_style,Delta_product_class,Delta,Delta_n_obs,Delta_source,Delta_se,Delta_resid_sigma_annual,Delta_horizon_chosen,Delta_quality,Delta_prior_mu,Delta_prior_tau,Delta_prior_source,borrow_fee_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,borrow_price_ref,borrow_current_raw_annual,borrow_floor_factor,protected,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,gross_decay_annual,vol_underlying_annual,vol_underlying_annual_legacy,vol_underlying_source,sigma_realized_implied_annual,sigma_cap_annual,expense_ratio_annual,expense_ratio_source,underlying_borrow_annual,risk_free_rate_used,expected_gross_decay_annual,expected_gross_decay_reliable,blended_gross_decay,net_decay_annual,vol_ratio_value,vol_ratio_outlier,expected_gross_decay_p10_annual,expected_gross_decay_p50_annual,expected_gross_decay_p90_annual,expected_gross_decay_mean_annual,expected_gross_decay_dist_model,expected_logIV_mu_annual,expected_logIV_sigma_annual,expected_gross_decay_dist_n_obs,expected_gross_decay_dist_horizon_days,asof_date,product_class,underlying_sector,expected_decay_available,gross_edge_definition,primary_edge_annual,gross_for_primary_annual,borrow_for_net_annual,borrow_avg_annual,borrow_median_60d,net_edge_p05_annual,net_edge_p25_annual,net_edge_p50_annual,net_edge_p75_annual,net_edge_p95_annual,net_edge_hist_json,mechanical_decay_annual,realized_tracking_component_annual,slippage_proxy_annual,income_distributions_annual,block_len,B_reps,annualization_key,hac_lag,sigma_b_annual,stress_borrow_rho,copula_note,copula_type,borrow_dispersion_type,regime_autocorr_und_21d_proxy,regime_warning,high_intraday_risk,decomposition_note,borrow_weight_halflife_days,borrow_history_points_used,borrow_resample_mode,gross_anchor_shift_annual,gross_anchor_target_annual,gross_anchor_source,gross_blend_method,gross_sigma_forward_annual,gross_sigma_realized_annual,gross_blend_weight_forward,gross_realized_mean_annual,und_rv_20d_daily_annual,und_rv_20d_weekly_annual,und_trend_ratio_20d,und_vcr_20d,und_return_20d,und_abs_return_20d_pctile,und_rv_20d_pctile,und_trend_ratio_20d_pctile,und_vcr_20d_pctile,und_vcr_20d_median,und_vol_shape_20d,und_rv_60d_daily_annual,und_rv_60d_weekly_annual,und_trend_ratio_60d,und_vcr_60d,und_return_60d,und_abs_return_60d_pctile,und_rv_60d_pctile,und_trend_ratio_60d_pctile,und_vcr_60d_pctile,und_vcr_60d_median,und_vol_shape_60d,und_vol_shape_price_basis,schema_v,edge_sign_convention,expected_gross_decay_simple_ito_annual,expected_gross_decay_adjusted_annual,expected_decay_adjustment_annual,expected_decay_model,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short,bucket,bucket4_net_edge_annual,inverse_shortable,purgatory,strategy_blacklisted,borrow_annual,strategy_tag,long_usd,short_usd,underlying_target_usd,etf_target_usd,underlying_target_from_b12_usd,underlying_target_from_b4_usd,underlying_internalized_usd,underlying_external_trade_usd,sleeve,gross_target_usd,optimal_gross_target_usd,optimal_long_usd,optimal_short_usd,optimal_underlying_target_usd,optimal_etf_target_usd,optimal_binding_cap,binding_cap,liquidity_gap_usd,executable_pct_of_optimal
AAPU,AAPL,False,,letf_long,1.996977,500,posterior.nominal_L,0.0118567009848294,0.0270810189433404,1,ok,2.0,240.0,nominal_L,0.070801,350000,0.070801,False,False,35.86000061035156,0.070801,1.0,False,False,False,0.444181,0.165162,0.222923,0.227904,"{""method"":""weighted_median"",""n_probes"":6,""n_outliers_dropped"":2,""sigma_real_implied_median"":0.430784,""sigma_pool"":0.222923,""sigma_capped_to"":null}",0.4307836514182061,0.5384795642727577,0.0096,yfinance,0.0,0.03635,0.09531,True,0.165162,0.094361,0.9977736615511068,False,0.09531,0.09531,0.09531,0.09531,simple_ito_fallback,-2.34608,0.0,479.0,252.0,2026-06-09,letf,mega-cap-tech,True,blended_realized_expected,0.094361,0.130236,0.070801,0.0745982705882352,0.0682485,-0.0457417051726893,-0.0049165918255572,0.0269208286510256,0.0483931373779394,0.0734742805253079,"{""e"":[-0.073957,-0.065899,-0.057841,-0.049783,-0.041725,-0.033668,-0.02561,-0.017552,-0.009494,-0.001436,0.006622,0.01468,0.022738,0.030796,0.038854,0.046911,0.054969,0.063027,0.071085,0.079143,0.087201],""c"":[3,4,6,6,13,15,25,11,21,19,30,30,32,39,37,42,19,20,9,11]}",0.09531,0.069852,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.0799;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.2203275508233925,mean_reversion,False,incomplete_regime,90.0,85.0,weighted_empirical,-0.0798556329041846,0.09531,simple_ito_fallback,anchor_shift_fallback,,0.0193669208770349,,0.1751656329041846,0.228601,0.32957,1.441678,0.332349,-0.007304,0.072765,0.480249,0.935551,0.648649,0.295327,quiet_trend,0.233335,0.272979,1.169902,0.106334,0.150756,0.761905,0.544218,0.739229,0.077098,0.18318,quiet_trend,underlying_total_return,2,short_favorable_positive,0.09531,,,simple_ito,0.49924425,0.5990930999999999,0.5,0.5990930999999999,bucket_1,,False,True,False,0.070801,ETF_LS,0.0,0.0,0.0,0.0,83.00502486026497,0.0,-0.0,83.00502486026497,,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0
AMUU,AMD,False,,letf_long,1.986833,296,posterior.nominal_L,0.0146946733586541,0.0846734101991775,1,ok,2.0,240.0,nominal_L,0.047727,45000,0.047727,False,False,203.32000732421875,0.047727,1.0,False,False,False,1.216577,0.501769,0.610855,0.664727,"{""method"":""weighted_median"",""n_probes"":7,""n_outliers_dropped"":2,""sigma_real_implied_median"":0.707947,""sigma_pool"":0.610855,""sigma_capped_to"":null}",0.7079468051744822,0.8849335064681028,0.0106,yfinance,0.0,0.03635,0.412278,True,0.501769,0.454042,1.0023977978237872,False,0.412278,0.412278,0.412278,0.412278,simple_ito_fallback,-0.866198,0.0,479.0,252.0,2026-06-09,letf,semis,True,blended_realized_expected,0.454042,0.4570235,0.047727,0.0405861904761904,0.05342,0.2585277116575832,0.3144005228825442,0.3600776259241844,0.4180460004064921,0.4882165044941218,"{""e"":[0.217373,0.234252,0.251131,0.268011,0.28489,0.301769,0.318648,0.335528,0.352407,0.369286,0.386165,0.403045,0.419924,0.436803,0.453683,0.470562,0.487441,0.50432,0.5212,0.538079,0.554958],""c"":[6,5,8,23,34,32,36,34,33,33,32,25,29,19,20,6,5,4,3,5]}",0.412278,0.089491,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.1058;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.1521844015726856,mean_reversion,False,incomplete_regime,90.0,84.0,weighted_empirical,-0.1058412135340127,0.412278,simple_ito_fallback,anchor_shift_fallback,,0.0696894471297176,,0.5181192135340127,0.710744,0.789168,1.110341,0.329656,0.035785,0.149688,0.823285,0.642412,0.557173,0.313003,boiling_trend,0.779177,0.937564,1.203275,0.201599,0.899669,0.979592,1.0,0.918367,0.403628,0.266239,boiling_trend,underlying_total_return,2,short_favorable_positive,0.412278,,,simple_ito,0.49670825,0.5960499,0.5,0.5960499,bucket_1,,False,False,False,0.047727,ETF_LS,2329.1156907818727,-1172.2755212853183,2329.1156907818727,-1172.2755212853183,8613.569107095896,0.0,-0.0,8613.569107095896,core_leveraged,3501.391212067191,3488.23111894727,2320.361633459708,-1167.8694854875614,2320.361633459708,-1167.8694854875614,pair_cap,pair_cap,-13.160093119921385,1.0037727124927127
AMZU,AMZN,False,,letf_long,1.996126,500,posterior.nominal_L,0.0066672514353531,0.0258017693914414,1,ok,2.0,240.0,nominal_L,0.041464,300000,0.041464,False,False,35.61000061035156,0.041464,1.0,False,False,False,0.564226,0.205887,0.282661,0.300333,"{""method"":""weighted_median"",""n_probes"":7,""n_outliers_dropped"":2,""sigma_real_implied_median"":0.437843,""sigma_pool"":0.282661,""sigma_capped_to"":null}",0.4378432279476609,0.5473040349345761,0.0099,yfinance,0.0,0.03635,0.125543,True,0.205887,0.1644229999999999,0.999998278554466,False,0.125543,0.125543,0.125543,0.125543,simple_ito_fallback,-2.069287,0.0,479.0,252.0,2026-06-09,letf,mega-cap-tech,True,blended_realized_expected,0.1644229999999999,0.165715,0.041464,0.0606138795180722,0.0513215,-0.000191526799475,0.0536004212649253,0.0712918231436364,0.0856157030361238,0.1044750364342239,"{""e"":[-0.035527,-0.027589,-0.01965,-0.011711,-0.003773,0.004166,0.012105,0.020043,0.027982,0.03592,0.043859,0.051798,0.059736,0.067675,0.075613,0.083552,0.091491,0.099429,0.107368,0.115307,0.123245],""c"":[3,4,4,3,5,4,6,5,13,17,23,32,49,65,51,47,33,17,5,6]}",0.125543,0.080344,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.0892;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.1472597884274468,momentum_incomparable_to_vol_drag,False,incomplete_regime,90.0,83.0,weighted_empirical,-0.0892262292732734,0.125543,simple_ito_fallback,anchor_shift_fallback,,0.0173488592101171,,0.2147692292732734,0.276829,0.218777,0.790296,0.20457,-0.096728,0.748441,0.474012,0.276507,0.160083,0.302333,quiet_chop,0.300743,0.348865,1.160007,0.138084,0.161996,0.727891,0.489796,0.798186,0.1678,0.248059,quiet_trend,underlying_total_return,2,short_favorable_positive,0.125543,,,simple_ito,0.4990315,0.5988378,0.5,0.5988378,bucket_1,,False,False,False,0.041464,ETF_LS,139.7371598445688,-70.00417801509965,139.7371598445688,-70.00417801509965,389.4811328942082,0.0,-0.0,389.4811328942082,core_leveraged,209.74133785966845,209.05097679591384,139.2772166817151,-69.77376011419875,139.2772166817151,-69.77376011419875,pair_cap,pair_cap,-0.690361063754608,1.0033023575126778
ASMU,ASML,False,,letf_long,1.996363,81,posterior.nominal_L,0.0080296657579536,0.0762906320928421,1,ok,2.0,240.0,nominal_L,0.096403,7000,0.096403,False,False,34.40999984741211,0.096403,1.0,False,False,False,0.953535,0.394483,0.412883,0.418198,"{""method"":""weighted_median"",""n_probes"":3,""n_outliers_dropped"":1,""sigma_real_implied_median"":0.590815,""sigma_pool"":0.412883,""sigma_capped_to"":null}",0.5908151173347951,0.7385188966684939,0.0097,yfinance,0.0,0.03635,0.215461,True,0.273004,0.2980799999999999,1.1568315508598976,False,0.215461,0.215461,0.215461,0.215461,simple_ito_fallback,-1.529512,0.0,479.0,252.0,2026-06-09,letf,semis,True,blended_realized_expected,0.2980799999999999,0.304972,0.096403,0.1114302597402597,0.1371629999999999,-0.0736709600282981,0.0154818051599093,0.0907378804877717,0.1751525694334436,0.3002444143181371,"{""e"":[-0.131235,-0.105257,-0.07928,-0.053302,-0.027324,-0.001346,0.024631,0.050609,0.076587,0.102564,0.128542,0.15452,0.180497,0.206475,0.232453,0.258431,0.284408,0.310386,0.336364,0.362341,0.388319],""c"":[9,6,15,16,33,29,38,36,24,42,30,24,22,15,21,7,14,2,5,4]}",0.215461,0.1790219999999999,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.2352;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.0311775312269784,none,False,ok,90.0,77.0,weighted_empirical,-0.2351544629501297,0.215461,simple_ito_fallback,anchor_shift_fallback,,0.1129117747044997,,0.4506154629501297,0.535987,0.476783,0.88954,0.203513,0.126956,0.785863,0.835759,0.519751,0.081081,0.312731,choppy_volatile,0.512729,0.481638,0.939362,0.11295,0.280635,0.823129,0.798186,0.517007,0.034014,0.216817,choppy_volatile,underlying_total_return,2,short_favorable_positive,0.215461,,,simple_ito,0.49909075,0.5989089,0.5,0.5989089,bucket_1,,False,False,False,0.096403,ETF_LS,165.9391446202926,-83.12072735283742,165.9391446202926,-83.12072735283742,269.89623213964694,0.0,-0.0,269.89623213964694,core_leveraged,249.05987197313004,248.28569242841172,165.42333815811412,-82.86235427029759,165.42333815811412,-82.86235427029759,pair_cap,pair_cap,-0.7741795447183222,1.0031180997066174
AVL,AVGO,False,,letf_long,1.994876,415,posterior.nominal_L,0.0193272865621943,0.0726778043086504,1,ok,2.0,240.0,nominal_L,0.038165,300000,0.038165,False,False,48.75,0.038165,1.0,False,False,False,0.860696,0.370721,0.432049,0.454135,"{""method"":""weighted_median"",""n_probes"":6,""n_outliers_dropped"":1,""sigma_real_implied_median"":0.584697,""sigma_pool"":0.432049,""sigma_capped_to"":null}",0.5846965150129829,0.7308706437662287,0.01,yfinance,0.0,0.03635,0.231398,True,0.370721,0.332556,0.9986214146282087,False,0.231398,0.231398,0.231398,0.231398,simple_ito_fallback,-1.455914,0.0,479.0,252.0,2026-06-09,letf,semis,True,blended_realized_expected,0.332556,0.3010595,0.038165,0.0524285365853658,0.0387379999999999,0.0991749555400856,0.1463104388102565,0.186109710433198,0.2240745901626165,0.2812970827936225,"{""e"":[0.040855,0.055153,0.069451,0.083749,0.098047,0.112345,0.126643,0.140941,0.155238,0.169536,0.183834,0.198132,0.21243,0.226728,0.241026,0.255324,0.269622,0.28392,0.298218,0.312516,0.326814],""c"":[2,3,1,10,15,27,31,25,29,45,49,36,27,26,32,8,11,5,6,4]}",0.231398,0.139323,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.1634;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.1838760736880115,momentum_incomparable_to_vol_drag,False,incomplete_regime,90.0,82.0,weighted_empirical,-0.1633812760838952,0.231398,simple_ito_fallback,anchor_shift_fallback,,0.0537820128896767,,0.3947792760838952,0.681815,0.869133,1.274734,0.490501,-0.088457,0.553015,0.821206,0.846154,0.800416,0.306317,jumpy_trend,0.526491,0.66509,1.263251,0.274202,0.198717,0.54195,0.582766,0.947846,0.712018,0.236782,quiet_trend,underlying_total_return,2,short_favorable_positive,0.231398,,,simple_ito,0.498719,0.5984628,0.5,0.5984628,bucket_1,,False,False,False,0.038165,ETF_LS,891.9217590671019,-447.106366043354,891.9217590671019,-447.106366043354,2393.979526161916,0.0,-0.0,2393.979526161916,core_leveraged,1339.028125110456,1342.8011940067904,894.4349865221432,-448.36620748464725,894.4349865221432,-448.36620748464725,pair_cap,pair_cap,3.7730688963345074,0.9971901507734916
BOEU,BA,False,,letf_long,1.997192,283,posterior.nominal_L,0.0079902624072975,0.0501219973011534,1,ok,2.0,240.0,nominal_L,0.056799,55000,0.056799,False,False,33.94900131225586,0.056799,1.0,False,False,False,0.606415,0.199052,0.303634,0.318175,"{""method"":""weighted_median"",""n_probes"":3,""n_outliers_dropped"":1,""sigma_real_implied_median"":0.441578,""sigma_pool"":0.303634,""sigma_capped_to"":null}",0.4415781033996365,0.5519726292495457,0.0106,yfinance,0.0,0.03635,0.138654,True,0.199052,0.142253,0.999999347430816,False,0.138654,0.138654,0.138654,0.138654,simple_ito_fallback,-1.971557,0.0,479.0,252.0,2026-06-09,letf,industrials,True,blended_realized_expected,0.142253,0.168853,0.056799,0.0599987023809523,0.0556915,-0.004493754885408,0.0521587578216365,0.0823757425762334,0.1112619485989916,0.1595591272256262,"{""e"":[-0.043787,-0.032044,-0.020302,-0.008559,0.003183,0.014926,0.026668,0.038411,0.050154,0.061896,0.073639,0.085381,0.097124,0.108866,0.120609,0.132351,0.144094,0.155836,0.167579,0.179321,0.191064],""c"":[3,3,9,6,7,13,25,25,38,36,39,34,52,25,18,15,25,10,3,6]}",0.138654,0.060398,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.0635;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.0455705346309185,none,False,ok,90.0,84.0,weighted_empirical,-0.0635393270845045,0.138654,simple_ito_fallback,anchor_shift_fallback,,0.0474587154510479,,0.2021933270845045,0.375103,0.279504,0.745139,0.210622,-0.104796,0.721414,0.744283,0.2079,0.2079,0.285596,quiet_chop,0.359105,0.378848,1.054981,0.094364,0.021773,0.120181,0.734694,0.582766,0.131519,0.175632,quiet_trend,underlying_total_return,2,short_favorable_positive,0.138654,,,simple_ito,0.499298,0.5991576,0.5,0.5991576,bucket_1,,False,False,False,0.056799,ETF_LS,175.8196512460824,-88.03342455111095,175.8196512460824,-88.03342455111095,317.72471865171485,0.0,-0.0,317.72471865171485,core_leveraged,263.85307579719336,262.9434212878659,175.21349898463475,-87.7299223032311,175.21349898463475,-87.7299223032311,pair_cap,pair_cap,-0.9096545093274813,1.0034595066302556
BABU,BABA,False,,letf_long,2.008768,80,posterior.nominal_L,0.0134264090718352,0.0577928667298746,1,ok,2.0,240.0,nominal_L,0.160079,4000,0.160079,False,False,11.699999809265137,0.160079,1.0,False,False,False,0.797267,0.281274,0.41837,0.437627,"{""method"":""weighted_median"",""n_probes"":6,""n_outliers_dropped"":0,""sigma_real_implied_median"":0.690264,""sigma_pool"":0.41837,""sigma_capped_to"":null}",0.6902643494960115,0.8628304368700144,0.0097,yfinance,0.0,0.03635,0.223711,True,0.241985,0.121195,0.9486662973289708,False,0.223711,0.223711,0.223711,0.223711,simple_ito_fallback,-1.510504,0.0,479.0,252.0,2026-06-09,letf,china,True,blended_realized_expected,0.121195,0.2524925,0.160079,0.0829196301369863,0.056463,-0.0467985271192107,0.0617548971401834,0.14608231330845,0.2208358787649379,0.3123763787009536,"{""e"":[-0.127729,-0.100358,-0.072987,-0.045615,-0.018244,0.009127,0.036498,0.063869,0.09124,0.118611,0.145982,0.173353,0.200725,0.228096,0.255467,0.282838,0.310209,0.33758,0.364951,0.392322,0.419693],""c"":[5,6,6,12,16,29,24,26,36,36,42,34,31,37,17,17,10,2,5,1]}",0.223711,0.057563,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.0644;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.0314806847806243,none,False,ok,90.0,73.0,weighted_empirical,-0.0644000025060721,0.223711,simple_ito_fallback,anchor_shift_fallback,,0.0995498615153532,,0.2881110025060721,0.470053,0.350024,0.744647,0.352851,-0.13718,0.70894,0.661123,0.282744,0.629938,0.306764,quiet_chop,0.4295,0.377935,0.879941,0.140876,-0.121841,0.371882,0.478458,0.260771,0.163265,0.185114,quiet_chop,underlying_total_return,2,short_favorable_positive,0.223711,,,simple_ito,0.502192,0.6026303999999999,0.502192,0.6026303999999999,bucket_1,,False,False,False,0.160079,ETF_LS,378.763118623192,-188.55493447884075,378.763118623192,-188.55493447884075,1957.5988404207174,0.0,-0.0,1957.5988404207174,core_leveraged,567.3180531020328,566.9376996243506,378.5091801690949,-188.4285194552556,378.5091801690949,-188.4285194552556,pair_cap,shares_available,-0.3803534776822062,1.0006708911365998
CONX,COIN,False,,letf_long,2.003727,137,posterior.nominal_L,0.0098811284289059,0.0801061311487096,1,ok,2.0,240.0,nominal_L,0.137987,65000,0.137987,False,False,6.010000228881836,0.137987,1.0,False,False,False,1.435421,0.676956,0.690795,0.705771,"{""method"":""weighted_median"",""n_probes"":9,""n_outliers_dropped"":2,""sigma_real_implied_median"":0.844919,""sigma_pool"":0.690795,""sigma_capped_to"":null}",0.8449189244790098,1.0561486555987625,0.0097,yfinance,0.0,0.03635,0.526054,True,0.608092,0.538969,1.037030572300079,False,0.526054,0.526054,0.526054,0.526054,simple_ito_fallback,-0.647933,0.0,479.0,252.0,2026-06-09,letf,crypto-equity,True,blended_realized_expected,0.538969,0.601505,0.137987,0.1340248684210526,0.122629,0.2413428499573305,0.3169470410438213,0.3921584794150322,0.4585880969175357,0.5548603722520153,"{""e"":[0.195246,0.218779,0.242311,0.265844,0.289377,0.31291,0.336443,0.359976,0.383509,0.407041,0.430574,0.454107,0.47764,0.501173,0.524706,0.548238,0.571771,0.595304,0.618837,0.64237,0.665903],""c"":[6,12,22,17,30,30,31,37,25,41,39,27,19,19,14,11,5,4,2,1]}",0.526054,0.1509019999999999,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.1571;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.0805213718773317,mean_reversion,False,incomplete_regime,90.0,76.0,weighted_empirical,-0.1571080154148926,0.526054,simple_ito_fallback,anchor_shift_fallback,,0.10024273016501,,0.6831620154148926,0.706962,0.657766,0.930412,0.167171,-0.331407,0.883576,0.494802,0.463617,0.037422,0.272796,choppy_volatile,0.679898,0.739418,1.087542,0.09582,-0.229068,0.37415,0.281179,0.732426,0.106576,0.221623,quiet_trend,underlying_total_return,2,short_favorable_positive,0.526054,,,simple_ito,0.50093175,0.6011181,0.50093175,0.6011181,bucket_1,,False,False,False,0.137987,ETF_LS,2449.5328869505624,-1222.4883364602874,2449.5328869505624,-1222.4883364602874,37207.43154773086,-446.3497701685785,446.3497701685785,36761.081777562285,core_leveraged,3672.0212234108503,3658.219811825686,2440.3262376674197,-1217.893574158266,2440.3262376674197,-1217.893574158266,pair_cap,pair_cap,-13.80141158516426,1.0037727124927127
CSCL,CSCO,False,,letf_long,2.000588,240,posterior.nominal_L,0.0314285074702614,0.0583526072164595,1,ok,2.0,240.0,nominal_L,0.137562,25000,0.137562,False,False,65.97000122070312,0.137562,1.0,False,False,False,0.541205,0.169691,0.270523,0.313761,"{""method"":""weighted_median"",""n_probes"":2,""n_outliers_dropped"":0,""sigma_real_implied_median"":0.411754,""sigma_pool"":0.270523,""sigma_capped_to"":null}",0.4117540954808281,0.5146926193510352,0.0107,yfinance,0.0,0.03635,0.120319,True,0.16734,0.032129,0.9999998752339844,False,0.120319,0.120319,0.120319,0.120319,simple_ito_fallback,-2.118491,0.0,479.0,252.0,2026-06-09,letf,,True,blended_realized_expected,0.032129,0.145005,0.137562,0.0940804096385542,0.099451,-0.0637799930468799,-0.0154427178846079,0.0170757466135442,0.0567302167722511,0.1252396753061871,"{""e"":[-0.097489,-0.084715,-0.071942,-0.059168,-0.046395,-0.033621,-0.020848,-0.008074,0.004699,0.017473,0.030246,0.04302,0.055794,0.068567,0.081341,0.094114,0.106888,0.119661,0.132435,0.145208,0.157982],""c"":[5,5,8,21,23,18,40,39,39,32,30,32,27,21,16,9,6,12,3,6]}",0.120319,0.049372,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.0879;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.0519805251938319,momentum_incomparable_to_vol_drag,False,incomplete_regime,90.0,83.0,weighted_empirical,-0.0879119339461141,0.120319,simple_ito_fallback,anchor_shift_fallback,,0.0503526271757944,,0.2082309339461141,0.61301,0.748894,1.221667,0.530912,0.1982,0.962578,0.997921,0.75052,0.796258,0.313428,jumpy_trend,0.428856,0.487198,1.136042,0.361588,0.434961,0.986395,1.0,0.714286,0.721088,0.307421,boiling_trend,underlying_total_return,2,short_favorable_positive,0.120319,,,simple_ito,0.500147,0.6001763999999999,0.500147,0.6001763999999999,bucket_1,,False,True,False,0.137562,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0
GGLL,GOOGL,False,,letf_long,1.996462,500,posterior.nominal_L,0.0088890986225535,0.0266425607057076,1,ok,2.0,240.0,nominal_L,0.035149,1200000,0.035149,False,False,120.25,0.035149,1.0,False,False,False,0.541995,0.190665,0.271478,0.292912,"{""method"":""weighted_median"",""n_probes"":6,""n_outliers_dropped"":2,""sigma_real_implied_median"":0.456788,""sigma_pool"":0.271478,""sigma_capped_to"":null}",0.456787563198738,0.5709844539984226,0.0096,yfinance,0.0,0.03635,0.119131,True,0.190665,0.155516,0.9999990574903488,False,0.119131,0.119131,0.119131,0.119131,simple_ito_fallback,-2.122217,0.0,479.0,252.0,2026-06-09,letf,mega-cap-tech,True,blended_realized_expected,0.155516,0.154898,0.035149,0.0602668928571428,0.0689965,0.0204732446541582,0.0419260123856627,0.0575885285140471,0.0708494925330147,0.0934085685372247,"{""e"":[0.001833,0.007014,0.012196,0.017377,0.022559,0.027741,0.032922,0.038104,0.043285,0.048467,0.053648,0.05883,0.064011,0.069193,0.074374,0.079556,0.084738,0.089919,0.095101,0.100282,0.105464],""c"":[3,1,6,11,18,19,23,24,30,26,46,34,42,30,22,10,16,17,5,9]}",0.119131,0.071534,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.0788;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.109254583110882,momentum_incomparable_to_vol_drag,False,incomplete_regime,90.0,84.0,weighted_empirical,-0.0788082697148191,0.119131,simple_ito_fallback,anchor_shift_fallback,,0.0162440188099477,,0.1979392697148191,0.287783,0.277455,0.964112,0.23549,-0.064188,0.446985,0.517672,0.417879,0.191268,0.303288,quiet_mixed,0.358711,0.407272,1.135374,0.294346,0.187111,0.594104,0.857143,0.743764,0.814059,0.199268,jumpy_trend,underlying_total_return,2,short_favorable_positive,0.119131,,,simple_ito,0.4991155,0.5989386,0.5,0.5989386,bucket_1,,False,False,False,0.035149,ETF_LS,90.20354606247847,-45.1816994575797,90.20354606247847,-45.1816994575797,315.5403869643975,0.0,-0.0,315.5403869643975,core_leveraged,135.38524552005816,134.91897377936223,89.89288174837293,-45.02609203098929,89.89288174837293,-45.02609203098929,pair_cap,pair_cap,-0.46627174069593025,1.0034559389805207
