bucket,etf,underlying,w_book,frac_sleeve
core_leveraged,TXXS,TSUI,0.09999999999710245,0.14814814814385546
inverse_decay_bucket4,SMZ,SMR,0.09999999999647766,0.7999999999718213
whitelist_stock,FBYY,META,0.09999999999441427,0.49999999997207123
whitelist_stock,XBTY,IBIT,0.09115391110820845,0.45576955554104215
core_leveraged,SNXX,SNDK,0.07330610949682773,0.10860164369900403
core_leveraged,RCAX,RCAT,0.05608708451698965,0.08309197706220688
core_leveraged,CRMU,CRML,0.053480502432228294,0.07923037397367154
core_leveraged,OPEG,OPEN,0.029254030922962058,0.0433393050710549
core_leveraged,FBL,META,0.021953702868704964,0.03252400424993328
core_leveraged,LITX,LITE,0.021341450679068487,0.03161696396899035
core_leveraged,LEUX,LEU,0.017545840714396365,0.02599383809540202
core_leveraged,RDWU,RDW,0.01661393456501202,0.0246132363926104
core_leveraged,NVTX,NVTS,0.014085319108799359,0.020867139420443492
inverse_decay_bucket4,CLSZ,CLSK,0.013381742728853908,0.10705394183083126
core_leveraged,ZETX,ZETA,0.013360800048618495,0.019793777849805176
core_leveraged,LACG,LAC,0.010325062558814822,0.015296388976021957
core_leveraged,SMU,SMR,0.009860613742106623,0.014608316654972774
core_leveraged,BITX,IBIT,0.009711106628811536,0.01438682463527635
core_leveraged,FGRU,FIGR,0.008597452106189188,0.012736966083243241
core_leveraged,METU,META,0.008071443177778984,0.011957693596709604
core_leveraged,BTCL,IBIT,0.007849942158217958,0.011629543938100678
core_leveraged,MRNX,MRNA,0.007195584895356627,0.010660125770898705
core_leveraged,UECG,UEC,0.00604447340662083,0.008954775417216043
core_leveraged,BITU,IBIT,0.005856060003035086,0.008675644448940867
core_leveraged,URAA,URA,0.005386812792105878,0.007980463395712411
core_leveraged,ASTX,ASTS,0.004972923588978095,0.007367294205893474
core_leveraged,ONDG,ONDS,0.004094980028615917,0.0060666370794309876
whitelist_stock,SMYY,SMCI,0.0038668357646149997,0.019334178823074994
core_leveraged,ONDL,ONDS,0.003383012886117902,0.005011870942396891
core_leveraged,BMNG,BMNR,0.0029641212532280758,0.004391290745523075
core_leveraged,OKLL,OKLO,0.00247400912974031,0.003665198710726385
core_leveraged,USGG,USAR,0.0019097829517363844,0.002829308076646495
core_leveraged,CLSX,CLSK,0.0015841999544799162,0.0023469628955258017
core_leveraged,BEX,BE,0.0013916660064784993,0.002061727417005184
core_leveraged,WDCX,WDC,0.0012379638909452955,0.0018340205791782154
core_leveraged,CRCG,CRCL,0.0011611129314713774,0.001720167305883522
core_leveraged,OPEX,OPEN,0.0010200540655961672,0.001511191208290618
core_leveraged,OSCX,OSCR,0.0009889450882086552,0.0014651038343831927
core_leveraged,SOFA,SOFI,0.0008525563481293115,0.001263046441673054
core_leveraged,BABU,BABA,0.0008298755871711689,0.0012294453143276575
core_leveraged,BMNU,BMNR,0.0008298755501433347,0.001229445259471607
core_leveraged,SATG,SATS,0.0008298755356014826,0.0012294452379281223
core_leveraged,PLUL,PLUG,0.0008298755334218153,0.0012294452346989855
core_leveraged,ASMU,ASML,0.0008298755333275246,0.0012294452345592956
core_leveraged,GLXU,GLXY,0.0008298755325450149,0.001229445233400022
core_leveraged,SPXL,SPY,0.0008298755285725543,0.0012294452275148952
core_leveraged,CRCA,CRCL,0.0008298755279182753,0.0012294452265455928
core_leveraged,ETHU,ETHA,0.0008298755277101688,0.0012294452262372872
