bucket,etf,underlying,w_book,frac_sleeve,n_obs_decay,n_obs_beta,mu_used,sigma_eff,w_pre,q_prior,prev_w_book,delta_w_book,haircut_factor,ema_applied
core_leveraged,NVDL,NVDA,0.024585681802856533,0.03642323230052819,479.0,500.0,0.07178118133589535,0.0750557425915922,0.3347300632846941,0.0018311139818019918,0.002045657990016963,0.02254002381283957,1.0,True
inverse_decay_bucket4,CORD,CRWV,0.020873969425507132,0.16699175540405706,255.0,151.0,1.2572696955167006,0.7261363010631656,0.6060079805768673,0.011921113396331404,0.022555071135646663,-0.0016811017101395313,1.0,True
core_leveraged,MSTU,MSTR,0.02062637887249262,0.030557598329618695,479.0,407.0,0.04306919697835314,0.14482314838569088,0.10408708214434173,0.0005694000400477078,0.0009195524287270137,0.019706826443765608,1.0,True
core_leveraged,MSTX,MSTR,0.020279449856093455,0.030043629416434747,479.0,430.0,0.14819273300028618,0.1281112269133363,0.4048626947050243,0.002214768920692581,0.002458676523402791,0.017820773332690665,1.0,True
core_leveraged,NFXL,NFLX,0.019173881415075807,0.02840575024455675,479.0,396.0,0.06752613286114806,0.11258380496719447,0.20992492222383596,0.0011483774610523269,0.0014945442967087058,0.0176793371183671,1.0,True
inverse_decay_bucket4,MSDD,MSTR,0.018925438037730356,0.15140350430184285,479.0,225.0,0.8889242577703105,0.3479374193417685,0.8941938202800815,0.017590174175116373,0.01580436305688862,0.0031210749808417357,1.0,True
core_leveraged,NVDG,NVDA,0.018409765152954442,0.0272737261525251,479.0,346.0,0.10069124515840641,0.082479399023617,0.4272816754563298,0.002337410157958891,0.002459322871568362,0.01595044228138608,1.0,True
core_leveraged,PALU,PANW,0.014261682939911074,0.021128419170238628,479.0,277.0,0.09065630942691791,0.07301989067273439,0.43453513839988717,0.0023770896456096133,0.0024683469002856058,0.011793336039625468,1.0,True
core_leveraged,PANG,PANW,0.013309903118307194,0.01971837499008473,479.0,281.0,0.06675270147116255,0.08164951522359547,0.2861431014125019,0.0015653229012387194,0.00183601161658718,0.011473891501720013,1.0,True
core_leveraged,UBRL,UBER,0.012980509839260643,0.019230384947052804,479.0,417.0,0.12896400361796495,0.07301989067273439,0.618152134308002,0.003381551704393571,0.0032120760265487544,0.009768433812711889,1.0,True
core_leveraged,NUGT,GDX,0.00939865221262027,0.013923929203881882,479.0,500.0,0.21488861006114596,0.07301989067273439,1.0300072052762586,0.005634571858978863,0.004812008222391899,0.004586643990228372,1.0,True
whitelist_stock,MAAY,MARA,0.006993677730008925,0.03496838865004462,479.0,124.0,0.5729627896025853,0.24869713312505784,0.806350173164499,0.032517601289403834,0.03292351012646991,-0.025929832396460982,1.0,True
whitelist_stock,IOYY,IONQ,0.0063216823277275945,0.031608411638637965,479.0,124.0,0.5926066944842076,0.26535583080425484,0.7816385358514114,0.03152105760888129,0.03276201935612101,-0.026440337028393417,1.0,True
inverse_decay_bucket4,MSTZ,MSTR,0.006074638659560406,0.048597109276483245,479.0,405.0,0.6037681077438178,0.3815586370077607,0.5538305707545499,0.010894703119313929,0.009195636969103652,-0.003120998309543246,1.0,True
core_leveraged,NFLU,NFLX,0.00565904589827598,0.0083837717011496,479.0,400.0,0.06983147649988605,0.0765437539567327,0.31930778818054445,0.0017467476619761368,0.001979414743008421,0.0036796311552675593,1.0,True
core_leveraged,CONL,COIN,0.005647854704801686,0.008367192155261756,479.0,500.0,0.38227221001830336,0.08559789773257916,1.563067283783101,0.008550634292439347,0.0072067077188447395,-0.0015588530140430538,1.0,True
core_leveraged,LLYX,LLY,0.0053770676783543876,0.007966026190154648,479.0,435.0,0.09532969741771319,0.07361000707377705,0.4532725294097378,0.0024795910412833176,0.0025476047187337515,0.002829462959620636,1.0,True
inverse_decay_bucket4,QBTZ,QBTS,0.00412557056163254,0.03300456449306032,479.0,144.0,2.364061938785431,0.5057721038759462,1.635957523623817,0.03218181241134217,0.025000000157019458,-0.020874429595386917,1.0,True
core_leveraged,TSMG,TSM,0.0037407151012684545,0.00554180015002734,479.0,327.0,0.08886471288507185,0.08501348036715972,0.3658555016857061,0.0020013831977980915,0.002198264601886323,0.0015424504993821315,1.0,True
core_leveraged,TSMU,TSM,0.002473782513605729,0.0036648629831195984,479.0,368.0,0.08030708182659846,0.07395166112836665,0.3800790707124209,0.0020791920921064333,0.0022403860420688467,0.00023339647153688232,1.0,True
core_leveraged,BOEG,BA,0.0024347202743012645,0.003606992998964836,479.0,223.0,0.03384795953419275,0.08918708830142469,0.13283072766014067,0.0007266398489715161,0.0010744259368612313,0.0013602943374400331,1.0,True
core_leveraged,COIG,COIN,0.0022872880769949744,0.0033885749288814432,479.0,285.0,0.3095582809955934,0.10136183082260292,1.0688974091053758,0.005847317601885315,0.005295911847437106,-0.0030086237704421317,1.0,True
core_leveraged,ASMG,ASML,2.1470644951942966e-09,3.1808362891767354e-09,479.0,327.0,0.03057220008971545,0.08535782954983817,0.1253578035879275,0.0006857598168068047,0.001031206295745225,-0.0010312041486807298,1.0,True
core_leveraged,CRWL,CRWD,2.186996704237271e-10,3.2399951173885494e-10,479.0,368.0,0.03650456727403365,0.08418386379436021,0.15177016081278666,0.0008302464999932322,0.0011764954548088074,-0.001176495236109137,1.0,True
