underlying,sector,sector_source,sector_confidence,instrument_class,beta_to_spy,beta_source,net_notional_usd,gross_notional_usd
NFLX,mega-cap-tech,override,1.0,,0.3217623315790996,computed,9688.090914614,50026.949085386
ASTS,space,override,1.0,,3.228723229175,computed,1675.1739423999998,17056.2460576
IBIT,crypto,override,1.0,,1.802702866980832,computed,1577.3263050899996,66565.03369491
MDB,software,vendor,0.75,,1.7467372933604177,computed,1524.044496640001,10921.71550336
BLSH,crypto-equity,override,1.0,,2.676300106053648,computed,1408.0660721999975,21731.8339278
EWY,intl,override,1.0,,2.584677129398439,computed,1376.8921932000003,3574.5078068000003
ETHA,crypto,override,1.0,,2.96948281034266,computed,1354.503457470002,41950.29654253
RBLX,software,override,1.0,,1.696768280751925,computed,1144.851398159999,13092.00860184
F,consumer,vendor,0.75,,1.2562280107700359,computed,1117.0315835460003,13130.328416454
LEU,nuclear,override,1.0,,3.245878264789174,computed,1015.1335240852004,20273.9064759148
XRPZ,crypto,override,1.0,,2.694504240973505,computed,1006.4581183199972,35630.98188168
MSTR,crypto-equity,override,1.0,,3.0464572926156737,computed,992.7869640816008,37776.0130359184
TER,semis,override,1.0,,3.0718000181193097,computed,955.817586616,18293.462413384
IREN,crypto-equity,override,1.0,,3.374373396812159,computed,946.953776639999,15292.16622336
CELH,consumer,vendor,0.75,,0.9726303313429732,computed,876.2518508600006,13353.22814914
BA,industrials,override,1.0,,1.1028058191120538,computed,831.7277506067985,31396.7522493932
CIFR,crypto-equity,override,1.0,,3.984591099129745,computed,830.0653199055996,10254.1746800944
FIG,software,override,1.0,,1.2418918468294895,computed,738.5582320800013,16158.04176792
CORZ,crypto-equity,override,1.0,,2.407325400671569,computed,727.1094188000006,14825.6505812
GLXY,crypto-equity,override,1.0,,3.853850090168674,computed,697.5494599999993,11920.19054
HUT,crypto-equity,override,1.0,,4.566000476906745,computed,643.2984691199999,12635.30153088
CRWV,software,override,1.0,,2.920453197830077,computed,628.1268467999998,15105.0731532
WULF,crypto-equity,override,1.0,,3.122762118623215,computed,620.3826439999993,14935.017356
TSM,semis,override,1.0,,2.105903438152244,computed,614.5223455807991,27152.6776544192
RKT,fintech,override,1.0,,2.0327659224857544,computed,612.6927653022003,13709.3072346978
MU,semis,override,1.0,,3.1302690070030694,computed,552.5538283500009,15571.84617165
PLTR,software,override,1.0,,1.7903566787716079,computed,541.0659661399986,68681.05403386
COPX,metals,override,1.0,,2.250203779408512,computed,527.7576841,13758.5623159
CRML,metals,override,1.0,,3.6140463211839493,computed,515.0263789499986,38593.81362105
SOEZ,broad,override,1.0,,2.631536513449184,computed,507.96762560000025,16848.5123744
OKLO,nuclear,override,1.0,,3.9422013919229637,computed,505.2804057099993,12875.55959429
BMNR,crypto-equity,override,1.0,,5.025233074402912,computed,489.6884682000018,17545.4115318
UEC,nuclear,override,1.0,,2.793883792120053,computed,484.410689109699,15559.4293108903
URA,nuclear,override,1.0,,2.3689027674248826,computed,472.5641202200004,15325.05587978
UUUU,nuclear,override,1.0,,2.677426564567237,computed,433.3360029599994,6878.26399704
AAPL,mega-cap-tech,override,1.0,,0.8754933344397672,computed,425.5624503918989,31917.3575496081
CMG,consumer,override,1.0,,0.9095693932015629,computed,411.059788739999,13754.700211260002
CEG,nuclear,override,1.0,,1.4093676811675167,computed,398.85551664639934,21797.4444833536
QCOM,semis,override,1.0,,2.0044471744887926,computed,395.3791962495998,15558.2208037504
BE,clean,override,1.0,,4.162849671111322,computed,366.5005111599999,7333.49948884
TEM,software,override,1.0,,2.5124072101626433,computed,353.7039312799998,14000.09606872
UBER,consumer,override,1.0,,0.9567289692023898,computed,305.06186699999944,15758.858133000002
UPS,industrials,override,1.0,,0.8516078283002517,computed,300.046237668,3938.593762332001
NBIS,software,override,1.0,,3.1657766037233936,computed,296.1191956400007,15711.26080436
