underlying,symbols,net_notional_usd,gross_notional_usd,n_legs
SMR,"SMR, SMUP",18529.522577279997,34209.99742272,2
BLSH,BLSH,11569.949999999999,11569.949999999999,1
NFLX,"NFLU, NFLW, NFLX",10375.9546969188,49339.0853030812,3
DKNG,DKNG,3293.34,3293.34,1
LEU,"LEU, LEUX",2128.2569218156004,19160.783078184402,2
IBIT,"BITU, BITX, BTCL, IBIT, XBTY",1665.0533353776,66477.3066646224,5
ASTS,"ASTS, ASTX",1660.9006451200003,17070.51935488,2
EWY,"EWY, KORU",1361.6847789600004,3589.71522104,2
ETHA,"ETHA, ETHT, ETHU, ETU",1318.134335880004,41986.665664119995,4
RBLX,"RBLU, RBLX",1165.509279599999,13071.3507204,2
XRPZ,"UXRP, XRPZ, XXRP",1110.6142094399966,35526.82579056,3
MSTR,"MSTR, MSTW, MTYY",1106.6603044784024,37662.139695521604,3
META,"FBL, FBYY, META",1047.6538038261015,30347.7061961739,3
TER,"TER, TERG",904.1914905520007,18345.088509447996,2
IREN,"IREG, IREN",860.7692006399984,15378.35079936,2
CORZ,"CORZ, COZX",840.2245004000015,14712.535499599999,2
CIFR,"CIFG, CIFR",829.8503989448,10254.3896010552,2
PLTR,"PLTA, PLTR, PLTU, PLTW, PTIR",816.1699710599969,68405.95002894,5
COPX,"COPX, COPZ",789.2494740999991,13497.0705259,2
HOOD,"HOOD, HOOW",781.9318907199995,9426.96810928,2
BA,"BA, BOEG, BOEU",779.1230516859987,31449.356948314,3
GLXY,"GLXU, GLXY",725.5638499999995,11892.17615,2
FIG,"FIG, FIGG",717.8791566400014,16178.72084336,2
HUT,"HUT, HUTG",664.9168819199995,12613.68311808,2
WULF,"WULF, WULX",606.6550249999982,14948.744975000001,2
CRWV,"CRWV, CWVX",598.1124478499996,15135.087552150002,2
SOEZ,"SOEZ, SOLT",571.4920592000008,16784.987940799998,2
MU,"MU, MUU",567.3706492500005,15557.029350750001,2
TSM,"TSM, TSMG, TSMU",525.3040437847976,27241.8959562152,3
