underlying,net_notional_usd,gross_notional_usd,ratio_spot_b1,ratio_spot_b2,ratio_spot_b4,ratio_spot_source,net_bucket_1,net_bucket_2,net_bucket_4
PLTR,34611.06,34611.06,0.8813911265664792,0.10297612580487278,0.0,sleeve_balance,30505.881165060004,3564.1128688,0.0
IBIT,34071.18,34071.18,0.8166353649817821,0.13706960487573366,0.0,sleeve_balance,27823.730514659997,4670.12318025,0.0
MSFT,30432.0,30432.0,0.8727871507797708,0.12721284922022932,0.0,sleeve_balance,26560.658572529985,3871.341427470019,0.0
NFLX,29857.52,29857.52,0.47117687322992663,0.20434571154556708,0.0,sleeve_balance,14068.172916,6101.256169386,0.0
NVDA,26606.88,26606.88,1.0,0.0,0.0,sleeve_balance,26606.88,0.0,0.0
AMD,25606.98,25606.98,1.0,0.0,0.0,sleeve_balance,25606.98,0.0,0.0
ETHA,21652.4,21652.4,0.9374432646048473,0.0,0.0,sleeve_balance,20297.896542529998,0.0,0.0
CRML,19554.42,19554.42,0.9736618943977884,0.0,0.0,sleeve_balance,19039.39362105,0.0,0.0
MSTR,19384.4,19384.4,0.0,0.9487842304078743,0.0,sleeve_balance,0.0,18391.6130359184,0.0
XRPZ,18318.719999999998,18318.719999999998,0.9450584910779795,0.0,0.0,sleeve_balance,17312.261881680002,0.0,0.0
AVGO,18156.739999999998,18156.739999999998,1.0,0.0,0.0,sleeve_balance,18156.739999999998,0.0,0.0
PANW,17882.640000000003,17882.640000000003,1.0,0.0,0.0,sleeve_balance,17882.640000000003,0.0,0.0
AMZN,17789.39,17789.39,0.9868395114430568,0.0,0.0,sleeve_balance,17555.27293647,0.0,0.0
GOOGL,16580.16,16580.16,0.9973457256335283,0.0,0.0,sleeve_balance,16536.15170632,0.0,0.0
AAPL,16171.46,16171.46,0.9736843519143047,0.0,0.0,sleeve_balance,15745.8975496081,0.0,0.0
BA,16114.24,16114.24,0.9483855428114016,0.0,0.0,sleeve_balance,15282.512249393201,0.0,0.0
META,15697.68,15697.68,0.5501549472629076,0.43427705215613394,0.0,sleeve_balance,8636.15631255,6817.142196090301,0.0
TSM,13883.599999999999,13883.599999999999,0.9557375359718806,0.0,0.0,sleeve_balance,13269.0776544192,0.0,0.0
TSLA,12775.52,12775.52,1.0,0.0,0.0,sleeve_balance,12775.52,0.0,0.0
QBTS,12381.6,12381.6,1.0,0.0,0.0,sleeve_balance,12381.6,0.0,0.0
BLSH,11569.949999999999,11569.949999999999,0.8782997271206878,0.0,0.0,sleeve_balance,10161.883927800001,0.0,0.0
CEG,11098.15,11098.15,0.9640610807525218,0.0,0.0,sleeve_balance,10699.2944833536,0.0,0.0
GSOL,10688.86,10688.86,1.0,0.0,0.0,sleeve_balance,10688.86,0.0,0.0
LEU,10644.52,10644.52,0.9046332268542686,0.0,0.0,sleeve_balance,9629.3864759148,0.0,0.0
CRCL,10628.1,10628.1,1.0,0.0,0.0,sleeve_balance,10628.1,0.0,0.0
FIGR,10412.17,10412.17,1.0,0.0,0.0,sleeve_balance,10412.17,0.0,0.0
MRVL,10076.4,10076.4,1.0,0.0,0.0,sleeve_balance,10076.4,0.0,0.0
CRM,9940.41,9940.41,1.0,0.0,0.0,sleeve_balance,9940.41,0.0,0.0
TER,9624.64,9624.64,0.9006905622843037,0.0,0.0,sleeve_balance,8668.822413384,0.0,0.0
