ETF,Underlying,Beta,Beta_n_obs,Beta_source,borrow_fee_annual,borrow_rebate_annual,borrow_net_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,protected,cagr_positive,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,include_for_algo,purgatory,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,gross_decay_annual,vol_underlying_annual,expected_gross_decay_annual,blended_gross_decay,net_decay_annual,decay_score,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short
NFXL,NFLX,1.997068,355,ols,0.062761,-0.026461000000000002,0.089222,7000,0.089222,False,False,False,,True,False,False,False,True,False,False,False,False,0.704615,0.231927,0.328664,0.107545,0.231927,0.142705,0.142705,0.499267,0.5991204,0.5,0.5991204
NVDU,NVDA,1.973047,501,ols,0.049067999999999994,-0.012768,0.061835999999999995,85000,0.061835999999999995,False,False,False,,True,False,False,False,True,False,False,False,False,0.983626,0.355341,0.497821,0.237896,0.355341,0.293505,0.293505,0.49326175,0.5919141,0.5,0.5919141
ORCU,ORCL,2.008893,72,ols,0.14369500000000002,-0.10739499999999999,0.25109000000000004,150000,0.25109000000000004,False,False,False,,True,False,False,False,True,False,False,False,False,1.09386,0.37579,0.512411,0.266078,0.297424,0.12469999999999998,0.046333999999999986,0.50222325,0.6026679,0.50222325,0.6026679
PALU,PANW,2.005108,236,ols,0.053552,-0.017252,0.070804,350000,0.070804,False,False,False,,True,False,False,False,True,False,False,False,False,0.725448,0.243364,0.34032,0.116707,0.235322,0.17256,0.164518,0.501277,0.6015324,0.501277,0.6015324
PLTU,PLTR,1.991591,307,ols,0.049883,-0.013583000000000001,0.063466,100000,0.063466,False,False,False,,True,False,False,False,True,False,False,False,False,1.301205,0.512946,0.624939,0.385636,0.512946,0.44948,0.44948,0.49789775,0.5974773,0.5,0.5974773
QCMU,QCOM,2.001509,175,ols,0.022862,0.013438,0.009424,15000,0.009424,False,False,False,,True,False,False,False,True,False,False,False,False,0.663421,0.207076,0.38496,0.14853,0.189187,0.19765200000000002,0.179763,0.50037725,0.6004527,0.50037725,0.6004527
SHPU,SHOP,2.009905,146,ols,0.169217,-0.132917,0.302134,60000,0.302134,False,False,False,,False,True,False,False,False,True,True,False,False,1.028933,0.353176,0.573948,0.334327,0.345247,0.051041999999999976,0.04311300000000001,0.50247625,0.6029714999999999,0.50247625,0.6029714999999999
SOFA,SOFI,2.005325,16,ols_short_history,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,1.015305,,0.573965,0.332072,0.332072,,,0.50133125,1.0,0.50133125,1.0
TSLL,TSLA,1.98677,501,ols,0.07106499999999999,-0.034765000000000004,0.10583,750000,0.10583,False,False,False,,True,False,False,False,True,False,False,False,False,1.246005,0.49185,0.62679,0.385104,0.49185,0.38602000000000003,0.38602000000000003,0.4966925,0.596031,0.5,0.596031
TSMX,TSM,1.99364,355,ols,0.304529,-0.268229,0.572758,850000,0.572758,False,False,False,,False,True,False,False,False,False,True,False,False,0.803716,0.276125,0.406164,0.163399,0.276125,-0.296633,-0.296633,0.49841,0.598092,0.5,0.598092
XOMX,XOM,1.963755,218,ols,0.046345,-0.010045,0.056389999999999996,25000,0.056389999999999996,False,False,False,,True,False,False,False,True,False,False,False,False,0.428256,0.133082,0.223974,0.04747,0.121531,0.07669200000000001,0.065141,0.49093875,0.5891265,0.5,0.5891265
YINN,FXI,2.974051,501,ols,0.017034,0.019266000000000002,0.0,1200000,0.0,False,False,False,,True,False,False,False,True,False,False,False,False,0.855065,0.367747,0.286814,0.241478,0.367747,0.367747,0.367747,0.74351275,0.8922152999999999,0.74351275,0.8922152999999999
MEXX,EWW,2.953237,501,ols,0.041918,-0.005618,0.047535999999999995,15000,0.047535999999999995,False,False,False,,True,False,False,False,True,False,False,False,False,0.724571,0.286055,0.244738,0.172753,0.286055,0.238519,0.238519,0.73830925,0.8859711,0.73830925,0.8859711
KORU,EWY,2.944466,501,ols,0.10423500000000001,-0.067935,0.17217,200000,0.17217,False,False,False,,True,False,False,False,True,False,False,False,False,0.82863,0.339301,0.281098,0.2262,0.339301,0.16713100000000003,0.16713100000000003,0.7361165,0.8833397999999999,0.7361165,0.8833397999999999
HIBL,SPY,4.48349,501,ols,0.540862,-0.5045620000000001,1.0454240000000001,10000,1.0454240000000001,False,False,False,,False,True,False,False,False,False,True,False,False,0.798463,0.478983,0.16398,0.209982,0.478983,-0.5664410000000002,-0.5664410000000002,1.0,1.0,1.0,1.0
LABU,XBI,2.988607,501,ols,0.137271,-0.10097099999999999,0.238242,85000,0.238242,False,False,False,,True,False,False,False,True,False,False,False,False,0.77329,0.321216,0.258551,0.198646,0.321216,0.08297399999999999,0.08297399999999999,0.74715175,0.8965820999999999,0.74715175,0.8965820999999999
SOXL,SOXX,2.960614,501,ols,0.007656,0.028644,0.0,8300000,0.0,False,False,False,,True,False,False,False,True,False,False,False,False,1.116963,0.541962,0.376952,0.412397,0.541962,0.541962,0.541962,0.7401535,0.8881842,0.7401535,0.8881842
CHAU,ASHR,1.967297,501,ols,0.014343999999999999,0.021956000000000003,0.0,30000,0.0,False,False,False,,True,False,False,False,True,False,False,False,False,0.515065,0.117359,0.261349,0.064989,0.117359,0.117359,0.117359,0.49182425,0.5901891,0.5,0.5901891
CWEB,KWEB,1.987056,501,ols,0.012383,0.023917,0.0,450000,0.0,False,False,False,,True,False,False,False,True,False,False,False,False,0.703049,0.189195,0.353552,0.122583,0.189195,0.189195,0.189195,0.496764,0.5961168,0.5,0.5961168
ERX,XLE,1.986364,501,ols,0.095886,-0.059586,0.155472,30000,0.155472,False,False,False,,True,False,False,False,True,False,False,False,False,0.436845,0.108834,0.219615,0.047249,0.108834,-0.046638,-0.046638,0.496591,0.5959092,0.5,0.5959092
NUGT,GDX,1.980423,501,ols,0.028086000000000003,0.008214,0.019872,250000,0.019872,False,False,False,,True,False,False,False,True,False,False,False,False,0.750989,0.202888,0.378857,0.139345,0.202888,0.183016,0.183016,0.49510575,0.5941269,0.5,0.5941269
JNUG,GDXJ,1.97121,501,ols,0.053018,-0.016718,0.069736,100000,0.069736,False,False,False,,True,False,False,False,True,False,False,False,False,0.834214,0.231699,0.422105,0.170552,0.231699,0.16196299999999997,0.16196299999999997,0.4928025,0.591363,0.5,0.591363
GUSH,XOP,2.01119,501,ols,0.043739,-0.007439,0.051178,200000,0.051178,False,False,False,,True,False,False,False,True,False,False,False,False,0.576384,0.146324,0.286373,0.083391,0.146324,0.09514600000000001,0.09514600000000001,0.5027975,0.603357,0.5027975,0.603357
URAA,URA,1.93287,424,ols,0.029436,0.006864,0.022572000000000002,55000,0.022572000000000002,False,False,False,,True,False,False,False,True,False,False,False,False,0.880997,0.370777,0.435648,0.171106,0.370777,0.34820500000000004,0.34820500000000004,0.4832175,0.579861,0.5,0.579861
MSTU,MSTR,1.965712,366,ols,0.306815,-0.270515,0.57733,4300000,0.57733,False,False,False,,False,True,False,False,False,False,True,False,False,1.74378,1.112867,0.916879,0.797924,1.112867,0.535537,0.535537,0.491428,0.5897136,0.5,0.5897136
NVDX,NVDA,1.998099,501,ols,0.120626,-0.08432600000000001,0.20495200000000002,1200000,0.20495200000000002,False,False,False,,True,False,False,False,True,False,False,False,False,0.99576,0.412627,0.497821,0.24712,0.412627,0.207675,0.207675,0.49952475,0.5994297,0.5,0.5994297
TSLT,TSLA,1.992735,501,ols,0.08106999999999999,-0.044770000000000004,0.12584,150000,0.12584,False,False,False,,True,False,False,False,True,False,False,False,False,1.249482,0.535408,0.62679,0.388595,0.535408,0.409568,0.409568,0.49818375,0.5978205,0.5,0.5978205
BTCL,IBIT,2.007104,415,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,1.01555,0.436616,0.509588,0.262454,0.436616,,,0.501776,1.0,0.501776,1.0
ETU,ETHA,1.989234,340,ols,0.043334000000000004,-0.007034,0.050368,100000,0.050368,False,False,False,,True,False,False,False,True,False,False,False,False,1.535736,0.76193,0.756839,0.563588,0.76193,0.711562,0.711562,0.4973085,0.5967701999999999,0.5,0.5967701999999999
CCUP,CRCL,1.981521,143,ols,0.198553,-0.162253,0.360806,650000,0.360806,False,False,False,,False,True,False,False,False,True,True,False,False,1.931875,0.96295,1.205276,1.412672,1.157473,0.602144,0.796667,0.49538025,0.5944563,0.5,0.5944563
CRWU,CRWV,1.989462,153,ols,0.17149,-0.13519,0.30668,200000,0.30668,False,False,False,,False,True,False,False,False,True,True,False,False,2.000856,1.178345,1.214791,1.452472,1.286038,0.8716649999999999,0.979358,0.4973655,0.5968386,0.5,0.5968386
AAPX,AAPL,1.994057,501,ols,0.129194,-0.092894,0.222088,20000,0.222088,False,False,False,,True,False,False,False,True,False,False,False,False,0.567984,0.193622,0.284287,0.0801,0.193622,-0.02846600000000002,-0.02846600000000002,0.49851425,0.5982171,0.5,0.5982171
GOOX,GOOGL,1.981928,501,ols,0.052951,-0.016651,0.069602,150000,0.069602,False,False,False,,True,False,False,False,True,False,False,False,False,0.592891,0.196165,0.297648,0.086207,0.196165,0.126563,0.126563,0.495482,0.5945784,0.5,0.5945784
MSFX,MSFT,2.008602,501,ols,0.057582,-0.021282000000000002,0.078864,25000,0.078864,False,False,False,,True,False,False,False,True,False,False,False,False,0.484331,0.189553,0.240376,0.058528,0.189553,0.110689,0.110689,0.5021505,0.6025806,0.5021505,0.6025806
NFLU,NFLX,1.988892,359,ols,0.053411,-0.017111,0.070522,60000,0.070522,False,False,False,,True,False,False,False,True,False,False,False,False,0.698911,0.232233,0.328664,0.106227,0.232233,0.161711,0.161711,0.497223,0.5966676,0.5,0.5966676
ROBN,HOOD,2.011848,274,ols,0.086612,-0.050312,0.136924,250000,0.136924,False,False,False,,True,False,False,False,True,False,False,False,False,1.545975,0.771232,0.706279,0.50773,0.771232,0.6343080000000001,0.6343080000000001,0.502962,0.6035544,0.502962,0.6035544
ARMU,ARM,1.996532,253,ols,0.280274,-0.24397400000000002,0.524248,10000,0.524248,False,False,False,,False,True,False,False,False,False,True,False,False,1.135793,0.419204,0.627615,0.391854,0.419204,-0.10504400000000003,-0.10504400000000003,0.499133,0.5989595999999999,0.5,0.5989595999999999
DJTU,DJT,2.001832,253,ols,0.22951,-0.19321000000000002,0.42272,700000,0.42272,False,False,False,,False,True,False,False,False,False,True,False,False,1.480407,0.84311,1.041551,1.087811,0.84311,0.42039000000000004,0.42039000000000004,0.500458,0.6005495999999999,0.500458,0.6005495999999999
RBLU,RBLX,2.02081,253,ols,0.059551999999999994,-0.023252000000000002,0.08280399999999999,100000,0.08280399999999999,False,False,False,,True,False,False,False,True,False,False,False,False,1.122689,0.495904,0.519845,0.278733,0.495904,0.4131,0.4131,0.5052025,0.606243,0.5052025,0.606243
SNOU,SNOW,2.023048,217,ols,0.044791,-0.008491,0.053281999999999996,25000,0.053281999999999996,False,False,False,,True,False,False,False,True,False,False,False,False,0.99832,0.363662,0.517665,0.277313,0.351669,0.31038,0.298387,0.505762,0.6069144000000001,0.505762,0.6069144000000001
SMUP,SMR,2.061299,153,ols,0.165157,-0.128857,0.294014,0,0.294014,False,False,False,,True,False,False,False,True,False,False,True,False,2.37055,4.985935,1.23349,1.664256,3.68099,4.691921,3.3869759999999998,0.51532475,0.6183896999999999,0.51532475,0.6183896999999999
DKUP,DKNG,1.982974,150,ols,0.059357,-0.023056999999999998,0.082414,500,0.082414,False,False,False,,True,False,False,False,True,False,False,True,False,0.977456,0.409706,0.47571,0.220553,0.333144,0.327292,0.25073,0.4957435,0.5948922,0.5,0.5948922
BULU,BULL,1.974246,150,ols,0.18738,-0.15108,0.33846,1000,0.33846,False,False,False,,False,True,False,False,False,True,True,False,False,1.164812,0.777822,0.582703,0.326539,0.59516,0.43936200000000003,0.25670000000000004,0.4935615,0.5922738,0.5,0.5922738
GLXU,GLXY,2.010089,144,ols,0.094818,-0.058518,0.153336,100000,0.153336,False,False,False,,True,False,False,False,True,False,False,False,False,1.877289,1.103589,0.907088,0.835302,0.988609,0.9502529999999999,0.8352729999999999,0.50252225,0.6030266999999999,0.50252225,0.6030266999999999
AFRU,AFRM,1.962447,118,ols,0.136742,-0.100442,0.237184,400000,0.237184,False,False,False,,True,False,False,False,True,False,False,False,False,1.222644,0.621351,0.761711,0.54793,0.58231,0.384167,0.345126,0.49061175,0.5887341,0.5,0.5887341
AXUP,AXON,1.971324,118,ols,0.218806,-0.18250599999999997,0.401312,10000,0.401312,False,False,False,,False,True,False,False,False,False,True,False,False,1.083814,0.489202,0.519653,0.258535,0.366546,0.08789000000000002,-0.03476600000000002,0.492831,0.5913972,0.5,0.5913972
KTUP,KTOS,2.021774,118,ols,0.168385,-0.132085,0.30047,25000,0.30047,False,False,False,,False,True,False,False,False,True,True,False,False,1.536006,0.795191,0.544207,0.305904,0.535015,0.49472099999999997,0.234545,0.5054435,0.6065322000000001,0.5054435,0.6065322000000001
TTDU,TTD,1.998311,117,ols,0.191769,-0.155469,0.347238,10000,0.347238,False,False,False,,False,True,False,False,False,True,True,False,False,1.009734,0.512428,0.615129,0.377426,0.440106,0.16519,0.092868,0.49957775,0.5994933,0.5,0.5994933
BKNU,BKNG,2.010227,117,ols,0.142154,-0.105854,0.248008,8000,0.248008,False,False,False,,True,False,False,False,True,False,False,False,False,0.728963,0.339359,0.290595,0.085745,0.203494,0.09135100000000002,-0.044514,0.50255675,0.6030681,0.50255675,0.6030681
PXIU,UPXI,1.915705,117,ols,0.34377,-0.30747,0.65124,250000,0.65124,False,False,False,,False,True,False,False,False,False,True,False,False,2.821947,2.554742,1.473059,1.903244,2.205725,1.903502,1.5544850000000001,0.47892625,0.5747114999999999,0.5,0.5747114999999999
BMNU,BMNR,1.942245,110,ols,0.18993400000000002,-0.153634,0.343568,300000,0.343568,False,False,False,,False,True,False,False,False,True,True,False,False,2.110634,1.791454,1.098494,1.104163,1.404171,1.447886,1.060603,0.48556125,0.5826735,0.5,0.5826735
SBTU,SBET,2.026865,93,ols,0.36552799999999996,-0.329228,0.6947559999999999,30000,0.6947559999999999,False,False,False,,False,True,False,False,False,False,True,False,False,1.804587,0.92172,0.890334,0.824924,0.860646,0.22696400000000005,0.1658900000000001,0.50671625,0.6080595,0.50671625,0.6080595
CIFU,CIFR,1.989646,70,ols,0.260256,-0.22395600000000002,0.484212,9000,0.484212,False,False,False,,False,True,False,False,False,False,True,False,False,2.194287,1.442655,1.126787,1.249998,1.303514,0.958443,0.8193020000000001,0.4974115,0.5968938,0.5,0.5968938
SOLX,GSOL,1.976411,63,ols,0.087353,-0.051052999999999994,0.138406,700,0.138406,False,False,False,,True,False,False,False,True,False,False,True,False,1.67957,0.8524,1.21639,1.427663,1.283847,0.713994,1.145441,0.49410275,0.5929232999999999,0.5,0.5929232999999999
XRPK,XRPZ,1.963803,63,ols,0.10222300000000001,-0.065923,0.16814600000000002,100,0.16814600000000002,False,False,False,,True,False,False,False,True,False,False,True,False,1.785024,1.210401,0.893705,0.755866,0.8695,1.042255,0.701354,0.49095075,0.5891409,0.5,0.5891409
XRPT,XRPZ,2.020893,69,ols,0.08246600000000001,-0.046166,0.12863200000000002,40000,0.12863200000000002,False,False,False,,True,False,False,False,True,False,False,False,False,1.640996,1.021984,0.893705,0.823914,0.878147,0.8933519999999999,0.7495149999999999,0.50522325,0.6062679,0.50522325,0.6062679
GMEU,GME,1.965809,217,ols,0.19003,-0.15373,0.34376,45000,0.34376,False,False,False,,False,True,False,False,False,True,True,False,False,0.907523,0.624307,0.455445,0.196913,0.564947,0.28054699999999994,0.22118699999999997,0.49145225,0.5897427,0.5,0.5897427
APLX,APLD,1.993253,123,ols,0.14626799999999998,-0.10996800000000001,0.256236,45000,0.256236,False,False,False,,True,False,False,False,True,False,False,False,False,2.226456,1.397928,1.324441,1.736431,1.571209,1.141692,1.3149730000000002,0.49831325,0.5979759,0.5,0.5979759
APPX,APP,1.983851,216,ols,0.058091,-0.021791,0.079882,1000000,0.079882,False,False,False,,True,False,False,False,True,False,False,False,False,1.427022,0.664796,0.814658,0.647678,0.662351,0.584914,0.582469,0.49596275,0.5951552999999999,0.5,0.5951552999999999
ARCX,ACHR,1.9882,185,ols,0.13220200000000001,-0.09590199999999999,0.228104,35000,0.228104,False,False,False,,True,False,False,False,True,False,False,False,False,1.484007,0.681486,0.872694,0.748168,0.699215,0.45338200000000006,0.47111100000000006,0.49705,0.59646,0.5,0.59646
ASTX,ASTS,1.989804,164,ols,0.133918,-0.097618,0.23153600000000002,35000,0.23153600000000002,False,False,False,,True,False,False,False,True,False,False,False,False,2.09616,1.23015,1.292807,1.645875,1.375324,0.9986140000000001,1.143788,0.497451,0.5969412,0.5,0.5969412
AURU,AUR,1.850768,99,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,1.200002,1.145614,0.907859,0.648888,0.84403,,,0.462692,1.0,0.5,1.0
BEX,BE,1.979583,76,ols,0.157039,-0.120739,0.277778,100000,0.277778,False,False,False,,True,False,False,False,True,False,False,False,False,2.150515,1.19097,0.980581,0.932292,1.010306,0.913192,0.7325279999999998,0.49489575,0.5938749,0.5,0.5938749
BLSX,BLSH,2.027896,91,ols,0.064966,-0.028666,0.09363199999999999,10000,0.09363199999999999,False,False,False,,True,False,False,False,True,False,False,False,False,1.515676,0.626376,0.83856,0.73288,0.69442,0.5327440000000001,0.6007880000000001,0.506974,0.6083688,0.506974,0.6083688
CEGX,CEG,1.980509,164,ols,0.086032,-0.049732000000000005,0.135764,70000,0.135764,False,False,False,,True,False,False,False,True,False,False,False,False,0.912088,0.274847,0.577908,0.324277,0.292108,0.139083,0.15634399999999998,0.49512725,0.5941527,0.5,0.5941527
CELT,CELH,1.978055,102,ols,0.03864,-0.00234,0.04098,10000,0.04098,False,False,False,,True,False,False,False,True,False,False,False,False,1.248211,0.663895,0.615429,0.366376,0.4868,0.622915,0.44582,0.49451375,0.5934164999999999,0.5,0.5934164999999999
CLSX,CLSK,1.999504,118,ols,0.15502000000000002,-0.11871999999999999,0.27374,25000,0.27374,False,False,False,,True,False,False,False,True,False,False,False,False,2.151571,1.366929,0.995315,0.989915,1.166453,1.0931890000000002,0.892713,0.499876,0.5998511999999999,0.5,0.5998511999999999
COZX,CORZ,2.034202,82,ols,0.03812,-0.00182,0.03994,1000,0.03994,False,False,False,,True,False,False,False,True,False,False,False,False,1.466803,0.66837,0.86883,0.794034,0.753143,0.62843,0.713203,0.5085505,0.6102606,0.5085505,0.6102606
CRDU,CRDO,1.986902,118,ols,0.115092,-0.078792,0.193884,150000,0.193884,False,False,False,,True,False,False,False,True,False,False,False,False,1.749159,1.024015,0.899789,0.793783,0.90159,0.830131,0.707706,0.4967255,0.5960706,0.5,0.5960706
CSEX,CLS,2.002796,76,ols,0.067636,-0.031336,0.098972,40000,0.098972,False,False,False,,True,False,False,False,True,False,False,False,False,1.525786,0.600277,0.6992,0.490933,0.52391,0.5013049999999999,0.424938,0.500699,0.6008388,0.500699,0.6008388
CWVX,CRWV,1.989594,164,ols,0.070095,-0.033795,0.10389000000000001,750000,0.10389000000000001,False,False,False,,True,False,False,False,True,False,False,False,False,1.97287,0.975822,1.214791,1.452763,1.142373,0.8719319999999999,1.038483,0.4973985,0.5968782,0.5,0.5968782
DASX,DASH,2.021104,91,ols,0.050626,-0.014326,0.064952,3000,0.064952,False,False,False,,True,False,False,False,True,False,False,False,False,1.072628,0.402954,0.401747,0.166546,0.251916,0.33800199999999997,0.18696399999999996,0.505276,0.6063312,0.505276,0.6063312
DOGD,DDOG,2.016292,142,ols,0.189514,-0.15321400000000002,0.34272800000000003,15000,0.34272800000000003,False,False,False,,False,True,False,False,False,True,True,False,False,1.211421,0.425802,0.474081,0.230275,0.340453,0.08307399999999998,-0.002275000000000027,0.504073,0.6048876,0.504073,0.6048876
ENPX,ENPH,2.017628,118,ols,0.17908100000000002,-0.142781,0.321862,4000,0.321862,False,False,False,,False,True,False,False,False,True,True,False,False,1.677364,0.731785,0.724631,0.539056,0.629302,0.40992300000000004,0.30744000000000005,0.504407,0.6052884000000001,0.504407,0.6052884000000001
FLYT,FLY,1.962142,91,ols,0.127506,-0.091206,0.21871200000000002,40000,0.21871200000000002,False,False,False,,True,False,False,False,True,False,False,False,False,2.292647,1.479774,1.074454,1.089721,1.230573,1.261062,1.011861,0.4905355,0.5886426,0.5,0.5886426
GEVX,GEV,1.992371,164,ols,0.036551,-0.00025100000000000003,0.036802,60000,0.036802,False,False,False,,True,False,False,False,True,False,False,False,False,1.009947,0.317126,0.532041,0.279837,0.304104,0.280324,0.267302,0.49809275,0.5977113,0.5,0.5977113
IREX,IREN,1.982902,91,ols,0.333215,-0.29691500000000004,0.6301300000000001,30000,0.6301300000000001,False,False,False,,False,True,False,False,False,False,True,False,False,2.267979,1.519027,1.076075,1.128409,1.269465,0.8888969999999998,0.639335,0.4957255,0.5948705999999999,0.5,0.5948705999999999
JOBX,JOBY,1.980522,123,ols,0.254464,-0.21816400000000002,0.47262800000000005,40000,0.47262800000000005,False,False,False,,False,True,False,False,False,False,True,False,False,1.499768,0.757866,0.80851,0.634714,0.694824,0.285238,0.22219599999999995,0.4951305,0.5941565999999999,0.5,0.5941565999999999
LABX,ALAB,1.994605,142,ols,0.039476,-0.003176,0.042651999999999995,350000,0.042651999999999995,False,False,False,,True,False,False,False,True,False,False,False,False,1.792647,1.008348,0.918757,0.837296,0.933682,0.965696,0.89103,0.49865125,0.5983815,0.5,0.5983815
LRCU,LRCX,2.050814,137,ols,0.064162,-0.027862,0.092024,15000,0.092024,False,False,False,,True,False,False,False,True,False,False,False,False,1.075502,0.432129,0.487031,0.255585,0.351563,0.340105,0.259539,0.5127035,0.6152441999999999,0.5127035,0.6152441999999999
LYFX,LYFT,1.839153,99,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,1.049726,0.65629,0.58689,0.265792,0.419202,,,0.45978825,1.0,0.5,1.0
