ETF,Underlying,Leverage,Beta,Beta_n_obs,Beta_source
SNOU,SNOW,2.0,2.023048,217,ols
SMUP,SMR,2.0,2.061299,153,ols
DKUP,DKNG,2.0,1.982974,150,ols
BULU,BULL,2.0,1.974246,150,ols
GLXU,GLXY,2.0,2.010089,144,ols
AFRU,AFRM,2.0,1.962447,118,ols
AXUP,AXON,2.0,1.971324,118,ols
KTUP,KTOS,2.0,2.021774,118,ols
TTDU,TTD,2.0,1.998311,117,ols
BKNU,BKNG,2.0,2.010227,117,ols
PXIU,UPXI,2.0,1.915705,117,ols
BMNU,BMNR,2.0,1.942245,110,ols
SBTU,SBET,2.0,2.026865,93,ols
CIFU,CIFR,2.0,1.989646,70,ols
SOLX,GSOL,2.0,1.976411,63,ols
XRPK,XRPZ,2.0,1.963803,63,ols
XRPT,XRPZ,2.0,2.020893,69,ols
GMEU,GME,2.0,1.965809,217,ols
APLX,APLD,2.0,1.993253,123,ols
APPX,APP,2.0,1.983851,216,ols
ARCX,ACHR,2.0,1.9882,185,ols
ASTX,ASTS,2.0,1.989804,164,ols
AURU,AUR,2.0,1.850768,99,ols
BEX,BE,2.0,1.979583,76,ols
BLSX,BLSH,2.0,2.027896,91,ols
CEGX,CEG,2.0,1.980509,164,ols
CELT,CELH,2.0,1.978055,102,ols
CLSX,CLSK,2.0,1.999504,118,ols
COZX,CORZ,2.0,2.034202,82,ols
CRDU,CRDO,2.0,1.986902,118,ols
CSEX,CLS,2.0,2.002796,76,ols
CWVX,CRWV,2.0,1.989594,164,ols
DASX,DASH,2.0,2.021104,91,ols
DOGD,DDOG,2.0,2.016292,142,ols
ENPX,ENPH,2.0,2.017628,118,ols
FLYT,FLY,2.0,1.962142,91,ols
GEVX,GEV,2.0,1.992371,164,ols
IREX,IREN,2.0,1.982902,91,ols
JOBX,JOBY,2.0,1.980522,123,ols
LABX,ALAB,2.0,1.994605,142,ols
LRCU,LRCX,2.0,2.050814,137,ols
LYFX,LYFT,2.0,1.839153,99,ols
MDBX,MDB,2.0,1.991866,137,ols
NEBX,NBIS,2.0,1.998087,123,ols
NETX,NET,2.0,1.540954,101,ols
NNEX,NNE,2.0,1.986897,76,ols
NVTX,NVTS,2.0,1.999636,123,ols
NWMX,NEM,2.0,1.221794,68,ols
OKTX,OKTA,2.0,1.692947,80,ols
OPEX,OPEN,2.0,1.998195,91,ols
PONX,PONY,2.0,2.014807,123,ols
QBTX,QBTS,2.0,1.993111,216,ols
QSX,QS,2.0,1.697939,67,ols
QUBX,QUBT,2.0,1.965546,176,ols
RGTU,RGTI,2.0,1.9866,176,ols
SMU,SMR,2.0,1.98612,164,ols
SNPX,SNPS,2.0,1.905469,76,ols
SRPU,SRPT,2.0,1.955071,91,ols
TARK,ARKK,2.0,1.976369,501,ols
TEMT,TEM,2.0,1.984713,204,ols
UNX,U,2.0,2.025216,118,ols
UPSX,UPST,2.0,1.98828,185,ols
VOYX,VOYG,2.0,1.975201,123,ols
WULX,WULF,2.0,1.98957,91,ols
CRMU,CRML,2.0,1.92267,17,ols_short_history
UECG,UEC,2.0,1.979522,17,ols_short_history
DNNG,DNN,2.0,2.119831,16,ols_short_history
RCAX,RCAT,2.0,2.022438,22,ols_short_history
RDWU,RDW,2.0,2.000625,24,ols_short_history
OKLL,OKLO,2.0,1.997103,176,ols
GDXU,GDX,2.0,3.042815,501,ols
MRNX,MRNA,2.0,1.992926,21,ols_short_history
ZETX,ZETA,2.0,2.072304,21,ols_short_history
LITX,LITE,2.0,1.969754,27,ols_short_history
SNXX,SNDX,2.0,1.051803,27,ols_short_history
WDCX,WDC,2.0,2.074841,27,ols_short_history
LNOK,NOK,2.0,1.950293,31,ols
USGG,USAR,2.0,2.012347,36,ols
ONDG,ONDS,2.0,2.002766,36,ols
PLUL,PLUG,2.0,1.926894,36,ols
ALBG,ALB,2.0,2.007309,36,ols
UUUG,UUUU,2.0,1.999774,36,ols
HUTG,HUT,2.0,2.000375,36,ols
XPEG,XPEV,2.0,1.986935,34,ols
ORLG,ORLY,2.0,2.011777,33,ols
LUNL,LUNR,2.0,2.01789,36,ols
RKTL,RKT,2.0,1.936638,36,ols
EOSU,EOSE,2.0,1.981931,35,ols
BTFL,BITF,2.0,2.025048,45,ols
FGRU,FIGR,2.0,1.975002,12,ols_short_history
APHU,APH,2.0,1.902013,12,ols_short_history
COPZ,COPX,2.0,2.030095,12,ols_short_history
LEUX,LEU,2.0,2.168363,11,ols_short_history
COHX,COHR,2.0,2.039041,11,ols_short_history
AXPG,AXP,2.0,2.014547,11,ols_short_history
FCXG,FCX,2.0,2.000318,11,ols_short_history
BITX,IBIT,2.0,2.004372,501,ols
ETHU,ETHA,2.0,2.001096,406,ols
XXRP,XRPZ,2.0,2.023508,69,ols
AALG,AAL,2.0,1.978926,164,ols
ABNG,ABNB,2.0,2.00101,74,ols
ADBG,ADBE,2.0,1.989148,240,ols
AMDG,AMD,2.0,2.002705,279,ols
ARMG,ARM,2.0,1.996446,286,ols
ASMG,ASML,2.0,1.982344,286,ols
AVGG,AVGO,2.0,2.000916,201,ols
BAIG,BBAI,2.0,2.010984,135,ols
BEG,BE,2.0,1.987646,54,ols
BIDG,BIDU,2.0,2.01461,52,ols
BLSG,BLSH,2.0,2.008976,89,ols
BMNG,BMNR,2.0,1.994444,89,ols
BOEG,BA,2.0,1.997714,182,ols
BULG,BULL,2.0,1.984405,143,ols
CIFG,CIFR,2.0,1.997885,57,ols
CMGG,CMG,2.0,1.973852,74,ols
CNCG,CNC,2.0,1.985996,51,ols
COIG,COIN,2.0,1.994753,244,ols
COTG,COST,2.0,1.983613,116,ols
CRCG,CRCL,2.0,1.98905,143,ols
CRMG,CRM,2.0,1.983621,230,ols
CRWG,CRWV,2.0,1.996691,143,ols
DUOG,DUOL,2.0,2.028418,57,ols
FIGG,FIG,2.0,1.997633,98,ols
FUTG,FUTU,2.0,1.999098,98,ols
GEMG,GEMI,2.0,1.977441,82,ols
GEVG,GEV,2.0,1.945943,54,ols
GLGG,GLXY,2.0,2.002265,135,ols
GRAG,GRAB,2.0,1.986336,57,ols
HOOG,HOOD,2.0,2.005823,240,ols
IREG,IREN,2.0,1.972115,54,ols
KLAG,KLAC,2.0,2.01511,52,ols
LACG,LAC,2.0,2.018519,57,ols
LULG,LULU,2.0,1.990883,82,ols
MPG,MP,2.0,1.983663,89,ols
NBIG,NBIS,2.0,2.00539,89,ols
NEMG,NEM,2.0,1.998483,74,ols
NETG,NET,2.0,2.0092,74,ols
NIOG,NIO,2.0,2.02218,52,ols
NUG,NU,2.0,1.983794,74,ols
NVDG,NVDA,2.0,1.968475,305,ols
OKTG,OKTA,2.0,2.00181,74,ols
OPEG,OPEN,2.0,2.001023,57,ols
OSCG,OSCR,2.0,1.98912,82,ols
PANG,PANW,2.0,1.998146,240,ols
PBRG,PBR,2.0,1.918867,52,ols
PLTG,PLTR,2.0,1.994897,216,ols
PYPG,PYPL,2.0,1.995217,230,ols
RTXG,RTX,2.0,2.010552,187,ols
SATG,SATS,2.0,2.003312,54,ols
SBU,SBUX,2.0,1.993202,74,ols
SNAG,SNAP,2.0,2.012091,52,ols
SPOG,SPOT,2.0,1.985163,74,ols
TERG,TER,2.0,1.997064,74,ols
TSLG,TSLA,2.0,1.991135,305,ols
TSMG,TSM,2.0,1.978322,286,ols
UNHG,UNH,2.0,1.997038,157,ols
UPSG,UPS,2.0,1.991512,57,ols
VALG,VALE,2.0,1.95713,52,ols
XYZG,XYZ,2.0,1.999493,230,ols
COIO,COIN,2.0,0.945883,141,ols
MSOO,MSTR,2.0,0.976276,141,ols
NVDO,NVDA,2.0,0.929931,141,ols
PLOO,PLTR,2.0,0.904261,141,ols
TSLO,TSLA,2.0,0.852501,141,ols
CRCA,CRCL,2.0,1.97779,145,ols
NVDB,NVDA,2.0,1.988739,122,ols
PLTA,PLTR,2.0,1.990839,122,ols
TSLI,TSLA,2.0,1.975613,122,ols
COIA,COIN,2.0,1.999607,122,ols
BITU,IBIT,2.0,1.992377,483,ols
ETHT,ETHA,2.0,1.991435,406,ols
UXRP,XRPZ,2.0,2.00327,69,ols
SOLT,SOEZ,2.0,2.020827,63,ols
TSLR,TSLA,2.0,1.999919,501,ols
AAPB,AAPL,2.0,1.990179,501,ols
AMDL,AMD,2.0,1.999163,493,ols
AMZZ,AMZN,2.0,1.993639,493,ols
AVGU,AVGO,2.0,1.989435,162,ols
BABX,BABA,2.0,2.005745,501,ols
BULX,BULL,2.0,1.972386,127,ols
CONL,COIN,2.0,1.987095,501,ols
CRWL,CRWD,2.0,1.99637,327,ols
DLLL,DELL,2.0,1.985729,264,ols
ETRL,ETOR,2.0,1.998158,127,ols
GOU,GOOGL,2.0,2.050499,64,ols
INTW,INTC,2.0,1.988638,265,ols
IONL,IONQ,2.0,1.987615,237,ols
ISUL,ISRG,2.0,2.001081,103,ols
LCDL,LCID,2.0,1.963556,219,ols
MRAL,MARA,2.0,1.981502,250,ols
FBL,META,2.0,1.998115,501,ols
MVLL,MRVL,2.0,1.993073,250,ols
MSFL,MSFT,2.0,1.990515,493,ols
MSTP,MSTR,2.0,1.995696,185,ols
MULL,MU,2.0,1.997473,327,ols
NBIL,NBIS,2.0,1.998665,103,ols
NOWL,NOW,2.0,1.993915,162,ols
NVDL,NVDA,2.0,1.987679,501,ols
PDDL,PDD,2.0,2.004867,162,ols
PTIR,PLTR,2.0,1.996853,376,ols
QCML,QCOM,2.0,1.972186,231,ols
RDTL,RDDT,2.0,1.982271,238,ols
RVNL,RIVN,2.0,1.994381,219,ols
SMCL,SMCI,2.0,1.988074,305,ols
TSMU,TSM,2.0,1.990341,327,ols
UBRL,UBER,2.0,1.996358,376,ols
VRTL,VRT,2.0,1.983718,238,ols
AMYY,AMD,2.0,0.323424,118,ols
AZYY,AMZN,2.0,0.638292,118,ols
BBYY,BABA,2.0,0.627051,92,ols
XBTY,IBIT,2.0,0.549556,204,ols
COYY,COIN,2.0,0.493293,152,ols
NUGY,GDX,2.0,0.556412,73,ols
HMYY,HIMS,2.0,0.437269,64,ols
HOYY,HOOD,2.0,0.521399,108,ols
IOYY,IONQ,2.0,0.377381,83,ols
MAAY,MARA,2.0,0.33759,83,ols
FBYY,META,2.0,0.607146,91,ols
MTYY,MSTR,2.0,0.390312,113,ols
NVYY,NVDA,2.0,0.661836,204,ols
PLYY,PLTR,2.0,0.550676,113,ols
QBY,QBTS,2.0,0.299589,65,ols
TQQY,QQQ,2.0,0.871317,257,ols
RGYY,RGTI,2.0,0.33231,68,ols
RTYY,RIOT,2.0,0.379216,64,ols
SEMY,SOXX,2.0,0.873043,73,ols
SMYY,SMCI,2.0,0.452818,108,ols
YSPY,SPY,2.0,0.811458,231,ols
TSYY,TSLA,2.0,0.540439,302,ols
QYLD,QQQ,1.0,0.618359,501,ols
QYLG,QQQ,1.0,0.794502,501,ols
QQQX,QQQ,1.0,0.772953,501,ols
JEPQ,QQQ,1.0,0.764795,501,ols
XYLD,SPY,1.0,0.636871,501,ols
XYLG,SPY,1.0,0.810528,501,ols
JEPI,SPY,1.0,0.592124,501,ols
SPYI,SPY,1.0,0.821796,501,ols
RYLD,IWM,1.0,0.569034,501,ols
ABNY,ABNB,1.0,0.795223,425,ols
AIYY,AI,1.0,0.77145,501,ols
AMDY,AMD,1.0,0.806016,501,ols
AMZY,AMZN,1.0,0.765645,501,ols
APLY,AAPL,1.0,0.779498,501,ols
BABO,BABA,1.0,0.771062,394,ols
BRKC,BRK-B,1.0,0.83367,188,ols
CONY,COIN,1.0,0.769682,501,ols
CRCO,CRCL,1.0,0.828447,108,ols
CVNY,CVNA,1.0,0.817394,274,ols
DISO,DIS,1.0,0.757264,501,ols
DRAY,DKNG,1.0,0.802177,162,ols
FBY,META,1.0,0.782493,501,ols
GMEY,GME,1.0,0.641383,123,ols
GOOY,GOOGL,1.0,0.741038,501,ols
HIYY,HIMS,1.0,0.877731,113,ols
HOOY,HOOD,1.0,0.788737,207,ols
MARO,MARA,1.0,0.783311,308,ols
MRNY,MRNA,1.0,0.754424,501,ols
MSFO,MSFT,1.0,0.781943,501,ols
MSTY,MSTR,1.0,0.753041,501,ols
NFLY,NFLX,1.0,0.781471,501,ols
NVDY,NVDA,1.0,0.788263,501,ols
PLTY,PLTR,1.0,0.795207,352,ols
PYPY,PYPL,1.0,0.807478,501,ols
RBLY,RBLX,1.0,0.838117,152,ols
RDYY,RDDT,1.0,0.825847,123,ols
SMCY,SMCI,1.0,0.744233,370,ols
SNOY,SNOW,1.0,0.793161,434,ols
TSLY,TSLA,1.0,0.753777,501,ols
TSMY,TSM,1.0,0.792994,385,ols
XOMO,XOM,1.0,0.801746,501,ols
XYZY,XYZ,1.0,0.804944,501,ols
AAPW,AAPL,1.0,1.095885,261,ols
AMDW,AMD,1.0,1.195396,155,ols
AMZW,AMZN,1.0,1.214754,179,ols
ARMW,ARM,1.0,1.174305,91,ols
AVGW,AVGO,1.0,1.199614,155,ols
BABW,BABA,1.0,1.226421,91,ols
BRKW,BRK-B,1.0,1.173572,179,ols
COIW,COIN,1.0,1.217429,262,ols
COSW,COST,1.0,1.234486,91,ols
GOOW,GOOGL,1.0,1.22183,155,ols
HOOW,HOOD,1.0,1.211096,179,ols
METW,META,1.0,1.183125,179,ols
MSFW,MSFT,1.0,1.220216,155,ols
MSTW,MSTR,1.0,1.222797,155,ols
NFLW,NFLX,1.0,1.192114,179,ols
NVDW,NVDA,1.0,1.201674,262,ols
PLTW,PLTR,1.0,1.192819,262,ols
TSLW,TSLA,1.0,1.198139,262,ols
UBEW,UBER,1.0,1.220121,91,ols
UNHW,UNH,1.0,1.204557,63,ols
TSYW,TLT,1.0,1.162252,76,ols
GLDW,GOLD,1.0,0.309317,86,ols
GDXW,GDX,1.0,1.197932,86,ols
SDS,SPY,-2.0,-1.933161,501,ols
QID,QQQ,-2.0,-1.993222,501,ols
DXD,DIA,-2.0,-1.98848,501,ols
TWM,IWM,-2.0,-2.002461,501,ols
SCO,USO,-2.0,-1.510837,501,ols
MSTZ,MSTR,-2.0,-1.982646,366,ols
NVDQ,NVDA,-2.0,-1.991758,501,ols
BTCZ,IBIT,-2.0,-1.993119,415,ols
ETHD,ETHA,-2.0,-1.980877,406,ols
CRCD,CRCL,-2.0,-2.01054,110,ols
CORD,CRWV,-2.0,-2.002175,110,ols
TSLQ,TSLA,-2.0,-1.843103,501,ols
ZSL,SLV,-2.0,-2.025648,501,ols
SQQQ,QQQ,-3.0,-2.975322,501,ols
SPXS,SPY,-3.0,-2.898539,501,ols
TZA,IWM,-3.0,-2.990743,501,ols
SOXS,SOXX,-3.0,-2.98966,501,ols
FAZ,XLF,-3.0,-3.001163,501,ols
LABD,XBI,-3.0,-2.993591,501,ols
TECS,XLK,-3.0,-2.961885,501,ols
SDOW,DIA,-3.0,-2.98796,501,ols
DUST,GDX,-3.0,-1.986393,501,ols
TTXD,XLK,-2.0,-1.838667,106,ols
TSXD,SOXX,-2.0,-1.906899,105,ols
WEBS,XLK,-3.0,-2.234885,501,ols
FNGD,XLK,-3.0,-2.846117,501,ols
REW,XLK,-2.0,-1.999079,501,ols
SKF,XLF,-2.0,-2.000866,501,ols
SPXU,SPY,-3.0,-2.890966,501,ols
DUG,XLE,-2.0,-1.974188,501,ols
DRIP,XOP,-2.0,-1.999258,501,ols
TMV,TLT,-3.0,-2.963802,501,ols
TBT,TLT,-2.0,-1.980665,501,ols
TBX,TLT,-2.0,-0.427136,501,ols
NVDS,NVDA,-1.5,-1.445358,501,ols
EWV,EWJ,-2.0,-1.965416,501,ols
APLZ,APLD,-2.0,-1.981415,30,ols
HIBS,SPY,-3.0,-4.463341,501,ols
CLSZ,CLSK,-2.0,-2.007274,11,ols_short_history
