underlying,symbols,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
COIN,"COIA, COIG, COIN, COIW, CONI, CONL, CONX, CONY, COYY",4304.73683759,19351.299239,-14.11,0.0,-12474.09,-2537.29,543.7945052842151,0.0,0.0,9174.340581874212
QBTS,"QBTS, QBTX, QBTZ, QBY",5878.057476339999,13190.866112999998,0.0,0.0,-8675.44,-3306.2599999999998,864.3586315317249,0.0,0.0,7951.5822208717245
NBIS,"NBIG, NBIL, NBIS, NBIZ, NEBX",5881.8041290300025,1351.6568230000007,0.0,0.0,0.0,-804.8900000000001,404.7378033505496,0.0,0.0,6833.308755380552
SMCI,"SMCI, SMCL, SMCX, SMYY",15395.285532909998,9113.649407000003,0.0,0.0,-15499.619999999999,-2890.45,665.8593168958863,0.0,0.0,6784.72425680589
MSTR,"MSTP, MSTR, MSTU, MSTW, MSTX, MSTY, MSTZ, MTYY",-2209.4826322100052,35825.404374000005,-0.37,0.0,-24888.54,-2789.4,650.8180160448626,0.0,0.0,6588.429757834856
BE,"BE, BEG, BEX, BEZ",6541.74997017,459.4646330000005,0.0,0.0,0.0,-1328.69,91.3612871269194,0.0,0.0,5763.88589029692
ASTS,"ASTN, ASTS, ASTX",-380.3626699900001,6716.326753,0.0,0.0,0.0,-1748.93,253.19833924456793,0.0,0.0,4840.2324222545685
GDX,"GDX, GDXU, NUGT",2121.63620452,2413.981351,0.0,0.0,-12.04,-56.21,10.227730300302754,0.0,0.0,4477.595285820303
HOOD,"HODU, HOOD, HOOG, HOOW, HOOX, HOOY, HOYY, ROBN",10882.819748310001,4100.707077,0.0,0.0,-8632.310000000001,-2804.8,529.3175549442823,0.0,0.0,4075.7343802542828
IREN,"IRE, IREG, IREN, IREX, IREZ",924.49809132,5170.756351999999,0.0,0.0,0.0,-2514.19,383.7791801092534,0.0,0.0,3964.843623429252
MARA,"MAAY, MARA, MARO, MRAL",6302.73756489,18735.879836,-9.29,0.0,-20330.09,-1711.88,570.3804166677102,0.0,0.0,3557.7378175577114
META,"FBL, FBY, FBYY, META, METU, METW",1789.38291276,5933.108646,-211.79000000000002,0.0,-4100.26,-626.4200000000001,312.10504350384826,0.0,0.0,3096.1266022638474
CRWV,"CORD, CRWG, CRWU, CRWV, CWVX, CWY",-2004.5589664,8440.9005,0.0,0.0,-2492.74,-1584.89,570.3147379444365,0.0,0.0,2929.026271544437
MU,"MU, MULL, MUU, MUYY, MUZ",8491.73145463,10237.113294,3.0,0.0,-14405.92,-2289.94,784.992911413314,0.0,0.0,2820.9776600433142
CRML,"CRML, CRMU, CRMX",820.96557118,3631.7142490000006,0.0,0.0,0.0,-2128.79,249.95438414605746,0.0,0.0,2573.8442043260584
BLSH,"BLSG, BLSH",1470.0320419299999,854.7650970000002,0.0,0.0,0.0,-91.85,10.369504030597785,0.0,0.0,2243.3166429605976
SOXX,"SEMY, SOXL, SOXX",1303.85460281,874.521451,5.37,0.0,-415.75,-123.88999999999999,273.60458758243567,0.0,0.0,1917.7106413924366
NVTS,"NVTS, NVTX",13432.731733089999,-10599.148136,0.0,0.0,0.0,-1347.89,107.07315963408114,0.0,0.0,1592.7667567240824
