symbol,description,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
AMZO,TRADR 2X SHORT AMZN DAILY ET,0.0,3737.006608,0.0,0.0,0.0,-484.94,53.19003567030974,0.0,0.0,3305.25664367031
SOXS,DIREXION DAILY SEMI BEAR 3X,0.0,3008.725888,0.0,0.0,-30.14,-56.56,3.12245257910229,0.0,0.0,2925.1483405791023
LABD,DIRE DLY SP BT BE 3X ETF-USD,0.0,2338.565835,0.0,0.0,-32.54,-148.6,9.670053695565462,0.0,0.0,2167.0958886955655
SQQQ,PROSHARES ULTRAPRO SHORT QQQ,0.0,1796.727687,0.0,0.0,-74.0,-43.21,16.634867518558973,0.0,0.0,1696.152554518559
NVDQ,T-REX 2X INVERSE NVIDIA DLY,0.0,1353.124204,0.0,0.0,0.0,-326.12,19.633073168163815,0.0,0.0,1046.6372771681636
TSLQ,TRADR 2X SHORT TSLA DAILY ET,0.0,973.951913,0.0,0.0,0.0,-83.71,23.224196142970836,0.0,0.0,913.4661091429708
SDS,PROSHARES ULTRASHORT S&P500,0.0,982.53656,0.0,0.0,-84.78999999999999,-91.01,32.95038549945382,0.0,0.0,839.6869454994538
FAZ,DIREX DLY FIN BEA 3X ETF-USD,0.0,852.111216,0.0,0.0,-46.84,-102.03,18.02378851557161,0.0,0.0,721.2650045155716
AZYY,GRANITE YIELDBOOST AMZN ETF,149.34178575,0.0,0.0,0.0,-43.59,-6.33,0.0,0.0,0.0,99.42178575000001
TSYY,GRANITE YIELDBOOST TSLA ETF,0.49581973,25.212349,0.0,0.0,-21.88,-2.42,0.8599983252564346,0.0,0.0,2.2681670552564364
TQQY,GRANITE YIELDBOOST QQQ,159.88451495,19.422055,0.0,0.0,-166.57,-70.1,4.119421916997478,0.0,0.0,-53.244008133002495
NVYY,GRANITE YIELDBOOST NVDA,104.42386226,23.569335,0.0,0.0,-173.48000000000002,-9.26,1.1891404171028377,0.0,0.0,-53.55766232289717
EWV,PROSHARES ULTSHRT MSCI JAPAN,-379.67922922,198.817546,0.0,0.0,-18.34,-29.69,9.910314324292456,0.0,0.0,-218.9813688957076
DUST,DIREXION DAILY GOLD MINERS I,-3.4059583,-3324.095048,0.0,0.0,-131.54000000000002,-424.75,49.730706752745746,0.0,0.0,-3834.060299547254
ZSL,PROSHARES ULTRASHORT SILVER,0.0,-3267.177632,0.0,0.0,0.0,-622.62,43.377147904187474,0.0,0.0,-3846.4204840958123
