underlying,net_notional_usd,gross_notional_usd,ratio_spot_b1,ratio_spot_b2,ratio_spot_b4,ratio_spot_source,net_bucket_1,net_bucket_2,net_bucket_4
AXTI,192654.0,192654.0,1.0,0.0,0.0,sleeve_balance,192654.0,0.0,0.0
AAOI,83713.84999999999,83713.84999999999,1.0,0.0,0.0,sleeve_balance,83713.84999999999,0.0,0.0
CRML,80964.73000000001,80964.73000000001,0.9848511635424461,0.0,0.0,sleeve_balance,79738.2085464,0.0,0.0
IREN,64499.119999999995,64499.119999999995,1.0,0.0,0.0,sleeve_balance,64499.119999999995,0.0,0.0
HOOD,35568.99,35568.99,0.25801396366926677,0.7419860363307332,0.0,sleeve_balance,9177.296093612513,26391.693906387485,0.0
IONQ,35189.22,35189.22,0.38222218673722663,0.6177778132627735,0.0,sleeve_balance,13450.10061797735,21739.119382022654,0.0
SMCI,33916.24,33916.24,0.3802598245238859,0.6111408525090045,0.0,sleeve_balance,12896.98347091,20727.5998275,0.0
EOSE,33452.32,33452.32,1.0,0.0,0.0,sleeve_balance,33452.32,0.0,0.0
NVTS,33110.3,33110.3,1.0,0.0,0.0,sleeve_balance,33110.3,0.0,0.0
RIOT,31877.820000000003,31877.820000000003,0.05751300809157102,0.9424869919084291,0.0,sleeve_balance,1833.3893196016447,30044.430680398364,0.0
ASTS,31768.399999999998,31768.399999999998,1.0,0.0,0.0,sleeve_balance,31768.399999999998,0.0,0.0
QBTS,-31443.76,31443.76,0.0,0.0,0.0,sleeve_balance,-0.0,-0.0,-0.0
BE,30328.359999999997,30328.359999999997,0.9630154267589809,0.0,0.0,sleeve_balance,29206.678548300002,0.0,0.0
AMD,28976.16,28976.16,0.2619795255480945,0.7380204744519054,0.0,sleeve_balance,7591.160649005674,21384.999350994323,0.0
MARA,27947.08,27947.08,0.026640150377985818,0.9075883042296368,0.0,sleeve_balance,744.5144138256,25364.44294537,0.0
COIN,27885.44,27885.44,0.3126785383003594,0.6873214616996405,0.0,sleeve_balance,8719.178619062373,19166.261380937623,0.0
NBIS,27025.0,27025.0,1.0,0.0,0.0,sleeve_balance,27025.0,0.0,0.0
MU,26774.28,26774.28,0.26885357169866003,0.6663831035456416,0.0,sleeve_balance,7198.360807659999,17841.9278016,0.0
CRCL,26716.239999999998,26716.239999999998,0.81221491441086,0.13974656014469106,0.0,sleeve_balance,21699.328584979994,3733.5026400000006,0.0
FLY,26265.920000000002,26265.920000000002,0.961382788663028,0.0,0.0,sleeve_balance,25251.6034164,0.0,0.0
SNDK,26015.78,26015.78,1.0,0.0,0.0,sleeve_balance,26015.78,0.0,0.0
RCAT,24702.719999999998,24702.719999999998,0.9837222586881122,0.0,0.0,sleeve_balance,24300.61551414,0.0,0.0
META,22760.686232,22760.686232,0.06981557376797812,0.8862212249466768,0.0,sleeve_balance,1589.05036864,20171.00323315,0.0
TSM,22284.96,22284.96,0.09428663854121672,0.9057133614587833,0.0,sleeve_balance,2101.1739684254726,20183.786031574527,0.0
SVIX,-22091.64,22091.64,0.0,0.0,0.0,sleeve_balance,-0.0,-0.0,-0.0
IBIT,21879.91,21879.91,0.10929935456146943,0.8907006454385306,0.0,sleeve_balance,2391.4600408630404,19488.44995913696,0.0
ONDS,21817.8,21817.8,1.0,0.0,0.0,sleeve_balance,21817.8,0.0,0.0
BABA,21005.46,21005.46,0.0764687794744795,0.7791153094852481,0.0,sleeve_balance,1606.2618885,16365.675468779998,0.0
OKLO,19116.760000000002,19116.760000000002,1.0,0.0,0.0,sleeve_balance,19116.760000000002,0.0,0.0
XNDU,19068.84,19068.84,0.993593053158451,0.0,0.0,sleeve_balance,18946.66695579,0.0,0.0
SOXX,17457.28236,17457.28236,0.15827585265886293,0.841724147341137,0.0,sleeve_balance,2763.066250635527,14694.216109364472,0.0
HIMS,16271.550000000001,16271.550000000001,0.3212463281543553,0.637937758787577,0.0,sleeve_balance,5227.17569088,10380.236138999999,0.0
AMPX,15847.920000000002,15847.920000000002,0.994203215642179,0.0,0.0,sleeve_balance,15756.053025240002,0.0,0.0
