underlying,symbol,leg_class,net_notional_usd,gross_notional_usd,_ratio_b1,_ratio_b2,_ratio_b4
AAL,AAL,spot,2491.9100000000003,2491.9100000000003,1.0,0.0,0.0
AAL,AALG,core_levered_etf,-2378.1609545472,2378.1609545472,1.0,0.0,0.0
AAPL,AAPL,spot,17163.46,17163.46,1.0,0.0,0.0
AAPL,AAPB,core_levered_etf,-17140.093440120003,17140.093440120003,1.0,0.0,0.0
ACHR,ACHR,spot,6277.759999999999,6277.759999999999,1.0,0.0,0.0
ACHR,ARCX,core_levered_etf,-6161.945994336001,6161.945994336001,1.0,0.0,0.0
ADBE,ADBE,spot,2031.68,2031.68,1.0,0.0,0.0
ADBE,ADBG,core_levered_etf,-2092.8381664000003,2092.8381664000003,1.0,0.0,0.0
AFRM,AFRM,spot,5232.24,5232.24,1.0,0.0,0.0
AFRM,AFRU,core_levered_etf,-5382.4332509999995,5382.4332509999995,1.0,0.0,0.0
AI,AI,spot,839.0200000000001,839.0200000000001,0.03877387997902315,0.9612261200209768,0.0
AI,AIYY,yieldboost_etf,-806.48793922,806.48793922,0.0,1.0,0.0
ALAB,ALAB,spot,24955.0,24955.0,1.0,0.0,0.0
ALAB,LABX,core_levered_etf,-25460.47480704,25460.47480704,1.0,0.0,0.0
AMD,AMD,spot,59427.96000000001,59427.96000000001,1.0,0.0,0.0
AMD,AMUU,core_levered_etf,-22026.553188240003,22026.553188240003,1.0,0.0,0.0
AMD,AMDG,core_levered_etf,-22364.58493542,22364.58493542,1.0,0.0,0.0
AMD,AMDL,core_levered_etf,-22444.8270948,22444.8270948,1.0,0.0,0.0
AMZN,AMZN,spot,26660.9,26660.9,1.0,0.0,0.0
AMZN,AMZZ,core_levered_etf,-28065.015366480005,28065.015366480005,1.0,0.0,0.0
ANET,ANET,spot,2934.54,2934.54,1.0,0.0,0.0
ANET,ANEL,core_levered_etf,-2947.324227,2947.324227,1.0,0.0,0.0
APH,APH,spot,2538.54,2538.54,1.0,0.0,0.0
APH,APHU,core_levered_etf,-2485.358420292,2485.358420292,1.0,0.0,0.0
APP,APP,spot,9025.0,9025.0,1.0,0.0,0.0
