symbol,description,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
AMZO,TRADR 2X SHORT AMZN DAILY ET,0.0,4930.836186,0.0,0.0,0.0,-144.88,13.911937397416896,0.0,0.0,4799.868123397418
SOXS,DIREX DAI SEMI BE 3X ETF-USD,0.0,2053.777821,0.0,0.0,-25.53,-54.67,2.455519435406503,0.0,0.0,1976.0333404354067
SQQQ,PROSHARES ULTRAPRO SHORT QQQ,0.0,1075.208082,0.0,0.0,-29.37,-22.52,5.399996932261524,0.0,0.0,1028.7180789322617
NVDQ,T-REX 2X INVERSE NVIDIA DLY,0.0,932.623862,0.0,0.0,0.0,-113.42999999999999,6.627623013137111,0.0,0.0,825.8214850131371
LABD,DIRE DLY SP BT BE 3X ETF-USD,0.0,716.842916,0.0,0.0,-15.54,-72.83,5.552323824823516,0.0,0.0,634.0252398248234
SDS,PROSHARES ULTRASHORT S&P500,0.0,510.979892,0.0,0.0,-26.99,-47.43,9.347743367319051,0.0,0.0,445.907635367319
AZYY,GRANITE YIELDBOOST AMZN ETF,149.34178575,0.0,0.0,0.0,-43.59,-6.33,0.0,0.0,0.0,99.42178575000001
TSLQ,TRADR 2X SHORT TSLA DAILY ET,0.0,106.140642,0.0,0.0,0.0,-48.74,8.632595429560908,0.0,0.0,66.0332374295609
FAZ,DIREX DLY FIN BEA 3X ETF-USD,0.0,99.215122,0.0,0.0,-26.13,-60.480000000000004,6.450764217211019,0.0,0.0,19.055886217211015
TQQY,GRANITE YIELDBOOST QQQ,159.88451495,-10.771615,0.0,0.0,-118.08,-19.43,0.9322123278358254,0.0,0.0,12.535112277835841
TSYY,GRANITE YIELDBOOST TSLA ETF,0.0,11.921186,0.0,0.0,-8.290000000000001,-0.61,0.2306953464994494,0.0,0.0,3.251881346499449
NVYY,GRANITE YIELDBOOST NVDA,104.42386226,10.055803,0.0,0.0,-154.3,-7.25,0.26143181686225253,0.0,0.0,-46.80890292313775
EWV,PROSHARES ULTSHRT MSCI JAPAN,-379.67922922,5.367877,0.0,0.0,-1.46,-8.3,2.047831656153297,0.0,0.0,-382.0235205638467
ZSL,PROSHARES ULTRASHORT SILVER,0.0,-1704.057632,0.0,0.0,0.0,-373.93,10.292632102807607,0.0,0.0,-2067.6949998971922
DUST,DIR DLY GOL MN IDX BR 2X ETF,-3.4059583,-2456.649378,0.0,0.0,-90.65,-155.6,12.691909524742796,0.0,0.0,-2693.6134267752573
