symbol,target_net_usd,actual_net_usd,discrepancy_usd,abs_discrepancy_usd,target_gross_usd,actual_gross_usd,gross_gap_usd,under_exposed
HMYY,-135015.02042102188,-7256.96,127758.06042102187,127758.06042102187,135015.02042102188,7256.96,-127758.06042102187,True
QBY,-78190.89808012333,-3768.5550000000003,74422.34308012333,74422.34308012333,78190.89808012333,3768.5550000000003,-74422.34308012333,True
MTYY,-86026.36651171,-47155.5,38870.86651171,38870.86651171,86026.36651171,47155.5,-38870.86651171,True
NVTX,-7932.252759888494,-25085.199999999997,-17152.9472401115,17152.9472401115,7932.252759888494,25085.199999999997,17152.9472401115,False
BMNU,-18160.220757465795,-4335.660000000001,13824.560757465795,13824.560757465795,18160.220757465795,4335.660000000001,-13824.560757465795,True
INTW,-3895.1660932612112,-17456.63,-13561.46390673879,13561.46390673879,3895.1660932612112,17456.63,13561.46390673879,False
AMZZ,-965.245217046967,-14042.52,-13077.274782953033,13077.274782953033,965.245217046967,14042.52,13077.274782953033,False
NFLU,-1092.9537985840511,-13993.460000000001,-12900.50620141595,12900.50620141595,1092.9537985840511,13993.460000000001,12900.50620141595,False
LABX,0.0,-12787.320000000002,-12787.320000000002,12787.320000000002,0.0,12787.320000000002,12787.320000000002,False
IOYY,-23458.438452028706,-35753.5955,-12295.157047971297,12295.157047971297,23458.438452028706,35753.5955,12295.157047971297,False
MSFX,0.0,-10395.539999999999,-10395.539999999999,10395.539999999999,0.0,10395.539999999999,10395.539999999999,False
CWVX,0.0,-10079.16,-10079.16,10079.16,0.0,10079.16,10079.16,False
AMDL,-2925.2237958672467,-11271.150000000001,-8345.926204132755,8345.926204132755,2925.2237958672467,11271.150000000001,8345.926204132755,False
FBYY,-28787.137332572584,-20729.97,8057.167332572582,8057.167332572582,28787.137332572584,20729.97,-8057.167332572582,True
AMUU,-3252.104129534798,-11090.98,-7838.875870465201,7838.875870465201,3252.104129534798,11090.98,7838.875870465201,False
AAPB,-817.2998539772201,-8548.82,-7731.52014602278,7731.52014602278,817.2998539772201,8548.82,7731.52014602278,False
QUBX,-4897.811233626162,-12591.99,-7694.178766373838,7694.178766373838,4897.811233626162,12591.99,7694.178766373838,False
PANG,-901.6564240517616,-8559.144,-7657.487575948238,7657.487575948238,901.6564240517616,8559.144,7657.487575948238,False
AMZO,0.0,-7287.1848,-7287.1848,7287.1848,0.0,7287.1848,7287.1848,False
AMDG,-4014.846667304255,-11242.140000000001,-7227.293332695746,7227.293332695746,4014.846667304255,11242.140000000001,7227.293332695746,False
CRWG,0.0,-7192.78,-7192.78,7192.78,0.0,7192.78,7192.78,False
UNX,0.0,-7013.950000000001,-7013.950000000001,7013.950000000001,0.0,7013.950000000001,7013.950000000001,False
BAIG,0.0,-7010.02,-7010.02,7010.02,0.0,7010.02,7010.02,False
CRCG,0.0,-7001.24,-7001.24,7001.24,0.0,7001.24,7001.24,False
GEMG,-6842.903249752018,0.0,6842.903249752018,6842.903249752018,6842.903249752018,0.0,-6842.903249752018,True
DUST,0.0,-6648.120000000001,-6648.120000000001,6648.120000000001,0.0,6648.120000000001,6648.120000000001,False
FGRU,0.0,-6646.617,-6646.617,6646.617,0.0,6646.617,6646.617,False
QBTX,-15381.593473161796,-8993.039999999999,6388.553473161797,6388.553473161797,15381.593473161796,8993.039999999999,-6388.553473161797,True
IONX,-9213.778597873426,-3276.0,5937.778597873426,5937.778597873426,9213.778597873426,3276.0,-5937.778597873426,True
USGG,-2648.702226406058,-8477.98,-5829.277773593942,5829.277773593942,2648.702226406058,8477.98,5829.277773593942,False
GGLL,-473.29283952921145,-6235.76,-5762.467160470789,5762.467160470789,473.29283952921145,6235.76,5762.467160470789,False
BMNG,0.0,-5732.91,-5732.91,5732.91,0.0,5732.91,5732.91,False
PLUL,-3159.867246243841,-8892.275,-5732.407753756159,5732.407753756159,3159.867246243841,8892.275,5732.407753756159,False
