underlying,symbol,leg_class,net_notional_usd,gross_notional_usd,_ratio_b1,_ratio_b2,_ratio_b4
AAOI,AAOI,spot,113194.23999999999,113194.23999999999,1.0,0.0,0.0
AAOI,AAOX,core_levered_etf,-119476.19624979999,119476.19624979999,1.0,0.0,0.0
AAPL,AAPL,spot,578.72,578.72,1.0,0.0,0.0
AAPL,AAPB,core_levered_etf,-749.8944414896,749.8944414896,1.0,0.0,0.0
ACHR,ACHR,spot,6390.2300000000005,6390.2300000000005,1.0,0.0,0.0
ACHR,ARCX,core_levered_etf,-5869.751995040001,5869.751995040001,1.0,0.0,0.0
ADBE,ADBE,spot,1435.14,1435.14,1.0,0.0,0.0
ADBE,ADBG,core_levered_etf,-1599.8692866000001,1599.8692866000001,1.0,0.0,0.0
AFRM,AFRM,spot,2120.2999999999997,2120.2999999999997,1.0,0.0,0.0
AFRM,AFRU,core_levered_etf,-2427.3025821295996,2427.3025821295996,1.0,0.0,0.0
ALAB,ALAB,spot,12558.52,12558.52,1.0,0.0,0.0
ALAB,LABX,core_levered_etf,-14505.11880576,14505.11880576,1.0,0.0,0.0
ALB,ALB,spot,1620.3600000000001,1620.3600000000001,1.0,0.0,0.0
ALB,ALBG,core_levered_etf,-1623.6267513696,1623.6267513696,1.0,0.0,0.0
AMD,AMD,spot,30788.23,30788.23,0.2838535961527874,0.7161464038472126,0.0
AMD,DAMD,inverse_b4_etf,4832.5354974,4832.5354974,0.0,0.0,1.0
AMD,AMDG,core_levered_etf,-3342.11304,3342.11304,1.0,0.0,0.0
AMD,AMUU,core_levered_etf,-3447.8737668000003,3447.8737668000003,1.0,0.0,0.0
AMD,AMDL,core_levered_etf,-3460.471938,3460.471938,1.0,0.0,0.0
AMD,AMYY,yieldboost_etf,-25861.321707270003,25861.321707270003,0.0,1.0,0.0
AMZN,AMZN,spot,1430.04,1430.04,1.0,0.0,0.0
AMZN,AMZU,core_levered_etf,-464.69537884,464.69537884,1.0,0.0,0.0
AMZN,AMZZ,core_levered_etf,-1231.037643892,1231.037643892,1.0,0.0,0.0
ANET,ANET,spot,1868.6799999999998,1868.6799999999998,1.0,0.0,0.0
ANET,ANEL,core_levered_etf,-1924.16452335,1924.16452335,1.0,0.0,0.0
APH,APH,spot,705.28,705.28,1.0,0.0,0.0
APH,APHU,core_levered_etf,-1051.2043020600001,1051.2043020600001,1.0,0.0,0.0
APP,APP,spot,10304.6,10304.6,1.0,0.0,0.0
APP,APPX,core_levered_etf,-10738.50613612,10738.50613612,1.0,0.0,0.0
ARKK,ARKK,spot,1131.48,1131.48,1.0,0.0,0.0
ARKK,TARK,core_levered_etf,-1433.46937932,1433.46937932,1.0,0.0,0.0
ARM,ARM,spot,3191.13,3191.13,1.0,0.0,0.0
ARM,ARMG,core_levered_etf,-3295.28320632,3295.28320632,1.0,0.0,0.0
ASML,ASML,spot,1989.44,1989.44,1.0,0.0,0.0
ASML,ASMU,core_levered_etf,-2118.7829705000004,2118.7829705000004,1.0,0.0,0.0
ASTS,ASTS,spot,43985.7,43985.7,1.0,0.0,0.0
ASTS,ASTN,inverse_b4_etf,19288.145825460004,19288.145825460004,0.0,0.0,1.0
ASTS,ASTX,core_levered_etf,-103053.92033658,103053.92033658,1.0,0.0,0.0
AVAV,AVAV,spot,13040.529999999999,13040.529999999999,1.0,0.0,0.0
AVAV,AVXX,core_levered_etf,-13988.9184768,13988.9184768,1.0,0.0,0.0
AVGO,AVGO,spot,2266.5,2266.5,1.0,0.0,0.0
AVGO,AVGG,core_levered_etf,-927.9038311578,927.9038311578,1.0,0.0,0.0
AVGO,AVL,core_levered_etf,-1324.32049725,1324.32049725,1.0,0.0,0.0
AXTI,AXTI,spot,128446.56,128446.56,1.0,0.0,0.0
AXTI,AXTX,core_levered_etf,-130597.10271624001,130597.10271624001,1.0,0.0,0.0
BA,BA,spot,1948.23,1948.23,1.0,0.0,0.0
BA,BOEG,core_levered_etf,-1043.299064925,1043.299064925,1.0,0.0,0.0
BA,BOEU,core_levered_etf,-1078.6031347199998,1078.6031347199998,1.0,0.0,0.0
BABA,BABA,spot,24282.940000000002,24282.940000000002,0.05512491252541922,0.9448750874745808,0.0
BABA,BABU,core_levered_etf,-302.13344639999997,302.13344639999997,1.0,0.0,0.0
BABA,BABX,core_levered_etf,-915.5325148199998,915.5325148199998,1.0,0.0,0.0
BABA,BBYY,yieldboost_etf,-22944.34505664,22944.34505664,0.0,1.0,0.0
BBAI,BBAI,spot,13758.83,13758.83,1.0,0.0,0.0
BBAI,BAIG,core_levered_etf,-14321.0203193904,14321.0203193904,1.0,0.0,0.0
BE,BE,spot,29361.899999999998,29361.899999999998,1.0,0.0,0.0
BE,BEG,core_levered_etf,-12143.070124280002,12143.070124280002,1.0,0.0,0.0
BE,BEX,core_levered_etf,-19543.41727236,19543.41727236,1.0,0.0,0.0
BIDU,BIDU,spot,1142.9,1142.9,1.0,0.0,0.0
BIDU,BIDG,core_levered_etf,-1268.92320016,1268.92320016,1.0,0.0,0.0
BLSH,BLSH,spot,7239.87,7239.87,1.0,0.0,0.0
BLSH,BLSG,core_levered_etf,-7283.639730743199,7283.639730743199,1.0,0.0,0.0
BMNR,BMNR,spot,25209.14,25209.14,1.0,0.0,0.0
