underlying,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
SMCI,12518.379123749999,10088.296476000001,0.0,0.0,-13376.08,-2421.44,373.59596798411934,0.0,0.0,7182.751567734118
COIN,4665.13369163,12331.134715300086,-14.11,0.0,-9575.28,-1735.11,651.8204671834604,0.0,0.0,6323.588874113546
NBIS,3352.8971649900013,2675.922074000002,0.0,0.0,0.0,-452.28,143.44885209180438,0.0,0.0,5719.988091081803
SNDK,7030.38581585,-2234.0792109999984,0.0,0.0,0.0,-253.17000000000002,97.43984286079782,0.0,0.0,4640.576447710795
BE,4251.302918140001,727.2889729999997,0.0,0.0,0.0,-414.38,49.23449337208078,0.0,0.0,4613.446384512081
GDX,2121.63620452,2389.567978,0.0,0.0,-12.04,-53.7,5.074187063803635,0.0,0.0,4450.538369583804
CRWV,-2000.084973997518,7983.674241000001,0.0,0.0,-2075.65,-611.45,151.8917736403065,0.0,0.0,3448.3810406427883
HOOD,5623.877033459999,6653.81087,0.0,0.0,-7512.1900000000005,-2397.8399999999997,280.2804974357383,0.0,0.0,2647.9384008957395
CRML,602.43947262,3563.614565,0.0,0.0,0.0,-1783.56,202.4245544679297,0.0,0.0,2584.9185920879295
BLSH,2245.76861529,167.78566,0.0,0.0,0.0,-81.37,11.24917412238218,0.0,0.0,2343.4334494123823
NVTS,13432.731733089999,-10401.033205000002,0.0,0.0,0.0,-1254.41,46.360514015869484,0.0,0.0,1823.649042105866
META,1151.14379322,4625.380734999999,35.489999999999995,0.0,-3675.7599999999998,-548.15,179.8463820576037,0.0,0.0,1767.9509102776037
AAOI,8640.65151543,-6324.108133,0.0,0.0,0.0,-738.44,185.62453781870383,0.0,0.0,1763.7279202487043
QUBT,1421.8201059699995,438.8246290000002,0.0,0.0,0.0,-463.36,23.638070255150353,0.0,0.0,1420.922805225151
SOXX,1159.2409613999998,686.4398880000001,5.37,0.0,-415.75,-108.7,4.125950231968523,0.0,0.0,1330.7267996319679
CRCL,-1984.1575453799999,4821.997827000002,0.0,0.0,-1086.71,-615.03,135.54137124454667,0.0,0.0,1271.6416528645505
MARA,5107.1976525499995,15681.493518,-9.29,0.0,-18397.93,-1553.1999999999998,349.93778698958334,0.0,0.0,1178.2089575395821
TSLA,1258.5185508200002,473.90495,0.0,0.0,-410.53,-281.67,7.6129977434530005,0.0,0.0,1047.836498563453
XRPZ,-1179.00339272,2331.4578580000007,0.0,0.0,-15.370000000000001,-156.75,36.6527507184033,0.0,0.0,1016.9872159984043
RGTI,3053.9685233600003,-1722.7980302557835,0.0,0.0,0.0,-392.97,45.504415310019915,0.0,0.0,983.7049084142373
SLV,950.869985,0.0,0.0,0.0,0.0,-0.5800000000000001,0.0,0.0,0.0,950.289985
CIFR,-125.04606831000001,1555.7290659999999,0.0,0.0,0.0,-517.31,13.01715563117733,0.0,0.0,926.3901533211765
BA,864.92924907,220.37845199999998,0.0,0.0,-18.61,-148.38,3.2920042790422768,0.0,0.0,921.6097053490425
AVGO,802.6180561500005,201.57036800000003,38.35,0.0,-32.69,-116.57,3.489213283418321,0.0,0.0,896.7676374334187
ETHA,-1718.8685569200002,2779.9660429999994,-0.81,0.0,-22.09,-174.29000000000002,26.33170268847053,0.0,0.0,890.2391887684698
LEU,676.9401128700001,375.43564299999997,0.0,0.0,0.0,-261.75,9.39128213873344,0.0,0.0,800.0170380087336
CRDO,-1146.7144293600004,2078.683969,0.0,0.0,0.0,-169.6,15.57152892915132,0.0,0.0,777.9410685691491
HUT,-910.9025234799992,1973.8918940000003,0.0,0.0,0.0,-309.06,17.6017235399369,0.0,0.0,771.5310940599393
KEEL,-1210.34816409,2171.0228389999993,0.0,0.0,0.0,-210.86999999999998,20.51607907291485,0.0,0.0,770.3207539829145
KLAC,564.1201670800001,250.41517599999997,13.7,0.0,0.0,-78.4,5.372661375886424,0.0,0.0,755.2080044558866
WULF,-750.59222912,1748.431329,0.0,0.0,0.0,-288.54,13.999116625982301,0.0,0.0,723.298216505982
PLTR,1082.4869798499994,265.3798340000001,0.0,0.0,-460.91999999999996,-255.41,16.207152052135545,0.0,0.0,647.7439659021356
TER,908.0702667100002,-42.29052300000012,3.9000000000000004,0.0,0.0,-237.2,7.863484737401612,0.0,0.0,640.3432284474015
UEC,490.23184974,215.84462699999995,0.0,0.0,0.0,-99.83,11.886467983715372,0.0,0.0,618.1329447237151
IREN,421.59407657,1067.2007735092375,0.0,0.0,0.0,-987.8,97.03527666355572,0.0,0.0,598.0301267427931
PLUG,2789.7228273299997,-1832.024855,0.0,0.0,0.0,-400.31,12.321231229635071,0.0,0.0,569.7092035596343
GOOGL,861.5952200400006,-14.927498999999997,12.0,0.0,-146.76999999999998,-155.29,1.7880922481808472,0.0,0.0,558.3958132881817
COPX,223.8243875400001,358.08025399999997,0.0,0.0,0.0,-50.800000000000004,3.018281646203422,0.0,0.0,534.1229231862035
USAR,2267.32661109,-1200.8544960000002,0.0,0.0,0.0,-588.5,17.03453881006215,0.0,0.0,495.00665390006225
EWY,31.13865135,459.7531549999999,0.0,0.0,-0.23,-22.85,7.2523967164679375,0.0,0.0,475.0642030664677
BBAI,784.7204032900001,-139.72576899999999,0.0,0.0,0.0,-194.37,22.165283460938173,0.0,0.0,472.78991775093846
MRNA,382.62660721,177.396842,0.0,0.0,0.0,-110.87,6.729826888430381,0.0,0.0,455.8832760984303
