underlying,etf,delta,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
NBIS,NBIZ,-2.028992,0.0,8467.483823172433,0.0,0.0,0.0,-183.13,44.96510715889365,0.0,0.0,8329.318930331328
QBTS,QBTZ,-1.997697,0.0,7964.557546294829,0.0,0.0,0.0,-603.25,41.37973360161265,0.0,0.0,7402.687279896441
ASTS,ASTN,-2.006496,0.0,5855.470873450639,0.0,0.0,0.0,-1145.11,29.74109180632716,0.0,0.0,4740.101965256967
MSTR,SMST,-1.969294,0.0,1303.1800843052586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1303.1800843052586
AMD,DAMD,-2.026298,0.0,879.720755,0.0,0.0,0.0,-11.11,7.372597058796292,0.0,0.0,875.9833520587963
BE,BEZ,-2.008136,1562.93144603,0.0,0.0,0.0,0.0,-854.81,0.0,0.0,0.0,708.12144603
XLK,WEBS,-2.731042,313.26477971,0.0,0.0,0.0,0.0,-1.1875,0.0,0.0,0.0,312.07727971
SPCX,SPCG,-2.0,-16.187610333333335,173.68843990511886,0.0,0.0,0.0,-6.49,1.9180076246124458,0.0,0.0,152.92883719639798
COIN,CONI,-1.9301,0.0,198.720682,0.0,0.0,0.0,-76.14,26.14649824852779,0.0,0.0,148.72718024852782
QQQ,QID,-1.995229,72.44317078,0.0,0.0,0.0,0.0,-0.79,0.0,0.0,0.0,71.65317078
MU,MUZ,-2.0,4.4114826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4114826
HOOD,HOOZ,-2.012403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LYFT,LYFX,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DKNG,DKUP,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
