date,a_px,b_px,cash,a_shares,b_shares,equity,h_used,rebalance,beta_notional,ret,cum_return,drawdown,beta_exposure_frac
2022-03-31,50.67152358954503,50.02657634750981,200000.0,-991.1250669701515,-995.0347679810873,100000.0,0.5,True,49778.182788832586,0.0,0.0,0.0,0.49778182788832587
2022-04-01,50.39190821876029,48.415885501768265,199945.52283657264,-991.1250669701515,-995.0347679810873,101825.35003164923,0.5,False,50831.50469752375,0.01825350031649231,0.01825350031649231,0.0,0.4992028476378855
2022-04-04,49.63093050474906,48.92553366683618,199891.868343069,-991.1250669701515,-995.0347679810873,102018.80198222745,0.5,False,48829.26375527755,0.0018998407618346924,0.020188019822274583,0.0,0.47863004472238385
2022-04-05,49.32679021787658,46.71859638872811,199838.54264640398,-991.1250669701515,-995.0347679810873,104462.8966702283,0.5,False,50427.6865126048,0.023957296503311687,0.044628966702283,0.0,0.48273299056407054
2022-04-06,50.1968236944477,47.16490356563834,199784.27638293832,-991.1250669701515,-995.0347679810873,103102.22726080465,0.5,False,51692.984863958016,-0.013025384636987991,0.031022272608046464,-0.013025384636987991,0.5013760249155125
2022-04-07,51.15523542590381,45.500579537344365,199728.97400962148,-991.1250669701515,-995.0347679810873,103753.07926930222,0.5,False,55232.07493296012,0.006312686212405438,0.037530792693022175,-0.0067949235905917504,0.5323415490117586
2022-04-08,51.434814577430856,45.102463502391366,199673.36939176446,-991.1250669701515,-995.0347679810873,103816.51604263354,0.5,False,56177.514551297936,0.000611420632313564,0.03816516042633533,-0.006187657514756473,0.5411230957531646
2022-04-11,52.9016115508613,46.15983558834901,199616.1790641921,-991.1250669701515,-995.0347679810873,101253.42447831779,0.5,False,58007.26714213947,-0.024688668643659595,0.012534244783177773,-0.03072356113235386,0.572891904061586
2022-04-12,54.65029580784256,46.46013161154775,199557.09828711272,-991.1250669701515,-995.0347679810873,99162.37391615898,0.5,False,61144.17193844593,-0.020651652750832028,-0.008376260838410254,-0.050740721567411495,0.6166065769073142
2022-04-13,55.82177498240938,44.62316213214355,199496.75105943243,-991.1250669701515,-995.0347679810873,99768.79281285932,0.5,False,65273.67234654133,0.006115413263634295,-0.0023120718714068067,-0.04493560878545688,0.6542493950886827
2022-04-14,55.10878906761484,43.91444057263498,199437.17461919747,-991.1250669701515,-995.0347679810873,101121.07717770265,0.5,False,64578.04304461224,0.013554181891123784,0.011210771777026451,-0.03199049230919959,0.6386209962056436
2022-04-15,55.83887175992604,42.33053720288658,199376.80890870962,-991.1250669701515,-995.0347679810873,101913.14713192618,0.5,False,67588.50458250876,0.007832886835566377,0.01913147131926185,-0.024408183379705184,0.6631971093485681
2022-04-18,56.5853586050752,40.60697227574989,199315.6361939368,-991.1250669701515,-995.0347679810873,102827.1196201364,0.5,False,70770.16411981263,0.008968150959238752,0.02827119620136398,-0.015658928693656482,0.6882441556395972
2022-04-19,55.48759509759738,40.759191078636896,199255.65023799325,-991.1250669701515,-995.0347679810873,103703.69159284612,0.5,False,68461.88132463486,0.008524715813765571,0.037036915928461145,-0.007267700796952492,0.6601682184412963
2022-04-20,53.39534189141787,41.36722169702212,199197.92615352615,-991.1250669701515,-995.0347679810873,105114.6405021819,0.5,False,63746.136306970344,0.013605580357499036,0.051146405021818886,0.0,0.6064439359010808
2022-04-21,50.80293462523433,41.858880334728575,199143.0046419185,-991.1250669701515,-995.0347679810873,107139.90137738816,0.5,False,58163.51280456783,0.019267162647663927,0.07139901377388158,0.0,0.54287442919789
2022-04-22,50.93246341560972,42.52829585322007,199087.9431006646,-991.1250669701515,-995.0347679810873,106290.36888997373,0.5,False,57751.91147563872,-0.007929188626206063,0.06290368889973741,-0.007929188626206063,0.5433409638028494
2022-04-25,51.35444529894245,42.54966014957688,199032.42536759668,-991.1250669701515,-995.0347679810873,105795.356116859,0.5,False,58559.73791278599,-0.004657174288548616,0.05795356116858996,-0.01254943530135566,0.5535189828946964
2022-04-26,49.89929936175757,42.293656591664856,198978.48074866223,-991.1250669701515,-995.0347679810873,107438.3755532176,0.5,False,55955.48703068027,0.015530165941723961,0.07438375553217602,0.0,0.5208147158085406
2022-04-27,51.26241179822665,41.20709207392888,198923.06251022028,-991.1250669701515,-995.0347679810873,107113.11188269427,0.5,False,59714.81793292413,-0.003027444047329464,0.07113111882694279,-0.003027444047329464,0.5574930732879955
2022-04-28,51.49904294261929,40.78883481500797,198867.3884570259,-991.1250669701515,-995.0347679810873,107239.0872852533,0.5,False,60595.91710496124,0.0011760969347711647,0.0723908728525331,-0.0018549076802225617,0.5650543905113404
2022-04-29,53.30869969948988,39.49502354751471,198809.75803880434,-991.1250669701515,-995.0347679810873,106675.24788704686,0.5,False,65438.809184403224,-0.005257778786447953,0.06675247887046853,-0.0071029337724185515,0.613439485546761
2022-05-02,53.84787471052947,38.70022986387521,198751.54473483327,-991.1250669701515,-995.0347679810873,106873.49206274361,0.5,False,67288.9952050325,0.0018583896416781709,0.06873492062743614,-0.005257744149288479,0.6296135169376544
2022-05-03,52.473306710357,38.81740433597592,198694.81743463213,-991.1250669701515,-995.0347679810873,108062.5408901084,0.5,False,64471.73389853179,0.01112576004035426,0.08062540890108405,0.0,0.5966150098589184
2022-05-04,53.120431434324274,38.734224344879074,198637.39054752127,-991.1250669701515,-995.0347679810873,107446.49945075915,0.5,False,65825.93266484817,-0.0057007861769207135,0.07446499450759148,-0.0057007861769207135,0.6126391553129662
2022-05-05,54.06107329301597,41.852091013722834,198578.94676102966,-991.1250669701515,-995.0347679810873,103353.37620164787,0.5,False,64571.66354455777,-0.03809452397271518,0.03353376201647862,-0.043578141413955884,0.6247658849438558
2022-05-06,53.36866653492392,40.499793293500645,198521.25151448132,-991.1250669701515,-995.0347679810873,105327.52589786677,0.5,False,64556.84758922772,0.019100969593554673,0.053275258978667805,-0.025309556574492742,0.612915256851535
2022-05-09,51.52007202563286,40.40564093057091,198465.5547273832,-991.1250669701515,-995.0347679810873,107197.70234219305,0.5,False,61018.525021886824,0.017755818608515828,0.07197702342193057,-0.008003129861575475,0.5692148589818227
2022-05-10,51.69075169219188,39.02397104267437,198409.6734236748,-991.1250669701515,-995.0347679810873,108347.4657188655,0.5,False,62728.675753897216,0.010725634519686,0.08347465718865488,0.0,0.5789584032972437
2022-05-11,50.45378483706124,38.67840571868501,198355.12936731233,-991.1250669701515,-995.0347679810873,109862.7600316123,0.5,False,60642.20709675178,0.01398550766917439,0.09862760031612305,0.0,0.5519814637762821
2022-05-12,51.92913273746287,38.37492006783291,198298.99035708676,-991.1250669701515,-995.0347679810873,108646.34550897812,0.5,False,63842.860797631474,-0.01107212782824829,0.08646345508978115,-0.01107212782824829,0.5876208766944282
2022-05-13,51.44434481459537,39.22546383911285,198243.37543637943,-991.1250669701515,-995.0347679810873,108224.89542667584,0.5,False,62044.05798514775,-0.00387910039981465,0.08224895426675838,-0.014908278332577685,0.5732882230150421
2022-05-16,53.75386480443291,38.818015666137285,198185.2637636662,-991.1250669701515,-995.0347679810873,106283.18569762705,0.5,False,66987.08922052983,-0.017941433173888632,0.06283185697627047,-0.03258223562702456,0.6302698661207464
2022-05-17,51.01458647132605,38.663711398036114,198130.11344166784,-991.1250669701515,-995.0347679810873,109096.54090858765,0.5,False,61758.65781887052,0.026470369630851254,0.09096540908587647,-0.006974329816620162,0.5660918055194647
2022-05-18,51.22775582810715,38.28061074350292,198074.73266874396,-991.1250669701515,-995.0347679810873,109211.08111354495,0.5,False,62558.678636329554,0.0010498976778126057,0.09211081113544939,-0.005931754471486417,0.5728235449962109
2022-05-19,53.13396187735666,36.9925753944341,198017.29115428156,-991.1250669701515,-995.0347679810873,108545.99095557336,0.5,False,67585.51772581958,-0.006089951231964319,0.08545990955573357,-0.01198558160799934,0.6226440712442485
2022-05-20,52.00597934018515,36.423518119703175,197961.06906752478,-991.1250669701515,-995.0347679810873,110173.97240984168,0.5,False,65935.55717097873,0.014998079983761237,0.1017397240984168,0.0,0.5984676392142942
2022-05-23,51.84086178741495,36.106259740516165,197905.02548434574,-991.1250669701515,-995.0347679810873,110597.26408993434,0.5,False,65926.82724006388,0.003842029753797327,0.10597264089934333,0.0,0.5960981746027115
2022-05-24,51.36221487845455,36.20191063481757,197849.49935182108,-991.1250669701515,-995.0347679810873,110920.96094168973,0.5,False,64891.23458149297,0.0029268070455357176,0.10920960941689728,0.0,0.5850222900215026
2022-05-25,50.5320906045015,36.74071642963303,197794.87064146867,-991.1250669701515,-995.0347679810873,111152.95870892153,0.5,False,62724.12577673722,0.002091559298280643,0.11152958708921545,0.0,0.5643045988635726
2022-05-26,50.88275975386766,36.55509837324952,197739.86283333582,-991.1250669701515,-995.0347679810873,110935.09033630544,0.5,False,63597.79587546472,-0.0019600771328690536,0.10935090336305442,-0.0019600771328690536,0.5732883588291561
2022-05-27,49.300716675996014,36.354437016011175,197686.56532398603,-991.1250669701515,-995.0347679810873,112649.46040550328,0.5,False,60689.15770057419,0.01545381235099419,0.12649460405503277,0.0,0.5387434390019442
2022-05-30,49.20348225076284,34.851491405454816,197633.37293182392,-991.1250669701515,-995.0347679810873,114188.12262645035,0.5,False,61993.60047989067,0.013658851231140856,0.1418812262645035,0.0,0.5429076076738175
2022-05-31,49.88220143147197,35.35321352720289,197579.44679694326,-991.1250669701515,-995.0347679810873,112962.26994313084,0.5,False,62827.87619870541,-0.010735378208552415,0.12962269943130833,-0.010735378208552415,0.5561846112895497
2022-06-01,49.6543952678667,34.77128307197415,197525.766936396,-991.1250669701515,-995.0347679810873,113713.41551724271,0.5,False,62959.33736886604,0.0066495262045462855,0.13713415517242722,-0.004157237182719653,0.5536667514777034
2022-06-02,48.46693469654063,35.455200010544885,197473.37080345288,-991.1250669701515,-995.0347679810873,114157.42019029052,0.5,False,59945.76503990065,0.0039045935875567928,0.14157420190290515,-0.00026887591680857525,0.5251149241107259
2022-06-03,49.7711969182192,36.67080471745479,197419.56467218438,-991.1250669701515,-995.0347679810873,111601.35812971738,0.5,False,61298.73215511184,-0.0223906782083233,0.11601358129717387,-0.022653533811000548,0.5492651091563115
2022-06-06,50.72875276921872,36.52814469618279,197364.7233563311,-991.1250669701515,-995.0347679810873,110739.4108880811,0.5,False,63322.032049435555,-0.007723447600291866,0.10739410888081102,-0.030202018029941713,0.5718111694980212
2022-06-07,49.46489303470789,35.63400109534961,197311.24836089986,-991.1250669701515,-995.0347679810873,112828.2829270546,0.5,False,61728.58033682835,0.018862950617324792,0.12828282927054602,-0.011908766587259367,0.5471020096684173
2022-06-08,47.92850863484461,35.64763494384432,197259.43430403987,-991.1250669701515,-995.0347679810873,114285.65180812741,0.5,False,58696.41840933631,0.012916698218433664,0.1428565180812742,0.0,0.5135939418526563
