date,a_px,b_px,cash,a_shares,b_shares,equity,h_used,rebalance,beta_notional,ret,cum_return,drawdown,beta_exposure_frac
2022-03-31,51.89402795974352,49.44517948537454,200000.0,-961.4003840160821,-1013.4266295096191,100000.00000000001,0.5,True,50109.061591361286,0.0,0.0,0.0,0.5010906159136128
2022-04-01,52.533509312151175,50.93966951594823,199829.02124830525,-961.4003840160821,-1013.4266295096191,97699.66763600938,0.5,False,49829.476622762784,-0.023003323639906315,-0.023003323639906315,-0.023003323639906315,0.5100270843132021
2022-04-04,51.58592903631024,50.48233849622213,199661.12654895755,-961.4003840160821,-1013.4266295096191,98906.24841163246,0.5,False,48462.97415515973,0.012349896420511097,-0.01093751588367553,-0.01093751588367553,0.48998900406639984
2022-04-05,51.83273110606237,51.32722350471932,199492.4285925963,-961.4003840160821,-1013.4266295096191,97644.04588415101,0.5,False,48083.37113583348,-0.012761605538088583,-0.023559541158490016,-0.023559541158490016,0.4924352601374343
2022-04-06,50.81202804339714,51.59941542088612,199327.05267844754,-961.4003840160821,-1013.4266295096191,98184.12775023431,0.5,False,45836.3354418846,0.005531129534760204,-0.018158722497657043,-0.018158722497657043,0.46684058301648673
2022-04-07,51.39007957132672,52.61008809398752,199159.7954026697,-961.4003840160821,-1013.4266295096191,96436.88891288525,0.5,False,45928.43014458552,-0.017795532510038514,-0.035631110871147675,-0.035631110871147675,0.4762537516745719
2022-04-08,52.09810903756683,52.79711571009099,198990.23373116643,-961.4003840160821,-1013.4266295096191,95397.08867403108,0.5,False,47106.24301850609,-0.010782183566637626,-0.04602911325968928,-0.04602911325968928,0.4937912013171248
2022-04-11,50.3878291463608,50.687109471200365,198826.23844052514,-961.4003840160821,-1013.4266295096191,99015.69363849345,0.5,False,45941.67459888926,0.0379320272217849,-0.009843063615065595,-0.009843063615065595,0.46398376773102684
2022-04-12,50.64945123371313,52.023288062826325,198661.39165874044,-961.4003840160821,-1013.4266295096191,97245.20431492671,0.5,False,45092.80210499205,-0.017880896032812732,-0.02754795685073297,-0.02754795685073297,0.46370206554309745
2022-04-13,50.541211091820855,51.95091822868135,198496.89716189893,-961.4003840160821,-1013.4266295096191,97258.11344916212,0.5,False,44957.10947500075,0.00013274828642040326,-0.02741886550837891,-0.02741886550837891,0.46224533749053565
2022-04-14,51.27513822114908,53.02891307713888,198330.013981224,-961.4003840160821,-1013.4266295096191,95293.16375861017,0.5,False,45282.006184424485,-0.020203452656718968,-0.047068362413898446,-0.047068362413898446,0.47518630296638725
2022-04-15,52.3938739904445,53.99510835723122,198159.48969513245,-961.4003840160821,-1013.4266295096191,93067.91844815339,0.5,False,46463.34879011506,-0.023351573425493766,-0.06932081551846625,-0.06932081551846625,0.49924130210346357
2022-04-18,53.06544250040928,53.00366406469374,197986.77968135936,-961.4003840160821,-1013.4266295096191,93254.31825873986,0.5,False,48765.04281517155,0.00200283635536902,-0.06745681741260157,-0.06745681741260157,0.52292530496947
2022-04-19,52.70688447328443,51.84669335373749,197815.23665232974,-961.4003840160821,-1013.4266295096191,94599.99798272585,0.5,False,49245.09788061599,0.01443021351839513,-0.054000020172741636,-0.054000020172741636,0.5205612994791844
2022-04-20,53.99434574756664,52.74531941053587,197639.50337360209,-961.4003840160821,-1013.4266295096191,92275.80736456675,0.5,False,50820.76085552285,-0.024568611709521404,-0.07724192635433269,-0.07724192635433269,0.5507484822618595
2022-04-21,52.870882568838375,52.38885150382024,197467.42658640505,-961.4003840160821,-1013.4266295096191,93545.08257805815,0.5,False,49012.37468552679,0.013755232814996798,-0.06454917421941864,-0.06454917421941864,0.5239438924502386
2022-04-22,51.19488954356874,53.67270272438307,197300.80458795262,-961.4003840160821,-1013.4266295096191,93688.67190246143,0.5,False,44474.595783918616,0.001534974586007376,-0.06311328097538582,-0.06311328097538582,0.4747062252117394
2022-04-25,47.30223501799236,53.47688580649693,197146.85185946285,-961.4003840160821,-1013.4266295096191,97475.56480879705,0.5,False,37155.51920983546,0.04041996571664641,-0.025244351912029672,-0.025244351912029672,0.38117777806897324
2022-04-26,47.25715270836355,54.90666611376112,196993.0458585975,-961.4003840160821,-1013.4266295096191,95916.12351999119,0.5,False,35619.4784887688,-0.015998279075015165,-0.04083876480008819,-0.04083876480008819,0.37136069705053143
2022-04-27,46.33350555948198,55.53521789020349,196842.2460158699,-961.4003840160821,-1013.4266295096191,96016.32729262143,0.5,False,33198.7333073729,0.001044702068358161,-0.03983672707378583,-0.03983672707378583,0.3457613329261775
2022-04-28,46.83399009877164,55.9812465117088,196689.81726574793,-961.4003840160821,-1013.4266295096191,94930.71523167533,0.5,False,33713.255397101515,-0.011306535998169998,-0.05069284768324678,-0.05069284768324678,0.3551353775732692
2022-04-29,44.6176061839554,55.50463167983711,196544.60209339744,-961.4003840160821,-1013.4266295096191,97399.34656879425,0.5,False,29915.97286803602,0.02600455849399541,-0.026006534312057572,-0.026006534312057572,0.3071475725651407
2022-05-02,43.93666103349505,55.87277110012783,196401.6031665124,-961.4003840160821,-1013.4266295096191,97537.9262791608,0.5,False,28227.844362683783,0.0014227991793422934,-0.024620737208392085,-0.024620737208392085,0.289403777991892
2022-05-03,44.49184093079133,57.61013339277646,196256.79731739717,-961.4003840160821,-1013.4266295096191,95098.68105111094,0.5,False,27539.322594580597,-0.025008171909135846,-0.049013189488890774,-0.049013189488890774,0.2895867985779902
2022-05-04,43.39568094825941,57.57814638774913,196115.55909717112,-961.4003840160821,-1013.4266295096191,96043.70794172707,0.5,False,25454.826968570524,0.009937329100371262,-0.039562920582729366,-0.039562920582729366,0.2650337800786994
2022-05-05,43.87704706932265,58.39454359121829,195972.75419351642,-961.4003840160821,-1013.4266295096191,94610.75879817705,0.5,False,25557.086046658675,-0.014919760744966704,-0.053892412018229696,-0.053892412018229696,0.2701287503800372
2022-05-06,43.30489913794752,58.50905073666552,195831.8114372867,-961.4003840160821,-1013.4266295096191,94903.83469242,0.5,False,24336.105221338446,0.003097701550709875,-0.05096165307580014,-0.05096165307580014,0.2564291032096955
2022-05-09,43.30402405245193,58.738568583341866,195690.8715291634,-961.4003840160821,-1013.4266295096191,94531.13659405873,0.5,False,24101.81575211286,-0.003927113162172757,-0.05468863405941282,-0.05468863405941282,0.2549616625854434
2022-05-10,43.98833631764627,61.37372584340612,195547.70441675844,-961.4003840160821,-1013.4266295096191,91059.53286681426,0.5,False,22752.826021671477,-0.036724447122141735,-0.08940467133185748,-0.08940467133185748,0.2498675899749044
2022-05-11,45.08476752942361,63.29618612127731,195400.96879270513,-961.4003840160821,-1013.4266295096191,87910.41541494188,0.5,False,22921.989490491353,-0.03458306179187587,-0.12089584585058133,-0.12089584585058133,0.260742590992186
2022-05-12,45.22530389796344,63.47271775141289,195253.77577044684,-961.4003840160821,-1013.4266295096191,87449.20881907103,0.5,False,23014.49248979422,-0.005246324837551053,-0.12550791180928977,-0.12550791180928977,0.2631755369841058
2022-05-13,44.349724357661415,63.8650027825872,195109.43246256647,-961.4003840160821,-1013.4266295096191,87749.0959205236,0.5,False,20926.014834043235,0.003429271751023144,-0.1225090407947641,-0.1225090407947641,0.23847556051171642
2022-05-16,43.879863384655984,62.80437655899818,194966.61839276075,-961.4003840160821,-1013.4266295096191,89132.8732295408,0.5,False,21093.482774019554,0.015769704456790157,-0.10867126770459212,-0.10867126770459212,0.2366521128484015
2022-05-17,44.61987582671688,62.58342538366109,194821.395833493,-961.4003840160821,-1013.4266295096191,88500.12022920712,0.5,False,22746.517974338436,-0.007098985788376533,-0.11499879770792887,-0.11499879770792887,0.2570224527992398
