date,a_px,b_px,cash,a_shares,b_shares,equity,h_used,rebalance,beta_notional,ret,cum_return,drawdown,beta_exposure_frac
2022-03-31,51.451887757748224,50.422672868434425,200000.0,-975.1302398417624,-988.2004565781092,100000.0,0.5,True,49827.70835047552,0.0,0.0,0.0,0.4982770835047552
2022-04-01,51.1785570364896,49.16791761307992,199980.19612754058,-975.1302398417624,-988.2004565781092,101486.67889555272,0.5,False,50538.253061155745,0.014866788955527177,0.014866788955527177,0.0,0.4979791792494098
2022-04-04,49.91643431039818,50.13917354573204,199960.8806416036,-975.1302398417624,-988.2004565781092,101738.301890118,0.5,False,47133.89479457498,0.002479369679879495,0.017383018901180103,0.0,0.4632856448251096
2022-04-05,49.885302979328166,51.37320471938281,199941.5772021358,-975.1302398417624,-988.2004565781092,100529.88538374979,0.5,False,45854.12740583352,-0.011877694869267263,0.005298853837497841,-0.011877694869267263,0.456124337860288
2022-04-06,51.25205785285317,48.96671824538296,199921.74488806183,-975.1302398417624,-988.2004565781092,101555.38009440617,0.5,False,50879.43960703115,0.010200894059928522,0.015553800944061669,-0.0017979639163763217,0.5010019120575737
2022-04-07,50.0567218797936,47.43623367412937,199902.37511694583,-975.1302398417624,-988.2004565781092,104214.04412948978,0.5,False,50076.65944590589,0.026179450390635184,0.0421404412948978,0.0,0.4805173800153442
2022-04-08,48.969244017928325,47.62616858016758,199883.4261523966,-975.1302398417624,-988.2004565781092,105067.83395233675,0.5,False,47782.66668999519,0.008192656085643346,0.05067833952336742,0.0,0.454779211606013
2022-04-11,49.69757563434531,47.28893356567461,199864.19535523475,-975.1302398417624,-988.2004565781092,104671.64076666997,0.5,False,49526.60329592063,-0.003770832335294072,0.04671640766669971,-0.003770832335294072,0.47316162174550647
2022-04-12,49.46264553446662,47.30690540617442,199845.05546578902,-975.1302398417624,-988.2004565781092,104863.82854087753,0.5,False,49053.81537079123,0.0018361016680341624,0.04863828540877524,-0.0019416542988005547,0.46778585193148176
2022-04-13,50.31005040012986,46.34577707307777,199825.58766756952,-975.1302398417624,-988.2004565781092,104967.81809035703,0.5,False,51644.912577792515,0.0009916627203723216,0.049678180903570235,-0.0009519170446121716,0.49200710767690925
2022-04-14,50.3331394674501,47.413885445885455,199806.11093488662,-975.1302398417624,-988.2004565781092,103870.32132823695,0.5,False,50634.12782766773,-0.010455554684154156,0.038703213282369475,-0.01139751890805163,0.487474450643708
2022-04-15,51.264847721620136,48.38355223364569,199786.2736716905,-975.1302398417624,-988.2004565781092,101983.72200929615,0.5,False,51480.49678921012,-0.01816302573069961,0.019837220092961516,-0.029353531209558192,0.5047913115439884
2022-04-18,49.99526669517639,48.50227448894025,199766.92768105422,-975.1302398417624,-988.2004565781092,103085.06148258646,0.5,False,48904.16696279555,0.01079916923594837,0.03085061482586471,-0.018871355724814465,0.4744059542619241
2022-04-19,50.020164722702674,49.92848710321249,199747.57205596575,-975.1302398417624,-988.2004565781092,101632.0430813434,0.5,False,47543.00715143546,-0.01409533428360521,0.01632043081343415,-0.032700691941093596,0.4677954482660885
2022-04-20,49.79721049084896,50.55589001395545,199728.30270445408,-975.1302398417624,-988.2004565781092,101210.18330055836,0.5,False,46491.17481712328,-0.004150854081004796,0.01210183300558354,-0.036715810221503054,0.45935273804475757
2022-04-21,48.344946394303584,49.52101602737077,199709.59531589353,-975.1302398417624,-988.2004565781092,103630.28549481946,0.5,False,44700.996679814125,0.023911647181531714,0.03630285494819452,-0.013682098539972043,0.43135070473243803
2022-04-22,46.52895218252917,50.0196493527264,199691.59063799618,-975.1302398417624,-988.2004565781092,104890.36200841947,0.5,False,40690.90939032282,0.012159346156225714,0.0489036200841948,-0.001689117756037306,0.3879375436520716
2022-04-25,47.3713905842237,48.873916548918736,199673.2599731303,-975.1302398417624,-988.2004565781092,105182.75786269654,0.5,False,43454.81344391536,0.0027876331883915917,0.0518275786269653,0.0,0.4131362813346309
2022-04-26,46.99516211783156,49.99910512637295,199655.07489229404,-975.1302398417624,-988.2004565781092,104419.5326705518,0.5,False,41614.19741902422,-0.00725618159908914,0.04419532670551796,-0.00725618159908914,0.3985288609777525
2022-04-27,45.84598632937581,49.97670315874665,199637.33449243486,-975.1302398417624,-988.2004565781092,105544.5259675464,0.5,False,39410.535436737,0.010773782148058464,0.05544525967546399,0.0,0.37340198438008276
2022-04-28,45.77248664266998,49.78607870786679,199619.6225337531,-975.1302398417624,-988.2004565781092,105786.8609453848,0.5,False,39456.55155527316,0.0022960449688591567,0.057868609453848086,0.0,0.3729815896101088
2022-04-29,47.11934571389268,48.98490367233895,199601.38939927408,-975.1302398417624,-988.2004565781092,105246.98633765895,0.5,False,42856.95875519589,-0.0051034183536703415,0.05246986337658943,-0.0051034183536703415,0.40720366678908915
2022-05-02,44.54345402184002,50.5455897211992,199584.15302268532,-975.1302398417624,-988.2004565781092,106199.30917848911,0.5,False,36325.53081746113,0.009048457100470975,0.06199309178489121,0.0,0.3420505377903055
2022-05-03,42.94195157656415,50.390993501285394,199567.53635778846,-975.1302398417624,-988.2004565781092,107897.13803226534,0.5,False,33376.40709212274,0.015987193013870638,0.0789713803226535,0.0,0.3093354253950825
2022-05-04,41.9961135420667,49.894175035247855,199551.28569101437,-975.1302398417624,-988.2004565781092,109294.15886989696,0.5,False,32035.40171077646,0.012947709856899525,0.09294158869896951,0.0,0.29311174578790794
2022-05-05,43.593434360654186,49.496448742284144,199534.4169306558,-975.1302398417624,-988.2004565781092,108112.72758090479,0.5,False,35522.23154458205,-0.010809647113882215,0.08112727580904777,-0.010809647113882215,0.32856660209594135
2022-05-06,43.93763427141151,50.199680094594456,199517.4149799236,-975.1302398417624,-988.2004565781092,107065.15234520918,0.5,False,35493.96713671991,-0.009689656889950049,0.07065152345209169,-0.020394562232197377,0.33151745791457005
2022-05-09,44.82446824643804,50.70095545413808,199500.06986306966,-975.1302398417624,-988.2004565781092,105687.66806241544,0.5,False,36716.28525186514,-0.0128658508638958,0.0568766806241543,-0.032998019699979175,0.3474036841288029
2022-05-10,43.59969406896162,51.26781005708556,199483.1986804766,-975.1302398417624,-988.2004565781092,106304.94523981086,0.5,False,33783.89570128888,0.0058405790260305235,0.06304945239810844,-0.027350168215709014,0.31780173184866023
2022-05-11,42.43025786772703,51.86445060475212,199466.7800187579,-975.1302398417624,-988.2004565781092,106839.27871986458,0.5,False,30929.253916252877,0.005026421666916248,0.06839278719864583,-0.02246122002690598,0.28949328642839495
2022-05-12,42.94228821114817,54.76080966738296,199450.16322359812,-975.1302398417624,-988.2004565781092,103461.18230501236,0.5,False,29058.804777733458,-0.031618487651060234,0.03461182305012356,-0.053369517869917726,0.2808667379429865
2022-05-13,43.039312313217415,54.25061944227059,199433.50888433677,-975.1302398417624,-988.2004565781092,103854.08704322751,0.5,False,29750.897684410615,0.003797605338172527,0.038540870432275165,-0.04977458889770381,0.2864682414667735
2022-05-16,43.668735372111215,53.6031771989223,199416.61098576654,-975.1302398417624,-988.2004565781092,103863.22240676096,0.5,False,31609.80858437712,8.796344750150453e-05,0.03863222406760958,-0.04969100379463964,0.3043407266971093
2022-05-17,43.499116762211166,52.56571095617336,199399.7787222105,-975.1302398417624,-988.2004565781092,105037.01499372727,0.5,False,32306.50466527738,0.011301330343568283,0.050370149937272624,-0.038951247900058106,0.3075725701763964
2022-05-18,43.83770214686511,53.42418306171981,199382.81544085787,-975.1302398417624,-988.2004565781092,103841.54433836957,0.5,False,32113.956688962717,-0.011381422591160706,0.038415443383695624,-0.0498893498784152,0.30925923621011264
2022-05-19,44.04655769190729,54.99750480906851,199365.77134150616,-975.1302398417624,-988.2004565781092,102066.08161221433,0.5,False,30963.72464293721,-0.017097807409044874,0.020660816122143322,-0.06613415879147655,0.3033693873012536
2022-05-20,44.94733129276647,54.88494750333794,199348.37868200467,-975.1302398417624,-988.2004565781092,101281.54655617803,0.5,False,32819.631666761416,-0.0076865403633014084,0.01281546556178026,-0.07331235627383426,0.32404354774102195
2022-05-23,45.90006786617207,53.78718376083864,199330.6173549463,-975.1302398417624,-988.2004565781092,101419.55361734136,0.5,False,35749.76546072178,0.001362608153764544,0.014195536173413625,-0.07204964413450021,0.35249381589280687
2022-05-24,44.11367370675865,52.73203725211627,199313.54728462012,-975.1302398417624,-988.2004565781092,104187.14677381214,0.5,False,33332.45545038943,0.027288555882556853,0.04187146773812134,-0.04672721899222598,0.3199286714584229
2022-05-25,41.73700235081721,53.639621818946246,199297.3968825913,-975.1302398417624,-988.2004565781092,105591.68499780292,0.5,False,27832.28580898232,0.013480916480417715,0.05591684997802915,-0.03387622824840475,0.2635840673397857
2022-05-26,42.829696987470925,54.68937024580457,199280.8236553311,-975.1302398417624,-988.2004565781092,103472.23031271524,0.5,False,28911.327123503026,-0.020072174102835683,0.03472230312715241,-0.05326843279989102,0.2794114617625116
2022-05-27,44.15582452461052,55.48142161412625,199263.73727447432,-975.1302398417624,-988.2004565781092,101379.29134469797,0.5,False,30697.153058335425,-0.020227059585861462,0.013792913446979638,-0.07241802862146363,0.30279510392277814
2022-05-30,43.07786399081082,54.60964286131609,199247.06801739288,-975.1302398417624,-988.2004565781092,103275.26616304266,0.5,False,29470.780014858217,0.01870179593086929,0.03275266163042656,-0.055070579883588766,0.28536145303496124
