date,a_px,b_px,cash,a_shares,b_shares,equity,h_used,rebalance,beta_notional,ret,cum_return,drawdown,beta_exposure_frac
2022-03-31,50.362128486196845,51.5414466835619,200000.0,-997.3945305733744,-965.6129523369893,100000.0,0.5,True,49769.088499833735,0.0,0.0,0.0,0.49769088499833736
2022-04-01,48.2877220417016,51.16658358360091,199831.03311295947,-997.3945305733744,-965.6129523369893,102262.00741956072,0.5,False,46031.10268284956,0.022620074195607076,0.022620074195607076,0.0,0.450129073781948
2022-04-04,47.47160956005314,50.94695109239672,199664.92194119538,-997.3945305733744,-965.6129523369893,103121.96235158628,0.5,False,44630.1779869289,0.008409329659424092,0.031219623515862827,0.0,0.43279023177202347
2022-04-05,48.4352907711432,50.364850765682,199495.43868627117,-997.3945305733744,-965.6129523369893,102553.39234253982,0.5,False,47096.92833953128,-0.005513568555919779,0.025533923425398175,-0.005513568555919779,0.45924300760546527
2022-04-06,48.136309876062,49.67874826062184,199327.0016159461,-997.3945305733744,-965.6129523369893,103345.66664723161,0.5,False,47168.517322760265,0.007725481201494633,0.033456666472316154,0.0,0.4564150472198226
2022-04-07,47.5620531193142,50.58949806128047,199160.57396690757,-997.3945305733744,-965.6129523369893,102872.56774266386,0.5,False,45154.096343218436,-0.0045778301105035,0.028725677426638674,-0.0045778301105035,0.43893233477141924
2022-04-08,49.29670713546472,50.95493821853806,198988.0764707773,-997.3945305733744,-965.6129523369893,100617.06206923592,0.5,False,48229.67773849304,-0.02192523938033797,0.0061706206923592966,-0.026402699469826096,0.4793389584890241
2022-04-11,48.06119562588475,51.83343380678964,198819.90223788767,-997.3945305733744,-965.6129523369893,100832.89353987516,0.5,False,44939.46556873324,0.0021450782422043346,0.00832893539875168,-0.02431425708378998,0.44568259415228995
2022-04-12,47.14939953682934,51.86351280401481,198654.91853336155,-997.3945305733744,-965.6129523369893,101548.28559825718,0.5,False,43108.3024578829,0.007094828217927729,0.015482855982571708,-0.017391934343118254,0.4245103913268108
2022-04-13,47.437162272328095,52.5752517189238,198488.92789846953,-997.3945305733744,-965.6129523369893,100408.01766995745,0.5,False,42989.78650529461,-0.011228825002628118,0.004080176699574611,-0.0284254683585502,0.4281509335898118
2022-04-14,47.940818822274245,52.06923580602283,198321.17488432696,-997.3945305733744,-965.6129523369893,100226.53588719695,0.5,False,44473.853494516414,-0.0018074431402185231,0.002265358871969436,-0.03018153408097657,0.4437333197325196
