date,a_px,b_px,cash,a_shares,b_shares,equity,h_used,rebalance,beta_notional,ret,cum_return,drawdown,beta_exposure_frac
2022-03-31,47.501770039576726,52.19927317490034,200000.0,-1049.9587960051458,-960.2643039335463,100000.00000000001,0.5,True,50125.09872113273,0.0,0.0,0.0,0.5012509872113272
2022-04-01,47.62375606438866,54.02371562035525,199846.49441819522,-1049.9587960051458,-960.2643039335463,97966.46716350265,0.5,False,48630.59739531045,-0.020335328364973648,-0.020335328364973648,-0.020335328364973648,0.49640043989896726
2022-04-04,47.69258659714754,54.92914635393674,199692.76697503697,-1049.9587960051458,-960.2643039335463,96871.01768389782,0.5,False,47906.40810589299,-0.011181882039050683,-0.03128982316102191,-0.03128982316102191,0.4945380904556774
2022-04-05,47.94953901447548,55.49571330932668,199538.21129753566,-1049.9587960051458,-960.2643039335463,95902.618532619,0.5,False,47904.63978185939,-0.009996789281587093,-0.040973814673810116,-0.040973814673810116,0.4995133659000746
2022-04-06,50.58247613392021,55.418130404044085,199375.16887774906,-1049.9587960051458,-960.2643039335463,93049.60071948127,0.5,False,53535.82683474661,-0.029749112764500207,-0.06950399280518749,-0.06950399280518749,0.5753471956977255
2022-04-07,52.21762640586227,53.741134321178606,199206.85588053273,-1049.9587960051458,-960.2643039335463,92774.80678766129,0.5,False,58597.09219243197,-0.002953198398436996,-0.07225193212338721,-0.07225193212338721,0.6316056505140054
2022-04-08,53.295219219639925,53.49426248919384,199035.06948000894,-1049.9587960051458,-960.2643039335463,91708.65454170137,0.5,False,61108.362124668325,-0.011491829332504921,-0.08291345458298649,-0.08291345458298649,0.6663314648987833
2022-04-11,52.07029867597742,53.672963718014046,198867.23136404433,-1049.9587960051458,-960.2643039335463,92655.3321138575,0.5,False,58351.625912287986,0.010322663404964239,-0.0734466788614252,-0.0734466788614252,0.629770835428919
2022-04-12,51.44790974192387,54.02494139704287,198701.39939340143,-1049.9587960051458,-960.2643039335463,92804.99127810763,0.5,False,56700.11244735492,0.0016152245190403924,-0.07195008721892382,-0.07195008721892382,0.6109597303602169
2022-04-13,51.36714261414206,54.70659269915262,198535.8277593209,-1049.9587960051458,-960.2643039335463,92069.65638712386,0.5,False,55875.09190169036,-0.00792344119488353,-0.07930343612876156,-0.07930343612876156,0.6068784667421069
