date,underlying,r_10d,range_expansion,z_r10d,z_rexp,z_comp,h_star,h_applied
2022-06-30,APLD,0.04695101771903607,0.5909643671651132,-0.0,-0.9608185090376627,-0.4804092545188314,0.5240204627259416,0.5060051156814854
2022-06-30,BE,0.1431518868087481,0.7517625744175086,-0.935881668296629,-0.48711707707538315,-0.711499372686006,0.5355749686343003,0.5088937421585751
2022-06-30,CLSK,-0.04368361239382112,1.6939518315763864,0.8817310034524406,2.2885133725544478,1.585122188003444,0.4207438905998278,0.48018597264995694
2022-06-30,CRCL,-0.005860673551039746,0.40284641725600523,0.5137738795822455,-1.5150021891447392,-0.5006141547812468,0.5250307077390624,0.5062576769347655
2022-06-30,CRWV,0.09989385270230779,0.9171147296585881,-0.5150496996268433,0.0,-0.25752484981342166,0.5128762424906711,0.5032190606226677
2022-06-30,ETHA,0.16604831629176645,0.8590542133013538,-1.1586275626462978,-0.17104263914908502,-0.6648351008976914,0.5332417550448846,0.5083104387612212
2022-06-30,IREN,-0.022381035095639303,1.038128566717047,0.6744907594765952,0.3564991729781118,0.5154949662273535,0.47422525168863233,0.49355631292215807
2022-06-30,MSTR,-0.045458297928077616,1.1460709827204945,0.8989958751133504,0.6744907594765952,0.7867433172949728,0.46066283413525133,0.4901657085338128
2022-06-30,NBIS,0.026404936132808164,0.49780135762011474,0.19988074217859628,-1.2352708911970658,-0.5176950745092348,0.5258847537254617,0.5064711884313654
2022-06-30,SMR,0.09234898131407547,1.228924321601379,-0.4416500839194475,0.9185714985679594,0.23846070732425595,0.4880769646337872,0.4970192411584468
2022-06-30,SVIX,0.12497540730771255,1.098176447832002,-0.7590533909624084,0.5333964640393661,-0.11282846346152114,0.505641423173076,0.501410355793269
2022-07-14,APLD,-0.045568982442209784,1.089414054052498,-0.0,0.0,0.0,0.5,0.5045038367611141
2022-07-14,BE,-0.17285677341433373,1.1114466920322805,3.0,0.06588242882317105,1.5329412144115855,0.42335293927942075,0.4875085414387865
2022-07-14,CLSK,-0.11548209145278106,0.8538027157555583,1.8445278471996465,-0.7045296727302445,0.5699990872347009,0.471500045638265,0.47801449089703396
2022-07-14,CRCL,-0.023836939853621866,0.2967484362698224,-0.5733596788710679,-2.3702443707404526,-1.4718020248057602,0.573590101240288,0.5230907830111462
2022-07-14,CRWV,0.08998389466460957,1.0632599081469294,-3.0,-0.07820664314620805,-1.539103321573104,0.5769551660786552,0.5216530869866646
2022-07-14,ETHA,-0.02032406334693627,1.3378688440510853,-0.666040416890818,0.7429344154285128,0.03844699926884737,0.49807765003655763,0.5057522415800553
2022-07-14,IREN,-0.019865847308396797,1.3969909104731975,-0.6781295980913247,0.9197223850083601,0.12079639345851773,0.4939601803270741,0.4936572797733871
2022-07-14,MSTR,-0.06260901398062876,1.2042925954522181,0.4495696606057316,0.3435120812143191,0.3965408709100253,0.48017295645449876,0.4876675205139843
2022-07-14,NBIS,-0.07110018144600375,0.8842634028302261,0.6735933818616634,-0.6134455252058687,0.030073928327897348,0.49849630358360514,0.5044774672194253
2022-07-14,SMR,-0.0020219124289253734,1.314979671315076,-1.1489087588897005,0.6744907594765952,-0.23720899970655263,0.5118604499853276,0.5007295433651671
2022-07-14,SVIX,-0.0711341947351561,0.6062573025214928,0.6744907594765952,-1.4447448518141566,-0.3851270461687807,0.519256352308439,0.5058718549220615
