etf,weight
TXXS,0.09999999994442081
FBYY,0.09999999988697551
XBTY,0.09012617661634739
SMZ,0.07191596382391532
ASMU,0.06917289819529127
BABU,0.0603935176149066
CLSZ,0.03537163469111387
SOFA,0.03356755582197415
FBL,0.03150256940018932
METU,0.0271410445996177
SPXL,0.020999209578757016
COPZ,0.019888558025286197
SNXX,0.019576630988209113
LITX,0.01639654686168166
CWEB,0.016351259574326163
FCXG,0.016176107159291082
BITX,0.0156441848266725
BTCL,0.01505263714721447
BITU,0.014798354480540246
ZETX,0.013179937762061856
MEXX,0.009629072329603916
ASTN,0.006924019369425825
URAA,0.00581549273579076
CRMU,0.004660050031292209
SMYY,0.003905401463968837
MRNX,0.002028492229082515
COYY,0.0018190441004458141
SMU,0.001192375764324079
WDCX,0.0008375267196931509
RCAX,0.0008299687001003631
YINN,0.0008298797234100153
ASMG,0.0008298786197977141
BABX,0.000829878437497311
OPEG,0.0008298771675687704
FGRU,0.0008298767867661687
AAPB,0.0008298766850678393
LEUX,0.0008298766690780505
TQQQ,0.0008298766317325365
BEZ,0.000829876548556957
UECG,0.0008298763956328018
DNNG,0.0008298763353209646
JNUG,0.000829876246583751
GOOX,0.0008298762393318493
NVTX,0.0008298761189978702
URTY,0.0008298761059242913
GGLL,0.0008298761013347095
COHX,0.0008298760738972001
NUGT,0.0008298760581118135
NUG,0.000829876006437978
UBRL,0.0008298759974222069
BOEU,0.0008298759892936639
RDWU,0.0008298759823662891
MSFU,0.0008298759408234727
BOEG,0.0008298759350110915
CLSX,0.0008298759254293771
NVDG,0.0008298758943720903
NVDU,0.0008298758928560524
NVDL,0.0008298758813464231
BULX,0.0008298758698557158
NVDB,0.0008298758052909142
AMZZ,0.0008298757441481821
AMZU,0.0008298757303326842
LRCU,0.0008298757274241667
MTYY,0.0008298757227030475
TSMU,0.0008298757216826717
TSMG,0.0008298757030514071
KORU,0.0008298756985340423
PALU,0.0008298756924643452
PANG,0.000829875686640032
XXRP,0.0008298756788623856
UXRP,0.000829875678131581
KLAG,0.0008298756684814997
ASTX,0.0008298756670436116
AVGG,0.0008298756633237107
IOYY,0.000829875654465427
SOLX,0.0008298756530584472
GUSH,0.000829875652507318
SOXL,0.0008298756512105045
TSLI,0.0008298756475332838
LLYX,0.000829875644902343
XRPT,0.0008298756425982171
XRPK,0.0008298756409853937
ETRL,0.0008298756399406248
ETHU,0.0008298756280030293
LACG,0.0008298756245058654
AVL,0.0008298756243658311
NFXL,0.0008298756241843946
NFLU,0.0008298756231565283
SOFX,0.0008298756227685954
MUU,0.0008298756192710998
ETU,0.0008298756166207515
GDXU,0.0008298756165444726
PLUL,0.0008298756146909749
XPEG,0.0008298756137834044
ELIL,0.0008298756108147283
AVGX,0.0008298756098962614
VRTL,0.0008298756076176346
QCMU,0.0008298756064299404
ANEL,0.0008298756062177936
TSLL,0.0008298756058309039
INTW,0.0008298756043827182
CVNX,0.0008298756042105892
OKLL,0.0008298756027726385
TSLR,0.0008298756022501891
CRMG,0.0008298756003204837
CEGX,0.0008298755977112638
TSLT,0.000829875597426391
MULL,0.0008298755972209139
ETHT,0.0008298755948853001
SATG,0.0008298755945944825
NIOG,0.000829875591020846
GEVX,0.0008298755895215272
AMDL,0.0008298755878910415
MSTX,0.0008298755872735707
TXXD,0.0008298755868171583
AMUU,0.0008298755863458751
PONX,0.0008298755852437871
TSLG,0.000829875584812248
SOLT,0.0008298755840984762
OSCX,0.0008298755812854588
AVGU,0.00082987558038803
BU,0.0008298755796405536
UNHG,0.000829875579624063
COIA,0.0008298755790113573
TERG,0.0008298755787724413
BMNG,0.00082987557838038
COZX,0.0008298755783055092
OPEX,0.0008298755760133161
ROBN,0.0008298755749253914
AMDG,0.0008298755741730612
RBLU,0.0008298755736115413
ARCX,0.0008298755729476106
PYPG,0.0008298755706566005
MSTU,0.0008298755705037352
HOOX,0.0008298755698595629
GLXU,0.0008298755691040418
CIFG,0.0008298755672863042
CONL,0.0008298755608515609
CRWL,0.0008298755592133866
HOOG,0.0008298755589514986
NVOX,0.0008298755584056763
WULX,0.0008298755582199121
TTDU,0.000829875557972912
BMNU,0.0008298755570850261
SBTU,0.0008298755569818472
NEMG,0.0008298755556341667
DKNX,0.0008298755543263563
ARMG,0.0008298755540050357
KEEX,0.0008298755531095288
QSU,0.0008298755524493705
MPL,0.0008298755518410249
BAIG,0.0008298755472637525
XYZG,0.0008298755462399173
ONDL,0.0008298755461209853
NEBX,0.000829875544935273
COIG,0.00082987554449828
MPG,0.0008298755431655611
CONX,0.0008298755428348454
PLTZ,0.0008298755419167252
CIFU,0.0008298755404106357
VSTL,0.000829875537258283
RKLX,0.0008298755340037868
USGG,0.0008298755332487034
