ETF,Underlying,Beta_base,Delta,Beta_trial,Borrow_annual,CAGR,AnnVol,MaxDD,TotalReturn,TradingDays,Sharpe,Sortino,DownsideSemivar,DownsideDev
NVDU,NVDA,1.9027794565455527,0.2,2.283335347854663,0.052711999999999995,0.23004135901886946,0.09226704292380257,-0.04833814819906146,0.6412133123028125,603,2.290708555196336,4.0415359073069075,1.0852741423136414e-05,0.052296183786490355
NFXL,NFLX,1.9955998478097523,-0.2,1.596479878247802,0.035632,0.0358828718619979,0.09116734870415603,-0.12384793786656079,0.04827435036339489,337,0.4321788457338178,0.6672089871447613,1.383825549386884e-05,0.05905286093370031
NFXL,NFLX,1.9955998478097523,-0.1,1.796039863028777,0.035632,0.05156201120731474,0.04725299692680566,-0.0457433100028819,0.06954689405682424,337,1.0876788832189064,1.7497486584386566,3.423798763422178e-06,0.029373411248651202
NFXL,NFLX,1.9955998478097523,0.0,1.9955998478097523,0.035632,0.06244060309609978,0.02260639959933386,-0.01230681560352831,0.08436942373901823,337,2.6908874991718226,4.59460068116602,6.955971539092205e-07,0.013239731220274964
NFXL,NFLX,1.9955998478097523,0.1,2.1951598325907278,0.035632,0.07021450646993666,0.03416410816277742,-0.021074200675022747,0.09499312470495114,337,2.003563528061024,3.6298609011029033,1.4111263599161614e-06,0.018857461194415136
NFXL,NFLX,1.9955998478097523,0.2,2.3947198173717026,0.035632,0.07590577570213597,0.0559242502485226,-0.053390993269539444,0.10278725967888547,337,1.3363156053828218,2.1737687521320046,4.690198217101303e-06,0.03437920811638233
PLTU,PLTR,1.991822676586468,-0.2,1.5934581412691744,0.06382,-0.06414004264377726,0.19385611203714487,-0.20519683297894542,-0.07320455764724088,289,-0.24474351962424923,-0.348051349977803,7.373848545766412e-05,0.13631617048366404
PLTU,PLTR,1.991822676586468,-0.1,1.7926404089278212,0.06382,0.028352243935622745,0.10198517570896957,-0.09304080512490498,0.032582212117343134,289,0.3251391974643664,0.48278965726888073,1.871958858307937e-05,0.06868286775416414
PLTU,PLTR,1.991822676586468,0.0,1.991822676586468,0.06382,0.10200633928475566,0.0449873394422991,-0.023542313050513353,0.1178352200270456,289,2.182002490610795,3.5194117492169745,3.0870979078759064e-06,0.027891731261876315
PLTU,PLTR,1.991822676586468,0.1,2.191004944245115,0.06382,0.16151967011163126,0.06242952316844545,-0.03666563911732579,0.18733732561390615,289,2.4302342385919298,4.100548705993914,5.432400939900246e-06,0.03699952752204901
PLTU,PLTR,1.991822676586468,0.2,2.3901872119037613,0.06382,0.21029401428286199,0.10681125263693413,-0.06784766546288834,0.24469049345451932,289,1.8408013836117123,3.0110757591273365,1.6920140886853315e-05,0.06529835758644345
PALU,PANW,2.004246930331423,-0.2,1.6033975442651387,0.0025580000000000012,0.10336843644475824,0.09056702602098703,-0.05503030125724184,0.08882145905204153,218,1.1315738246968028,1.8076671781926,1.275464905929395e-05,0.05669366422222218
PALU,PANW,2.004246930331423,-0.1,1.8038222372982808,0.0025580000000000012,0.08660615702552144,0.04385750615896383,-0.019913751522414702,0.07449718636952563,218,1.9160480126367376,3.268008048224915,2.6238189567854455e-06,0.025713855741796722
PALU,PANW,2.004246930331423,0.0,2.004246930331423,0.0025580000000000012,0.07198515708969855,0.018201618311041834,-0.007761065809302581,0.06197840056521642,218,3.8286354740028323,6.4232909596239525,4.670811202096562e-07,0.010849167815682148
PALU,PANW,2.004246930331423,0.1,2.2046716233645656,0.0025580000000000012,0.05924765119814501,0.03634671074085409,-0.02268194941644841,0.05105351702637306,218,1.6019696775325112,2.2617048177357457,2.63006465681524e-06,0.025744441992737784
PALU,PANW,2.004246930331423,0.2,2.405096316397708,0.0025580000000000012,0.04811606603220997,0.06112692790519984,-0.047244746894927414,0.041491504794569645,218,0.7994339423161223,1.1175103723373563,7.587988084032868e-06,0.04372840035007321
QCMU,QCOM,2.002818978090773,-0.2,1.6022551824726183,0.023686,0.11566590609478311,0.08997950388708612,-0.0489934883349058,0.0705686884532728,157,1.2615756675711733,2.0170092980752403,1.2568905337815923e-05,0.056279340304676746
QCMU,QCOM,2.002818978090773,-0.1,1.8025370802816956,0.023686,0.08725662387158639,0.04454176239810746,-0.02110166116395129,0.05350221109232178,157,1.900730508543875,3.2088799610469283,2.7622844712592547e-06,0.026383625352807985
QCMU,QCOM,2.002818978090773,0.0,2.002818978090773,0.023686,0.06337224871152003,0.01859556948744917,-0.0033504839179667734,0.03902352153763644,157,3.3139886346887844,5.7870176854942255,4.4999826116098345e-07,0.010648923035338731
QCMU,QCOM,2.002818978090773,0.1,2.2031008758998505,0.023686,0.04312441106936671,0.034072062961103225,-0.022636359997726174,0.02665301489209626,157,1.2562897742820665,1.8301627618256693,2.1706836690827058e-06,0.02338829375155105
QCMU,QCOM,2.002818978090773,0.2,2.4033827737089273,0.023686,0.025799680779263978,0.05766794899731718,-0.04349520188869105,0.01599635580496228,157,0.4705619958597935,0.6608638311387838,6.69080236183321e-06,0.04106193121593246
