symbol,target_net_usd,actual_net_usd,discrepancy_usd,abs_discrepancy_usd,target_gross_usd,actual_gross_usd,gross_gap_usd,under_exposed
HMYY,-118723.48508833029,-742.6899999999999,117980.79508833028,117980.79508833028,118723.48508833029,742.6899999999999,-117980.79508833028,True
QBY,-103632.4291687036,0.0,103632.4291687036,103632.4291687036,103632.4291687036,0.0,-103632.4291687036,True
MTYY,-73490.88579478221,-44051.124599999996,29439.761194782215,29439.761194782215,73490.88579478221,44051.124599999996,-29439.761194782215,True
NFLU,-1290.284990125646,-16222.659999999998,-14932.375009874351,14932.375009874351,1290.284990125646,16222.659999999998,14932.375009874351,False
FBYY,-25424.57799881378,-11000.87,14423.70799881378,14423.70799881378,25424.57799881378,11000.87,-14423.70799881378,True
AMZO,0.0,-9488.25,-9488.25,9488.25,0.0,9488.25,9488.25,False
MRVU,-2060.009889827817,-10567.8,-8507.790110172182,8507.790110172182,2060.009889827817,10567.8,8507.790110172182,False
MAAY,-22681.92419489724,-31148.4146,-8466.490405102759,8466.490405102759,22681.92419489724,31148.4146,8466.490405102759,False
NBIG,-8200.714312166054,0.0,8200.714312166054,8200.714312166054,8200.714312166054,0.0,-8200.714312166054,True
OKLL,-10616.204042580985,-2448.24,8167.964042580985,8167.964042580985,10616.204042580985,2448.24,-8167.964042580985,True
CRWG,-7940.772762404299,0.0,7940.772762404299,7940.772762404299,7940.772762404299,0.0,-7940.772762404299,True
BTFL,-7576.848268207804,0.0,7576.848268207804,7576.848268207804,7576.848268207804,0.0,-7576.848268207804,True
EOSU,0.0,-6714.400000000001,-6714.400000000001,6714.400000000001,0.0,6714.400000000001,6714.400000000001,False
OPEG,-7862.545450249763,-1401.9093,6460.636150249763,6460.636150249763,7862.545450249763,1401.9093,-6460.636150249763,True
NBIL,-6441.162725829429,0.0,6441.162725829429,6441.162725829429,6441.162725829429,0.0,-6441.162725829429,True
NUGT,-1595.5638410819674,-7893.72,-6298.156158918033,6298.156158918033,1595.5638410819674,7893.72,6298.156158918033,False
CRCA,-5906.251730644574,0.0,5906.251730644574,5906.251730644574,5906.251730644574,0.0,-5906.251730644574,True
TSLQ,0.0,-5791.799999999999,-5791.799999999999,5791.799999999999,0.0,5791.799999999999,5791.799999999999,False
RDYY,-5513.976497168558,0.0,5513.976497168558,5513.976497168558,5513.976497168558,0.0,-5513.976497168558,True
NNEX,-10845.311460549854,-5341.14,5504.171460549854,5504.171460549854,10845.311460549854,5341.14,-5504.171460549854,True
RCAX,-9531.376203202011,-4150.08,5381.296203202011,5381.296203202011,9531.376203202011,4150.08,-5381.296203202011,True
MSFL,-755.0608776951227,-6073.48,-5318.4191223048765,5318.4191223048765,755.0608776951227,6073.48,5318.4191223048765,False
DUST,0.0,-5078.72,-5078.72,5078.72,0.0,5078.72,5078.72,False
ZSL,0.0,-5061.42,-5061.42,5061.42,0.0,5061.42,5061.42,False
AMZZ,-1158.1374017379858,-6104.360000000001,-4946.222598262015,4946.222598262015,1158.1374017379858,6104.360000000001,4946.222598262015,False
AMZU,-420.0225082501764,-5336.64,-4916.617491749824,4916.617491749824,420.0225082501764,5336.64,4916.617491749824,False
GUSH,-778.6157184365227,-5578.12,-4799.504281563477,4799.504281563477,778.6157184365227,5578.12,4799.504281563477,False
SDS,0.0,-4761.0,-4761.0,4761.0,0.0,4761.0,4761.0,False
QBTX,-9313.418289553689,-4599.54,4713.878289553689,4713.878289553689,9313.418289553689,4599.54,-4713.878289553689,True
BOEG,-419.9757112927032,-5126.5199999999995,-4706.544288707297,4706.544288707297,419.9757112927032,5126.5199999999995,4706.544288707297,False
BMNU,-4702.5671286728575,0.0,4702.5671286728575,4702.5671286728575,4702.5671286728575,0.0,-4702.5671286728575,True
INTW,-3276.9655178190183,-7935.55,-4658.584482180982,4658.584482180982,3276.9655178190183,7935.55,4658.584482180982,False
IOYY,-4623.9199173655725,0.0,4623.9199173655725,4623.9199173655725,4623.9199173655725,0.0,-4623.9199173655725,True
CRWU,-4538.410040461708,0.0,4538.410040461708,4538.410040461708,4538.410040461708,0.0,-4538.410040461708,True
PANG,-999.2653476859828,-5522.86,-4523.594652314017,4523.594652314017,999.2653476859828,5522.86,4523.594652314017,False
CCUP,-4495.764778370635,0.0,4495.764778370635,4495.764778370635,4495.764778370635,0.0,-4495.764778370635,True
CEGX,-576.504526156684,-5045.94,-4469.435473843316,4469.435473843316,576.504526156684,5045.94,4469.435473843316,False
ASMU,-442.2423596082131,-4820.8413,-4378.5989403917865,4378.5989403917865,442.2423596082131,4820.8413,4378.5989403917865,False
XRPT,-4319.170206689304,0.0,4319.170206689304,4319.170206689304,4319.170206689304,0.0,-4319.170206689304,True
UNX,-5745.7677841046825,-1464.21,4281.5577841046825,4281.5577841046825,5745.7677841046825,1464.21,-4281.5577841046825,True
KLAG,-1638.379905119741,-5909.0482,-4270.668294880259,4270.668294880259,1638.379905119741,5909.0482,4270.668294880259,False
MSTU,-4251.797516835318,0.0,4251.797516835318,4251.797516835318,4251.797516835318,0.0,-4251.797516835318,True
AAOX,-13321.547675475344,-17545.57,-4224.022324524656,4224.022324524656,13321.547675475344,17545.57,4224.022324524656,False
CSCL,-415.0939942853233,-4562.054999999999,-4146.9610057146765,4146.9610057146765,415.0939942853233,4562.054999999999,4146.9610057146765,False
XOMX,-420.81725682244735,-4491.47,-4070.652743177553,4070.652743177553,420.81725682244735,4491.47,4070.652743177553,False
GGLL,-419.1455024826936,-4344.7,-3925.554497517306,3925.554497517306,419.1455024826936,4344.7,3925.554497517306,False
CONL,-3893.531936770493,0.0,3893.531936770493,3893.531936770493,3893.531936770493,0.0,-3893.531936770493,True
GEVX,-1773.0412243536732,-5666.099999999999,-3893.0587756463265,3893.0587756463265,1773.0412243536732,5666.099999999999,3893.0587756463265,False
OPEX,-3886.7242371704274,0.0,3886.7242371704274,3886.7242371704274,3886.7242371704274,0.0,-3886.7242371704274,True
NVDQ,0.0,-3842.1499999999996,-3842.1499999999996,3842.1499999999996,0.0,3842.1499999999996,3842.1499999999996,False
COTG,-420.4078198006969,-4241.9944000000005,-3821.5865801993036,3821.5865801993036,420.4078198006969,4241.9944000000005,3821.5865801993036,False
AVGG,-2330.0659445192045,-6073.200000000001,-3743.134055480796,3743.134055480796,2330.0659445192045,6073.200000000001,3743.134055480796,False
XRPK,-3718.369253813594,0.0,3718.369253813594,3718.369253813594,3718.369253813594,0.0,-3718.369253813594,True
ROBN,-3630.148541311063,0.0,3630.148541311063,3630.148541311063,3630.148541311063,0.0,-3630.148541311063,True
CRMU,-13666.208671770475,-10065.5016,3600.7070717704755,3600.7070717704755,13666.208671770475,10065.5016,-3600.7070717704755,True
AMDL,-2486.636388889256,-6061.650000000001,-3575.0136111107445,3575.0136111107445,2486.636388889256,6061.650000000001,3575.0136111107445,False
GOOX,-1603.4779061224351,-5130.76,-3527.282093877565,3527.282093877565,1603.4779061224351,5130.76,3527.282093877565,False
COIA,-3524.4375596652,0.0,3524.4375596652,3524.4375596652,3524.4375596652,0.0,-3524.4375596652,True
TERG,-3298.201410405164,-6820.0685,-3521.867089594836,3521.867089594836,3298.201410405164,6820.0685,3521.867089594836,False
TSMG,-1596.630537805573,-5110.349999999999,-3513.7194621944263,3513.7194621944263,1596.630537805573,5110.349999999999,3513.7194621944263,False
AAPU,-420.2936579179061,-3914.19,-3493.8963420820937,3493.8963420820937,420.2936579179061,3914.19,3493.8963420820937,False
CHAU,-632.7504074213858,-4101.3,-3468.5495925786145,3468.5495925786145,632.7504074213858,4101.3,3468.5495925786145,False
COPZ,-622.2998636162928,-4025.15,-3402.850136383707,3402.850136383707,622.2998636162928,4025.15,3402.850136383707,False
CRMG,-420.8020207945404,-3780.7000000000003,-3359.8979792054597,3359.8979792054597,420.8020207945404,3780.7000000000003,3359.8979792054597,False
