underlying,net_notional_usd,gross_notional_usd,ratio_spot_b1,ratio_spot_b2,ratio_spot_b4,ratio_spot_source,net_bucket_1,net_bucket_2,net_bucket_4
NVDA,36028.33,36028.33,1.0,0.0,0.0,sleeve_balance,36028.33,0.0,0.0
IBIT,35658.48,35658.48,0.8079006887576646,0.19209931124233534,0.0,sleeve_balance,28808.51055205141,6849.969447948591,0.0
AMD,33815.52,33815.52,1.0,0.0,0.0,sleeve_balance,33815.52,0.0,0.0
NFLX,31727.08,31727.08,1.0,0.0,0.0,sleeve_balance,31727.08,0.0,0.0
AAOI,29517.6,29517.6,1.0,0.0,0.0,sleeve_balance,29517.6,0.0,0.0
MSFT,27815.25,27815.25,0.9608623050988216,0.0,0.0,sleeve_balance,26726.625231899998,0.0,0.0
PLTR,27404.84,27404.84,0.8417288452463142,0.0,0.0,sleeve_balance,23067.44432736,0.0,0.0
ETHA,27245.9,27245.9,1.0,0.0,0.0,sleeve_balance,27245.9,0.0,0.0
AVGO,21921.45,21921.45,1.0,0.0,0.0,sleeve_balance,21921.45,0.0,0.0
NVTS,21150.179999999997,21150.179999999997,1.0,0.0,0.0,sleeve_balance,21150.179999999997,0.0,0.0
AMZN,20977.44,20977.44,1.0,0.0,0.0,sleeve_balance,20977.44,0.0,0.0
PANW,20712.09,20712.09,0.8822034567791083,0.0,0.0,sleeve_balance,18272.27739512,0.0,0.0
GDX,20076.78,20076.78,1.0,0.0,0.0,sleeve_balance,20076.78,0.0,0.0
CRML,19851.059999999998,19851.059999999998,0.9952150328950495,0.0,0.0,sleeve_balance,19756.0733309016,0.0,0.0
MRVL,18759.54,18759.54,1.0,0.0,0.0,sleeve_balance,18759.54,0.0,0.0
GOOGL,18717.16,18717.16,1.0,0.0,0.0,sleeve_balance,18717.16,0.0,0.0
XRPZ,18038.58,18038.58,0.9916993385155595,0.0,0.0,sleeve_balance,17888.847853760002,0.0,0.0
MSTR,18009.6,18009.6,0.0,0.9597170122423042,0.0,sleeve_balance,0.0,17284.119503679,0.0
TSLA,17447.5,17447.5,0.9786634018249032,0.0,0.0,sleeve_balance,17075.22970334,0.0,0.0
BA,17410.4,17410.4,1.0,0.0,0.0,sleeve_balance,17410.4,0.0,0.0
TSM,16306.400000000001,16306.400000000001,1.0,0.0,0.0,sleeve_balance,16306.400000000001,0.0,0.0
AAPL,16149.760000000002,16149.760000000002,0.9951874751253269,0.0,0.0,sleeve_balance,16072.038878280002,0.0,0.0
NBIS,15946.7,15946.7,1.0,0.0,0.0,sleeve_balance,15946.7,0.0,0.0
INTC,14534.54,14534.54,1.0,0.0,0.0,sleeve_balance,14534.54,0.0,0.0
META,14486.78,14486.78,0.5364109567205412,0.4300496521752936,0.0,sleeve_balance,7770.867519600002,6230.0347001400005,0.0
QUBT,14352.98,14352.98,1.0,0.0,0.0,sleeve_balance,14352.98,0.0,0.0
PLUG,13275.300000000001,13275.300000000001,1.0,0.0,0.0,sleeve_balance,13275.300000000001,0.0,0.0
TER,12879.65,12879.65,1.0,0.0,0.0,sleeve_balance,12879.65,0.0,0.0
GSOL,12580.08,12580.08,1.0,0.0,0.0,sleeve_balance,12580.08,0.0,0.0
WULF,12340.980000000001,12340.980000000001,1.0,0.0,0.0,sleeve_balance,12340.980000000001,0.0,0.0
CRWV,12240.0,12240.0,1.0,0.0,0.0,sleeve_balance,12240.0,0.0,0.0
FIGR,12234.72,12234.72,1.0,0.0,0.0,sleeve_balance,12234.72,0.0,0.0
ALAB,12222.1,12222.1,1.0,0.0,0.0,sleeve_balance,12222.1,0.0,0.0
EOSE,11942.5,11942.5,1.0,0.0,0.0,sleeve_balance,11942.5,0.0,0.0
ASTS,11672.7,11672.7,0.9815874495258167,0.0,0.0,sleeve_balance,11457.77582208,0.0,0.0
ONDS,11649.880000000001,11649.880000000001,0.9520919027052639,0.0,0.0,sleeve_balance,11091.756415488,0.0,0.0
XOP,11455.28,11455.28,0.9788195074725365,0.0,0.0,sleeve_balance,11212.65152756,0.0,0.0
FLY,11337.08,11337.08,0.9760408471246564,0.0,0.0,sleeve_balance,11065.45316712,0.0,0.0
NNE,11210.400000000001,11210.400000000001,0.9479256156069362,0.0,0.0,sleeve_balance,10626.6253212,0.0,0.0
BMNR,10427.2,10427.2,0.987663914886067,0.0,0.0,sleeve_balance,10298.569173299999,0.0,0.0
KLAC,10423.68,10423.68,1.0,0.0,0.0,sleeve_balance,10423.68,0.0,0.0
SNDK,10221.24,10221.24,1.0,0.0,0.0,sleeve_balance,10221.24,0.0,0.0
MARA,10169.64,10169.64,0.0,0.9565443984653537,0.0,sleeve_balance,0.0,9727.712176409199,0.0
CORZ,10076.0,10076.0,1.0,0.0,0.0,sleeve_balance,10076.0,0.0,0.0
BBAI,10039.68,10039.68,0.9323461566504111,0.0,0.0,sleeve_balance,9360.457062,0.0,0.0
VRT,10033.74,10033.74,1.0,0.0,0.0,sleeve_balance,10033.74,0.0,0.0
CEG,10027.5,10027.5,1.0,0.0,0.0,sleeve_balance,10027.5,0.0,0.0
GEV,9913.2,9913.2,1.0,0.0,0.0,sleeve_balance,9913.2,0.0,0.0
FXI,9570.0,9570.0,0.9917697429467084,0.0,0.0,sleeve_balance,9491.236439999999,0.0,0.0
SRPT,9552.18,9552.18,0.9313893596540266,0.0,0.0,sleeve_balance,8896.7988135,0.0,0.0
UNH,9434.23,9434.23,1.0,0.0,0.0,sleeve_balance,9434.23,0.0,0.0
QBTS,9405.0,9405.0,0.9740842724210527,0.0,0.0,sleeve_balance,9161.26258212,0.0,0.0
LEU,9361.0,9361.0,1.0,0.0,0.0,sleeve_balance,9361.0,0.0,0.0
XOM,9303.109999999999,9303.109999999999,0.9599769943545763,0.0,0.0,sleeve_balance,8930.77157595,0.0,0.0
CSCO,9208.64,9208.64,1.0,0.0,0.0,sleeve_balance,9208.64,0.0,0.0
CRCL,9156.16,9156.16,0.9017689231861391,0.0,0.0,sleeve_balance,8256.74054372,0.0,0.0
HUT,9119.73,9119.73,1.0,0.0,0.0,sleeve_balance,9119.73,0.0,0.0
RCAT,8943.51,8943.51,0.9318447009731078,0.0,0.0,sleeve_balance,8333.9624016,0.0,0.0
ASML,8869.68,8869.68,1.0,0.0,0.0,sleeve_balance,8869.68,0.0,0.0
NU,8691.76,8691.76,0.9262095602583137,0.0,0.0,sleeve_balance,8050.3912074708005,0.0,0.0
SOEZ,8629.184,8629.184,1.0,0.0,0.0,sleeve_balance,8629.184,0.0,0.0
IREN,8571.76,8571.76,1.0,0.0,0.0,sleeve_balance,8571.76,0.0,0.0
SOXX,8505.2,8505.2,1.0,0.0,0.0,sleeve_balance,8505.2,0.0,0.0
CRM,8412.960000000001,8412.960000000001,0.8912697720659553,0.0,0.0,sleeve_balance,7498.2169416,0.0,0.0
MU,8411.8,8411.8,1.0,0.0,0.0,sleeve_balance,8411.8,0.0,0.0
LUNR,8225.93,8225.93,0.9714750239790516,0.0,0.0,sleeve_balance,7991.285544,0.0,0.0
UEC,8199.18,8199.18,0.9393310237512166,0.0,0.0,sleeve_balance,7701.7441433205,0.0,0.0
SOFI,8109.999999999999,8109.999999999999,0.9873111862551419,0.0,0.0,sleeve_balance,8007.0937205292,0.0,0.0
BLSH,8043.0599999999995,8043.0599999999995,0.9266363101810755,0.0,0.0,sleeve_balance,7452.991440965001,0.0,0.0
UBER,8034.72,8034.72,0.9659586949528047,0.0,0.0,sleeve_balance,7761.207645511199,0.0,0.0
URA,8000.72,8000.72,0.994981203921647,0.0,0.0,sleeve_balance,7960.56601784,0.0,0.0
COST,7987.76,7987.76,1.0,0.0,0.0,sleeve_balance,7987.76,0.0,0.0
ASHR,7911.540000000001,7911.540000000001,1.0,0.0,0.0,sleeve_balance,7911.540000000001,0.0,0.0
COPX,7850.879999999999,7850.879999999999,1.0,0.0,0.0,sleeve_balance,7850.879999999999,0.0,0.0
MRNA,7745.92,7745.92,0.9912618413371168,0.0,0.0,sleeve_balance,7678.23492205,0.0,0.0
KWEB,7720.3,7720.3,0.9994615568669613,0.0,0.0,sleeve_balance,7716.1430574800015,0.0,0.0
QCOM,7555.54,7555.54,0.9875864702192035,0.0,0.0,sleeve_balance,7461.749079200001,0.0,0.0
CRDO,7534.17,7534.17,1.0,0.0,0.0,sleeve_balance,7534.17,0.0,0.0
USAR,7461.299999999999,7461.299999999999,0.992159377640572,0.0,0.0,sleeve_balance,7402.7987643895995,0.0,0.0
SBET,7334.999999999999,7334.999999999999,1.0,0.0,0.0,sleeve_balance,7334.999999999999,0.0,0.0
RBLX,7226.700000000001,7226.700000000001,0.9473951483789279,0.0,0.0,sleeve_balance,6846.540518789999,0.0,0.0
RKT,7157.7,7157.7,0.9839094970954357,0.0,0.0,sleeve_balance,7042.52900736,0.0,0.0
BABA,7130.48,7130.48,1.0,0.0,0.0,sleeve_balance,7130.48,0.0,0.0
CIFR,7058.31,7058.31,1.0,0.0,0.0,sleeve_balance,7058.31,0.0,0.0
CMG,6954.360000000001,6954.360000000001,1.0,0.0,0.0,sleeve_balance,6954.360000000001,0.0,0.0
PONY,6902.320000000001,6902.320000000001,0.9943081628713244,0.0,0.0,sleeve_balance,6863.0331187500005,0.0,0.0
DUOL,6482.16,6482.16,0.9519239241900849,0.0,0.0,sleeve_balance,6170.523184428001,0.0,0.0
TEM,6398.0599999999995,6398.0599999999995,0.912772268156285,0.0,0.0,sleeve_balance,5839.971738,0.0,0.0
GLXY,6259.74,6259.74,1.0,0.0,0.0,sleeve_balance,6259.74,0.0,0.0
CLSK,6212.4,6212.4,1.0,0.0,0.0,sleeve_balance,6212.4,0.0,0.0
SNOW,6176.61,6176.61,0.7571150025661326,0.0,0.0,sleeve_balance,4676.404096,0.0,0.0
F,5943.700000000001,5943.700000000001,1.0,0.0,0.0,sleeve_balance,5943.700000000001,0.0,0.0
LAC,5641.02,5641.02,0.9852807824423242,0.0,0.0,sleeve_balance,5557.9885993728,0.0,0.0
FIG,5411.68,5411.68,0.8310542142210922,0.0,0.0,sleeve_balance,4497.399470016,0.0,0.0
HL,5254.2,5254.2,0.9789974170320125,0.0,0.0,sleeve_balance,5143.8482285696,0.0,0.0
MDB,5196.849999999999,5196.849999999999,0.9168091468726248,0.0,0.0,sleeve_balance,4764.519614925,0.0,0.0
IONQ,5182.2,5182.2,0.9805746389718653,0.0,0.0,sleeve_balance,5081.53389408,0.0,0.0
RDW,5165.24,5165.24,0.9134011046146937,0.0,0.0,sleeve_balance,4717.9359216,0.0,0.0
OKLO,5075.25,5075.25,0.9637433265671641,0.0,0.0,sleeve_balance,4891.23831816,0.0,0.0
PAAS,4957.04,4957.04,0.9705078046662928,0.0,0.0,sleeve_balance,4810.846008043,0.0,0.0
COIN,4531.95,4531.95,0.9449108465224906,0.0,0.0,sleeve_balance,4282.288710897601,0.0,0.0
BE,4334.2,4334.2,1.0,0.0,0.0,sleeve_balance,4334.2,0.0,0.0
