underlying,pnl_total,pnl_share_b1,pnl_share_b2,pnl_share_b4,exp_net_total,exp_share_b1,exp_share_b2,exp_share_b4,ratio_spot_b1,ratio_spot_b2,ratio_spot_b4,diff_exp_b1,diff_exp_b2,diff_exp_b4,diff_pnl_b1,diff_pnl_b2,diff_pnl_b4,max_diff
QQQ,-789.2242640000001,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
IBIT,-4231.28302688,0.3919923785513345,0.6080076214486655,0.0,35100.78,0.8008778081326886,0.19912219186731142,0.0,0.8008778081326886,0.19912219186731142,0.0,0.0,0.0,0.0,0.4088854295813541,0.4088854295813541,0.0,0.4088854295813541
COIN,-2296.97218455,0.7733930639442085,0.0,0.22660693605579152,4563.54,0.954331762059454,0.0,0.0,0.954331762059454,0.0,0.0,0.0,0.0,0.0,0.18093869811524554,0.0,0.22660693605579152,0.22660693605579152
META,-214.85780420999995,0.34755731593721895,0.652442684062781,0.0,14452.97,0.535321945692823,0.43455295922291404,0.0,0.535321945692823,0.43455295922291404,0.0,0.0,0.0,0.0,0.18776462975560404,0.21788972483986702,0.0,0.21788972483986702
SNOW,-3928.845365,1.0,0.0,0.0,6744.240000000001,0.8229529122807017,0.0,0.0,0.8229529122807017,0.0,0.0,0.0,0.0,0.0,0.17704708771929833,0.0,0.0,0.17704708771929833
PLTR,-4497.92968187,1.0,0.0,0.0,27924.86,0.8583265014213142,0.0,0.0,0.8583265014213142,0.0,0.0,0.0,0.0,0.0,0.14167349857868583,0.0,0.0,0.14167349857868583
OPEN,-1673.86869594,1.0,0.0,0.0,3254.0499999999997,0.8597888116977306,0.0,0.0,0.8597888116977306,0.0,0.0,0.0,0.0,0.0,0.14021118830226942,0.0,0.0,0.14021118830226942
NOW,-500.254257,1.0,0.0,0.0,1796.2,0.8698832702371672,0.0,0.0,0.8698832702371672,0.0,0.0,0.0,0.0,0.0,0.13011672976283284,0.0,0.0,0.13011672976283284
CRCL,-2292.476514,1.0,0.0,0.0,8850.4,0.8754434061194976,0.0,0.0,0.8754434061194976,0.0,0.0,0.0,0.0,0.0,0.12455659388050244,0.0,0.0,0.12455659388050244
OKTA,-154.235057,1.0,0.0,0.0,2168.32,0.8764570854573126,0.0,0.0,0.8764570854573126,0.0,0.0,0.0,0.0,0.0,0.1235429145426874,0.0,0.0,0.1235429145426874
FIG,-3326.425767,1.0,0.0,0.0,5685.839999999999,0.8782342463954669,0.0,0.0,0.8782342463954669,0.0,0.0,0.0,0.0,0.0,0.12176575360453312,0.0,0.0,0.12176575360453312
RCAT,-2618.997059,1.0,0.0,0.0,8625.39,0.9015489349467098,0.0,0.0,0.9015489349467098,0.0,0.0,0.0,0.0,0.0,0.09845106505329015,0.0,0.0,0.09845106505329015
SMCI,-1167.110416,1.0,0.0,0.0,2856.06,0.9071851639146237,0.0,0.0,0.9071851639146237,0.0,0.0,0.0,0.0,0.0,0.09281483608537633,0.0,0.0,0.09281483608537633
RDW,-110.896939,1.0,0.0,0.0,5126.320000000001,0.907275545030353,0.0,0.0,0.907275545030353,0.0,0.0,0.0,0.0,0.0,0.09272445496964699,0.0,0.0,0.09272445496964699
BULL,-501.298413,1.0,0.0,0.0,1957.14,0.9077923328939166,0.0,0.0,0.9077923328939166,0.0,0.0,0.0,0.0,0.0,0.09220766710608341,0.0,0.0,0.09220766710608341
LLY,-309.840371,1.0,0.0,0.0,1910.38,0.9131590300886734,0.0,0.0,0.9131590300886734,0.0,0.0,0.0,0.0,0.0,0.08684096991132662,0.0,0.0,0.08684096991132662
