underlying,sector,sector_source,sector_confidence,instrument_class,beta_to_spy,beta_source,net_notional_usd,gross_notional_usd
PLTR,software,override,1.0,,1.7903566787716079,computed,3956.2126135200015,51893.50738648
SNOW,software,override,1.0,,1.27175792323306,computed,1194.048050880001,12294.43194912
CRCL,software,override,1.0,,3.033920107686827,computed,1102.375678479999,16598.42432152
PANW,software,override,1.0,,1.1526167992652903,computed,1075.0478167120018,43344.292183288
MSFT,mega-cap-tech,override,1.0,,0.8003185269488805,computed,943.3204856800012,55017.17951432
RCAT,drones,override,1.0,,3.4425252927923906,computed,849.1788319999987,16401.601168
FIG,software,override,1.0,,1.2418918468294895,computed,692.3405924747985,10679.3394075252
BBAI,software,override,1.0,,3.0555413304637407,computed,662.0235412100028,19235.89645879
BLSH,crypto-equity,override,1.0,,2.676300106053648,computed,656.0511446474993,15381.2288553525
CRM,mega-cap-tech,override,1.0,,0.5247909608106887,computed,651.4115615999999,16775.2884384
LUNR,space,override,1.0,,3.5099023294971254,computed,644.4965432500003,14690.563456749998
NU,fintech,override,1.0,,1.3188592137241022,computed,626.9924816091989,16651.9475183908
ASTS,space,override,1.0,,3.228723229175,computed,564.0765363000028,21971.9834637
ONDS,drones,override,1.0,,3.4686835559571576,computed,557.9984850440014,22767.281514956
RDW,space,override,1.0,,3.749036999495683,computed,475.3352280000008,9777.304772
NNE,nuclear,override,1.0,,3.931169995027588,computed,471.2740987800007,22327.52590122
TSLA,mega-cap-tech,override,1.0,,2.0978772580424696,computed,470.15754594319935,34091.8424540568
QBTS,quantum,override,1.0,,4.077310935356446,computed,463.7178623999989,17844.6821376
MSTR,crypto-equity,override,1.0,,3.0464572926156737,computed,461.9116166840031,35618.888383316
OPEN,consumer,override,1.0,,2.9277202223031993,computed,456.25421729499976,6051.845782705
META,mega-cap-tech,override,1.0,,1.4465829767171845,computed,435.3970955000004,28470.5429045
MARA,crypto-equity,override,1.0,,3.148174695598902,computed,415.3845022407986,20201.0554977592
TEM,software,override,1.0,,2.5124072101626433,computed,405.3416697499988,12754.33833025
OKLO,nuclear,override,1.0,,3.9422013919229637,computed,383.26732600000014,9262.232674
UEC,nuclear,override,1.0,,2.793883792120053,computed,383.1967307860005,16233.323269214
RBLX,software,override,1.0,,1.696768280751925,computed,379.7432888600015,13964.45671114
HIMS,healthcare,override,1.0,,2.6063267784483917,computed,334.16596225,732.33403775
MDB,software,vendor,0.75,,1.7467372933604177,computed,322.742207700001,10233.7977923
PONY,china,override,1.0,,3.2486305265124287,computed,285.3752842999984,13244.9047157
XOP,energy,override,1.0,,-0.12944831376711213,computed,274.9261495999999,22540.4338504
OKTA,software,override,1.0,,1.228819203189734,computed,267.8805724612,4068.7594275388
SMCI,semis,override,1.0,,3.5451785510948364,computed,265.08474075000004,5447.03525925
DUOL,software,override,1.0,,0.8903104989326522,computed,262.8318816000001,12773.4881184
XRPZ,crypto,override,1.0,,2.694504240973505,computed,246.14193803999933,35660.49806196
LEU,nuclear,override,1.0,,3.245878264789174,computed,234.55960005999987,17782.440399940002
NOW,software,override,1.0,,0.7493036941658241,computed,233.71567000000027,3358.68433
FLY,evtol,override,1.0,,3.159727083891268,computed,221.2017194,22471.0782806
SRPT,healthcare,override,1.0,,2.3689056351452864,computed,212.60627599999864,19838.853724
IONQ,quantum,override,1.0,,3.359187887182876,computed,212.10969792000012,9896.690302079998
APP,software,override,1.0,,2.14443573866243,computed,210.17049,5097.7895100000005
COIN,crypto-equity,override,1.0,,3.114041313298173,computed,208.40883057119936,8918.6711694288
CEG,nuclear,override,1.0,,1.4093676811675167,computed,207.57169180000164,19409.9283082
XOM,energy,vendor,0.75,,-0.3854947411951652,computed,193.6348367999999,18721.2451632
BULL,crypto-equity,override,1.0,,2.5193406213489884,computed,180.4633136,3733.8166864
CRML,metals,override,1.0,,3.6140463211839493,computed,179.53813765499945,39074.981862345
BMNR,crypto-equity,override,1.0,,5.025233074402912,computed,179.44720327999858,20478.95279672
LLY,healthcare,override,1.0,,0.45616521652183495,computed,165.8992520992001,3654.8607479008
QUBT,quantum,override,1.0,,3.657343380536942,computed,162.10546605000127,27405.37453395
RDDT,software,override,1.0,,1.9176130034891206,computed,158.80150400000002,7036.958496
TTD,software,override,1.0,,0.7153751027480549,computed,152.63000807999993,3680.82999192
PAAS,metals,override,1.0,,1.812445925817611,computed,150.13755120000042,9628.0624488
NIO,china,override,1.0,,1.2113307687486528,computed,149.65073024000003,5325.489269760001
U,software,override,1.0,,2.286115823655005,computed,148.48732782000025,6063.67267218
UBER,consumer,override,1.0,,0.9567289692023898,computed,143.46276229560135,16229.2172377044
RTX,industrials,vendor,0.75,,0.4729167547955343,computed,132.98997477479998,4337.1900252252
DDOG,software,vendor,0.75,,1.3094373750930308,computed,129.34191881499987,3793.938081185001
KTOS,drones,override,1.0,,2.1583771917077894,computed,128.6684647799998,3561.15153522
PYPL,fintech,override,1.0,,1.2729135906452027,computed,123.85664227000008,4474.14335773
QCOM,semis,override,1.0,,2.0044471744887926,computed,116.95611224000096,14957.54388776
HL,metals,vendor,0.75,,2.2419840045416297,computed,116.79795542000012,10305.20204458
GDX,metals,override,1.0,,1.7025260061014063,computed,111.91880103999574,39621.48119896
SOEZ,broad,override,1.0,,2.631536513449184,computed,104.7855917199995,16881.43840828
TSM,semis,override,1.0,,2.105903438152244,computed,101.24130408060046,32061.878695919404
ADBE,mega-cap-tech,override,1.0,,0.4625905746447373,computed,95.4270341800002,3583.61296582
ZETA,software,override,1.0,,2.629444382756858,computed,95.4166628424,3887.7833371576
SHOP,software,override,1.0,,2.1492424343633747,computed,94.90755252000008,3950.77244748
NVTS,semis,override,1.0,,4.257920064257825,computed,88.75223999999798,41679.52776
ORCL,mega-cap-tech,override,1.0,,1.826240798068687,computed,84.34740904000023,4051.45259096
BIDU,mega-cap-tech,vendor,0.75,,1.642371729517583,computed,77.59745084000019,4035.14254916
JOBY,evtol,override,1.0,,3.1401542503661553,computed,73.97246339999992,2260.9875366
ISRG,healthcare,vendor,0.75,,0.8516805693420675,computed,71.46511529999952,5387.8148847
SOFI,fintech,override,1.0,,2.546608447289008,computed,66.87220847120079,16203.1277915288
XBI,healthcare,heuristic,0.55,,1.0489454330565082,computed,63.08591952000006,4418.79408048
CRDO,semis,override,1.0,,3.1171170867973257,computed,51.68496455999957,13547.49503544
AAPL,mega-cap-tech,override,1.0,,0.8754933344397672,computed,47.96957168600147,32252.790428314
SATS,satellite,override,1.0,,1.6217575194123146,computed,46.83153544000015,7879.10846456
GSOL,crypto,heuristic,0.55,,2.913776430903928,computed,44.36932924159919,24720.1906707584
