underlying,symbols,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
GDX,"GDX, GDXU, NUGT",-170.39822695000004,3179.1347290000003,0.0,0.0,-10.84,-22.659999999999997,25.470259756703307,0.0,0.0,3000.706761806703
BLSH,"BLSG, BLSH, BLSX",1753.26777316,-60.38996499999996,0.0,0.0,0.0,-40.47,10.09521296616126,0.0,0.0,1662.5030211261615
MARA,"MAAY, MARA",-2.6e-07,4646.644519,0.0,0.0,-2937.9,-219.32,87.56668574009676,0.0,0.0,1576.9912044800967
MSTR,"MSOO, MSTR, MSTU, MSTW, MSTX, MTYY",2156.76327574,6025.4355590000005,0.0,0.0,-6265.86,-639.1,124.01067326360165,0.0,0.0,1401.2495080036024
META,"FBL, FBYY, META, METU, METW",358.48959212,1524.503228,12.6,0.0,-815.04,-116.32,41.41946142419873,0.0,0.0,1005.6522815441989
SLV,SLV,950.86998489,0.0,0.0,0.0,0.0,-0.5800000000000001,0.0,0.0,0.0,950.2899848899999
CRWV,"CRWG, CRWV, CWVX",181.83653027,712.477751,0.0,0.0,0.0,-53.51,15.809281338875564,0.0,0.0,856.6135626088756
SOXX,"SOXL, SOXX",933.28172517,-274.92753700000003,0.0,0.0,4.16,-2.17,8.565526224772228,0.0,0.0,668.9097143947722
TSM,"TSM, TSMG, TSMU",328.43494075,306.270087,0.0,0.0,0.0,-58.24,22.2693608465989,0.0,0.0,598.7343885965988
XRPZ,"GXRP, UXRP, XRP, XRPZ, XXRP",-1439.7644517400001,2026.5868380000002,0.0,0.0,-11.16,-56.620000000000005,24.382999101873956,0.0,0.0,543.4253853618742
RCAT,"RCAT, RCAX",0.0,568.9626000000003,0.0,0.0,0.0,-47.85,10.715417571521181,0.0,0.0,531.8280175715217
TSLA,"TSLA, TSLI, TSLL, TSLR, TSLT, TSLW",686.02395864,199.2181989999999,0.0,0.0,-247.63000000000002,-140.73,23.320257713491838,0.0,0.0,520.2024153534917
XOM,"XOM, XOMX",-4.56948121,521.4896349999999,38.11,0.0,-15.55,-37.32,12.902115492056607,0.0,0.0,515.0622692820566
NVDA,"NVDA, NVDB, NVDG, NVDL, NVDO, NVDU",-75.93436273,725.840926,1.44,0.0,-44.92,-154.78,49.52446269078996,0.0,0.0,501.1710259607899
IREN,"IREG, IREN",0.0,455.30220999999983,0.0,0.0,0.0,-70.17,11.361663519687925,0.0,0.0,396.4938735196879
EWJ,EWJ,388.67593575,0.0,0.0,0.0,0.0,-0.4,0.0,0.0,0.0,388.27593575000003
VRT,"VRT, VRTL",-205.89726932,584.3692069999997,2.06,0.0,0.0,-30.94,14.236727392377322,0.0,0.0,363.82866507237713
SRPT,"SRPT, SRPU",0.0,364.74559499999987,0.0,0.0,0.0,-53.49,13.817132451211505,0.0,0.0,325.07272745121145
CRML,"CRML, CRMU",0.0,363.59169900000006,0.0,0.0,0.0,-83.83,27.413204066779127,0.0,0.0,307.1749030667793
MRVL,"MRVL, MRVU",0.0,335.0032139999994,0.0,0.0,-9.19,-50.93,25.559536453722227,0.0,0.0,300.4427504537216
MU,"MU, MUU",23.55844995,295.35458800000004,0.0,0.0,-14.21,-25.63,12.744981863515552,0.0,0.0,291.81801981351555
MRNA,"MRNA, MRNX",18.782100479999997,295.624461,0.0,0.0,0.0,-41.07,10.67462592508414,0.0,0.0,284.0111874050841
AVGO,"AVGG, AVGO, AVL",0.0,279.1383759999999,34.45,0.0,-30.49,-73.95,29.525071178653935,0.0,0.0,238.673447178654
CORZ,"CORZ, COZX",-11.88782572,247.45177,0.0,0.0,0.0,-23.64,13.828561860966254,0.0,0.0,225.7525061409663
