underlying,symbol,leg_class,net_notional_usd,gross_notional_usd,_ratio_b1,_ratio_b2,_ratio_b4
AAL,AAL,spot,2137.56,2137.56,1.0,0.0,0.0
AAL,AALG,core_levered_etf,-2254.3603077376,2254.3603077376,1.0,0.0,0.0
AAOI,AAOI,spot,26126.800000000003,26126.800000000003,1.0,0.0,0.0
AAOI,AAOX,core_levered_etf,-27361.395537419998,27361.395537419998,1.0,0.0,0.0
AAPL,AAPL,spot,16150.380000000001,16150.380000000001,1.0,0.0,0.0
AAPL,AAPU,core_levered_etf,-7786.83172435,7786.83172435,1.0,0.0,0.0
AAPL,AAPB,core_levered_etf,-8315.578703964,8315.578703964,1.0,0.0,0.0
ABNB,ABNB,spot,2324.88,2324.88,1.0,0.0,0.0
ABNB,ABNG,core_levered_etf,-2287.1761161525,2287.1761161525,1.0,0.0,0.0
ACHR,ACHR,spot,1835.4,1835.4,1.0,0.0,0.0
ACHR,ARCX,core_levered_etf,-1868.9009687999999,1868.9009687999999,1.0,0.0,0.0
ADBE,ADBE,spot,1839.52,1839.52,1.0,0.0,0.0
ADBE,ADBG,core_levered_etf,-1744.0929658199998,1744.0929658199998,1.0,0.0,0.0
AFRM,AFRM,spot,2940.6,2940.6,1.0,0.0,0.0
AFRM,AFRU,core_levered_etf,-2923.57967448,2923.57967448,1.0,0.0,0.0
ALAB,ALAB,spot,10615.720000000001,10615.720000000001,1.0,0.0,0.0
ALAB,LABX,core_levered_etf,-11224.542420000002,11224.542420000002,1.0,0.0,0.0
AMD,AMD,spot,32656.32,32656.32,1.0,0.0,0.0
AMD,AMUU,core_levered_etf,-11134.484078767799,11134.484078767799,1.0,0.0,0.0
AMD,AMDL,core_levered_etf,-11305.244142,11305.244142,1.0,0.0,0.0
AMD,AMDG,core_levered_etf,-11312.427126,11312.427126,1.0,0.0,0.0
AMZN,AMZN,spot,20561.2,20561.2,1.0,0.0,0.0
AMZN,AMZU,core_levered_etf,-10201.450729680002,10201.450729680002,1.0,0.0,0.0
AMZN,AMZZ,core_levered_etf,-11592.750089768,11592.750089768,1.0,0.0,0.0
APH,APH,spot,2202.88,2202.88,1.0,0.0,0.0
APH,APHU,core_levered_etf,-2410.6801410130997,2410.6801410130997,1.0,0.0,0.0
APP,APP,spot,2653.98,2653.98,1.0,0.0,0.0
APP,APPX,core_levered_etf,-2443.80951,2443.80951,1.0,0.0,0.0
ARKK,ARKK,spot,2205.44,2205.44,1.0,0.0,0.0
ARKK,TARK,core_levered_etf,-2242.6054792168,2242.6054792168,1.0,0.0,0.0
ARM,ARM,spot,1947.3349999999998,1947.3349999999998,1.0,0.0,0.0
ARM,ARMG,core_levered_etf,-1940.5552836799998,1940.5552836799998,1.0,0.0,0.0
ASHR,ASHR,spot,7817.94,7817.94,1.0,0.0,0.0
ASHR,CHAU,core_levered_etf,-7880.990947199999,7880.990947199999,1.0,0.0,0.0
ASML,ASML,spot,8691.84,8691.84,1.0,0.0,0.0
ASML,ASMU,core_levered_etf,-9291.372926880002,9291.372926880002,1.0,0.0,0.0
ASTS,ASTS,spot,11268.03,11268.03,1.0,0.0,0.0
ASTS,ASTX,core_levered_etf,-10703.953463699998,10703.953463699998,1.0,0.0,0.0
AVGO,AVGO,spot,20939.690000000002,20939.690000000002,1.0,0.0,0.0
AVGO,AVL,core_levered_etf,-10156.272493920002,10156.272493920002,1.0,0.0,0.0
AVGO,AVGG,core_levered_etf,-11101.8589794,11101.8589794,1.0,0.0,0.0
BA,BA,spot,17604.8,17604.8,1.0,0.0,0.0
BA,BOEU,core_levered_etf,-7597.844402229899,7597.844402229899,1.0,0.0,0.0
BA,BOEG,core_levered_etf,-10472.084162401801,10472.084162401801,1.0,0.0,0.0
BABA,BABA,spot,7150.08,7150.08,1.0,0.0,0.0
BABA,BABX,core_levered_etf,-7193.537519189998,7193.537519189998,1.0,0.0,0.0
BBAI,BBAI,spot,9948.960000000001,9948.960000000001,1.0,0.0,0.0
BBAI,BAIG,core_levered_etf,-9286.936458789998,9286.936458789998,1.0,0.0,0.0
BE,BE,spot,4163.38,4163.38,1.0,0.0,0.0
BE,BEX,core_levered_etf,-4559.89849485,4559.89849485,1.0,0.0,0.0
BIDU,BIDU,spot,2056.37,2056.37,1.0,0.0,0.0
BIDU,BIDG,core_levered_etf,-1978.7725491599997,1978.7725491599997,1.0,0.0,0.0
BLSH,BLSH,spot,8018.639999999999,8018.639999999999,1.0,0.0,0.0
BLSH,BLSG,core_levered_etf,-7362.5888553525,7362.5888553525,1.0,0.0,0.0
BMNR,BMNR,spot,10329.199999999999,10329.199999999999,1.0,0.0,0.0
BMNR,BMNG,core_levered_etf,-10149.75279672,10149.75279672,1.0,0.0,0.0
BULL,BULL,spot,1957.14,1957.14,1.0,0.0,0.0
BULL,BULG,core_levered_etf,-1776.6766864,1776.6766864,1.0,0.0,0.0
CEG,CEG,spot,9808.75,9808.75,1.0,0.0,0.0
CEG,CEGX,core_levered_etf,-9601.178308199998,9601.178308199998,1.0,0.0,0.0
CIFR,CIFR,spot,6985.719999999999,6985.719999999999,1.0,0.0,0.0
CIFR,CIFG,core_levered_etf,-7790.162076528001,7790.162076528001,1.0,0.0,0.0
CLS,CLS,spot,1969.98,1969.98,1.0,0.0,0.0
CLS,CSEX,core_levered_etf,-2189.75834336,2189.75834336,1.0,0.0,0.0
CLSK,CLSK,spot,6324.0,6324.0,1.0,0.0,0.0
CLSK,CLSX,core_levered_etf,-6742.034402959999,6742.034402959999,1.0,0.0,0.0
CMG,CMG,spot,6984.96,6984.96,1.0,0.0,0.0
CMG,CMGG,core_levered_etf,-7142.956384928001,7142.956384928001,1.0,0.0,0.0
CNC,CNC,spot,826.0999999999999,826.0999999999999,1.0,0.0,0.0
CNC,CNCG,core_levered_etf,-837.8040931176001,837.8040931176001,1.0,0.0,0.0
COHR,COHR,spot,852.51,852.51,1.0,0.0,0.0
COHR,COHX,core_levered_etf,-866.3243112,866.3243112,1.0,0.0,0.0
COIN,COIN,spot,4563.54,4563.54,1.0,0.0,0.0
COIN,CONX,core_levered_etf,-4355.131169428801,4355.131169428801,1.0,0.0,0.0
COPX,COPX,spot,7666.64,7666.64,1.0,0.0,0.0
COPX,COPZ,core_levered_etf,-7815.418853780202,7815.418853780202,1.0,0.0,0.0
CORZ,CORZ,spot,9889.0,9889.0,1.0,0.0,0.0
CORZ,COZX,core_levered_etf,-10177.937925759,10177.937925759,1.0,0.0,0.0
COST,COST,spot,8256.24,8256.24,1.0,0.0,0.0
COST,COTG,core_levered_etf,-9021.95867408,9021.95867408,1.0,0.0,0.0
CRCL,CRCL,spot,8850.4,8850.4,1.0,0.0,0.0
CRCL,CRCG,core_levered_etf,-7748.024321520001,7748.024321520001,1.0,0.0,0.0
CRDO,CRDO,spot,6799.59,6799.59,1.0,0.0,0.0
CRDO,CRDU,core_levered_etf,-6747.905035440001,6747.905035440001,1.0,0.0,0.0
CRM,CRM,spot,8713.35,8713.35,1.0,0.0,0.0
CRM,CRMG,core_levered_etf,-8061.9384384,8061.9384384,1.0,0.0,0.0
