pair,etf,underlying,sleeve,gross_target_usd,pair_override_gross_mult,pair_override_hedge_add,pair_override_note,applied_hedge_ratio,sizing_tr_fwd,model_status,model_missing_reason,model_config,metrics_source,vol_shape_source,model_input_diagnostics,signal_source,metrics_first_date,metrics_last_date,backtest_rows,price_rows,actual_pair_pnl_cum,model_pair_pnl_cum,borrow_cost_cum,transaction_cost_cum,current_etf_gross,current_underlying_gross,current_total_gross,current_model_h,current_book_h,cagr,vol_annual,sharpe,max_drawdown,daily_hit_rate,model_rebalance_count,actual_etf_trade_count,actual_underlying_trade_count,shared_underlying,ratchet_creep_ratio,ratchet_gap_usd,ratchet_trim_lambda,ratchet_trim_usd,ratchet_released,ratchet_source
DAMD|AMD,DAMD,AMD,inverse_decay_bucket4,14850.836454258371,1.0,0.0,,,1.071519,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2025-11-14,2026-07-10,157,157,793.3990863748309,2985.500464684179,494.0442651382035,105.1577386666266,8908.978660519917,8774.666906328122,17683.64556684804,0.4831090999243193,0.10502263185946693,0.34635129846794666,0.3921775862101069,0.9564154726039924,-0.14672071642276274,0.46794871794871795,9,2,22,True,,,,,False,
RKLZ|RKLB,RKLZ,RKLB,inverse_decay_bucket4,14120.86675855787,1.0,0.0,,,0.982968,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2025-11-18,2026-07-10,158,158,-4153.084621936508,11094.639952917321,2551.848293162595,146.46769837413157,11391.888480945125,13590.43974596322,24982.328226908343,0.6123858796315531,0.19545871864116468,1.5297134149720777,0.6588940418641344,1.75407693842062,-0.2673426689508107,0.535031847133758,10,4,10,True,,,,,False,
QBTZ|QBTS,QBTZ,QBTS,inverse_decay_bucket4,11248.327687787576,1.0,0.0,,,0.945332,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2025-10-07,2026-07-10,188,188,278.15005876241645,4533.9896821481,1647.8855846723955,108.11364973506927,10073.568482118892,7567.634369787536,17641.202851906426,0.6474782015273604,0.0,0.5789825686304777,0.7386559330621209,0.9700547653781046,-0.4581771268786128,0.48663101604278075,10,5,19,True,,,,,False,
LITZ|LITE,LITZ,LITE,inverse_decay_bucket4,10647.38011576829,1.0,0.0,,,0.900283,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2026-04-24,2026-07-10,51,51,1585.0772940374222,1892.009768159227,316.5800139518796,31.054230118869846,6698.060185546036,5850.02443025724,12548.084615803276,0.4367100511626819,0.07925374373730637,1.267258132150983,0.3419686849813414,2.6100036078632907,-0.06171420126164018,0.54,2,2,10,True,,,,,False,
UVIX|SVIX,UVIX,SVIX,volatility_etp_bucket5,10500.0,1.0,0.0,,,1.071765,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2022-03-30,2026-07-10,1064,1064,203.76567350857704,47592.25835466753,2443.47910252391,940.0441950770917,32898.60693059827,29728.08021597051,62626.68714656877,0.6216951211966176,0.5676647294563275,0.5002826630594872,3.0086909253954808,0.20084138333630977,-1.399797872962765,0.5926622765757291,76,4,5,True,,,,,False,
CONI|COIN,CONI,COIN,inverse_decay_bucket4,9850.31626915097,1.0,0.0,,,0.976223,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2024-09-04,2026-07-10,456,456,1643.7251634073705,-8963.869416487156,3482.27118792494,132.2608107580521,484.7719796359047,401.94509973980735,886.717079375712,0.4299584377319943,0.5185578905065014,-0.7354158453749712,0.7126076905430357,-1.293545862323225,-0.9230598123907495,0.3758241758241758,32,2,22,True,,,,,False,
NBIZ|NBIS,NBIZ,NBIS,inverse_decay_bucket4,9545.670421576797,1.0,0.0,,,1.020776,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2026-01-22,2026-07-10,115,115,4159.83459555762,4803.491566678069,391.9326190038443,56.110721017056534,6389.412701493318,6804.020534551109,13193.433236044428,0.3519809726662735,0.33608170202163384,1.4541750246365877,0.568405883020169,1.859569814863133,-0.19618544528566928,0.5087719298245614,5,4,21,True,,,,,False,
SNDQ|SNDK,SNDQ,SNDK,inverse_decay_bucket4,9004.049033616497,1.0,0.0,,,1.063682,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2026-04-24,2026-07-10,51,51,-551.8090194244555,108.85237743618018,92.6475947997127,37.81716790264353,5153.049062353564,3978.761013631161,9131.810075984726,0.38231357556672513,0.31062860725675223,0.07225553099840032,0.907501322315844,0.5207770017543657,-0.270718305124902,0.48,2,1,18,True,,,,,False,
MSTZ|MSTR,MSTZ,MSTR,inverse_decay_bucket4,8488.791876561496,1.0,0.0,,,1.06592,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2024-09-18,2026-07-09,444,444,1352.4776451602374,-5244.924984002686,965.9515307883493,141.6692580243029,1893.9194096645997,1180.923706649704,3074.8431163143036,0.37744659346351556,0.27363933396937784,-0.42003982218024094,1.7399375160723847,0.29632221064820286,-0.8270567389019583,0.4898419864559819,31,3,22,True,,,,,False,
CORD|CRWV,CORD,CRWV,inverse_decay_bucket4,8468.008417439432,1.0,0.0,,,1.016753,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2025-09-26,2026-07-09,189,189,-5930.907366551026,4755.655301022181,1312.7721924537798,56.550183256312096,7065.5101570602565,5193.661599419314,12259.17175647957,0.3274366469285499,6.418397015217671e-05,0.8168175806302598,1.137436202476465,1.0167436112866848,-0.5176395240794389,0.5,10,4,24,True,,,,,False,
