pair,etf,underlying,sleeve,gross_target_usd,pair_override_gross_mult,pair_override_hedge_add,pair_override_note,applied_hedge_ratio,sizing_tr_fwd,model_status,model_missing_reason,model_config,metrics_source,vol_shape_source,model_input_diagnostics,signal_source,metrics_first_date,metrics_last_date,backtest_rows,price_rows,actual_pair_pnl_cum,model_pair_pnl_cum,borrow_cost_cum,transaction_cost_cum,current_etf_gross,current_underlying_gross,current_total_gross,current_model_h,current_book_h,cagr,vol_annual,sharpe,max_drawdown,daily_hit_rate,model_rebalance_count,actual_etf_trade_count,actual_underlying_trade_count,shared_underlying,ratchet_creep_ratio,ratchet_gap_usd,ratchet_trim_lambda,ratchet_trim_usd,ratchet_released,ratchet_source
SNDQ|SNDK,SNDQ,SNDK,inverse_decay_bucket4,23100.0,1.0,0.0,,,1.071063,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2026-04-24,2026-07-02,46,46,-9637.392485241367,1864.02267144723,237.97350048429053,91.93433029801531,13906.173867124004,11101.273134621237,25007.44700174524,0.3952018087871103,0.18045223503955649,0.5475087011919597,0.9348467534637634,0.9330988894576199,-0.2709849313091892,0.5111111111111111,2,1,17,True,,,,,False,
QBTZ|QBTS,QBTZ,QBTS,inverse_decay_bucket4,23100.0,1.0,0.0,,,0.969331,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2025-10-07,2026-07-02,183,183,8008.745215872513,17308.72258891821,3494.769886940157,232.68183158338715,20812.77927256279,21792.852795021805,42605.63206758459,0.5654526114720851,0.5194361394041908,1.166165850923162,0.7951783344144675,1.3451806571094764,-0.39039239393768255,0.510989010989011,10,4,17,True,,,,,False,
LITZ|LITE,LITZ,LITE,inverse_decay_bucket4,20941.32388687094,1.0,0.0,,,0.878683,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2026-04-24,2026-07-02,46,46,-7176.072107358952,2638.701299802433,491.73634626399587,56.23581111710432,12410.318036018569,11181.966181609474,23592.284217628043,0.45143427198816144,0.1601314007313361,0.9379912422294308,0.3364635949114702,2.1744056911132965,-0.06166802243458647,0.5111111111111111,2,2,10,True,,,,,False,
CORD|CRWV,CORD,CRWV,inverse_decay_bucket4,17420.152151606366,1.0,0.0,,,1.025361,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2025-09-26,2026-07-01,184,184,-14281.402658936498,8078.195537149168,2533.4468892041627,117.66085610644352,18910.8803575542,10897.244948428819,29808.12530598302,0.4424893537859976,5.644229885282967e-06,0.6898913105411497,1.1431401928877007,0.9502899590328406,-0.5183716959387379,0.46994535519125685,10,4,22,True,,,,,False,
NBIZ|NBIS,NBIZ,NBIS,inverse_decay_bucket4,15869.317374859962,1.0,0.0,,,1.09239,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2026-01-22,2026-07-02,110,110,543.5254253403384,7192.533634728919,569.5391822946647,84.1859112981617,8557.039462485438,9943.913311432381,18500.95277391782,0.5277234029645396,0.08189257249291368,1.365856365795791,0.7394781622496596,1.5241222910701562,-0.21187068183823898,0.4954128440366973,4,4,21,True,,,,,False,
UVIX|SVIX,UVIX,SVIX,volatility_etp_bucket5,10500.0,1.0,0.0,,,1.122319,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2022-03-30,2026-07-02,1059,1059,268.2316223241872,-602663.0888371023,1113.8497572530289,981.4148149029511,693327.921147634,31744.962635658394,725072.8837832925,0.4742337163798873,0.592739823310146,,5.696134058129982,-0.303475580527697,-9.912584726068816,0.5992438563327032,76,3,3,True,,,,,False,
RKLZ|RKLB,RKLZ,RKLB,inverse_decay_bucket4,5829.560249249429,1.0,0.0,,,0.997494,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2025-11-18,2026-07-02,153,153,-1302.743538595215,2306.545253990519,1093.8880052412383,60.19575949568996,1984.1657198597277,5281.808287279825,7265.974007139553,0.5019752649622172,0.12788957579422341,0.7376655164252999,0.6151543471897455,1.204829707792663,-0.25098852330957844,0.5394736842105263,9,3,8,True,,,,,False,
MSTZ|MSTR,MSTZ,MSTR,inverse_decay_bucket4,5104.321543148363,1.0,0.0,,,1.055596,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2024-09-18,2026-07-01,439,439,2691.616688351165,-3188.940418346497,579.57034160104,83.48969703101444,1895.2787522623257,761.248435098911,2656.527187361237,0.3628630353958805,0.0931955424746252,-0.429614386030707,1.7906885893041884,0.3120464486482043,-0.8269754454655988,0.4726027397260274,30,3,21,True,,,,,False,
DAMD|AMD,DAMD,AMD,inverse_decay_bucket4,1557.1792486319252,1.0,0.0,,,1.090984,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2025-11-14,2026-07-02,152,152,302.084134575366,361.57133303074033,52.84485648437912,10.322921570418611,704.4489910249797,1034.5485891059795,1738.9975801309592,0.5029046615020651,0.49374718564104186,0.41857198021633213,0.3840428641064782,1.10700846593548,-0.14718119917462835,0.4966887417218543,8,2,22,True,,,,,False,
CONI|COIN,CONI,COIN,inverse_decay_bucket4,1158.5793504267317,1.0,0.0,,,0.955493,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2024-09-04,2026-07-02,451,451,2187.296821754736,-735.9843275647049,442.8359719942117,15.515063719762672,157.44309643494287,173.7174165336051,331.160512968548,0.3576676067419501,0.5180327189465287,-0.4301333965859885,1.7556290930008185,0.18992269537069026,-0.8868857767848122,0.38666666666666666,32,2,21,True,,,,,False,
