pair,etf,underlying,sleeve,gross_target_usd,pair_override_gross_mult,pair_override_hedge_add,pair_override_note,applied_hedge_ratio,sizing_tr_fwd,model_status,model_missing_reason,model_config,metrics_source,vol_shape_source,model_input_diagnostics,signal_source,metrics_first_date,metrics_last_date,backtest_rows,price_rows,actual_pair_pnl_cum,model_pair_pnl_cum,borrow_cost_cum,transaction_cost_cum,current_etf_gross,current_underlying_gross,current_total_gross,current_model_h,current_book_h,cagr,vol_annual,sharpe,max_drawdown,daily_hit_rate,model_rebalance_count,actual_etf_trade_count,actual_underlying_trade_count,shared_underlying,ratchet_creep_ratio,ratchet_gap_usd,ratchet_trim_lambda,ratchet_trim_usd,ratchet_released,ratchet_source
LITZ|LITE,LITZ,LITE,inverse_decay_bucket4,20132.50569069389,1.0,0.0,,,0.904981,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2026-04-24,2026-07-08,49,49,287.7675944766765,2191.496697918632,571.283197904213,52.815282634282326,11507.9255118246,10826.61389747175,22334.53940929635,0.47047766747209085,0.0743743431134285,0.7197965183944244,0.3263665918993976,1.8547887697474859,-0.061709717647638995,0.5208333333333334,2,2,10,True,,,,,False,
CORD|CRWV,CORD,CRWV,inverse_decay_bucket4,16580.997738201924,1.0,0.0,,,0.970658,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2025-09-26,2026-07-08,188,188,-5336.858347770892,9627.837241771787,2631.703870951521,110.32589624823483,13881.516372959695,10446.070113845579,24327.586486805274,0.33594476094474834,6.413126421734672e-05,0.8524651444636404,1.1427856236610265,1.0340739181305552,-0.5184773736442962,0.5080213903743316,10,4,24,True,,,,,False,
MSTZ|MSTR,MSTZ,MSTR,inverse_decay_bucket4,14614.502666234102,1.0,0.0,,,1.070431,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2024-09-18,2026-07-08,443,443,1180.844919391567,-8993.627849973931,1638.5072939213046,243.87497062759616,3280.3269210027465,2044.7832861374748,5325.110207140221,0.35383795883646096,0.2673254642895593,-0.41862223820104494,1.6575761204917125,0.2757418222214331,-0.8158541463016946,0.48868778280542985,31,3,22,True,,,,,False,
DAMD|AMD,DAMD,AMD,inverse_decay_bucket4,14446.338867323551,1.0,0.0,,,1.069869,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2025-11-14,2026-07-08,155,155,714.3994322817337,3929.556226337796,442.65788806704745,103.26152710404894,9481.950072572638,8900.522353042654,18382.47242561529,0.4632316520627651,0.10219916180301121,0.48376795298000275,0.39285974467988666,1.2046971956115449,-0.14628147105833178,0.4675324675324675,9,2,22,True,,,,,False,
SNDQ|SNDK,SNDQ,SNDK,inverse_decay_bucket4,13076.910849307094,1.0,0.0,,,1.004882,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2026-04-24,2026-07-08,49,49,-2070.6028902655903,1167.6380687251803,140.22222949898497,53.20480696285561,8260.920643212603,6009.371568998986,14270.292212211589,0.36031072972675243,0.2807871418212438,0.5693478689211038,0.9171681179064761,0.9491337890269719,-0.2708658771626091,0.5,2,1,18,True,,,,,False,
QBTZ|QBTS,QBTZ,QBTS,inverse_decay_bucket4,11673.434535575603,1.0,0.0,,,0.987934,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2025-10-07,2026-07-08,186,186,3093.467018501721,8019.354577035634,1287.355027085352,122.3171076302599,13276.880200499032,9912.455260766761,23189.335461265793,0.6701062117366132,0.0,1.0367251670737794,0.8045621635902285,1.2605800841210797,-0.3792089273616257,0.4972972972972973,10,5,19,True,,,,,False,
NBIZ|NBIS,NBIZ,NBIS,inverse_decay_bucket4,11099.18318314543,1.0,0.0,,,0.975998,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2026-01-22,2026-07-08,113,113,3557.8703906455594,6186.25346812162,450.5481900673865,66.42753873696084,8018.502845586132,8048.5282146754425,16067.031060261575,0.38202527910960066,0.3208365053911845,1.6982442766227521,0.581866812245788,1.9941809115913802,-0.19614759548538652,0.49107142857142855,5,4,21,True,,,,,False,
UVIX|SVIX,UVIX,SVIX,volatility_etp_bucket5,10500.0,1.0,0.0,,,1.052715,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2022-03-30,2026-07-08,1062,1062,254.24387874349645,46395.949360865656,3619.812046983067,909.6760607201052,32175.34016180777,29071.153817222694,61246.49397903046,0.5625750976996616,0.5316303614779433,0.49403411664244334,3.0241296560857025,0.20108074619099403,-1.4008606005978352,0.590951932139491,76,4,5,True,,,,,False,
CONI|COIN,CONI,COIN,inverse_decay_bucket4,7687.011878207579,1.0,0.0,,,1.001211,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2024-09-04,2026-07-08,454,454,1587.593665282482,-6998.71172616551,2717.5594837406948,103.16797503016015,444.409433672216,287.67625021392485,732.0856838861408,0.3994570269797759,0.518390418486217,-0.7376936604803326,0.7170086019525427,-1.2972338390292983,-0.9230490972881747,0.3730684326710817,31,2,22,True,,,,,False,
SSPC|SPCX,SSPC,SPCX,inverse_decay_bucket4,1660.7074355514933,1.0,0.0,,,,insufficient_price_history:15<20,insufficient_price_history:15<20,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,missing,2026-06-16,2026-07-08,0,15,-2870.0325018031454,,,,,,,,0.2715540286120595,,,,,,0,2,3,True,,,,,False,
