pair,etf,underlying,sleeve,gross_target_usd,pair_override_gross_mult,pair_override_hedge_add,pair_override_note,applied_hedge_ratio,sizing_tr_fwd,model_status,model_missing_reason,model_config,metrics_source,vol_shape_source,model_input_diagnostics,signal_source,metrics_first_date,metrics_last_date,backtest_rows,price_rows,actual_pair_pnl_cum,model_pair_pnl_cum,borrow_cost_cum,transaction_cost_cum,current_etf_gross,current_underlying_gross,current_total_gross,current_model_h,current_book_h,cagr,vol_annual,sharpe,max_drawdown,daily_hit_rate,model_rebalance_count,actual_etf_trade_count,actual_underlying_trade_count,shared_underlying,ratchet_creep_ratio,ratchet_gap_usd,ratchet_trim_lambda,ratchet_trim_usd,ratchet_released,ratchet_source
SNDQ|SNDK,SNDQ,SNDK,inverse_decay_bucket4,23099.999999999996,1.0,0.0,,,1.103856,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",run-local:/home/runner/work/ls-algo/ls-algo/data/runs/2026-07-01/model_inputs/etf_metrics_daily.parquet,run-local:/home/runner/work/ls-algo/ls-algo/data/runs/2026-07-01/model_inputs/vol_shape_history.json,,missing,2026-04-24,2026-06-29,43,43,1183.5990522652294,-1309.6070115760485,222.56875904080292,97.51412955199575,11788.950182651111,10050.446935324828,21839.39711797594,0.4199309036955292,0.0,-0.2808727454837491,0.829675294713409,0.0007392385183880252,-0.2725609107730923,0.5,2,1,17,True,,,,,False,
QBTZ|QBTS,QBTZ,QBTS,inverse_decay_bucket4,23099.999999999996,1.0,0.0,,,0.993762,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",run-local:/home/runner/work/ls-algo/ls-algo/data/runs/2026-07-01/model_inputs/etf_metrics_daily.parquet,run-local:/home/runner/work/ls-algo/ls-algo/data/runs/2026-07-01/model_inputs/vol_shape_history.json,,recompute_underlying,2025-10-07,2026-06-29,180,180,6820.754257601612,17083.098369836134,3525.175389759868,234.06313370588572,16238.379433094906,18796.475310327944,35034.85474342285,0.49565083596833703,0.0,1.1771190865803884,0.862283785551688,1.2994966002477726,-0.38575605222683385,0.5027932960893855,10,4,17,True,,,,,False,
NBIZ|NBIS,NBIZ,NBIS,inverse_decay_bucket4,21653.25678186905,1.0,0.0,,,1.047955,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",run-local:/home/runner/work/ls-algo/ls-algo/data/runs/2026-07-01/model_inputs/etf_metrics_daily.parquet,run-local:/home/runner/work/ls-algo/ls-algo/data/runs/2026-07-01/model_inputs/vol_shape_history.json,,recompute_underlying,2026-01-22,2026-06-29,107,107,8970.396069158895,11028.28646161058,821.3364362902867,116.29763627568718,9214.975059067952,16790.26246832987,26005.237527397825,0.6232326009595033,0.0,1.6497236013798013,0.7568467348821637,1.6575849614791431,-0.21531538593089972,0.4811320754716981,4,4,21,True,,,,,False,
CORD|CRWV,CORD,CRWV,inverse_decay_bucket4,21061.055791069863,1.0,0.0,,,0.928031,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",run-local:/home/runner/work/ls-algo/ls-algo/data/runs/2026-07-01/model_inputs/etf_metrics_daily.parquet,run-local:/home/runner/work/ls-algo/ls-algo/data/runs/2026-07-01/model_inputs/vol_shape_history.json,,recompute_underlying,2025-09-26,2026-06-26,181,181,-739.109684206366,12266.572483557735,3020.2844949814107,142.72109801355117,19191.652168579854,15242.343748872298,34433.99591745215,0.4323383460271423,5.613189928908073e-06,0.9001301540463598,1.143399843332554,1.053700642995549,-0.5165907918294146,0.48333333333333334,10,4,22,True,,,,,False,
LITZ|LITE,LITZ,LITE,inverse_decay_bucket4,18505.390515597264,1.0,0.0,,,0.851452,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",run-local:/home/runner/work/ls-algo/ls-algo/data/runs/2026-07-01/model_inputs/etf_metrics_daily.parquet,run-local:/home/runner/work/ls-algo/ls-algo/data/runs/2026-07-01/model_inputs/vol_shape_history.json,,missing,2026-04-24,2026-06-29,43,43,-41.01677966393829,3123.450719125718,454.1819404990401,53.07490099011487,11781.45681553877,9861.598000091568,21643.054815630338,0.41813272952191405,0.0,1.5252772555195797,0.3350352347946087,2.996474833856625,-0.06163542992145277,0.5238095238095238,2,2,10,True,,,,,False,
UVIX|SVIX,UVIX,SVIX,volatility_etp_bucket5,10500.0,1.0,0.0,,,1.061654,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",run-local:/home/runner/work/ls-algo/ls-algo/data/runs/2026-07-01/model_inputs/etf_metrics_daily.parquet,run-local:/home/runner/work/ls-algo/ls-algo/data/runs/2026-07-01/model_inputs/vol_shape_history.json,,recompute_underlying,2022-03-30,2026-06-29,1056,1056,0.0,56766.89146136693,952.0938529801632,968.2190613325761,36661.41791702692,30625.67661924161,67287.09453626853,0.41911897403210485,0.5944416768721188,0.558492936691366,3.013485307040676,0.21225410081024637,-1.3996552156825095,0.6009478672985782,76,3,3,True,,,,,False,
MSTZ|MSTR,MSTZ,MSTR,inverse_decay_bucket4,5236.5136214058,1.0,0.0,,,1.014088,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",run-local:/home/runner/work/ls-algo/ls-algo/data/runs/2026-07-01/model_inputs/etf_metrics_daily.parquet,run-local:/home/runner/work/ls-algo/ls-algo/data/runs/2026-07-01/model_inputs/vol_shape_history.json,,recompute_underlying,2024-09-18,2026-06-26,436,436,-2702.891327250466,-3931.1369676629074,601.1126049933303,85.5081754355173,2784.18974237457,703.402719644067,3487.592462018637,0.38833907531790113,0.0,-0.5514326524458242,1.6664890021271295,0.11723350571498863,-0.817207212211386,0.4689655172413793,30,3,21,True,,,,,False,
DAMD|AMD,DAMD,AMD,inverse_decay_bucket4,1086.9004526080714,1.0,0.0,,,1.114985,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",run-local:/home/runner/work/ls-algo/ls-algo/data/runs/2026-07-01/model_inputs/etf_metrics_daily.parquet,run-local:/home/runner/work/ls-algo/ls-algo/data/runs/2026-07-01/model_inputs/vol_shape_history.json,,recompute_underlying,2025-11-14,2026-06-29,149,149,875.9833520587963,330.03248512954565,36.846128606439464,7.2654558116380965,473.10334766674345,713.2243168232643,1186.3276644900077,0.42069654481430635,0.0,0.5714860971125384,0.36964548190217766,1.4142505532636906,-0.14704555880521852,0.4864864864864865,8,2,22,True,,,,,False,
CONI|COIN,CONI,COIN,inverse_decay_bucket4,1002.4844658410076,1.0,0.0,,,0.960508,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",run-local:/home/runner/work/ls-algo/ls-algo/data/runs/2026-07-01/model_inputs/etf_metrics_daily.parquet,run-local:/home/runner/work/ls-algo/ls-algo/data/runs/2026-07-01/model_inputs/vol_shape_history.json,,recompute_underlying,2024-09-04,2026-06-29,448,448,145.9907765155111,-661.1923105709643,384.5424523053347,13.575466557031506,167.44708201982263,138.99897832954554,306.44606034936817,0.3558233481801695,0.0,-0.4538764334191394,1.7667413178168467,0.17056171185306845,-0.8861345095686557,0.39149888143176736,32,2,21,True,,,,,False,
SSPC|SPCX,SSPC,SPCX,inverse_decay_bucket4,377.1991858044688,1.0,0.0,,,,insufficient_price_history:9<20,insufficient_price_history:9<20,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",run-local:/home/runner/work/ls-algo/ls-algo/data/runs/2026-07-01/model_inputs/etf_metrics_daily.parquet,run-local:/home/runner/work/ls-algo/ls-algo/data/runs/2026-07-01/model_inputs/vol_shape_history.json,,missing,2026-06-16,2026-06-29,0,9,-2725.837491458926,,,,,,,,0.21373988505418462,,,,,,0,2,2,True,,,,,False,
