date,pair,etf,underlying,delta,pair_pnl_cum,etf_leg_pnl_cum,und_leg_pnl_cum
2026-03-05,RKLZ|RKLB,RKLZ,RKLB,-1.0,0.0,,
2026-03-05,CRCD|CRCL,CRCD,CRCL,-2.010976,0.0,,
2026-03-05,CORD|CRWV,CORD,CRWV,-2.002588,0.0,,
2026-03-05,QBTZ|QBTS,QBTZ,QBTS,-1.0,0.0,,
2026-03-05,IREZ|IREN,IREZ,IREN,-1.0,0.0,,
2026-03-05,MSDD|MSTR,MSDD,MSTR,-1.0,0.0,,
2026-03-05,MSTZ|MSTR,MSTZ,MSTR,-1.982643,0.0,,
2026-03-05,NBIZ|NBIS,NBIZ,NBIS,-1.0,0.0,,
2026-03-06,CLSZ|CLSK,CLSZ,CLSK,-2.007274,341.43757941,341.43757941,0.0
2026-03-06,UVIX|SVIX,UVIX,SVIX,-1.0,0.0,,
2026-03-06,RKLZ|RKLB,RKLZ,RKLB,-1.0,0.0,,
2026-03-06,CRCD|CRCL,CRCD,CRCL,-2.01054,0.0,,
2026-03-06,CORD|CRWV,CORD,CRWV,-2.002175,0.0,,
2026-03-06,QBTZ|QBTS,QBTZ,QBTS,-1.0,0.0,,
2026-03-06,IREZ|IREN,IREZ,IREN,-1.0,0.0,,
2026-03-06,MSDD|MSTR,MSDD,MSTR,-1.0,0.0,,
2026-03-06,MSTZ|MSTR,MSTZ,MSTR,-1.982646,0.0,,
2026-03-06,NBIZ|NBIS,NBIZ,NBIS,-1.0,0.0,,
2026-03-10,CLSZ|CLSK,CLSZ,CLSK,-2.057901,341.43757941,341.43757941,0.0
2026-03-10,UVIX|SVIX,UVIX,SVIX,-1.0,0.0,,
2026-03-10,RKLZ|RKLB,RKLZ,RKLB,-1.0,0.0,,
2026-03-10,CRCD|CRCL,CRCD,CRCL,-2.011265,0.0,,
2026-03-10,CORD|CRWV,CORD,CRWV,-2.00196,0.0,,
2026-03-10,QBTZ|QBTS,QBTZ,QBTS,-1.0,0.0,,
2026-03-10,IREZ|IREN,IREZ,IREN,-1.0,0.0,,
2026-03-10,MSDD|MSTR,MSDD,MSTR,-1.0,0.0,,
2026-03-10,MSTZ|MSTR,MSTZ,MSTR,-1.982392,0.0,,
2026-03-10,NBIZ|NBIS,NBIZ,NBIS,-1.0,0.0,,
2026-03-11,CLSZ|CLSK,CLSZ,CLSK,-2.057321,341.43757941,341.43757941,0.0
2026-03-11,UVIX|SVIX,UVIX,SVIX,-1.0,0.0,,
2026-03-11,RKLZ|RKLB,RKLZ,RKLB,-1.0,0.0,,
2026-03-11,CRCD|CRCL,CRCD,CRCL,-2.011035,0.0,,
2026-03-11,CORD|CRWV,CORD,CRWV,-2.001825,0.0,,
2026-03-11,QBTZ|QBTS,QBTZ,QBTS,-1.0,0.0,,
2026-03-11,IREZ|IREN,IREZ,IREN,-1.0,0.0,,
2026-03-11,MSDD|MSTR,MSDD,MSTR,-1.0,0.0,,
2026-03-11,MSTZ|MSTR,MSTZ,MSTR,-1.982383,0.0,,
2026-03-11,NBIZ|NBIS,NBIZ,NBIS,-1.0,0.0,,
2026-03-12,CLSZ|CLSK,CLSZ,CLSK,-2.063191,341.43757941,341.43757941,0.0
2026-03-12,UVIX|SVIX,UVIX,SVIX,-1.0,0.0,,
2026-03-12,RKLZ|RKLB,RKLZ,RKLB,-1.0,0.0,,
2026-03-12,CRCD|CRCL,CRCD,CRCL,-2.010574,0.0,,
2026-03-12,CORD|CRWV,CORD,CRWV,-2.002541,0.0,,
2026-03-12,QBTZ|QBTS,QBTZ,QBTS,-1.0,0.0,,
2026-03-12,IREZ|IREN,IREZ,IREN,-1.0,0.0,,
2026-03-12,MSDD|MSTR,MSDD,MSTR,-1.0,0.0,,
2026-03-12,MSTZ|MSTR,MSTZ,MSTR,-1.982384,0.0,,
2026-03-12,NBIZ|NBIS,NBIZ,NBIS,-1.0,0.0,,
2026-03-13,CLSZ|CLSK,CLSZ,CLSK,-2.024298,341.43757941,341.43757941,0.0
2026-03-13,QBTZ|QBTS,QBTZ,QBTS,-2.006635,0.0,,
2026-03-13,RKLZ|RKLB,RKLZ,RKLB,-2.012522,0.0,,
2026-03-13,UVIX|SVIX,UVIX,SVIX,-1.984847,0.0,,
2026-03-13,ASTN|ASTS,ASTN,ASTS,-2.003824,0.0,,
2026-03-13,NBIZ|NBIS,NBIZ,NBIS,-2.044717,0.0,,
2026-03-13,BEZ|BE,BEZ,BE,-2.009837,0.0,,
2026-03-13,CRCD|CRCL,CRCD,CRCL,-2.008946,0.0,,
2026-03-13,CORD|CRWV,CORD,CRWV,-2.013539,0.0,,
2026-03-13,MSTZ|MSTR,MSTZ,MSTR,-2.001553,0.0,,
2026-03-13,MSDD|MSTR,MSDD,MSTR,-1.989383,0.0,,
2026-03-13,IREZ|IREN,IREZ,IREN,-2.017476,0.0,,
2026-03-14,CLSZ|CLSK,CLSZ,CLSK,-2.024298,341.43757941,341.43757941,0.0
2026-03-14,QBTZ|QBTS,QBTZ,QBTS,-2.006635,0.0,,
2026-03-14,RKLZ|RKLB,RKLZ,RKLB,-2.012522,0.0,,
2026-03-14,UVIX|SVIX,UVIX,SVIX,-1.984847,0.0,,
2026-03-14,ASTN|ASTS,ASTN,ASTS,-2.003824,0.0,,
2026-03-14,NBIZ|NBIS,NBIZ,NBIS,-2.044717,0.0,,
2026-03-14,BEZ|BE,BEZ,BE,-2.009837,0.0,,
2026-03-14,CRCD|CRCL,CRCD,CRCL,-2.008946,0.0,,
2026-03-14,CORD|CRWV,CORD,CRWV,-2.013539,0.0,,
2026-03-14,MSTZ|MSTR,MSTZ,MSTR,-2.001553,0.0,,
2026-03-14,MSDD|MSTR,MSDD,MSTR,-1.989383,0.0,,
2026-03-14,IREZ|IREN,IREZ,IREN,-2.017476,0.0,,
2026-03-17,CLSZ|CLSK,CLSZ,CLSK,-2.024298,341.43757941,341.43757941,0.0
2026-03-17,QBTZ|QBTS,QBTZ,QBTS,-2.006635,0.0,,
2026-03-17,RKLZ|RKLB,RKLZ,RKLB,-2.012522,0.0,,
2026-03-17,UVIX|SVIX,UVIX,SVIX,-1.984847,0.0,,
2026-03-17,ASTN|ASTS,ASTN,ASTS,-2.003824,0.0,,
2026-03-17,NBIZ|NBIS,NBIZ,NBIS,-2.044717,0.0,,
2026-03-17,BEZ|BE,BEZ,BE,-2.009837,0.0,,
2026-03-17,CRCD|CRCL,CRCD,CRCL,-2.008946,0.0,,
2026-03-17,CORD|CRWV,CORD,CRWV,-2.013539,0.0,,
2026-03-17,MSTZ|MSTR,MSTZ,MSTR,-2.001553,0.0,,
2026-03-17,MSDD|MSTR,MSDD,MSTR,-1.989383,0.0,,
2026-03-17,IREZ|IREN,IREZ,IREN,-2.017476,0.0,,
2026-03-18,CLSZ|CLSK,CLSZ,CLSK,-2.071376,341.43757941,341.43757941,0.0
2026-03-18,UVIX|SVIX,UVIX,SVIX,-1.0,0.0,,
2026-03-18,RKLZ|RKLB,RKLZ,RKLB,-1.0,0.0,,
2026-03-18,CRCD|CRCL,CRCD,CRCL,-2.010573,0.0,,
2026-03-18,CORD|CRWV,CORD,CRWV,-2.00317,0.0,,
2026-03-18,QBTZ|QBTS,QBTZ,QBTS,-1.0,0.0,,
2026-03-18,IREZ|IREN,IREZ,IREN,-1.0,0.0,,
2026-03-18,MSDD|MSTR,MSDD,MSTR,-1.0,0.0,,
2026-03-18,MSTZ|MSTR,MSTZ,MSTR,-1.982406,0.0,,
2026-03-18,NBIZ|NBIS,NBIZ,NBIS,-1.0,0.0,,
2026-03-19,CLSZ|CLSK,CLSZ,CLSK,-2.024298,341.43757941,341.43757941,0.0
2026-03-19,QBTZ|QBTS,QBTZ,QBTS,-2.006635,0.0,,
2026-03-19,RKLZ|RKLB,RKLZ,RKLB,-2.012522,0.0,,
2026-03-19,UVIX|SVIX,UVIX,SVIX,-1.984847,0.0,,
2026-03-19,ASTN|ASTS,ASTN,ASTS,-2.003824,0.0,,
2026-03-19,NBIZ|NBIS,NBIZ,NBIS,-2.044717,0.0,,
2026-03-19,BEZ|BE,BEZ,BE,-2.009837,0.0,,
2026-03-19,CRCD|CRCL,CRCD,CRCL,-2.008946,0.0,,
2026-03-19,CORD|CRWV,CORD,CRWV,-2.013539,0.0,,
2026-03-19,MSTZ|MSTR,MSTZ,MSTR,-2.001553,0.0,,
2026-03-19,MSDD|MSTR,MSDD,MSTR,-1.989383,0.0,,
2026-03-19,IREZ|IREN,IREZ,IREN,-2.017476,0.0,,
2026-03-20,CLSZ|CLSK,CLSZ,CLSK,-2.071405,341.43757941,341.43757941,0.0
2026-03-20,UVIX|SVIX,UVIX,SVIX,-1.0,0.0,,
2026-03-20,RKLZ|RKLB,RKLZ,RKLB,-1.0,0.0,,
2026-03-20,CRCD|CRCL,CRCD,CRCL,-2.01081,0.0,,
2026-03-20,CORD|CRWV,CORD,CRWV,-2.003349,0.0,,
2026-03-20,QBTZ|QBTS,QBTZ,QBTS,-1.0,0.0,,
2026-03-20,IREZ|IREN,IREZ,IREN,-1.0,0.0,,
2026-03-20,MSDD|MSTR,MSDD,MSTR,-1.0,0.0,,
2026-03-20,MSTZ|MSTR,MSTZ,MSTR,-1.982428,0.0,,
2026-03-20,NBIZ|NBIS,NBIZ,NBIS,-1.0,0.0,,
2026-03-21,CLSZ|CLSK,CLSZ,CLSK,-2.063834,341.43757941,341.43757941,0.0
2026-03-21,UVIX|SVIX,UVIX,SVIX,-1.0,0.0,,
2026-03-21,RKLZ|RKLB,RKLZ,RKLB,-1.0,0.0,,
2026-03-21,CRCD|CRCL,CRCD,CRCL,-2.010741,0.0,,
2026-03-21,CORD|CRWV,CORD,CRWV,-2.003478,0.0,,
2026-03-21,QBTZ|QBTS,QBTZ,QBTS,-1.0,0.0,,
2026-03-21,IREZ|IREN,IREZ,IREN,-1.0,0.0,,
2026-03-21,MSDD|MSTR,MSDD,MSTR,-1.0,0.0,,
2026-03-21,MSTZ|MSTR,MSTZ,MSTR,-1.982407,0.0,,
2026-03-21,NBIZ|NBIS,NBIZ,NBIS,-1.0,0.0,,
2026-03-23,CLSZ|CLSK,CLSZ,CLSK,-2.033581,341.43757941,341.43757941,0.0
2026-03-23,RKLZ|RKLB,RKLZ,RKLB,-1.0,0.0,,
2026-03-23,UVIX|SVIX,UVIX,SVIX,-1.0,0.0,,
2026-03-23,QBTZ|QBTS,QBTZ,QBTS,-1.0,0.0,,
2026-03-23,CRCD|CRCL,CRCD,CRCL,-2.010726,0.0,,
2026-03-23,CORD|CRWV,CORD,CRWV,-2.003485,0.0,,
2026-03-23,IREZ|IREN,IREZ,IREN,-1.0,0.0,,
2026-03-23,MSDD|MSTR,MSDD,MSTR,-1.0,0.0,,
2026-03-23,MSTZ|MSTR,MSTZ,MSTR,-1.982374,0.0,,
2026-03-23,NBIZ|NBIS,NBIZ,NBIS,-1.0,0.0,,
2026-03-24,CLSZ|CLSK,CLSZ,CLSK,-2.040142,341.43757941,341.43757941,0.0
2026-03-24,CRCD|CRCL,CRCD,CRCL,-2.010735,0.0,,
2026-03-24,CORD|CRWV,CORD,CRWV,-2.003529,0.0,,
2026-03-24,MSTZ|MSTR,MSTZ,MSTR,-1.982373,0.0,,
2026-03-25,CLSZ|CLSK,CLSZ,CLSK,-2.031225,341.43757941,341.43757941,0.0
2026-03-25,RKLZ|RKLB,RKLZ,RKLB,-1.0,0.0,,
2026-03-25,UVIX|SVIX,UVIX,SVIX,-1.0,0.0,,
2026-03-25,QBTZ|QBTS,QBTZ,QBTS,-1.0,0.0,,
2026-03-25,CRCD|CRCL,CRCD,CRCL,-2.00929,0.0,,
2026-03-25,CORD|CRWV,CORD,CRWV,-2.003914,0.0,,
2026-03-25,IREZ|IREN,IREZ,IREN,-1.0,0.0,,
2026-03-25,MSDD|MSTR,MSDD,MSTR,-1.0,0.0,,
2026-03-25,MSTZ|MSTR,MSTZ,MSTR,-1.982359,0.0,,
2026-03-25,NBIZ|NBIS,NBIZ,NBIS,-1.0,0.0,,
2026-03-26,CLSZ|CLSK,CLSZ,CLSK,-2.031225,341.43757941,341.43757941,0.0
2026-03-26,RKLZ|RKLB,RKLZ,RKLB,-1.0,0.0,,
2026-03-26,UVIX|SVIX,UVIX,SVIX,-1.0,0.0,,
2026-03-26,QBTZ|QBTS,QBTZ,QBTS,-1.0,0.0,,
2026-03-26,CRCD|CRCL,CRCD,CRCL,-2.00929,0.0,,
2026-03-26,CORD|CRWV,CORD,CRWV,-2.003914,0.0,,
2026-03-26,IREZ|IREN,IREZ,IREN,-1.0,0.0,,
2026-03-26,MSDD|MSTR,MSDD,MSTR,-1.0,0.0,,
2026-03-26,MSTZ|MSTR,MSTZ,MSTR,-1.982359,0.0,,
2026-03-26,NBIZ|NBIS,NBIZ,NBIS,-1.0,0.0,,
2026-03-27,CLSZ|CLSK,CLSZ,CLSK,-2.03878,341.43757941,341.43757941,0.0
2026-03-27,RKLZ|RKLB,RKLZ,RKLB,-1.0,0.0,,
2026-03-27,UVIX|SVIX,UVIX,SVIX,-1.0,0.0,,
2026-03-27,QBTZ|QBTS,QBTZ,QBTS,-1.0,0.0,,
2026-03-27,CRCD|CRCL,CRCD,CRCL,-2.009673,0.0,,
2026-03-27,CORD|CRWV,CORD,CRWV,-2.004294,0.0,,
2026-03-27,IREZ|IREN,IREZ,IREN,-1.0,0.0,,
2026-03-27,MSDD|MSTR,MSDD,MSTR,-1.0,0.0,,
2026-03-27,MSTZ|MSTR,MSTZ,MSTR,-1.982431,0.0,,
2026-03-27,NBIZ|NBIS,NBIZ,NBIS,-1.0,0.0,,
2026-03-28,CLSZ|CLSK,CLSZ,CLSK,-2.026001,341.43757941,341.43757941,0.0
2026-03-28,RKLZ|RKLB,RKLZ,RKLB,-1.0,0.0,,
2026-03-28,UVIX|SVIX,UVIX,SVIX,-1.0,0.0,,
2026-03-28,QBTZ|QBTS,QBTZ,QBTS,-1.0,0.0,,
2026-03-28,CRCD|CRCL,CRCD,CRCL,-2.009408,0.0,,
2026-03-28,CORD|CRWV,CORD,CRWV,-2.003986,0.0,,
2026-03-28,IREZ|IREN,IREZ,IREN,-1.0,0.0,,
2026-03-28,MSDD|MSTR,MSDD,MSTR,-1.0,0.0,,
2026-03-28,MSTZ|MSTR,MSTZ,MSTR,-1.982408,0.0,,
2026-03-28,NBIZ|NBIS,NBIZ,NBIS,-1.0,0.0,,
2026-03-31,CLSZ|CLSK,CLSZ,CLSK,-2.01963,341.43757941,341.43757941,0.0
2026-03-31,RKLZ|RKLB,RKLZ,RKLB,-1.0,0.0,,
2026-03-31,UVIX|SVIX,UVIX,SVIX,-1.0,0.0,,
2026-03-31,QBTZ|QBTS,QBTZ,QBTS,-1.0,0.0,,
2026-03-31,CRCD|CRCL,CRCD,CRCL,-2.009538,0.0,,
2026-03-31,CORD|CRWV,CORD,CRWV,-2.005655,0.0,,
2026-03-31,IREZ|IREN,IREZ,IREN,-1.0,0.0,,
2026-03-31,MSDD|MSTR,MSDD,MSTR,-1.0,0.0,,
2026-03-31,MSTZ|MSTR,MSTZ,MSTR,-1.982438,0.0,,
2026-03-31,NBIZ|NBIS,NBIZ,NBIS,-1.0,0.0,,
2026-04-01,CLSZ|CLSK,CLSZ,CLSK,-2.0137,341.43757941,341.43757941,0.0
2026-04-01,CRCD|CRCL,CRCD,CRCL,-2.011311,0.0,,
2026-04-01,CORD|CRWV,CORD,CRWV,-2.006367,0.0,,
2026-04-01,MSTZ|MSTR,MSTZ,MSTR,-1.982465,0.0,,
2026-04-02,CLSZ|CLSK,CLSZ,CLSK,-2.026014,341.43757941,341.43757941,0.0
2026-04-02,RKLZ|RKLB,RKLZ,RKLB,-1.0,0.0,,
2026-04-02,UVIX|SVIX,UVIX,SVIX,-1.0,0.0,,
2026-04-02,QBTZ|QBTS,QBTZ,QBTS,-1.0,0.0,,
2026-04-02,CRCD|CRCL,CRCD,CRCL,-2.011022,0.0,,
2026-04-02,CORD|CRWV,CORD,CRWV,-2.006401,0.0,,
2026-04-02,IREZ|IREN,IREZ,IREN,-1.0,0.0,,
2026-04-02,MSDD|MSTR,MSDD,MSTR,-1.0,0.0,,
2026-04-02,MSTZ|MSTR,MSTZ,MSTR,-1.982456,0.0,,
2026-04-02,NBIZ|NBIS,NBIZ,NBIS,-1.0,0.0,,
2026-04-03,CLSZ|CLSK,CLSZ,CLSK,-2.024529,341.43757941,341.43757941,0.0
2026-04-03,UVIX|SVIX,UVIX,SVIX,-1.0,0.0,,
2026-04-03,QBTZ|QBTS,QBTZ,QBTS,-1.0,0.0,,
2026-04-03,RKLZ|RKLB,RKLZ,RKLB,-1.0,0.0,,
2026-04-03,BEZ|BE,BEZ,BE,-1.971357,0.0,,
2026-04-03,CRCD|CRCL,CRCD,CRCL,-2.011048,0.0,,
2026-04-03,CORD|CRWV,CORD,CRWV,-2.005985,0.0,,
2026-04-03,IREZ|IREN,IREZ,IREN,-2.011783,0.0,,
2026-04-03,MSDD|MSTR,MSDD,MSTR,-1.0,0.0,,
2026-04-03,MSTZ|MSTR,MSTZ,MSTR,-1.982458,0.0,,
2026-04-03,NBIZ|NBIS,NBIZ,NBIS,-1.987635,0.0,,
2026-04-04,CLSZ|CLSK,CLSZ,CLSK,-2.024529,341.43757941,341.43757941,0.0
2026-04-04,UVIX|SVIX,UVIX,SVIX,-1.0,0.0,,
2026-04-04,QBTZ|QBTS,QBTZ,QBTS,-1.0,0.0,,
2026-04-04,RKLZ|RKLB,RKLZ,RKLB,-1.0,0.0,,
2026-04-04,BEZ|BE,BEZ,BE,-1.971357,0.0,,
2026-04-04,CRCD|CRCL,CRCD,CRCL,-2.011048,0.0,,
2026-04-04,CORD|CRWV,CORD,CRWV,-2.005985,0.0,,
2026-04-04,IREZ|IREN,IREZ,IREN,-2.011783,0.0,,
2026-04-04,MSDD|MSTR,MSDD,MSTR,-1.0,0.0,,
2026-04-04,MSTZ|MSTR,MSTZ,MSTR,-1.982458,0.0,,
2026-04-04,NBIZ|NBIS,NBIZ,NBIS,-1.987635,0.0,,
2026-04-07,CLSZ|CLSK,CLSZ,CLSK,-2.025734,341.43757941,341.43757941,0.0
2026-04-07,BEZ|BE,BEZ,BE,-1.971114,0.0,,
2026-04-07,CRCD|CRCL,CRCD,CRCL,-2.011226,0.0,,
2026-04-07,CORD|CRWV,CORD,CRWV,-2.005591,0.0,,
2026-04-07,IREZ|IREN,IREZ,IREN,-2.01174,0.0,,
2026-04-07,MSTZ|MSTR,MSTZ,MSTR,-1.9822,0.0,,
2026-04-07,NBIZ|NBIS,NBIZ,NBIS,-1.987875,0.0,,
2026-04-08,CLSZ|CLSK,CLSZ,CLSK,-2.025734,341.43757941,341.43757941,0.0
2026-04-08,UVIX|SVIX,UVIX,SVIX,-1.0,0.0,,
2026-04-08,QBTZ|QBTS,QBTZ,QBTS,-1.0,0.0,,
2026-04-08,RKLZ|RKLB,RKLZ,RKLB,-1.0,0.0,,
2026-04-08,BEZ|BE,BEZ,BE,-1.971114,0.0,,
2026-04-08,CRCD|CRCL,CRCD,CRCL,-2.011226,0.0,,
2026-04-08,CORD|CRWV,CORD,CRWV,-2.005591,0.0,,
2026-04-08,IREZ|IREN,IREZ,IREN,-2.01174,0.0,,
2026-04-08,MSDD|MSTR,MSDD,MSTR,-1.0,0.0,,
2026-04-08,MSTZ|MSTR,MSTZ,MSTR,-1.9822,0.0,,
2026-04-08,NBIZ|NBIS,NBIZ,NBIS,-1.987875,0.0,,
2026-04-09,CLSZ|CLSK,CLSZ,CLSK,-2.038403,341.43757941,341.43757941,0.0
2026-04-09,UVIX|SVIX,UVIX,SVIX,-1.0,0.0,,
2026-04-09,QBTZ|QBTS,QBTZ,QBTS,-1.0,0.0,,
2026-04-09,RKLZ|RKLB,RKLZ,RKLB,-1.0,0.0,,
2026-04-09,BEZ|BE,BEZ,BE,-1.968233,0.0,,
2026-04-09,CRCD|CRCL,CRCD,CRCL,-2.011186,0.0,,
2026-04-09,CORD|CRWV,CORD,CRWV,-2.005605,0.0,,
2026-04-09,IREZ|IREN,IREZ,IREN,-2.010599,0.0,,
2026-04-09,MSDD|MSTR,MSDD,MSTR,-1.0,0.0,,
2026-04-09,MSTZ|MSTR,MSTZ,MSTR,-1.982229,0.0,,
2026-04-09,NBIZ|NBIS,NBIZ,NBIS,-1.987799,0.0,,
2026-04-10,CLSZ|CLSK,CLSZ,CLSK,-2.037651,341.43757941,341.43757941,0.0
2026-04-10,UVIX|SVIX,UVIX,SVIX,-1.0,0.0,,
2026-04-10,QBTZ|QBTS,QBTZ,QBTS,-1.0,0.0,,
2026-04-10,RKLZ|RKLB,RKLZ,RKLB,-1.0,0.0,,
2026-04-10,BEZ|BE,BEZ,BE,-1.974356,0.0,,
2026-04-10,CRCD|CRCL,CRCD,CRCL,-2.011021,0.0,,
2026-04-10,CORD|CRWV,CORD,CRWV,-2.005437,0.0,,
2026-04-10,IREZ|IREN,IREZ,IREN,-2.010729,0.0,,
2026-04-10,MSDD|MSTR,MSDD,MSTR,-1.0,0.0,,
2026-04-10,MSTZ|MSTR,MSTZ,MSTR,-1.982226,0.0,,
2026-04-10,NBIZ|NBIS,NBIZ,NBIS,-1.986371,0.0,,
2026-04-11,CLSZ|CLSK,CLSZ,CLSK,-2.038243,341.43757941,341.43757941,0.0
2026-04-11,UVIX|SVIX,UVIX,SVIX,-1.0,0.0,,
2026-04-11,QBTZ|QBTS,QBTZ,QBTS,-1.0,0.0,,
2026-04-11,RKLZ|RKLB,RKLZ,RKLB,-1.0,0.0,,
2026-04-11,BEZ|BE,BEZ,BE,-1.97387,0.0,,
2026-04-11,CRCD|CRCL,CRCD,CRCL,-2.011165,0.0,,
2026-04-11,CORD|CRWV,CORD,CRWV,-2.005853,0.0,,
2026-04-11,IREZ|IREN,IREZ,IREN,-2.010896,0.0,,
2026-04-11,MSDD|MSTR,MSDD,MSTR,-1.0,0.0,,
2026-04-11,MSTZ|MSTR,MSTZ,MSTR,-1.982234,0.0,,
2026-04-11,NBIZ|NBIS,NBIZ,NBIS,-1.98736,0.0,,
2026-04-14,CLSZ|CLSK,CLSZ,CLSK,-2.032651,341.43757941,341.43757941,0.0
2026-04-14,UVIX|SVIX,UVIX,SVIX,-1.0,0.0,,
2026-04-14,QBTZ|QBTS,QBTZ,QBTS,-1.0,0.0,,
2026-04-14,RKLZ|RKLB,RKLZ,RKLB,-1.0,0.0,,
2026-04-14,BEZ|BE,BEZ,BE,-1.972419,0.0,,
2026-04-14,CRCD|CRCL,CRCD,CRCL,-2.009487,0.0,,
