pair,etf,underlying,sleeve,gross_target_usd,pair_override_gross_mult,pair_override_hedge_add,pair_override_note,applied_hedge_ratio,sizing_tr_fwd,model_status,model_missing_reason,model_config,metrics_source,vol_shape_source,model_input_diagnostics,signal_source,metrics_first_date,metrics_last_date,backtest_rows,price_rows,actual_pair_pnl_cum,model_pair_pnl_cum,borrow_cost_cum,transaction_cost_cum,current_etf_gross,current_underlying_gross,current_total_gross,current_model_h,current_book_h,cagr,vol_annual,sharpe,max_drawdown,daily_hit_rate,model_rebalance_count,actual_etf_trade_count,actual_underlying_trade_count,shared_underlying,ratchet_creep_ratio,ratchet_gap_usd,ratchet_trim_lambda,ratchet_trim_usd,ratchet_released,ratchet_source
LITZ|LITE,LITZ,LITE,inverse_decay_bucket4,18263.33063123423,1.0,0.0,,,0.885026,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2026-04-24,2026-07-08,49,49,-8479.13622139932,1985.4638034161944,519.6530889160264,47.90386874731856,10504.583675637,9753.761633435151,20258.345309072152,0.46541733625886056,0.052537879543564814,0.7186759651121917,0.3275563276941825,1.847151562278814,-0.06189287986896541,0.5208333333333334,2,2,10,True,,,,,False,
CORD|CRWV,CORD,CRWV,inverse_decay_bucket4,16443.39329005034,1.0,0.0,,,0.921084,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2025-09-26,2026-07-07,187,187,-4914.4449391183925,7460.9039498217135,2572.45748414694,113.10348105050409,13731.715828873253,8799.38866585725,22531.104494730505,0.35281239290485755,6.413192090246788e-05,0.6603262747102483,1.1434418911231317,0.9367210596487258,-0.5184636904485007,0.489247311827957,10,4,24,True,,,,,False,
RKLZ|RKLB,RKLZ,RKLB,inverse_decay_bucket4,12541.699716724515,1.0,0.0,,,0.925154,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2025-11-18,2026-07-08,156,156,-3590.3648224817257,9952.56690676624,2078.8795583361675,128.19474170563976,9450.803338326714,11900.152860587881,21350.956198914595,0.6181705095177307,0.2118262833121413,1.5782369507720588,0.6623074487145445,1.7775848538726273,-0.26689644896478115,0.535483870967742,9,4,10,True,,,,,False,
DAMD|AMD,DAMD,AMD,inverse_decay_bucket4,12432.424388673804,1.0,0.0,,,1.068627,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2025-11-14,2026-07-08,155,155,389.53635742733246,3133.16831278495,343.53709888069767,88.01547258951483,8023.937951172865,7547.045871458723,15570.983822631588,0.4645441861600922,0.015095010093836757,0.44603573321105894,0.3941784273065085,1.1361390649243903,-0.14586060889637542,0.474025974025974,9,2,22,True,,,,,False,
MSTZ|MSTR,MSTZ,MSTR,inverse_decay_bucket4,12095.174983888885,1.0,0.0,,,1.056318,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2024-09-18,2026-07-07,442,442,1196.0608356660632,-7380.735150051505,1406.6861260547926,202.6889578498134,3083.246487037447,1873.4460118987147,4956.692498936161,0.3450520267905447,0.26749946345461284,-0.41489851172422354,1.7451570623447725,0.30389579013857765,-0.8275413497755836,0.4897959183673469,31,3,22,True,,,,,False,
SNDQ|SNDK,SNDQ,SNDK,inverse_decay_bucket4,11895.187484654249,1.0,0.0,,,1.032817,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2026-04-24,2026-07-08,49,49,-5667.262986629212,1064.988415936492,121.83681744877039,48.65217990977021,7575.265400005845,5408.582786776893,12983.848186782738,0.35345003120788293,0.22458776157799026,0.5711341847312892,0.9173427220377567,0.9503921856337327,-0.27083823113939864,0.5,2,1,18,True,,,,,False,
UVIX|SVIX,UVIX,SVIX,volatility_etp_bucket5,10500.0,1.0,0.0,,,1.055479,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2022-03-30,2026-07-08,1062,1062,253.74147990108008,48155.873605453606,2586.0506054109833,946.8717766538638,33190.527961687054,29931.48030857683,63122.00827026388,0.565971689703713,0.5012738864427014,0.5048730842248697,3.0170160010934812,0.20247110078974007,-1.4002622744998745,0.592836946277097,76,4,5,True,,,,,False,
QBTZ|QBTS,QBTZ,QBTS,inverse_decay_bucket4,10075.384510447417,1.0,0.0,,,0.977313,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2025-10-07,2026-07-08,186,186,1488.5298494980832,6239.293394653634,1605.6946898740393,101.90592943442321,10967.374573144603,8264.640434539297,19232.015007683898,0.6749924165608155,0.0,0.9267596451193041,0.8029369197906918,1.1929083616150424,-0.3921727791167928,0.4918918918918919,10,5,19,True,,,,,False,
NBIZ|NBIS,NBIZ,NBIS,inverse_decay_bucket4,9101.737298766897,1.0,0.0,,,1.026217,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2026-01-22,2026-07-08,113,113,3718.224503833996,4503.703466158118,355.840474189328,53.49156589003859,6196.968010852256,6474.924758648032,12671.89276950029,0.39230835105360157,0.32350174007162413,1.4625407332737952,0.572175550374881,1.8570031098766655,-0.1961286803298693,0.5089285714285714,5,4,21,True,,,,,False,
CONI|COIN,CONI,COIN,inverse_decay_bucket4,6522.839116396599,1.0,0.0,,,0.960981,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2024-09-04,2026-07-08,454,454,1689.800457755959,-5927.523520468972,2257.1281165472633,87.82733901063995,384.21073091365173,248.61914428865538,632.8298752023071,0.3915643005571258,0.5182520601815023,-0.734899565151008,0.7126036251159585,-1.2928401904980353,-0.9212661037056584,0.3730684326710817,31,2,22,True,,,,,False,
